	rxn10158	rxn05312	rxn05318	rJB00240	rxn05158	rxn00615	rxn05209	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
481	-304.8770884705641	10.663628235213764	200.45472564704278	304.8770884705641	590.7005487059146	-1000.0	-304.8770884705641	200.45472564704278	200.45472564704278	200.45472564704278	-200.45472564704278	1000.0	0.0	200.45472564704278	409.29945129408543	398.6358230588718	-200.45472564704278	1000.0	-999.9999999999999	398.63582305887167	-398.6358230588718	398.63582305887167	8.39	200.45472564704266
482	-337.37518620439533	118.99062068131786	222.1201241362636	337.37518620439533	547.3697517274728	-1000.0	-337.37518620439533	222.1201241362636	222.1201241362636	222.1201241362636	-222.1201241362636	1000.0	0.0	222.1201241362636	452.6302482725272	333.6396275912092	-222.1201241362636	1000.0	-999.9999999999999	333.6396275912093	-333.6396275912092	333.6396275912093	8.39	222.1201241362636
483	-430.543703331506	429.5523444383532	284.2324688876706	430.543703331506	423.1450622246587	-1000.0	-430.543703331506	284.2324688876706	284.2324688876706	284.2324688876706	-284.2324688876706	1000.0	0.0	284.2324688876706	576.8549377753413	147.30259333698814	-284.2324688876706	1000.0	-999.9999999999999	147.30259333698802	-147.30259333698814	147.30259333698822	8.39	284.2324688876706
484	-409.7834246024066	360.35141534135573	270.3922830682711	409.7834246024066	450.8254338634577	-1000.0	-409.7834246024066	270.3922830682711	270.3922830682711	270.3922830682711	-270.3922830682711	1000.0	0.0	270.3922830682711	549.1745661365424	188.8231507951865	-270.3922830682711	1000.0	-999.9999999999999	188.82315079518628	-188.8231507951865	188.82315079518662	8.39	270.3922830682711
485	-433.68206551233163	440.01355170777197	286.32471034155446	433.68206551233163	418.9605793168912	-1000.0	-433.68206551233163	286.32471034155446	286.32471034155446	286.32471034155446	-286.32471034155446	1000.0	0.0	286.32471034155446	581.0394206831088	141.02586897533666	-286.32471034155446	1000.0	-999.9999999999999	141.02586897533695	-141.02586897533666	141.02586897533683	8.39	286.32471034155435
486	-436.8141384405043	450.4537948016807	288.4127589603362	436.8141384405043	414.7844820793277	-1000.0	-436.8141384405043	288.4127589603362	288.4127589603362	288.4127589603362	-288.4127589603362	1000.0	0.0	288.4127589603362	585.2155179206723	134.76172311899143	-288.4127589603362	1000.0	-999.9999999999999	134.76172311899154	-134.76172311899143	134.76172311899165	8.39	288.4127589603362
487	-439.9399722293907	460.8732407646354	290.49664815292715	439.9399722293907	410.6167036941458	-1000.0	-439.9399722293907	290.49664815292704	290.49664815292704	290.49664815292715	-290.49664815292704	1000.0	0.0	290.49664815292704	589.3832963058542	128.51005554121866	-290.49664815292715	1000.0	-999.9999999999999	128.51005554121886	-128.51005554121866	128.5100555412189	8.39	290.49664815292704
488	-302.9365	296.3069547047792	199.16099999999994	302.9365	301.1760452952208	-707.8880452952206	-302.93649999999997	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	707.8880452952206	0.0	199.16099999999994	406.7119999999999	110.40504529522048	-199.16099999999994	707.8880452952206	-707.8880452952206	110.40504529522093	-110.40504529522048	110.40504529522082	8.39	199.16099999999994
489	-477.10785530306754	427.12856590920285	236.45642765153377	477.1078553030676	282.2407170453986	-1000.0	-477.1078553030676	0.0	0.0	236.45642765153377	0.0	1000.0	236.45642765153377	0.0	717.7592829546014	290.63071704539846	-236.45642765153377	1000.0	-999.9999999999999	290.63071704539846	-290.63071704539846	290.6307170453987	8.39	236.4564276515339
490	-423.74861324859944	406.9020441619987	279.7024088323998	423.74861324859944	432.20518233520056	-1000.0	-423.7486132485995	279.7024088323998	279.7024088323998	279.7024088323998	-279.7024088323998	1000.0	0.0	279.7024088323998	567.7948176647994	160.89277350280065	-279.7024088323998	1000.0	-999.9999999999999	160.8927735028003	-160.89277350280065	160.89277350280085	8.39	279.70240883239967
491	-357.28024324625954	185.34081082086527	235.39016216417315	357.2802432462595	520.8296756716538	-1000.0	-357.28024324625954	235.39016216417315	235.39016216417315	235.39016216417315	-235.39016216417315	1000.0	0.0	235.39016216417315	479.17032432834617	293.82951350748067	-235.39016216417315	1000.0	-999.9999999999999	293.82951350748067	-293.82951350748067	293.829513507481	8.39	235.39016216417303
492	-413.2417580461454	371.87919348715104	272.69783869743026	413.2417580461454	446.21432260513956	-1000.0	-413.2417580461454	272.69783869743026	272.69783869743026	272.69783869743026	-272.69783869743026	1000.0	0.0	272.69783869743026	553.7856773948604	181.90648390770946	-272.69783869743026	1000.0	-999.9999999999999	181.90648390770946	-181.90648390770946	181.90648390770934	8.39	272.69783869743014
493	-393.53875365665925	306.20251218886403	259.56250243777276	393.5387536566593	472.4849951244544	-1000.0	-393.53875365665925	259.56250243777276	259.56250243777276	259.56250243777276	-259.56250243777276	1000.0	0.0	259.56250243777276	527.5150048755456	221.3124926866817	-259.56250243777276	1000.0	-999.9999999999999	221.31249268668148	-221.3124926866817	221.3124926866816	8.39	259.5625024377729
494	-417.0195628446878	384.4718761489596	275.2163752297919	417.0195628446878	441.1772495404162	-1000.0	-417.0195628446878	275.2163752297919	275.2163752297919	275.2163752297919	-275.2163752297919	1000.0	0.0	275.2163752297919	558.8227504595839	174.35087431062414	-275.2163752297919	1000.0	-999.9999999999999	174.35087431062414	-174.35087431062414	174.35087431062425	8.39	275.216375229792
495	-313.2795726033687	38.671908677895885	206.05638173557918	313.2795726033687	579.4972365288417	-1000.0	-313.27957260336876	206.05638173557918	206.05638173557918	206.05638173557918	-206.05638173557918	1000.0	0.0	206.05638173557918	420.50276347115835	381.83085479326246	-206.05638173557918	1000.0	-999.9999999999999	381.83085479326246	-381.83085479326246	381.83085479326246	8.39	206.05638173557918
496	-389.76766651799335	293.6322217266446	257.0484443453289	389.76766651799335	477.5131113093422	-1000.0	-389.7676665179933	257.0484443453289	257.0484443453289	257.0484443453289	-257.0484443453289	1000.0	0.0	257.0484443453289	522.4868886906578	228.8546669640133	-257.0484443453289	1000.0	-999.9999999999999	228.85466696401306	-228.8546669640133	228.8546669640133	8.39	257.0484443453289
497	-322.5313077919369	69.51102597312297	212.22420519462457	322.5313077919369	567.1615896107509	-1000.0	-322.5313077919369	212.22420519462457	212.22420519462457	212.22420519462457	-212.22420519462457	1000.0	0.0	212.22420519462457	432.83841038924913	363.3273844161263	-212.22420519462457	1000.0	-999.9999999999999	363.3273844161264	-363.3273844161263	363.32738441612605	8.39	212.22420519462457
498	-578.2262205457098	921.8274018190328	382.6874803638066	578.2262205457098	226.23503927238687	-1000.0	-578.2262205457098	382.68748036380657	382.68748036380657	382.68748036380657	-382.68748036380657	1000.0	0.0	382.68748036380657	773.7649607276131	-148.06244109141971	-382.6874803638066	1000.0	-999.9999999999999	-148.06244109141983	148.06244109141971	-148.06244109141971	8.39	382.68748036380657
499	-360.4040202074907	195.75340069163622	237.4726801383273	360.4040202074907	516.6646397233455	-1000.0	-360.40402020749076	237.4726801383273	237.4726801383273	237.4726801383273	-237.4726801383273	1000.0	0.0	237.4726801383273	483.33536027665446	287.58195958501824	-237.4726801383273	1000.0	-999.9999999999999	287.581959585018	-287.58195958501824	287.58195958501824	8.39	237.47268013832718
500	-343.5253506056323	139.49116868544093	226.22023373708817	343.5253506056323	539.1695325258237	-1000.0	-343.5253506056323	226.22023373708817	226.22023373708817	226.22023373708817	-226.22023373708817	1000.0	0.0	226.22023373708817	460.8304674741763	321.3392987887355	-226.22023373708817	1000.0	-999.9999999999999	321.3392987887354	-321.3392987887355	321.3392987887354	8.39	226.22023373708817
501	-321.58016435045613	431.57021913394146	211.5901095669708	321.58016435045613	203.2001095669708	-634.7703287009123	-321.58016435045613	211.5901095669708	211.5901095669708	211.5901095669708	-211.5901095669708	634.7703287009123	0.0	211.5901095669708	431.57021913394146	-2.2737367544323206e-13	-211.5901095669708	634.7703287009123	-634.7703287009123	0.0	0.0	0.0	8.39	211.59010956697068
502	-532.6056858698315	1000.0	352.27379057988776	532.6056858698315	56.821371739662936	-769.7589528994381	-532.6056858698315	352.27379057988776	352.27379057988776	352.27379057988776	-352.27379057988776	769.7589528994381	0.0	352.27379057988776	712.9375811597752	-287.06241884022484	-352.27379057988776	769.7589528994381	-769.7589528994381	-287.06241884022495	287.06241884022484	-287.06241884022484	8.39	352.2737905798874
503	-443.64361215651286	473.21870718837613	292.9657414376752	443.64361215651286	405.67851712464955	-1000.0	-443.64361215651286	292.9657414376752	292.9657414376752	292.9657414376752	-292.9657414376752	1000.0	0.0	292.9657414376752	594.3214828753505	121.10277568697421	-292.9657414376752	1000.0	-999.9999999999999	121.10277568697427	-121.10277568697421	121.10277568697438	8.39	292.9657414376752
504	-665.5402341421634	993.2414048529798	331.0804682843267	665.5402341421634	0.0	-1000.0	-665.5402341421634	1.6314048529797875	1.6314048529797875	331.0804682843267	-1.6314048529797875	1000.0	329.44906343134676	1.6314048529797875	1000.0	6.758595147020213	-331.0804682843267	1000.0	-999.9999999999999	6.758595147020401	-6.758595147020213	6.7585951470201735	8.39	331.08046828432657
505	-647.8160246639002	939.2530739917008	321.8105123319501	647.8160246639002	26.17846300414965	-1000.0	-647.8160246639002	0.0	0.0	321.8105123319501	0.0	1000.0	321.8105123319501	0.0	973.8215369958504	34.568463004149635	-321.8105123319501	1000.0	-999.9999999999999	34.56846300414941	-34.568463004149635	34.56846300414952	8.39	321.81051233195006
506	-579.4427365244111	734.1332095732337	287.62386826220563	579.4427365244111	128.73839521338323	-1000.0	-579.4427365244111	0.0	0.0	287.62386826220563	0.0	1000.0	287.6238682622056	0.0	871.2616047866168	137.12839521338321	-287.62386826220563	1000.0	-999.9999999999999	137.1283952133831	-137.12839521338321	137.1283952133831	8.39	287.62386826220563
507	-628.3302743253955	880.7958229761866	312.0676371626978	628.3302743253955	55.40708851190675	-1000.0	-628.3302743253955	0.0	0.0	312.0676371626978	0.0	1000.0	312.0676371626978	0.0	944.5929114880933	63.797088511906736	-312.0676371626978	1000.0	-999.9999999999999	63.79708851190662	-63.797088511906736	63.79708851190662	8.39	312.0676371626977
508	-413.4948703781531	613.9498055672296	204.64993518907647	413.4948703781531	0.0	-622.3398055672295	-413.49487037815305	0.0	0.0	204.64993518907647	0.0	622.3398055672295	204.6499351890765	0.0	622.3398055672295	8.389999999999986	-204.64993518907647	622.3398055672295	-622.3398055672295	8.3900000000001	-8.389999999999986	8.389999999999873	8.39	204.6499351890766
509	-656.995461633966	1000.0	343.004538366034	656.995461633966	29.013615098102036	-1000.0	-656.995461633966	66.41723019620406	66.41723019620406	343.004538366034	-66.41723019620406	1000.0	276.58730816982995	66.41723019620406	970.986384901898	-29.013615098102036	-343.004538366034	1000.0	-999.9999999999999	-29.013615098102036	29.013615098102036	-29.013615098102036	8.39	343.0045383660341
510	-624.516776891561	936.7751653373416	312.2583884457805	624.516776891561	0.0	-936.7751653373416	-624.516776891561	8.389999999999986	8.389999999999986	312.2583884457805	-8.389999999999986	936.7751653373416	303.86838844578057	8.389999999999986	936.7751653373416	0.0	-312.2583884457805	936.7751653373416	-936.7751653373416	0.0	0.0	0.0	8.39	312.2583884457805
511	-411.6420739986106	617.4631109979159	205.8210369993053	411.6420739986106	0.0	-617.4631109979159	-411.6420739986106	8.389999999999986	8.389999999999986	205.8210369993053	-8.389999999999986	617.4631109979159	197.43103699930532	8.389999999999986	617.4631109979159	0.0	-205.8210369993053	617.4631109979159	-617.4631109979159	0.0	0.0	0.0	8.39	205.82103699930542
512	-567.948067354249	802.5628013751646	333.33333333333337	567.948067354249	197.43719862483545	-1000.0	-567.948067354249	205.82719862483543	205.82719862483543	333.33333333333337	-205.82719862483543	1000.0	127.5061347084979	205.82719862483543	802.5628013751646	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333337
513	-566.6254338462531	799.9175343591733	333.33333333333326	566.6254338462531	200.08246564082674	-1000.0	-566.6254338462531	208.47246564082673	208.47246564082673	333.33333333333326	-208.47246564082673	1000.0	124.86086769250659	208.47246564082673	799.9175343591733	0.0	-333.33333333333326	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.3333333333335
514	-549.9118493684778	766.4903654036219	333.33333333333337	549.9118493684778	233.50963459637805	-1000.0	-549.9118493684778	241.89963459637806	241.89963459637806	333.33333333333337	-241.89963459637806	1000.0	91.43369873695528	241.89963459637806	766.4903654036219	0.0	-333.33333333333337	1000.0	-999.9999999999999	0.0	0.0	0.0	8.39	333.33333333333337
515	-468.136697106919	702.2050456603785	234.0683485534595	468.136697106919	0.0	-702.2050456603785	-468.13669710691903	8.389999999999986	8.389999999999986	234.0683485534595	-8.389999999999986	702.2050456603785	225.6783485534595	8.389999999999986	702.2050456603785	0.0	-234.0683485534595	702.2050456603785	-702.2050456603785	0.0	0.0	0.0	8.39	234.06834855345957
516	-436.94352131187543	655.4152819678133	218.47176065593771	436.94352131187543	0.0	-655.4152819678133	-436.9435213118755	8.389999999999986	8.389999999999986	218.47176065593771	-8.389999999999986	655.4152819678133	210.08176065593773	8.389999999999986	655.4152819678133	0.0	-218.47176065593771	655.4152819678133	-655.4152819678133	0.0	0.0	0.0	8.39	218.47176065593783
517	-346.04149948540794	597.483	199.16099999999994	346.04149948540794	0.0	-492.92199897081593	-346.04149948540794	112.951001029184	112.951001029184	199.16099999999994	-112.951001029184	492.92199897081593	86.20999897081599	112.951001029184	492.92199897081593	-104.56100102918401	-199.16099999999994	492.92199897081593	-492.92199897081593	-104.56100102918401	104.56100102918401	-104.56100102918401	8.39	199.16099999999994
518	-347.3461145829271	597.4830000000001	199.16100000000006	347.34611458292716	0.0	-495.53122916585414	-347.3461145829271	110.3417708341459	110.3417708341459	199.16100000000006	-110.3417708341459	495.53122916585414	88.81922916585414	110.3417708341459	495.53122916585414	-101.95177083414592	-199.16100000000006	495.53122916585414	-495.53122916585414	-101.95177083414598	101.95177083414592	-101.95177083414592	8.39	199.16099999999994
519	-462.3635822798718	693.5453734198077	231.18179113993585	462.3635822798718	0.0	-693.5453734198077	-462.3635822798718	8.389999999999986	8.389999999999986	231.18179113993585	-8.389999999999986	693.5453734198077	222.79179113993587	8.389999999999986	693.5453734198077	0.0	-231.18179113993585	693.5453734198077	-693.5453734198077	0.0	0.0	0.0	8.39	231.18179113993597
520	-395.2988719878286	597.4829999999997	199.16099999999994	395.2988719878286	0.0	-591.4367439756574	-395.2988719878286	14.436256024342411	14.436256024342411	199.16099999999994	-14.436256024342411	591.4367439756574	184.7247439756576	14.436256024342411	591.4367439756574	-6.04625602434241	-199.16099999999994	591.4367439756574	-591.4367439756574	-6.046256024342426	6.04625602434241	-6.0462560243423695	8.39	199.16099999999994
521	-580.8588790508578	1000.0	333.33333333333326	580.8588790508578	0.0	-828.3844247683822	-580.8588790508578	180.00557523161774	180.00557523161774	333.33333333333326	-180.00557523161774	828.3844247683822	153.32775810171555	180.00557523161774	828.3844247683822	-171.61557523161775	-333.33333333333326	828.3844247683822	-828.3844247683822	-171.61557523161787	171.61557523161775	-171.61557523161778	8.39	333.3333333333335
522	-465.2335773823746	922.0771547647491	307.3590515882497	465.2335773823746	0.0	-623.1081031764994	-465.2335773823746	307.3590515882497	307.3590515882497	307.3590515882497	-307.3590515882497	623.1081031764994	0.0	307.3590515882497	623.1081031764994	-298.9690515882497	-307.3590515882497	623.1081031764994	-623.1081031764994	-298.96905158824984	298.9690515882497	-298.9690515882497	8.39	307.3590515882497
523	-581.2447951940879	1000.0	384.69986346272526	581.2447951940879	154.0995903881758	-931.8893173136263	-581.2447951940879	384.69986346272526	384.69986346272526	384.69986346272526	-384.69986346272526	931.8893173136263	0.0	384.69986346272526	777.7897269254505	-222.2102730745495	-384.69986346272526	931.8893173136263	-931.8893173136263	-222.2102730745495	222.2102730745495	-222.21027307454952	8.39	384.69986346272526
524	-665.1380166105671	1000.0	334.86198338943296	665.1380166105671	4.5859501682988935	-1000.0	-665.1380166105671	17.561900336597738	17.561900336597738	334.8619833894329	-17.561900336597738	1000.0	317.30008305283513	17.561900336597738	995.414049831701	-4.585950168298844	-334.86198338943296	1000.0	-999.9999999999999	-4.585950168298723	4.585950168298844	-4.5859501682988935	8.39	334.86198338943314
525	-631.8250263810081	1000.0	368.17497361899154	631.8250263810081	104.52492085697517	-1000.0	-631.8250263810081	217.43984171395027	217.43984171395027	368.17497361899154	-217.43984171395027	1000.0	150.7351319050413	217.43984171395027	895.4750791430248	-104.52492085697509	-368.17497361899154	1000.0	-999.9999999999999	-104.52492085697554	104.52492085697509	-104.52492085697517	8.39	368.174973618992
526	-615.8260538862114	1000.0	384.1739461137886	615.8260538862114	152.521838341366	-1000.0	-615.8260538862114	313.43367668273186	313.43367668273186	384.1739461137886	-313.43367668273186	1000.0	70.74026943105667	313.43367668273186	847.478161658634	-152.52183834136588	-384.1739461137886	1000.0	-999.9999999999999	-152.52183834136576	152.52183834136588	-152.521838341366	8.39	384.1739461137888
527	-624.0729107319853	1000.0	375.92708926801447	624.0729107319853	127.78126780404395	-1000.0	-624.0729107319853	263.9525356080878	263.9525356080878	375.92708926801447	-263.9525356080878	1000.0	111.97455365992667	263.9525356080878	872.218732195956	-127.78126780404386	-375.92708926801447	1000.0	-999.9999999999999	-127.78126780404386	127.78126780404386	-127.78126780404395	8.39	375.9270892680149
528	-611.1830775889671	1000.0	388.81692241103303	611.1830775889671	166.4507672330989	-1000.0	-611.1830775889671	341.29153446619785	341.29153446619785	388.81692241103303	-341.29153446619785	1000.0	47.525387944835195	341.29153446619785	833.5492327669011	-166.450767233099	-388.81692241103303	1000.0	-999.9999999999999	-166.45076723309876	166.450767233099	-166.4507672330989	8.39	388.8169224110329
529	-631.3075361221911	1000.0	368.692463877809	631.3075361221911	106.0773916334269	-1000.0	-631.3075361221911	220.54478326685376	220.54478326685376	368.692463877809	-220.54478326685376	1000.0	148.14768061095523	220.54478326685376	893.9226083665731	-106.07739163342683	-368.692463877809	1000.0	-999.9999999999999	-106.07739163342694	106.07739163342683	-106.0773916334269	8.39	368.6924638778088
530	-634.4062967136658	1000.0	365.59370328633395	634.4062967136658	96.78110985900226	-1000.0	-634.4062967136658	201.95221971800447	201.95221971800447	365.59370328633395	-201.95221971800447	1000.0	163.64148356832953	201.95221971800447	903.2188901409977	-96.78110985900219	-365.59370328633395	1000.0	-999.9999999999999	-96.7811098590023	96.78110985900219	-96.78110985900226	8.39	365.5937032863343
531	-664.6191554955253	1000.0	335.3808445044747	664.6191554955253	6.142533513424041	-1000.0	-664.6191554955253	20.675067026848048	20.675067026848048	335.3808445044747	-20.675067026848048	1000.0	314.7057774776266	20.675067026848048	993.857466486576	-6.142533513424006	-335.3808445044747	1000.0	-999.9999999999999	-6.142533513424041	6.142533513424006	-6.142533513424041	8.39	335.3808445044747
532	-630.7910808438915	1000.0	369.20891915610855	630.7910808438915	107.62675746832561	-1000.0	-630.7910808438915	223.64351493665117	223.64351493665117	369.20891915610855	-223.64351493665117	1000.0	145.56540421945732	223.64351493665117	892.3732425316744	-107.62675746832554	-369.20891915610855	1000.0	-999.9999999999999	-107.62675746832565	107.62675746832554	-107.62675746832561	8.39	369.20891915610855
533	-633.8898414353664	1000.0	366.1101585646337	633.8898414353664	98.33047569390105	-1000.0	-633.8898414353664	205.05095138780212	205.05095138780212	366.1101585646337	-205.05095138780212	1000.0	161.05920717683162	205.05095138780212	901.669524306099	-98.33047569390112	-366.1101585646337	1000.0	-999.9999999999999	-98.33047569390101	98.33047569390112	-98.33047569390105	8.39	366.1101585646337
534	-612.7324682138844	1000.0	387.26753178611557	612.7324682138844	161.8025953583468	-1000.0	-612.7324682138844	331.9951907166935	331.9951907166935	387.26753178611557	-331.9951907166935	1000.0	55.27234106942202	331.9951907166935	838.1974046416532	-161.8025953583467	-387.26753178611557	1000.0	-999.9999999999999	-161.8025953583467	161.8025953583467	-161.8025953583468	8.39	387.26753178611557
535	-615.3095986079118	1000.0	384.690401392088	615.3095986079118	154.0712041762647	-1000.0	-615.3095986079118	316.5324083525293	316.5324083525293	384.690401392088	-316.5324083525293	1000.0	68.15799303955878	316.5324083525293	845.9287958237353	-154.0712041762646	-384.690401392088	1000.0	-999.9999999999999	-154.07120417626447	154.0712041762646	-154.0712041762647	8.39	384.69040139208846
536	-623.0410310242451	1000.0	376.95896897575506	623.0410310242451	130.87690692726488	-1000.0	-623.0410310242451	270.14381385452975	270.14381385452975	376.95896897575506	-270.14381385452975	1000.0	106.81515512122529	270.14381385452975	869.1230930727352	-130.87690692726483	-376.95896897575506	1000.0	-999.9999999999999	-130.87690692726483	130.87690692726483	-130.87690692726488	8.39	376.95896897575483
537	-623.5564554536857	1000.0	376.44354454631423	623.5564554536857	129.33063363894274	-1000.0	-623.5564554536857	267.0512672778855	267.0512672778855	376.44354454631423	-267.0512672778855	1000.0	109.39227726842877	267.0512672778855	870.6693663610572	-129.3306336389428	-376.44354454631423	1000.0	-999.9999999999999	-129.3306336389428	129.3306336389428	-129.33063363894274	8.39	376.44354454631423
538	-626.1274213139575	1000.0	373.8725786860424	626.1274213139575	121.61773605812736	-1000.0	-626.1274213139575	251.62547211625474	251.62547211625474	373.8725786860424	-251.62547211625474	1000.0	122.2471065697877	251.62547211625474	878.3822639418727	-121.61773605812743	-373.8725786860424	1000.0	-999.9999999999999	-121.61773605812732	121.61773605812743	-121.61773605812736	8.39	373.8725786860425
539	-633.3744170059256	1000.0	366.6255829940743	633.3744170059256	99.87674898222308	-1000.0	-633.3744170059256	208.14349796444617	208.14349796444617	366.6255829940743	-208.14349796444617	1000.0	158.48208502962814	208.14349796444617	900.123251017777	-99.87674898222315	-366.6255829940743	1000.0	-999.9999999999999	-99.87674898222303	99.87674898222315	-99.87674898222308	8.39	366.62558299407453
540	-662.2187751813109	1000.0	337.78122481868905	662.2187751813109	13.343674456067333	-1000.0	-662.2187751813109	35.077348912134674	35.077348912134674	337.781224818689	-35.077348912134674	1000.0	302.70387590655434	35.077348912134674	986.6563255439327	-13.34367445606734	-337.78122481868905	1000.0	-999.9999999999999	-13.34367445606722	13.34367445606734	-13.343674456067333	8.39	337.78122481868934
541	-632.8600234253438	1000.0	367.1399765746561	632.8600234253438	101.41992972396861	-1000.0	-632.8600234253438	211.2298594479371	211.2298594479371	367.1399765746561	-211.2298594479371	1000.0	155.91011712671903	211.2298594479371	898.5800702760314	-101.4199297239685	-367.1399765746561	1000.0	-999.9999999999999	-101.4199297239685	101.4199297239685	-101.41992972396861	8.39	367.1399765746563
542	-604.5071934994216	1000.0	395.49280650057835	604.5071934994216	186.4784195017353	-1000.0	-604.5071934994216	381.34683900347045	381.34683900347045	395.49280650057835	-381.34683900347045	1000.0	14.145967497107884	381.34683900347045	813.5215804982647	-186.47841950173517	-395.49280650057835	1000.0	-999.9999999999999	-186.47841950173506	186.47841950173517	-186.4784195017353	8.39	395.49280650057847
543	-622.5266374436633	1000.0	377.47336255633684	622.5266374436633	132.42008766901031	-1000.0	-622.5266374436633	273.2301753380207	273.2301753380207	377.47336255633684	-273.2301753380207	1000.0	104.2431872183162	273.2301753380207	867.5799123309897	-132.4200876690104	-377.47336255633684	1000.0	-999.9999999999999	-132.42008766901017	132.4200876690104	-132.42008766901031	8.39	377.4733625563366
544	-625.0996608864878	1000.0	374.9003391135125	625.0996608864878	124.701017340537	-1000.0	-625.0996608864878	257.792034681074	257.792034681074	374.9003391135125	-257.792034681074	1000.0	117.10830443243842	257.792034681074	875.298982659463	-124.70101734053708	-374.9003391135125	1000.0	-999.9999999999999	-124.70101734053696	124.70101734053708	-124.701017340537	8.39	374.90033911351213
545	-612.2180746333025	1000.0	387.78192536669735	612.2180746333025	163.34577610009222	-1000.0	-612.2180746333025	335.08155220018443	335.08155220018443	387.78192536669735	-335.08155220018443	1000.0	52.70037316651293	335.08155220018443	836.6542238999077	-163.34577610009228	-387.78192536669735	1000.0	-999.9999999999999	-163.34577610009217	163.34577610009228	-163.34577610009222	8.39	387.7819253666976
546	-625.6130277333758	1000.0	374.3869722666243	625.6130277333758	123.1609167998729	-1000.0	-625.6130277333758	254.71183359974566	254.71183359974566	374.3869722666243	-254.71183359974566	1000.0	119.67513866687862	254.71183359974566	876.8390832001271	-123.16091679987278	-374.3869722666243	1000.0	-999.9999999999999	-123.16091679987278	123.16091679987278	-123.1609167998729	8.39	374.3869722666242
547	-515.8977819605063	1000.0	341.135187973671	515.8977819605063	23.4055639210128	-714.0659398683547	-515.8977819605063	341.1351879736709	341.1351879736709	341.135187973671	-341.1351879736709	714.0659398683547	0.0	341.1351879736709	690.6603759473419	-309.3396240526581	-341.135187973671	714.0659398683547	-714.0659398683547	-309.33962405265834	309.3396240526581	-309.3396240526581	8.39	341.1351879736709
548	-658.6658864349818	1000.0	341.33411356501836	658.6658864349818	24.00234069505484	-1000.0	-658.6658864349818	56.39468139010967	56.39468139010967	341.33411356501836	-56.39468139010967	1000.0	284.93943217490863	56.39468139010967	975.9976593049452	-24.00234069505484	-341.33411356501836	1000.0	-999.9999999999999	-24.00234069505484	24.00234069505484	-24.00234069505484	8.39	341.33411356501813
549	-622.0133957597507	1000.0	377.98660424024933	622.0133957597507	133.95981272074837	-1000.0	-622.0133957597507	276.3096254414967	276.3096254414967	377.98660424024933	-276.3096254414967	1000.0	101.67697879875266	276.3096254414967	866.0401872792517	-133.95981272074835	-377.98660424024933	1000.0	-999.9999999999999	-133.959812720748	133.95981272074835	-133.95981272074837	8.39	377.9866042402497
550	-366.16422538419437	723.9384507683887	241.3128169227963	366.16422538419437	0.0	-491.01563384559256	-366.16422538419437	241.3128169227963	241.3128169227963	241.3128169227963	-241.3128169227963	491.01563384559256	0.0	241.3128169227963	491.01563384559256	-232.9228169227963	-241.3128169227963	491.01563384559256	-491.01563384559256	-232.92281692279641	232.9228169227963	-232.9228169227962	8.39	241.3128169227963
551	-620.8466109615435	1000.0	333.33333333333337	620.8466109615435	0.0	-908.3598885897538	-620.8466109615435	100.03011141024615	100.03011141024615	333.33333333333337	-100.03011141024615	908.3598885897538	233.3032219230872	100.03011141024615	908.3598885897538	-91.64011141024616	-333.33333333333337	908.3598885897538	-908.3598885897538	-91.64011141024639	91.64011141024616	-91.64011141024616	8.39	333.33333333333326
552	-561.4683019332335	1000.0	333.33333333333326	561.4683019332335	0.0	-789.6032705331338	-561.4683019332335	218.78672946686618	218.78672946686618	333.33333333333326	-218.78672946686618	789.6032705331338	114.54660386646711	218.78672946686618	789.6032705331338	-210.3967294668662	-333.33333333333326	789.6032705331338	-789.6032705331338	-210.3967294668662	210.3967294668662	-210.3967294668662	8.39	333.3333333333335
553	-509.98713346556826	1000.0	333.33333333333326	509.98713346556826	0.0	-686.6409335978033	-509.98713346556826	321.7490664021967	321.7490664021967	333.33333333333326	-321.7490664021967	686.6409335978033	11.584266931136558	321.7490664021967	686.6409335978033	-313.35906640219673	-333.33333333333326	686.6409335978033	-686.6409335978033	-313.3590664021966	313.35906640219673	-313.35906640219673	8.39	333.3333333333335
554	-553.7532624330044	1000.0	333.33333333333337	553.7532624330044	0.0	-774.1731915326753	-553.7532624330044	234.21680846732465	234.21680846732465	333.33333333333337	-234.21680846732465	774.1731915326753	99.11652486600875	234.21680846732465	774.1731915326753	-225.82680846732467	-333.33333333333337	774.1731915326753	-774.1731915326753	-225.82680846732467	225.82680846732467	-225.82680846732464	8.39	333.33333333333326
555	-542.2830319566917	802.0167731889728	358.72535463779457	542.2830319566917	274.1592907244109	-1000.0	-542.2830319566917	358.72535463779457	358.72535463779457	358.72535463779457	-358.72535463779457	1000.0	0.0	358.72535463779457	725.8407092755891	-76.17606391338367	-358.72535463779457	1000.0	-999.9999999999999	-76.17606391338393	76.17606391338367	-76.1760639133837	8.39	358.72535463779457
