reaction	linear_coefficient
rxn05349	[np.float64(0.34289482409587485)]
rxn00187	[0.2932992329444686]
rxn05331	[np.float64(0.34289482409587485)]
rxn05333	[np.float64(0.34289482409587485)]
rxn10221	[0.5361533633852061]
rxn10224	[0.5361533633852061]
rxn08306	[0.5361533633852061]
rxn08307	[0.5361533633852061]
rxn08308	[0.5361533633852061]
rxn08310	[0.5361533633852061]
rxn08311	[0.5361533633852061]
rxn08312	[0.5361533633852061]
rxn10220	[0.5361533633852061]
rxn10225	[0.5361533633852061]
rxn10223	[0.5361533633852061]
rxn10222	[0.5361533633852061]
rxn10481	[np.float64(0.34289482409587485)]
rxn10344	[np.float64(0.34289482409587485)]
rxn10343	[np.float64(0.34289482409587485)]
rxn01629	[np.float64(0.34289482409587485)]
rxn00986	[np.float64(0.34289482409587485)]
rxn00675	[np.float64(0.34289482409587485)]
rxn05206	[0.04759358629503367]
rxn02911	[0.24054618308356476]
rxn03240	[0.24054618308356476]
rxn03241	[0.24054618308356476]
rxn03245	[0.24054618308356476]
rxn03250	[0.24054618308356476]
rxn03247	[0.24054618308356476]
rxn05165	[0.16783251976177843]
rxn05181	[0.15238680696466697]
rxn10978	[0.16783251976177843]
rxn13831	[0.276903014744458]
rxn10338	[0.21440728450383764]
rxn10341	[0.21440728450383764]
rxn10337	[0.21440728450383764]
rxn10342	[0.21440728450383764]
rxn10340	[0.21440728450383764]
rxn10339	[0.21440728450383764]
rxn10335	[0.21440728450383764]
rxn10334	[0.21440728450383764]
rxn10336	[0.21440728450383764]
rxn13785	[0.2892595849821471]
rPY00162	[0.2647840708574936]
rPY00167	[0.2647840708574936]
rxn02160	[0.16783251976177843]
rxn13872	[0.08965345037332187]
rxn01964	[0.19159515483425762]
rxn00416	[0.35104243617059305]
rxn05651	[0.6495011326809318]
rxn05564	[np.float64(0.34289482409587485)]
rxn01192	[np.float64(0.34289482409587485)]
rxn12206	[0.15238680696466697]
rxn12432	[np.float64(0.34289482409587485)]
rxn00874	[0.29733888090679006]
rxn02483	[np.float64(0.34289482409587485)]
rxn01827	[0.5573021085997124]
rxn03393	[0.034286510654445324]
rxn05176	[0.3505671834691435]
rxn05153	[0.3505671834691435]
rxn00858	[0.13290144620523398]
rxn05237	[0.16783251976177843]
rxn11080	[0.16783251976177843]
rxn09657	[0.05923727748054849]
rxn05202	[0.03761327956459241]
rxn05682	[0.05923727748054849]
rxn05312	[0.48173692906922866]
rxn05527	[0.05923727748054849]
rxn05318	[0.05923727748054849]
rxn05198	[0.05923727748054849]
rxn05317	[0.05923727748054849]
rxn05205	[0.05923727748054849]
rxn05316	[0.05923727748054849]
rxn05200	[0.05923727748054849]
rxn05199	[0.05923727748054849]
rxn09688	[0.05923727748054849]
rxn09687	[0.05923727748054849]
rxn09685	[0.05923727748054849]
rxn02287	[np.float64(0.34289482409587485)]
rxn00567	[0.05139560790663034]
rJB00273	[0.2902100903850463]
rJB00274	[0.2902100903850463]
rxn04092	[0.15238680696466697]
rxn08550	[0.3422502611937758]
rxn08552	[0.3422502611937758]
rxn02503	[np.float64(0.34289482409587485)]
rxn00256	[0.14240650023422569]
rxn00225	[0.6133819273707635]
rxn00799	[0.2393580513299408]
rxn05663	[0.4883904668895228]
rxn00806	[0.13504008336175713]
rxn00493	[0.13504008336175713]
rxn05108	[0.13504008336175713]
