	rxn10125	rxn00083	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
81	-389.2626285189374	-389.2626285189374	521.8135046919165	256.71175234595825	248.32175234595826	-770.1352570378747	256.71175234595825	256.71175234595825	256.71175234595825	-256.71175234595825	770.1352570378747	256.71175234595825	521.8135046919165	-256.71175234595825	770.1352570378747	-770.1352570378747	8.39	256.7117523459582
82	-370.36217791863737	-370.36217791863737	496.61290389151657	244.11145194575826	235.72145194575822	-732.3343558372748	244.11145194575826	244.11145194575826	244.11145194575826	-244.11145194575826	732.3343558372748	244.11145194575826	496.61290389151657	-244.11145194575826	732.3343558372748	-732.3343558372748	8.39	244.1114519457583
83	-398.65630336908765	-398.65630336908765	534.3384044921169	262.97420224605844	254.58420224605845	-788.9226067381753	262.97420224605844	262.97420224605844	262.97420224605844	-262.97420224605844	788.9226067381753	262.97420224605844	534.338404492117	-262.97420224605844	788.9226067381753	-788.9226067381753	8.39	262.97420224605844
84	-243.96825961886256	-243.96825961886256	328.08767949181674	159.84883974590838	151.4588397459084	-479.54651923772514	159.84883974590838	159.84883974590838	159.84883974590838	-159.84883974590838	479.54651923772514	159.84883974590838	328.08767949181674	-159.84883974590838	479.54651923772514	-479.5465192377251	8.39	159.84883974590838
85	-417.4155658315875	-417.4155658315875	559.3507544421167	275.48037722105835	267.09037722105836	-826.441131663175	275.48037722105835	275.48037722105835	275.48037722105835	-275.48037722105835	826.441131663175	275.48037722105835	559.3507544421167	-275.48037722105835	826.441131663175	-826.441131663175	8.39	275.48037722105835
86	-454.9904155315876	-454.9904155315876	609.4505540421168	300.5302770210584	292.1402770210584	-901.5908310631752	300.5302770210584	300.5302770210584	300.5302770210584	-300.5302770210584	901.5908310631752	300.5302770210584	609.4505540421168	-300.5302770210584	901.5908310631752	-901.5908310631752	8.39	300.5302770210584
87	-492.4529158309871	-492.4529158309871	659.4005544413161	325.50527722065806	317.1152772206581	-976.5158316619742	325.50527722065806	325.50527722065806	325.50527722065806	-325.50527722065806	976.5158316619742	325.50527722065806	659.4005544413161	-325.50527722065806	976.5158316619742	-976.5158316619742	8.39	325.50527722065806
88	-497.14035958121224	-497.14035958121224	665.6504794416163	328.63023972080816	320.2402397208082	-985.8907191624245	328.63023972080816	328.63023972080816	328.63023972080816	-328.63023972080816	985.8907191624245	328.63023972080816	665.6504794416163	-328.63023972080816	985.8907191624245	-985.8907191624245	8.39	328.63023972080816
89	-229.87776613098697	-229.87776613098697	309.300354841316	150.45517742065795	142.06517742065793	-451.36553226197384	150.45517742065795	150.45517742065795	150.45517742065795	-150.45517742065795	451.36553226197384	150.45517742065795	309.300354841316	-150.45517742065795	451.36553226197384	-451.36553226197384	8.39	150.45517742065795
90	-473.7779155312871	-473.7779155312871	634.5005540417161	313.05527702085806	304.66527702085807	-939.1658310625741	313.05527702085806	313.05527702085806	313.05527702085806	-313.05527702085806	939.1658310625741	313.05527702085806	634.5005540417161	-313.05527702085806	939.1658310625741	-939.1658310625741	8.39	313.05527702085794
