	rxn13726	rxn08094	rxn05312	rxn05318	rxn10154	rxn10113	rxn00285	rxn13803	rxn05158	rxn00615	rxn13836	rxn00148	rxn13689	rxn05466	rxn05229	rxn10042	rxn09566	rxn00250	rxn00134	rxn05581	rxn00251	rxn00014	rxn10165	rxn10053	rxn05297	rxn00124	rxn01807	rxn05467	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00023_e	EX_cpd00013_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	ATPM	rxn00182	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
183	706.4404302236208	309.33511497355386	1000.0	636.58518915004	-309.33511497355386	530.9000296705946	-309.33511497355386	-87.77020027651305	909.7555674501205	-1000.0	909.7555674501202	636.58518915004	175.54040055302616	-309.3351149735538	-636.58518915004	881.9808307766469	87.77020027651308	636.58518915004	636.58518915004	1000.0	636.58518915004	175.54040055302616	90.24443254987949	636.58518915004	309.33511497355386	-87.77020027651308	87.77020027651305	-309.33511497355386	309.3351149735538	-636.58518915004	309.33511497355386	1000.0	-1000.0	-309.33511497355386	309.3351149735538	-309.3351149735538	-909.7555674501205	309.33511497355386	8.39	397.1053152500669	-909.7555674501202	909.7555674501202	636.5851891500403
184	761.3936421533799	323.3103654890816	1000.0	652.9299149964477	-323.3103654890816	531.847819802946	-323.3103654890816	-114.77291117521696	958.7897449893434	-958.7897449893434	999.9999999999995	652.9299149964477	229.54582235043392	-323.31036548908145	-652.9299149964477	990.9394645038138	114.77291117521696	652.9299149964477	652.9299149964477	958.7897449893434	652.9299149964477	229.54582235043392	0.0	652.9299149964477	323.31036548908145	-114.77291117521696	114.77291117521696	-323.3103654890816	323.3103654890815	-652.9299149964477	323.3103654890816	958.7897449893434	-958.7897449893434	-323.31036548908145	323.31036548908145	-323.3103654890815	-1000.0	323.3103654890816	8.39	438.0832766642984	-999.9999999999995	1000.0	652.9299149964477
185	637.20403560252	290.83228537653554	1000.0	606.1450501355906	-290.83228537653554	526.125105903622	-290.83228537653554	-55.53946484944893	818.4351504067722	-1000.0	818.4351504067719	606.1450501355906	111.0789296988979	-290.8322853765355	-606.1450501355906	748.2829653014179	55.53946484944895	606.1450501355906	606.1450501355906	1000.0	606.1450501355906	111.0789296988979	181.56484959322785	606.1450501355906	290.83228537653554	-55.53946484944895	55.53946484944893	-290.83228537653554	290.8322853765355	-606.1450501355906	290.83228537653554	1000.0	-1000.0	-290.83228537653554	290.8322853765355	-290.8322853765355	-818.4351504067722	290.83228537653554	8.39	346.37175022598444	-818.4351504067719	818.4351504067719	606.1450501355907
186	640.6971668206918	291.76579458139173	1000.0	607.68082334358	-291.76579458139173	526.3660115048756	-291.76579458139173	-57.1655776579081	823.0424700307399	-1000.0	823.04247003074	607.68082334358	114.3311553158162	-291.7657945813918	-607.68082334358	755.028322136508	57.1655776579081	607.68082334358	607.68082334358	1000.0	607.68082334358	114.3311553158162	176.95752996926012	607.68082334358	291.7657945813918	-57.1655776579081	57.1655776579081	-291.76579458139173	291.76579458139184	-607.68082334358	291.76579458139173	1000.0	-1000.0	-291.7657945813918	291.7657945813918	-291.76579458139184	-823.0424700307399	291.76579458139173	8.39	348.9313722392999	-823.04247003074	823.04247003074	607.6808233435798
187	623.657906123596	287.2121990502714	1000.0	600.1894242439948	-287.2121990502714	525.1908900774894	-287.2121990502714	-49.23350802305337	800.5682727319846	-1000.0	800.5682727319844	600.1894242439948	98.46701604610674	-287.21219905027135	-600.1894242439948	722.1249221697028	49.23350802305337	600.1894242439948	600.1894242439948	1000.0	600.1894242439948	98.46701604610674	199.43172726801538	600.1894242439948	287.2121990502713	-49.23350802305337	49.23350802305337	-287.2121990502714	287.21219905027135	-600.1894242439948	287.2121990502714	1000.0	-1000.0	-287.2121990502713	287.21219905027135	-287.21219905027135	-800.5682727319846	287.2121990502714	8.39	336.4457070733247	-800.5682727319844	800.5682727319844	600.1894242439948
188	754.5759827607902	321.1287144834529	1000.0	645.9759024160062	-321.1287144834529	529.938875173021	-321.1287144834529	-112.31855379388463	937.9277072480188	-937.9277072480188	999.9999999999994	645.9759024160062	224.63710758776926	-321.1287144834528	-645.9759024160062	979.2130903485595	112.31855379388463	645.9759024160062	645.9759024160062	937.9277072480188	645.9759024160062	224.63710758776926	0.0	645.9759024160062	321.1287144834528	-112.31855379388463	112.31855379388463	-321.1287144834529	321.12871448345277	-645.9759024160062	321.1287144834529	937.9277072480188	-937.9277072480188	-321.1287144834528	321.1287144834528	-321.12871448345277	-1000.0	321.1287144834529	8.39	433.44726827733746	-999.9999999999994	1000.0	645.9759024160062
189	654.6348440490102	295.49051866826994	1000.0	613.808595228444	-295.49051866826994	527.3272306240699	-295.49051866826994	-63.65380671247016	841.4257856853324	-1000.0	841.4257856853321	613.808595228444	127.30761342494031	-295.4905186682701	-613.808595228444	781.9424574739505	63.65380671247016	613.808595228444	613.808595228444	1000.0	613.808595228444	127.30761342494031	158.5742143146677	613.808595228444	295.4905186682701	-63.65380671247016	63.65380671247016	-295.49051866826994	295.49051866827006	-613.808595228444	295.49051866826994	1000.0	-1000.0	-295.4905186682701	295.4905186682701	-295.49051866827006	-841.4257856853324	295.49051866826994	8.39	359.14432538074027	-841.4257856853321	841.4257856853321	613.8085952284443
190	759.5680765572096	319.67605741790715	974.5822743300005	642.9341658739539	-319.67605741790715	519.1361531144191	-319.67605741790715	-120.21596172139523	954.2202232918614	-928.8024976218624	1000.0	642.9341658739539	240.43192344279046	-319.6760574179072	-642.9341658739539	1000.0	120.21596172139523	642.9341658739539	642.9341658739539	928.8024976218624	642.9341658739539	240.43192344279046	-25.417725669999072	642.9341658739539	319.6760574179072	-120.21596172139523	120.21596172139523	-319.67605741790715	319.6760574179072	-642.9341658739539	319.67605741790715	928.8024976218624	-928.8024976218624	-319.6760574179072	319.6760574179072	-319.6760574179072	-999.9999999999995	319.67605741790715	8.39	439.8920191393024	-1000.0	1000.0	642.9341658739542
191	752.852769079647	316.61579630452945	950.4813774880296	650.1604591626765	-316.61579630452945	513.6104161384706	-316.61579630452945	-119.62117647058822	1000.0	-1000.0	950.4813774880295	650.1604591626765	239.24235294117645	-316.61579630452934	-650.1604591626765	992.0951220208235	119.62117647058822	650.1604591626765	650.1604591626765	1000.0	650.1604591626765	239.24235294117645	0.0	650.1604591626765	316.61579630452934	-119.62117647058822	119.62117647058822	-316.61579630452945	316.6157963045294	-650.1604591626765	316.61579630452945	1000.0	-1000.0	-316.61579630452934	316.61579630452934	-316.6157963045294	-950.4813774880296	316.61579630452945	8.39	436.2369727751176	-950.4813774880295	950.4813774880295	650.1604591626765
192	662.6688481835314	295.7983802689844	1000.0	597.1100625000004	-295.7983802689844	520.5246728924062	-295.7983802689844	-71.07208764556259	791.3301874999997	-893.3289087563586	898.0012787436411	597.1100624999999	142.14417529112518	-295.79838026898443	-597.1100625000004	804.8130234746566	71.07208764556259	597.1100624999999	597.1100624999999	893.3289087563586	597.1100624999999	142.14417529112518	101.99872125635886	597.1100624999999	295.79838026898443	-71.07208764556259	71.07208764556259	-295.7983802689844	295.7983802689844	-597.1100624999999	295.7983802689844	893.3289087563586	-893.3289087563586	-295.79838026898443	295.79838026898443	-295.7983802689844	-898.0012787436411	295.7983802689844	8.39	366.870467914547	-898.0012787436411	898.0012787436411	597.1100625
193	618.8614095889629	285.20245877568993	992.9634600601815	597.1100625000004	-285.20245877568993	521.9484255137971	-285.20245877568993	-48.456492037582905	798.3667274398185	-1000.0	791.3301875000004	597.1100625000001	96.91298407516581	-285.20245877569	-597.1100625000004	715.7743936641288	48.456492037582905	597.1100625000001	597.1100625000001	1000.0	597.1100625000001	96.91298407516581	201.63327256018147	597.1100625000001	285.20245877569	-48.456492037582905	48.456492037582905	-285.20245877568993	285.20245877569005	-597.1100625000001	285.20245877568993	1000.0	-1000.0	-285.20245877569	285.20245877569	-285.20245877569005	-791.3301875000011	285.20245877568993	8.39	333.6589508132729	-791.3301875000004	791.3301875000004	597.1100625
194	632.3079316144276	288.8981719578245	1000.0	597.1100625000004	-288.8981719578245	523.2847562168707	-288.8981719578245	-54.51158769877844	791.3301875000002	-963.7110335301913	827.6191539698091	597.1100625000001	109.02317539755688	-288.89817195782456	-597.1100625000004	741.3311070119845	54.51158769877844	597.1100625000001	597.1100625000001	963.7110335301913	597.1100625000001	109.02317539755688	172.38084603019115	597.1100625000001	288.89817195782456	-54.51158769877844	54.51158769877844	-288.8981719578245	288.8981719578246	-597.1100625000001	288.8981719578245	963.7110335301913	-963.7110335301913	-288.89817195782456	288.89817195782456	-288.8981719578246	-827.6191539698088	288.8981719578245	8.39	343.409759656603	-827.6191539698091	827.6191539698091	597.1100625
195	726.2755673889283	294.7066755416962	819.5633843647531	606.5211281215844	-294.7066755416962	452.55113477785653	-294.7066755416962	-136.86221630553587	1000.0	-926.7255807014727	892.8378036632807	606.5211281215844	273.72443261107173	-294.7066755416962	-606.5211281215844	1000.0	136.86221630553587	606.5211281215844	606.5211281215844	926.7255807014727	606.5211281215844	273.72443261107173	-73.27441929852728	606.5211281215844	294.7066755416962	-136.86221630553587	136.86221630553587	-294.7066755416962	294.7066755416962	-606.5211281215844	294.7066755416962	926.7255807014727	-926.7255807014727	-294.7066755416962	294.7066755416962	-294.7066755416962	-892.8378036632804	294.7066755416962	8.39	431.56889184723207	-892.8378036632807	892.8378036632807	606.5211281215846
196	752.4602458962968	314.3451844222225	932.4848104277795	644.1616034759265	-314.3451844222225	504.92049179259357	-314.3451844222225	-123.76987705185161	1000.0	-982.3680225296305	950.1167878981491	644.1616034759265	247.53975410370322	-314.3451844222226	-644.1616034759265	1000.0	123.76987705185161	644.1616034759265	644.1616034759265	982.3680225296305	644.1616034759265	247.53975410370322	-17.63197747036952	644.1616034759265	314.3451844222226	-123.76987705185161	123.76987705185161	-314.3451844222225	314.3451844222226	-644.1616034759265	314.3451844222225	982.3680225296305	-982.3680225296305	-314.3451844222226	314.3451844222226	-314.3451844222226	-950.116787898149	314.3451844222225	8.39	438.1150614740742	-950.1167878981491	950.1167878981491	644.1616034759264
197	735.0452809458736	301.2839607094052	879.4003029387729	597.1100625000004	-301.2839607094052	470.09056189174726	-301.2839607094052	-132.47735952706321	911.9298845612275	-813.2560488518225	978.074138648178	597.1100625000001	264.9547190541264	-301.28396070940516	-597.1100625000004	1000.0	132.4773595270632	597.1100625000001	597.1100625000001	813.2560488518225	597.1100625000001	264.9547190541264	-98.67383570940501	597.1100625000001	301.28396070940516	-132.47735952706321	132.47735952706321	-301.2839607094052	301.2839607094052	-597.1100625000001	301.2839607094052	813.2560488518225	-813.2560488518225	-301.28396070940516	301.28396070940516	-301.2839607094052	-978.074138648178	301.2839607094052	8.39	433.76132023646835	-978.074138648178	978.074138648178	597.1100625
198	700.3086498754898	290.34373670245077	832.2571092786754	610.7523697595584	-290.34373670245077	461.0662969343133	-290.34373670245077	-119.62117647058824	1000.0	-1000.0	832.2571092786753	610.7523697595584	239.24235294117648	-290.34373670245077	-610.7523697595584	939.5510028166663	119.62117647058824	610.7523697595584	610.7523697595584	1000.0	610.7523697595584	239.24235294117648	0.0	610.7523697595584	290.34373670245077	-119.62117647058824	119.62117647058824	-290.34373670245077	290.34373670245077	-610.7523697595584	290.34373670245077	1000.0	-1000.0	-290.34373670245077	290.34373670245077	-290.34373670245077	-832.2571092786754	290.34373670245077	8.39	409.964913173039	-832.2571092786753	832.2571092786753	610.7523697595586
199	702.3481730445825	291.3634982869971	836.8460364091343	612.2820121363781	-291.3634982869971	463.105820103406	-291.3634982869971	-119.62117647058824	1000.0	-1000.0	836.8460364091341	612.2820121363781	239.24235294117648	-291.3634982869971	-612.2820121363781	941.590525985759	119.62117647058824	612.2820121363781	612.2820121363781	1000.0	612.2820121363781	239.24235294117648	0.0	612.2820121363781	291.3634982869971	-119.62117647058824	119.62117647058824	-291.3634982869971	291.3634982869971	-612.2820121363781	291.3634982869971	1000.0	-1000.0	-291.3634982869971	291.3634982869971	-291.3634982869971	-836.8460364091343	291.3634982869971	8.39	410.98467475758537	-836.8460364091341	836.8460364091341	612.2820121363782
200	635.8317902326023	284.1418099854625	938.8703717585818	597.1100625000004	-284.1418099854625	500.73544970924763	-284.1418099854625	-67.54817026167734	852.4598157414193	-1000.0	791.3301875000004	597.1100625000001	135.09634052335468	-284.1418099854625	-597.1100625000004	770.928130755957	67.54817026167734	597.1100625000001	597.1100625000001	1000.0	597.1100625000001	135.09634052335468	147.54018425858067	597.1100625000001	284.1418099854625	-67.54817026167734	67.54817026167734	-284.1418099854625	284.1418099854625	-597.1100625000001	284.1418099854625	1000.0	-1000.0	-284.1418099854625	284.1418099854625	-284.1418099854625	-791.3301875000011	284.1418099854625	8.39	351.68998024713983	-791.3301875000004	791.3301875000004	597.1100625
201	703.0070068963566	302.13696522968996	968.8790377856981	597.1100625000004	-302.13696522968996	505.5408540224031	-302.13696522968996	-98.73307643697677	822.4511497143022	-822.4511497143022	968.879037785698	597.1100625000001	197.46615287395355	-302.13696522969	-597.1100625000004	900.4731597703102	98.73307643697677	597.1100625000001	597.1100625000001	822.4511497143022	597.1100625000001	197.46615287395355	0.0	597.1100625000001	302.13696522969	-98.73307643697677	98.73307643697677	-302.13696522968996	302.13696522968996	-597.1100625000001	302.13696522968996	822.4511497143022	-822.4511497143022	-302.13696522969	302.13696522969	-302.13696522968996	-968.8790377856981	302.13696522968996	8.39	400.8700416666668	-968.879037785698	968.879037785698	597.1100625
202	738.7861023366803	309.58246293304603	918.8313773163542	639.6104591054514	-309.58246293304603	499.5437493955038	-309.58246293304603	-119.62117647058822	1000.0	-1000.0	918.8313773163541	639.6104591054514	239.24235294117645	-309.58246293304603	-639.6104591054514	978.0284552778568	119.62117647058822	639.6104591054514	639.6104591054514	1000.0	639.6104591054514	239.24235294117645	0.0	639.6104591054514	309.58246293304603	-119.62117647058822	119.62117647058822	-309.58246293304603	309.58246293304603	-639.6104591054514	309.58246293304603	1000.0	-1000.0	-309.58246293304603	309.58246293304603	-309.58246293304603	-918.8313773163542	309.58246293304603	8.39	429.20363940363427	-918.8313773163541	918.8313773163541	639.6104591054515
203	640.3748823994564	283.857866725034	924.389265476733	597.1100625000004	-283.8578667250339	495.0565845006796	-283.8578667250339	-72.6591489493884	866.9409220232669	-1000.0	791.3301875000005	597.1100625000001	145.3182978987768	-283.857866725034	-597.1100625000004	785.6931802982332	72.6591489493884	597.1100625000001	597.1100625000001	1000.0	597.1100625000001	145.3182978987768	133.05907797673308	597.1100625000001	283.857866725034	-72.6591489493884	72.6591489493884	-283.857866725034	283.857866725034	-597.1100625000001	283.857866725034	1000.0	-1000.0	-283.857866725034	283.857866725034	-283.857866725034	-791.3301875000011	283.8578667250339	8.39	356.5170156744224	-791.3301875000005	791.3301875000005	597.1100625
204	744.850342939261	312.61458323433646	932.4759186721611	644.158639557387	-312.61458323433646	505.60798999808463	-312.61458323433646	-119.62117647058822	1000.0	-1000.0	932.4759186721606	644.158639557387	239.24235294117645	-312.61458323433646	-644.158639557387	984.0926958804375	119.62117647058822	644.158639557387	644.158639557387	1000.0	644.158639557387	239.24235294117645	0.0	644.158639557387	312.61458323433646	-119.62117647058822	119.62117647058822	-312.61458323433646	312.6145832343364	-644.158639557387	312.61458323433646	1000.0	-1000.0	-312.61458323433646	312.61458323433646	-312.6145832343364	-932.4759186721611	312.61458323433646	8.39	432.2357597049247	-932.4759186721606	932.4759186721606	644.158639557387
205	692.1457044627341	291.27566279606754	876.5579670999077	597.1100625000004	-291.27566279606754	472.95694672153604	-291.27566279606754	-109.59437887059903	914.7722204000919	-914.7722204000919	876.5579670999077	597.1100624999999	219.18875774119806	-291.27566279606754	-597.1100625000004	911.3344622039322	109.59437887059903	597.1100624999999	597.1100624999999	914.7722204000919	597.1100624999999	219.18875774119806	0.0	597.1100624999999	291.27566279606754	-109.59437887059903	109.59437887059903	-291.27566279606754	291.27566279606754	-597.1100624999999	291.27566279606754	914.7722204000919	-914.7722204000919	-291.27566279606754	291.27566279606754	-291.27566279606754	-876.5579670999077	291.27566279606754	8.39	400.87004166666657	-876.5579670999077	876.5579670999077	597.1100625
206	765.0084881985208	323.75636614889066	988.1046115930967	660.6941955483975	-323.75636614889066	530.0169763970416	-323.75636614889066	-117.4957559007396	993.9779750520956	-1000.0	982.0825866451925	660.6941955483975	234.9915118014792	-323.7563661488906	-660.6941955483975	1000.0	117.4957559007396	660.6941955483975	660.6941955483975	1000.0	660.6941955483975	234.9915118014792	6.022024947904299	660.6941955483975	323.7563661488906	-117.4957559007396	117.4957559007396	-323.75636614889066	323.7563661488906	-660.6941955483975	323.75636614889066	1000.0	-1000.0	-323.7563661488906	323.7563661488906	-323.7563661488906	-982.0825866451924	323.75636614889066	8.39	441.2521220496302	-982.0825866451925	982.0825866451925	660.6941955483975
207	698.0498676725905	307.0928094642268	1000.0	632.8962349250182	-307.0928094642267	530.3213701843165	-307.0928094642267	-83.86424874413702	898.6887047750547	-1000.0	898.6887047750547	632.8962349250182	167.72849748827403	-307.0928094642268	-632.8962349250182	865.7783651608645	83.86424874413702	632.8962349250182	632.8962349250182	1000.0	632.8962349250182	167.72849748827403	101.3112952249453	632.8962349250182	307.0928094642268	-83.86424874413702	83.86424874413702	-307.0928094642268	307.0928094642268	-632.8962349250182	307.0928094642268	1000.0	-1000.0	-307.0928094642268	307.0928094642268	-307.0928094642268	-898.6887047750547	307.0928094642267	8.39	390.95705820836383	-898.6887047750547	898.6887047750547	632.8962349250182
208	764.0662872702792	323.0497154527094	983.7076739279697	659.6734778761358	-323.0497154527094	528.1325745405584	-323.0497154527094	-117.9668563648604	995.3127597004377	-1000.0	979.0204336284075	659.6734778761358	235.9337127297208	-323.0497154527094	-659.6734778761358	1000.0	117.9668563648604	659.6734778761358	659.6734778761358	1000.0	659.6734778761358	235.9337127297208	4.687240299562234	659.6734778761358	323.0497154527094	-117.9668563648604	117.9668563648604	-323.0497154527094	323.0497154527094	-659.6734778761358	323.0497154527094	1000.0	-1000.0	-323.0497154527094	323.0497154527094	-323.0497154527094	-979.0204336284075	323.0497154527094	8.39	441.0165718175698	-979.0204336284075	979.0204336284075	659.6734778761358
209	724.8412712344822	293.6309534258618	813.3779821987047	604.4593273995682	-293.6309534258618	449.68254246896436	-293.6309534258618	-137.57936438275874	1000.0	-923.6777013732747	889.70028082543	604.4593273995682	275.1587287655178	-293.6309534258616	-604.4593273995682	1000.0	137.5793643827589	604.4593273995682	604.4593273995682	923.6777013732747	604.4593273995682	275.1587287655178	-76.32229862672534	604.4593273995682	293.6309534258618	-137.5793643827589	137.57936438275874	-293.6309534258618	293.63095342586166	-604.4593273995682	293.6309534258618	923.6777013732747	-923.6777013732747	-293.6309534258618	293.6309534258616	-293.63095342586166	-889.70028082543	293.6309534258618	8.39	431.2103178086205	-889.70028082543	889.70028082543	604.4593273995683
210	759.604175058041	319.70313129353076	963.2930049378025	654.4310016459342	-319.70313129353076	519.2083501160821	-319.70313129353076	-120.19791247097947	1000.0	-997.5488719983375	965.744132939465	654.4310016459342	240.39582494195895	-319.7031312935308	-654.4310016459342	1000.0	120.19791247097947	654.4310016459342	654.4310016459342	997.5488719983375	654.4310016459342	240.39582494195895	-2.4511280016624823	654.4310016459342	319.7031312935308	-120.19791247097947	120.19791247097947	-319.70313129353076	319.70313129353076	-654.4310016459342	319.70313129353076	997.5488719983375	-997.5488719983375	-319.7031312935308	319.7031312935308	-319.70313129353076	-965.744132939465	319.70313129353076	8.39	439.9010437645103	-965.744132939465	965.744132939465	654.4310016459342
211	731.3475107499078	298.5106330624308	841.4361401089773	613.8120467029925	-298.5106330624308	462.69502149981554	-298.5106330624308	-134.32624462504612	1000.0	-937.503460343554	903.9326797654234	613.8120467029925	268.65248925009223	-298.51063306243077	-613.8120467029925	1000.0	134.32624462504612	613.8120467029925	613.8120467029925	937.503460343554	613.8120467029925	268.65248925009223	-62.496539656445975	613.8120467029925	298.51063306243077	-134.32624462504612	134.32624462504612	-298.5106330624308	298.5106330624308	-613.8120467029925	298.5106330624308	937.503460343554	-937.503460343554	-298.51063306243077	298.51063306243077	-298.5106330624308	-903.9326797654232	298.5106330624308	8.39	432.8368776874769	-903.9326797654234	903.9326797654234	613.8120467029923
212	727.8878627398915	295.9158970549187	838.245148254376	597.1100625000004	-295.9158970549187	455.7757254797831	-295.9158970549187	-136.0560686300542	953.0850392456247	-859.7792671907063	931.5509203092944	597.1100625000004	272.1121372601084	-295.9158970549186	-597.1100625000004	1000.0	136.0560686300542	597.1100625000004	597.1100625000004	859.7792671907063	597.1100625000004	272.1121372601084	-93.3057720549184	597.1100625000004	295.9158970549186	-136.0560686300542	136.0560686300542	-295.9158970549187	295.9158970549187	-597.1100625000004	295.9158970549187	859.7792671907063	-859.7792671907063	-295.9158970549186	295.9158970549186	-295.9158970549187	-931.5509203092944	295.9158970549187	8.39	431.9719656849728	-931.5509203092944	931.5509203092944	597.1100625
213	763.0787354756924	322.3090516067693	987.1621354545643	650.5405935306668	-322.3090516067693	526.1574709513848	-322.3090516067693	-118.46063226215378	964.459645137436	-951.6217805920004	1000.0	650.5405935306668	236.92126452430756	-322.30905160676934	-650.5405935306668	1000.0	118.46063226215378	650.5405935306668	650.5405935306668	951.6217805920004	650.5405935306668	236.92126452430756	-12.837864545435647	650.5405935306668	322.30905160676934	-118.46063226215378	118.46063226215378	-322.3090516067693	322.3090516067693	-650.5405935306668	322.3090516067693	951.6217805920004	-951.6217805920004	-322.30905160676934	322.30905160676934	-322.3090516067693	-1000.0	322.3090516067693	8.39	440.76968386892315	-1000.0	1000.0	650.5405935306674
214	702.2309689369584	308.2101727331527	1000.0	634.7344777222836	-308.2101727331527	530.6097219956523	-308.2101727331527	-85.81062347065304	904.2034331668503	-1000.0	904.2034331668503	634.7344777222836	171.62124694130608	-308.2101727331527	-634.7344777222836	873.8522158782645	85.81062347065304	634.7344777222836	634.7344777222836	1000.0	634.7344777222836	171.62124694130608	95.7965668331496	634.7344777222836	308.2101727331527	-85.81062347065304	85.81062347065304	-308.2101727331527	308.21017273315266	-634.7344777222836	308.2101727331527	1000.0	-1000.0	-308.2101727331527	308.2101727331527	-308.21017273315266	-904.2034331668503	308.2101727331527	8.39	394.02079620380573	-904.2034331668503	904.2034331668503	634.7344777222834
215	710.0605639052199	310.30256449191216	1000.0	638.1767996479846	-310.30256449191216	531.1496940624289	-310.30256449191216	-89.45543492139547	914.5303989439537	-1000.0	914.5303989439537	638.1767996479846	178.91086984279093	-310.30256449191216	-638.1767996479846	888.9714337480107	89.45543492139547	638.1767996479846	638.1767996479846	1000.0	638.1767996479846	178.91086984279093	85.46960105604626	638.1767996479846	310.30256449191216	-89.45543492139547	89.45543492139547	-310.30256449191216	310.3025644919122	-638.1767996479846	310.30256449191216	1000.0	-1000.0	-310.30256449191216	310.30256449191216	-310.3025644919122	-914.5303989439537	310.30256449191216	8.39	399.75799941330763	-914.5303989439537	914.5303989439537	638.1767996479844
216	644.1092215952293	292.67763680562166	1000.0	609.1809508737648	-292.67763680562166	526.6013256272572	-292.67763680562166	-58.75394798398603	827.542852621294	-1000.0	827.542852621294	609.1809508737648	117.5078959679721	-292.6776368056216	-609.1809508737648	761.6171175632014	58.75394798398605	609.1809508737648	609.1809508737648	1000.0	609.1809508737648	117.5078959679721	172.45714737870605	609.1809508737648	292.67763680562166	-58.75394798398605	58.75394798398603	-292.67763680562166	292.67763680562166	-609.1809508737648	292.67763680562166	1000.0	-1000.0	-292.67763680562166	292.6776368056216	-292.67763680562166	-827.542852621294	292.67763680562166	8.39	351.43158478960765	-827.542852621294	827.542852621294	609.1809508737643
217	713.8341038910263	311.3110105226018	1000.0	639.8358560210546	-311.3110105226018	531.4099381993811	-311.3110105226018	-91.21208284582258	919.507568063164	-1000.0	919.5075680631641	639.8358560210546	182.42416569164516	-311.3110105226018	-639.8358560210546	896.2582695826715	91.21208284582258	639.8358560210546	639.8358560210546	1000.0	639.8358560210546	182.42416569164516	80.49243193683606	639.8358560210546	311.3110105226018	-91.21208284582258	91.21208284582258	-311.3110105226018	311.31101052260186	-639.8358560210546	311.3110105226018	1000.0	-1000.0	-311.3110105226018	311.3110105226018	-311.31101052260186	-919.507568063164	311.3110105226018	8.39	402.5230933684244	-919.5075680631641	919.5075680631641	639.8358560210546
218	747.0246009751041	320.18088474334684	1000.0	654.4282297390545	-320.18088474334684	533.6989379982828	-320.18088474334684	-106.66283148841069	963.2846892171634	-1000.0	963.2846892171632	654.4282297390545	213.32566297682138	-320.1808847433467	-654.4282297390545	960.3502639519255	106.66283148841069	654.4282297390545	654.4282297390545	1000.0	654.4282297390545	213.32566297682138	36.71531078283658	654.4282297390545	320.1808847433467	-106.66283148841069	106.66283148841069	-320.18088474334684	320.1808847433467	-654.4282297390545	320.18088474334684	1000.0	-1000.0	-320.1808847433467	320.1808847433467	-320.1808847433467	-963.2846892171634	320.18088474334684	8.39	426.8437162317574	-963.2846892171632	963.2846892171632	654.4282297390545
219	720.205755573392	290.154316680044	794.0730320470045	597.1100625000004	-290.154316680044	440.41151114678416	-290.154316680044	-139.897122213304	997.2571554529951	-909.7129637729508	881.617223727049	597.1100624999999	279.794244426608	-290.15431668004396	-597.1100625000004	1000.0	139.897122213304	597.1100624999999	597.1100624999999	909.7129637729508	597.1100624999999	279.794244426608	-87.54419168004426	597.1100624999999	290.15431668004396	-139.897122213304	139.897122213304	-290.154316680044	290.1543166800441	-597.1100624999999	290.154316680044	909.7129637729508	-909.7129637729508	-290.15431668004396	290.15431668004396	-290.1543166800441	-881.6172237270488	290.154316680044	8.39	430.05143889334795	-881.617223727049	881.617223727049	597.1100625
220	742.9479194140386	311.66337147172516	928.1954657404101	642.7318219134701	-311.66337147172516	503.7055664728622	-311.66337147172516	-119.62117647058818	1000.0	-1000.0	928.1954657404101	642.7318219134701	239.24235294117636	-311.66337147172516	-642.7318219134701	982.1902723552149	119.62117647058818	642.7318219134701	642.7318219134701	1000.0	642.7318219134701	239.24235294117636	0.0	642.7318219134701	311.66337147172516	-119.62117647058818	119.62117647058818	-311.66337147172516	311.6633714717252	-642.7318219134701	311.66337147172516	1000.0	-1000.0	-311.66337147172516	311.66337147172516	-311.6633714717252	-928.1954657404101	311.66337147172516	8.39	431.28454794231334	-928.1954657404101	928.1954657404101	642.7318219134704
221	727.7093965168415	312.53140688538923	1000.0	618.5719844471782	-312.53140688538923	522.4162310247158	-312.53140688538923	-102.64658274606285	855.7159533415348	-855.7159533415348	999.9999999999999	618.5719844471782	205.2931654921257	-312.53140688538934	-618.5719844471782	933.0025620089672	102.64658274606285	618.5719844471782	618.5719844471782	855.7159533415348	618.5719844471782	205.2931654921257	0.0	618.5719844471782	312.53140688538934	-102.64658274606285	102.64658274606285	-312.53140688538923	312.5314068853893	-618.5719844471782	312.53140688538923	855.7159533415348	-855.7159533415348	-312.53140688538934	312.53140688538934	-312.5314068853893	-1000.0	312.53140688538923	8.39	415.1779896314522	-999.9999999999999	1000.0	618.5719844471782
222	724.4669348656354	311.4938191570034	1000.0	615.2646735629482	-311.4938191570034	521.5083417623779	-311.4938191570034	-101.47929655162875	845.7940206888445	-845.7940206888445	1000.0	615.2646735629482	202.9585931032575	-311.49381915700326	-615.2646735629482	927.4255279688929	101.47929655162875	615.2646735629482	615.2646735629482	845.7940206888445	615.2646735629482	202.9585931032575	0.0	615.2646735629482	311.49381915700326	-101.47929655162875	101.47929655162875	-311.4938191570034	311.4938191570033	-615.2646735629482	311.4938191570034	845.7940206888445	-845.7940206888445	-311.49381915700326	311.49381915700326	-311.4938191570033	-1000.0	311.4938191570034	8.39	412.973115708632	-1000.0	1000.0	615.264673562948
