	rxn05312	rxn05318	rJB00267	rxn37440	rxn05560	rxn00615	rxn00148	rxn00786	rxn00134	rxn01492	rxn05581	rxn00097	rxn00747	rxn10165	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00082_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00007_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
154	796.8633251500008	265.62110838333354	356.95814451111147	356.95814451111147	-178.47907225555574	-269.8161083833337	178.47907225555574	-178.47907225555574	265.62110838333354	-178.47907225555574	269.8161083833337	87.1420361277779	-178.47907225555574	626.7742528944451	-527.0472167666671	178.47907225555574	-265.62110838333354	178.47907225555574	269.8161083833337	-626.7742528944451	-170.08907225555572	527.0472167666671	-178.47907225555574	-170.08907225555572	8.39	265.62110838333325
155	203.15004989949864	67.71668329983311	93.08557773311054	93.08557773311054	-46.54278886655527	-71.91168329983282	46.54278886655527	-46.54278886655527	67.71668329983311	-46.54278886655527	71.91168329983282	21.173894433277496	-46.54278886655527	164.99726103294336	-131.23836659966582	46.54278886655527	-67.71668329983311	46.54278886655527	71.91168329983277	-164.99726103294336	-38.1527888665554	131.23836659966582	-46.54278886655527	-38.152788866555284	8.39	67.71668329983277
156	834.4254996007012	278.14183320023375	373.6524442669783	373.6524442669783	-186.82622213348915	-282.3368332002336	186.82622213348915	-186.82622213348915	278.1418332002338	-186.82622213348915	282.3368332002336	91.3156110667446	-186.82622213348915	655.989277467212	-552.0886664004674	186.82622213348915	-278.14183320023375	186.82622213348915	282.3368332002336	-655.989277467212	-178.4362221334891	552.0886664004674	-186.82622213348915	-178.4362221334892	8.39	278.1418332002336
157	328.3868736504003	109.46229121680028	148.74638828906686	148.74638828906686	-74.37319414453343	-113.65729121679999	74.37319414453343	-74.37319414453343	109.46229121680028	-74.37319414453343	113.65729121679999	35.089097072266746	-74.37319414453343	262.4036795058669	-214.72958243360029	74.37319414453343	-109.46229121680028	74.37319414453343	113.65729121679999	-262.4036795058669	-65.9831941445334	214.72958243360029	-74.37319414453343	-65.9831941445334	8.39	109.4622912168003
158	683.7246995998996	227.90823319996662	306.6743109332888	306.6743109332888	-153.3371554666444	-232.10323319996655	153.3371554666444	-153.3371554666444	227.90823319996662	-153.3371554666444	232.10323319996655	74.57107773332223	-153.3371554666444	538.7775441332553	-451.6214663999332	153.3371554666444	-227.90823319996662	153.3371554666444	232.10323319996655	-538.7775441332553	-144.9471554666443	451.6214663999332	-153.3371554666444	-144.9471554666443	8.39	227.90823319996628
159	978.1876744496019	326.0625581498673	437.546744199823	437.546744199823	-218.7733720999115	-330.25755814986735	218.7733720999115	-218.7733720999115	326.0625581498673	-218.7733720999115	330.25755814986735	107.28918604995579	-218.7733720999115	767.8043023496904	-647.9301162997346	218.7733720999115	-326.0625581498673	218.7733720999115	330.25755814986735	-767.8043023496904	-210.3833720999115	647.9301162997346	-218.7733720999115	-210.38337209991153	8.39	326.0625581498673
160	608.5749000003	202.85830000009997	273.2744000001333	273.2744000001333	-136.63720000006666	-207.05330000009997	136.63720000006666	-136.63720000006666	202.85830000009992	-136.63720000006666	207.05330000009997	66.22110000003332	-136.63720000006666	480.32770000023334	-401.5216000002	136.63720000006666	-202.85830000009997	136.63720000006666	207.05330000009997	-480.32770000023334	-128.2472000000666	401.5216000002	-136.63720000006666	-128.24720000006664	8.39	202.85830000010006
161	502.53787405000116	167.5126246833338	226.1468329111117	226.1468329111117	-113.07341645555584	-171.70762468333373	113.07341645555584	-113.07341645555584	167.5126246833338	-113.07341645555584	171.70762468333373	54.439208227777954	-113.07341645555584	397.8544575944454	-330.83024936666754	113.07341645555584	-167.5126246833338	113.07341645555584	171.70762468333373	-397.8544575944454	-104.68341645555574	330.83024936666754	-113.07341645555584	-104.68341645555574	8.39	167.51262468333348
162	552.5374740507998	184.17915801693334	248.36887735591108	248.36887735591108	-124.18443867795554	-188.37415801693328	124.18443867795554	-124.18443867795554	184.17915801693334	-124.18443867795554	188.37415801693328	59.9947193389778	-124.18443867795554	436.74303537284436	-364.16331603386664	124.18443867795554	-184.17915801693334	124.18443867795554	188.37415801693328	-436.74303537284436	-115.79443867795544	364.16331603386664	-124.18443867795554	-115.79443867795544	8.39	184.1791580169335
163	872.0256495993001	290.67521653309996	390.3636220441333	390.3636220441333	-195.18181102206665	-294.8702165331	195.18181102206665	-195.18181102206665	290.67521653309996	-195.18181102206665	294.8702165331	95.49340551103333	-195.18181102206665	685.2338385772334	-577.1554330662	195.18181102206665	-290.67521653309996	195.18181102206665	294.8702165331	-685.2338385772334	-186.79181102206678	577.1554330662	-195.18181102206665	-186.79181102206667	8.39	290.67521653310007
164	803.1382748500009	267.71275828333364	359.7470110444449	359.7470110444449	-179.87350552222244	-271.90775828333364	179.87350552222244	-179.87350552222244	267.71275828333364	-179.87350552222244	271.90775828333364	87.83925276111125	-179.87350552222244	631.6547693277785	-531.2305165666673	179.87350552222244	-267.71275828333364	179.87350552222244	271.9077582833336	-631.6547693277785	-171.48350552222234	531.2305165666673	-179.87350552222244	-171.48350552222246	8.39	267.7127582833337
165	322.1244488000998	107.37481626669997	145.96308835559995	145.96308835559995	-72.98154417779998	-111.56981626669995	72.98154417779999	-72.98154417779998	107.37481626669997	-72.98154417779998	111.56981626669995	34.39327208889998	-72.98154417779998	257.53290462229984	-210.55463253339994	72.98154417779998	-107.37481626669997	72.98154417779998	111.56981626669995	-257.53290462229984	-64.5915441777999	210.55463253339994	-72.98154417779998	-64.59154417779996	8.39	107.37481626669998
166	303.3370740500003	101.1123580166668	137.61314402222237	137.61314402222237	-68.80657201111119	-105.30735801666674	68.80657201111119	-68.80657201111119	101.1123580166668	-68.80657201111119	105.30735801666674	32.305786005555625	-68.80657201111119	242.92050203888914	-198.02971603333356	68.80657201111119	-101.1123580166668	68.80657201111119	105.30735801666674	-242.92050203888914	-60.41657201111116	198.02971603333356	-68.80657201111119	-60.41657201111116	8.39	101.11235801666659
167	658.6245996003008	219.54153320010028	295.51871093346705	295.51871093346705	-147.75935546673352	-223.7365332001002	147.75935546673352	-147.75935546673352	219.54153320010028	-147.75935546673352	223.7365332001002	71.78217773336678	-147.75935546673352	519.2552441335672	-434.8880664002006	147.75935546673352	-219.54153320010028	147.75935546673352	223.7365332001002	-519.2552441335672	-139.3693554667335	434.8880664002006	-147.75935546673352	-139.36935546673362	8.39	219.54153320010016
168	221.9248496000996	73.97494986669983	101.42993315559981	101.42993315559981	-50.714966577799906	-78.16994986669977	50.714966577799906	-50.714966577799906	73.97494986669983	-50.714966577799906	78.16994986669977	23.259983288899925	-50.714966577799906	179.59988302229965	-143.75489973339972	50.714966577799906	-73.97494986669983	50.714966577799906	78.16994986669977	-179.59988302229965	-42.324966577799856	143.75489973339972	-50.714966577799906	-42.324966577799955	8.39	73.97494986669983
169	409.37410000030013	136.45803333343326	184.74071111124445	184.74071111124445	-92.37035555562223	-140.65303333343343	92.37035555562223	-92.37035555562223	136.45803333343326	-92.37035555562223	140.65303333343343	44.087677777811145	-92.37035555562223	325.39374444467785	-268.7210666668667	92.37035555562223	-136.45803333343326	92.37035555562223	140.65303333343343	-325.39374444467785	-83.98035555562228	268.7210666668667	-92.37035555562223	-83.98035555562228	8.39	136.4580333334332
170	533.8250988007006	177.9416996002335	240.0522661336447	240.0522661336447	-120.02613306682235	-182.13669960023356	120.02613306682235	-120.02613306682235	177.9416996002335	-120.02613306682235	182.13669960023356	57.91556653341121	-120.02613306682235	422.18896573387826	-351.6883992004671	120.02613306682235	-177.9416996002335	120.02613306682235	182.13669960023356	-422.18896573387826	-111.63613306682237	351.6883992004671	-120.02613306682235	-111.63613306682228	8.39	177.94169960023362
171	746.4746483989004	248.8248827996335	334.56317706617796	334.56317706617796	-167.28158853308898	-253.01988279963342	167.28158853308898	-167.28158853308898	248.82488279963354	-167.28158853308898	253.01988279963348	81.54329426654454	-167.28158853308898	587.5830598658114	-493.4547655992669	167.28158853308898	-248.8248827996335	167.28158853308898	253.01988279963348	-587.5830598658114	-158.89158853308894	493.4547655992669	-167.28158853308898	-158.89158853308902	8.39	248.8248827996333
172	727.6872736488002	242.56242454960008	326.2132327328001	326.2132327328001	-163.10661636640006	-246.75742454960005	163.10661636640006	-163.10661636640006	242.5624245496001	-163.10661636640006	246.75742454960005	79.45580818320002	-163.10661636640006	572.9706572824001	-480.92984909920017	163.10661636640006	-242.56242454960008	163.10661636640006	246.75742454960005	-572.9706572824001	-154.71661636640002	480.92984909920017	-163.10661636640006	-154.7166163664001	8.39	242.56242454960008
173	209.42499959949924	69.80833319983309	95.87444426644412	95.87444426644412	-47.93722213322206	-74.00333319983307	47.93722213322206	-47.93722213322206	69.8083331998331	-47.93722213322206	74.00333319983304	21.87111106661103	-47.93722213322206	169.87777746627728	-135.42166639966618	47.93722213322206	-69.80833319983309	47.93722213322206	74.00333319983304	-169.87777746627728	-39.54722213322205	135.42166639966618	-47.93722213322206	-39.54722213322191	8.39	69.80833319983304
174	259.42459960029964	86.4748665334331	118.09648871124425	118.09648871124425	-59.048244355622124	-90.66986653343326	59.048244355622124	-59.048244355622124	86.4748665334331	-59.048244355622124	90.66986653343326	27.426622177811094	-59.048244355622124	208.76635524467747	-168.75473306686638	59.048244355622124	-86.4748665334331	59.048244355622124	90.66986653343326	-208.76635524467747	-50.65824435562212	168.75473306686638	-59.048244355622124	-50.65824435562217	8.39	86.47486653343334
175	884.5254995999007	294.8418331999669	395.9191109332892	395.9191109332892	-197.9595554666446	-299.03683319996685	197.9595554666446	-197.9595554666446	294.8418331999669	-197.9595554666446	299.03683319996685	96.88227773332228	-197.9595554666446	694.9559441332563	-585.4886663999338	197.9595554666446	-294.8418331999669	197.9595554666446	299.03683319996685	-694.9559441332563	-189.56955546664472	585.4886663999338	-197.9595554666446	-189.5695554666445	8.39	294.8418331999669
176	821.925649600102	273.97521653336736	368.0969553778231	368.0969553778231	-184.04847768891156	-278.17021653336724	184.04847768891156	-184.04847768891156	273.9752165333673	-184.04847768891156	278.17021653336724	89.9267388444558	-184.04847768891156	646.2671719111904	-543.7554330667347	184.04847768891156	-273.97521653336736	184.04847768891156	278.17021653336724	-646.2671719111904	-175.65847768891152	543.7554330667347	-184.04847768891156	-175.6584776889116	8.39	273.9752165333673
177	784.2756000007026	261.4252000002342	351.36360000031226	351.36360000031226	-175.68180000015613	-265.62020000023426	175.68180000015613	-175.68180000015613	261.4252000002342	-175.68180000015613	265.62020000023426	85.74340000007808	-175.68180000015613	616.9838000005465	-518.6554000004684	175.68180000015613	-261.4252000002342	175.68180000015613	265.62020000023426	-616.9838000005465	-167.2918000001561	518.6554000004684	-175.68180000015613	-167.29180000015617	8.39	261.4252000002343
178	284.574799199099	94.85826639969969	129.27435519959954	129.27435519959954	-64.63717759979984	-99.05326639969964	64.63717759979984	-64.63717759979977	94.85826639969969	-64.63717759979984	99.05326639969964	30.221088799899896	-64.63717759979977	228.32762159929916	-185.52153279939938	64.63717759979977	-94.85826639969969	64.63717759979984	99.05326639969962	-228.32762159929916	-56.24717759979984	185.52153279939938	-64.63717759979977	-56.2471775997999	8.39	94.85826639969974
179	290.83722404939965	96.94574134979986	132.05765513306648	132.05765513306648	-66.02882756653324	-101.14074134979984	66.02882756653325	-66.02882756653324	96.94574134979986	-66.02882756653324	101.14074134979978	30.916913783266608	-66.02882756653324	233.19839648286631	-189.69648269959973	66.02882756653324	-96.94574134979986	66.02882756653324	101.14074134979978	-233.19839648286631	-57.63882756653334	189.69648269959973	-66.02882756653324	-57.63882756653334	8.39	96.94574134979986
180	353.324149201099	117.77471640036629	159.82962186715508	159.82962186715508	-79.91481093357754	-121.96971640036634	79.91481093357754	-79.91481093357754	117.77471640036629	-79.91481093357754	121.96971640036634	37.8599054667888	-79.91481093357754	281.7993382675214	-231.35443280073264	79.91481093357754	-117.77471640036629	79.91481093357754	121.96971640036634	-281.7993382675214	-71.52481093357756	231.35443280073264	-79.91481093357754	-71.52481093357756	8.39	117.7747164003664
181	614.8248000008999	204.9416000003	276.0521333337333	276.0521333337333	-138.02606666686665	-209.13660000029995	138.02606666686665	-138.02606666686665	204.9416000003	-138.02606666686665	209.13660000029995	66.91553333343336	-138.02606666686665	485.18873333403326	-405.6882000006	138.02606666686665	-204.9416000003	138.02606666686665	209.13660000029995	-485.18873333403326	-129.63606666686667	405.6882000006	-138.02606666686665	-129.63606666686667	8.39	204.9416000003
182	696.262124349999	232.08737478333296	312.2464997111106	312.2464997111106	-156.1232498555553	-236.28237478333313	156.1232498555553	-156.1232498555553	232.08737478333296	-156.1232498555553	236.28237478333313	75.96412492777772	-156.1232498555553	548.5288744944437	-459.9797495666659	156.1232498555553	-232.08737478333296	156.1232498555553	236.28237478333313	-548.5288744944437	-147.73324985555553	459.9797495666659	-156.1232498555553	-147.7332498555553	8.39	232.08737478333296
183	903.3253492003001	301.1084497334334	404.27459964457785	404.27459964457785	-202.13729982228892	-305.30344973343335	202.13729982228892	-202.13729982228892	301.1084497334334	-202.13729982228892	305.30344973343335	98.9711499111445	-202.13729982228892	709.5780493780112	-598.0218994668668	202.13729982228892	-301.1084497334334	202.13729982228892	305.30344973343335	-709.5780493780112	-193.74729982228905	598.0218994668668	-202.13729982228892	-193.74729982228894	8.39	301.1084497334334
184	947.0625243508001	315.6875081169334	423.7133441559111	423.7133441559111	-211.85667207795555	-319.88250811693354	211.85667207795555	-211.85667207795555	315.6875081169334	-211.85667207795555	319.88250811693354	103.83083603897782	-211.85667207795555	743.5958522728446	-627.1800162338667	211.85667207795555	-315.6875081169334	211.85667207795555	319.88250811693354	-743.5958522728446	-203.46667207795554	627.1800162338667	-211.85667207795555	-203.46667207795554	8.39	315.6875081169334
185	228.18727445039985	76.06242481679998	104.21323308906669	104.21323308906669	-52.10661654453334	-80.25742481679991	52.106616544533345	-52.106616544533345	76.06242481679998	-52.10661654453334	80.25742481679993	23.95580827226663	-52.106616544533345	184.47065790586657	-147.92984963360004	52.106616544533345	-76.06242481679998	52.10661654453334	80.25742481679993	-184.47065790586657	-43.71661654453311	147.92984963360004	-52.106616544533345	-43.71661654453328	8.39	76.06242481679999
186	521.3252488001002	173.77508293336678	234.49677724448898	234.49677724448898	-117.24838862224449	-177.9700829333667	117.24838862224449	-117.24838862224449	173.77508293336678	-117.24838862224449	177.9700829333667	56.52669431112228	-117.24838862224449	412.46686017785566	-343.3551658667335	117.24838862224449	-173.77508293336678	117.24838862224449	177.9700829333667	-412.46686017785566	-108.85838862224455	343.3551658667335	-117.24838862224449	-108.85838862224455	8.39	173.77508293336692
187	897.0754491997	299.0251497332333	401.49686631097774	401.49686631097774	-200.74843315548887	-303.22014973323326	200.74843315548887	-200.74843315548887	299.0251497332333	-200.74843315548887	303.22014973323326	98.27671657774447	-200.74843315548887	704.717016044211	-593.8552994664666	200.74843315548887	-299.0251497332333	200.74843315548887	303.22014973323326	-704.717016044211	-192.3584331554889	593.8552994664666	-200.74843315548887	-192.3584331554889	8.39	299.0251497332335
188	721.4248487985001	240.47494959949995	323.4299327993333	323.4299327993333	-161.71496639966665	-244.6699495995	161.71496639966665	-161.71496639966665	240.47494959949995	-161.71496639966665	244.6699495995	78.75998319983334	-161.71496639966665	568.0998823988334	-476.75489919899996	161.71496639966665	-240.47494959949995	161.71496639966665	244.6699495995	-568.0998823988334	-153.32496639966678	476.75489919899996	-161.71496639966665	-153.32496639966666	8.39	240.47494959950006
189	922.125248800102	307.37508293336737	412.6301105778232	412.6301105778232	-206.3150552889116	-311.5700829333672	206.3150552889116	-206.3150552889116	307.37508293336737	-206.3150552889116	311.5700829333672	101.06002764445576	-206.3150552889116	724.2001935111904	-610.5551658667348	206.3150552889116	-307.37508293336737	206.3150552889116	311.5700829333672	-724.2001935111904	-197.9250552889116	610.5551658667348	-206.3150552889116	-197.9250552889116	8.39	307.37508293336725
190	646.0746500005004	215.35821666683344	289.9409555557779	289.9409555557779	-144.97047777788896	-219.55321666683346	144.97047777788896	-144.97047777788896	215.3582166668334	-144.97047777788896	219.55321666683346	70.38773888894448	-144.97047777788896	509.4941722226114	-426.5214333336669	144.97047777788896	-215.35821666683344	144.97047777788896	219.55321666683346	-509.4941722226114	-136.58047777788894	426.5214333336669	-144.97047777788896	-136.58047777788897	8.39	215.35821666683353
191	990.6749996005019	330.22499986683397	443.0966664891119	443.0966664891119	-221.54833324455595	-334.419999866834	221.54833324455595	-221.54833324455595	330.22499986683397	-221.54833324455595	334.419999866834	108.67666662227802	-221.54833324455595	777.516666355946	-656.2549997336679	221.54833324455595	-330.22499986683397	221.54833324455595	334.419999866834	-777.516666355946	-213.1583332445559	656.2549997336679	-221.54833324455595	-213.15833324455596	8.39	330.22499986683385
192	909.5877740506012	303.19592468353375	407.05789957804495	407.05789957804495	-203.52894978902248	-307.39092468353374	203.52894978902248	-203.52894978902248	303.1959246835338	-203.52894978902248	307.39092468353374	99.66697489451127	-203.52894978902248	714.4488242615787	-602.1968493670674	203.52894978902248	-303.19592468353375	203.52894978902248	307.39092468353374	-714.4488242615787	-195.13894978902246	602.1968493670674	-203.52894978902248	-195.1389497890225	8.39	303.1959246835337
193	878.2755495999006	292.7585165333002	393.1413553777336	393.1413553777336	-196.5706776888668	-296.9535165333002	196.5706776888668	-196.5706776888668	292.7585165333003	-196.5706776888668	296.9535165333002	96.18783884443343	-196.5706776888668	690.0948719110338	-581.3220330666004	196.5706776888668	-292.7585165333002	196.5706776888668	296.9535165333002	-690.0948719110338	-188.18067768886678	581.3220330666004	-196.5706776888668	-188.1806776888668	8.39	292.75851653330017
194	403.12415000029955	134.37471666676652	181.96295555568872	181.96295555568872	-90.98147777784436	-138.56971666676645	90.98147777784436	-90.98147777784436	134.37471666676652	-90.98147777784436	138.56971666676645	43.393238888922156	-90.98147777784436	320.5326722224552	-264.5544333335331	90.98147777784436	-134.37471666676652	90.98147777784436	138.56971666676645	-320.5326722224552	-82.59147777784426	264.5544333335331	-90.98147777784436	-82.59147777784432	8.39	134.37471666676652
195	240.6745996013002	80.22486653376654	109.76315537835558	109.76315537835558	-54.88157768917779	-84.41986653376682	54.88157768917779	-54.88157768917779	80.22486653376654	-54.88157768917779	84.41986653376682	25.343288844588812	-54.88157768917779	194.1830219121224	-156.25473306753338	54.88157768917779	-80.22486653376654	54.88157768917779	84.41986653376682	-194.1830219121224	-46.4915776891778	156.25473306753338	-54.88157768917779	-46.491577689177795	8.39	80.22486653376711
196	558.7873740514008	186.26245801713367	251.14661068951148	251.14661068951148	-125.57330534475574	-190.4574580171336	125.5733053447558	-125.57330534475574	186.26245801713367	-125.57330534475574	190.4574580171336	60.68915267237783	-125.57330534475574	441.60406870664497	-368.3299160342673	125.57330534475574	-186.26245801713367	125.57330534475574	190.4574580171336	-441.60406870664497	-117.18330534475581	368.3299160342673	-125.57330534475574	-117.18330534475581	8.39	186.26245801713355
197	384.48647485099923	128.1621582836664	173.67954437822186	173.67954437822186	-86.83977218911093	-132.35715828366642	86.83977218911093	-86.83977218911093	128.16215828366637	-86.83977218911093	132.35715828366642	41.32238609455547	-86.83977218911093	306.0367026618883	-252.1293165673328	86.83977218911093	-128.1621582836664	86.83977218911093	132.35715828366642	-306.0367026618883	-78.44977218911092	252.1293165673328	-86.83977218911093	-78.44977218911094	8.39	128.16215828366649
198	340.8741988013009	113.62473293376696	154.29631057835596	154.29631057835596	-77.14815528917798	-117.81973293376694	77.14815528917798	-77.14815528917798	113.62473293376695	-77.14815528917798	117.819732933767	36.476577644588986	-77.14815528917798	272.1160435121228	-223.0544658675339	77.14815528917798	-113.62473293376696	77.14815528917798	117.819732933767	-272.1160435121228	-68.75815528917795	223.0544658675339	-77.14815528917798	-68.75815528917815	8.39	113.62473293376691
199	577.4747496014998	192.49158320049992	259.45211093399985	259.45211093399985	-129.726055467	-196.6865832004998	129.726055467	-129.72605546699992	192.49158320049992	-129.726055467	196.6865832004998	62.76552773349992	-129.72605546699992	456.1386941344997	-380.78816640099984	129.72605546699992	-192.49158320049992	129.726055467	196.68658320049985	-456.1386941344997	-121.33605546700005	380.78816640099984	-129.72605546699992	-121.33605546700005	8.39	192.49158320049992
200	421.83652525039986	140.61217508346664	190.2795667779555	190.2795667779555	-95.13978338897775	-144.8071750834667	95.13978338897773	-95.13978338897775	140.61217508346664	-95.13978338897775	144.80717508346675	45.472391694488906	-95.13978338897775	335.0867418614222	-277.0293501669332	95.13978338897775	-140.61217508346664	95.13978338897775	144.80717508346675	-335.0867418614222	-86.74978338897779	277.0293501669332	-95.13978338897775	-86.74978338897768	8.39	140.61217508346664
201	984.4375744502016	328.1458581500672	440.32447753342296	440.32447753342296	-220.1622387667115	-332.3408581500671	220.1622387667115	-220.16223876671148	328.1458581500672	-220.1622387667115	332.3408581500671	107.98361938335572	-220.16223876671148	772.6653356834902	-652.0967163001344	220.16223876671148	-328.1458581500672	220.1622387667115	332.3408581500671	-772.6653356834902	-211.77223876671155	652.0967163001344	-220.16223876671148	-211.77223876671144	8.39	328.14585815006717
202	809.3881748506011	269.79605828353374	362.52474437804494	362.52474437804494	-181.2623721890224	-273.9910582835338	181.2623721890224	-181.26237218902247	269.79605828353374	-181.2623721890224	273.9910582835338	88.53368609451122	-181.26237218902247	636.5158026615787	-535.3971165670673	181.26237218902247	-269.79605828353374	181.2623721890224	273.9910582835338	-636.5158026615787	-172.8723721890226	535.3971165670673	-181.26237218902247	-172.87237218902237	8.39	269.7960582835336
203	234.43717445099924	78.14572481699975	106.99096642266636	106.99096642266636	-53.49548321133318	-82.34072481699968	53.49548321133318	-53.49548321133318	78.14572481699975	-53.49548321133318	82.34072481699968	24.650241605666565	-53.49548321133318	189.33169123966604	-152.09644963399955	53.49548321133318	-78.14572481699975	53.49548321133318	82.34072481699968	-189.33169123966604	-45.10548321133308	152.09644963399955	-53.49548321133318	-45.1054832113333	8.39	78.14572481699975
204	508.7877740506009	169.59592468353367	228.9245662447115	228.9245662447115	-114.46228312235576	-173.7909246835336	114.46228312235576	-114.46228312235576	169.59592468353367	-114.46228312235576	173.7909246835336	55.13364156117786	-114.46228312235576	402.7154909282451	-334.9968493670673	114.46228312235576	-169.59592468353367	114.46228312235576	173.7909246835336	-402.7154909282451	-106.07228312235577	334.9968493670673	-114.46228312235576	-106.07228312235577	8.39	169.59592468353367
205	365.82399920169905	121.94133306723302	165.3851107563107	165.3851107563107	-82.69255537815535	-126.13633306723295	82.69255537815535	-82.69255537815535	121.94133306723302	-82.69255537815535	126.13633306723295	39.24877768907767	-82.69255537815535	291.5214438235437	-239.68766613446604	82.69255537815535	-121.94133306723302	82.69255537815535	126.13633306723295	-291.5214438235437	-74.30255537815532	239.68766613446604	-82.69255537815535	-74.30255537815538	8.39	121.941333067233
206	297.08712404999903	99.02904134999972	134.83538846666625	134.83538846666625	-67.41769423333312	-103.22404134999965	67.41769423333312	-67.41769423333312	99.02904134999972	-67.41769423333312	103.22404134999965	31.611347116666586	-67.41769423333312	238.0594298166659	-193.86308269999938	67.41769423333312	-99.02904134999972	67.41769423333312	103.22404134999965	-238.0594298166659	-59.027694233333136	193.86308269999938	-67.41769423333312	-59.027694233333136	8.39	99.02904134999972
207	639.8247000005015	213.27490000016735	287.16320000022296	287.16320000022296	-143.58160000011148	-217.46990000016706	143.58160000011148	-143.58160000011148	213.27490000016735	-143.58160000011148	217.46990000016706	69.69330000005577	-143.58160000011148	504.63310000038996	-422.3548000003344	143.58160000011148	-213.27490000016735	143.58160000011148	217.46990000016706	-504.63310000038996	-135.1916000001114	422.3548000003344	-143.58160000011148	-135.19160000011152	8.39	213.2749000001668
208	477.6751488014979	159.22504960049923	215.09673280066568	215.09673280066568	-107.54836640033284	-163.42004960049928	107.54836640033284	-107.54836640033284	159.22504960049923	-107.54836640033284	163.42004960049928	51.676683200166444	-107.54836640033284	378.5167824011651	-314.25509920099853	107.54836640033284	-159.22504960049923	107.54836640033284	163.42004960049928	-378.5167824011651	-99.15836640033297	314.25509920099853	-107.54836640033284	-99.15836640033285	8.39	159.22504960049935
209	428.0739504006997	142.69131680023327	193.0517557336443	193.0517557336443	-96.52587786682216	-146.8863168002332	96.52587786682216	-96.52587786682216	142.69131680023327	-96.52587786682216	146.8863168002332	46.16543893341105	-96.52587786682216	339.9380725338775	-281.1876336004665	96.52587786682216	-142.69131680023327	96.52587786682216	146.8863168002332	-339.9380725338775	-88.13587786682217	281.1876336004665	-96.52587786682216	-88.13587786682217	8.39	142.6913168002332
210	540.0749988013002	180.0249996004335	242.82999946724453	242.82999946724453	-121.41499973362225	-184.21999960043343	121.41499973362225	-121.41499973362227	180.0249996004335	-121.41499973362225	184.21999960043343	58.60999986681111	-121.41499973362227	427.04999906767796	-355.8549992008668	121.41499973362227	-180.0249996004335	121.41499973362225	184.21999960043343	-427.04999906767796	-113.0249997336224	355.8549992008668	-121.41499973362227	-113.02499973362228	8.39	180.02499960043338
211	840.675399601301	280.22513320043356	376.43017760057813	376.43017760057813	-188.21508880028907	-284.4201332004337	188.21508880028907	-188.21508880028907	280.22513320043356	-188.21508880028907	284.4201332004337	92.01004440014464	-188.21508880028907	660.8503108010118	-556.2552664008672	188.21508880028907	-280.22513320043356	188.21508880028907	284.4201332004337	-660.8503108010118	-179.82508880028934	556.2552664008672	-188.21508880028907	-179.82508880028917	8.39	280.2251332004337
212	928.3751488007017	309.45838293356735	415.407843911423	415.407843911423	-207.7039219557115	-313.6533829335672	207.7039219557115	-207.7039219557115	309.45838293356735	-207.7039219557115	313.6533829335672	101.75446097785567	-207.7039219557115	729.0612268449902	-614.7217658671345	207.7039219557115	-309.45838293356735	207.7039219557115	313.6533829335672	-729.0612268449902	-199.31392195571152	614.7217658671345	-207.7039219557115	-199.31392195571152	8.39	309.4583829335672
213	309.5869740505997	103.19565801686656	140.3908773558221	140.3908773558221	-70.19543867791106	-107.3906580168665	70.19543867791106	-70.19543867791106	103.19565801686656	-70.19543867791106	107.3906580168665	33.0002193389555	-70.19543867791106	247.7815353726886	-202.19631603373318	70.19543867791106	-103.19565801686656	70.19543867791106	107.3906580168665	-247.7815353726886	-61.805438677910956	202.19631603373318	-70.19543867791106	-61.80543867791107	8.39	103.19565801686656
214	215.67489960009914	71.89163320003308	98.65217760004407	98.65217760004407	-49.326088800022035	-76.08663320003302	49.326088800022035	-49.326088800022035	71.89163320003308	-49.326088800022035	76.08663320003302	22.56554440001105	-49.326088800022035	174.7388108000772	-139.58826640006612	49.326088800022035	-71.89163320003308	49.326088800022035	76.08663320003302	-174.7388108000772	-40.93608880002205	139.58826640006612	-49.326088800022035	-40.936088800021935	8.39	71.89163320003308
215	733.9371736494	244.64572454979998	328.9909660664	328.9909660664	-164.4954830332	-248.84072454980003	164.4954830332	-164.4954830332	244.64572454979998	-164.4954830332	248.84072454980003	80.15024151660003	-164.4954830332	577.8316906162	-485.0964490996	164.4954830332	-244.64572454979998	164.4954830332	248.84072454980003	-577.8316906162	-156.10548303320002	485.0964490996	-164.4954830332	-156.1054830332	8.39	244.6457245498001
216	571.2373244512005	190.41244148373346	256.6799219783113	256.6799219783113	-128.33996098915566	-194.6074414837335	128.33996098915566	-128.33996098915566	190.41244148373346	-128.33996098915566	194.6074414837335	62.072480494577846	-128.33996098915566	451.2873634620448	-376.629882967467	128.33996098915566	-190.41244148373346	128.33996098915566	194.6074414837335	-451.2873634620448	-119.94996098915567	376.629882967467	-128.33996098915566	-119.94996098915567	8.39	190.41244148373346
