	rxn10158	rxn05312	rxn05318	rJB00240	rxn00615	rxn05209	rxn00148	rxn05229	rxn00250	rxn00134	rxn05581	rxn00097	rxn00251	rxn10165	rxn10053	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
276	-475.8908805334835	713.8363208002252	237.94544026674168	475.8908805334835	-713.8363208002252	-475.8908805334835	8.389999999999986	-8.389999999999986	8.389999999999986	237.9454402667417	713.8363208002252	229.5554402667417	8.389999999999986	713.8363208002252	8.389999999999986	-237.94544026674168	713.8363208002252	-713.8363208002252	8.39	237.9454402667418
277	-477.2375268655196	715.8562902982794	238.6187634327598	477.2375268655196	-715.8562902982794	-477.2375268655196	8.389999999999986	-8.389999999999986	8.389999999999986	238.6187634327598	715.8562902982794	230.22876343275982	8.389999999999986	715.8562902982794	8.389999999999986	-238.6187634327598	715.8562902982794	-715.8562902982794	8.39	238.6187634327598
278	-540.0157095331415	810.0235642997121	270.0078547665707	540.0157095331415	-810.0235642997121	-540.0157095331415	8.389999999999986	-8.389999999999986	8.389999999999986	270.0078547665707	810.0235642997121	261.6178547665707	8.389999999999986	810.0235642997121	8.389999999999986	-270.0078547665707	810.0235642997121	-810.0235642997121	8.39	270.0078547665707
279	-453.164007821017	679.7460117315254	226.58200391050855	453.164007821017	-679.7460117315254	-453.164007821017	8.389999999999986	-8.389999999999986	8.389999999999986	226.5820039105085	679.7460117315254	218.1920039105085	8.389999999999986	679.7460117315254	8.389999999999986	-226.58200391050855	679.7460117315254	-679.7460117315254	8.39	226.58200391050843
280	-584.1976845231775	876.2965267847661	292.09884226158874	584.1976845231775	-876.2965267847661	-584.1976845231775	8.389999999999986	-8.389999999999986	8.389999999999986	292.0988422615887	876.2965267847661	283.7088422615887	8.389999999999986	876.2965267847661	8.389999999999986	-292.09884226158874	876.2965267847661	-876.2965267847661	8.39	292.0988422615887
281	-661.9762330251017	992.9643495376525	330.98811651255085	661.9762330251017	-992.9643495376525	-661.9762330251017	8.389999999999986	-8.389999999999986	8.389999999999986	330.98811651255085	992.9643495376525	322.59811651255086	8.389999999999986	992.9643495376525	8.389999999999986	-330.98811651255085	992.9643495376525	-992.9643495376525	8.39	330.9881165125509
282	-659.2883161946905	988.9324742920357	329.6441580973452	659.2883161946905	-988.9324742920357	-659.2883161946905	8.389999999999986	-8.389999999999986	8.389999999999986	329.6441580973452	988.9324742920357	321.2541580973452	8.389999999999986	988.9324742920357	8.389999999999986	-329.6441580973452	988.9324742920357	-988.9324742920357	8.39	329.6441580973453
283	-657.9416698626545	986.9125047939817	328.9708349313272	657.9416698626545	-986.9125047939817	-657.9416698626545	8.389999999999986	-8.389999999999986	8.389999999999986	328.9708349313272	986.9125047939817	320.5808349313272	8.389999999999986	986.9125047939817	8.389999999999986	-328.9708349313272	986.9125047939817	-986.9125047939817	8.39	328.9708349313273
284	-652.5550629880829	978.8325944821244	326.27753149404145	652.5550629880829	-978.8325944821244	-652.5550629880829	8.389999999999986	-8.389999999999986	8.389999999999986	326.27753149404145	978.8325944821244	317.88753149404147	8.389999999999986	978.8325944821244	8.389999999999986	-326.27753149404145	978.8325944821244	-978.8325944821244	8.39	326.27753149404145
285	-635.0860334655035	952.6290501982553	317.5430167327519	635.0860334655035	-952.6290501982553	-635.0860334655035	8.389999999999986	-8.389999999999986	8.389999999999986	317.5430167327519	952.6290501982553	309.1530167327519	8.389999999999986	952.6290501982553	8.389999999999986	-317.5430167327519	952.6290501982553	-952.6290501982553	8.39	317.54301673275154
286	-625.6863668491413	938.529550273712	312.84318342457084	625.6863668491413	-938.529550273712	-625.6863668491413	8.389999999999986	-8.389999999999986	8.389999999999986	312.84318342457084	938.529550273712	304.45318342457085	8.389999999999986	938.529550273712	8.389999999999986	-312.84318342457084	938.529550273712	-938.529550273712	8.39	312.84318342457027
287	-592.2507048075037	888.3760572112556	296.125352403752	592.2507048075037	-888.3760572112556	-592.2507048075037	8.389999999999986	-8.389999999999986	8.389999999999986	296.125352403752	888.3760572112556	287.735352403752	8.389999999999986	888.3760572112556	8.389999999999986	-296.125352403752	888.3760572112556	-888.3760572112556	8.39	296.12535240375155
288	-582.8510381911414	874.276557286712	291.42551909557085	582.8510381911414	-874.276557286712	-582.8510381911414	8.389999999999986	-8.389999999999986	8.389999999999986	291.42551909557085	874.276557286712	283.03551909557086	8.389999999999986	874.276557286712	8.389999999999986	-291.42551909557085	874.276557286712	-874.276557286712	8.39	291.4255190955703
289	-549.4153761495037	824.1230642242556	274.7076880747521	549.4153761495037	-824.1230642242556	-549.4153761495037	8.389999999999986	-8.389999999999986	8.389999999999986	274.7076880747521	824.1230642242556	266.31768807475214	8.389999999999986	824.1230642242556	8.389999999999986	-274.7076880747521	824.1230642242556	-824.1230642242556	8.39	274.70768807475133
290	-560.1241654786749	840.1862482180122	280.0620827393375	560.1241654786749	-840.1862482180122	-560.1241654786749	8.389999999999986	-8.389999999999986	8.389999999999986	280.0620827393375	840.1862482180122	271.67208273933744	8.389999999999986	840.1862482180122	8.389999999999986	-280.0620827393375	840.1862482180122	-840.1862482180122	8.39	280.06208273933726
291	-602.9594941366748	904.4392412050122	301.4797470683375	602.9594941366748	-904.4392412050122	-602.9594941366748	8.389999999999986	-8.389999999999986	8.389999999999986	301.4797470683375	904.4392412050122	293.08974706833743	8.389999999999986	904.4392412050122	8.389999999999986	-301.4797470683375	904.4392412050122	-904.4392412050122	8.39	301.4797470683373
292	-413.18490201676445	619.7773530251467	206.59245100838223	413.18490201676445	-619.7773530251467	-413.1849020167644	8.389999999999986	-8.389999999999986	8.389999999999986	206.59245100838223	619.7773530251467	198.20245100838224	8.389999999999986	619.7773530251467	8.389999999999986	-206.59245100838223	619.7773530251467	-619.7773530251467	8.39	206.59245100838223
293	-585.5416375625493	878.312456343824	292.77081878127467	585.5416375625493	-878.312456343824	-585.5416375625493	8.389999999999986	-8.389999999999986	8.389999999999986	292.77081878127467	878.312456343824	284.3808187812747	8.389999999999986	878.312456343824	8.389999999999986	-292.77081878127467	878.312456343824	-878.312456343824	8.39	292.77081878127467
294	-628.3769662205493	942.565449330824	314.18848311027466	628.3769662205493	-942.565449330824	-628.3769662205493	8.389999999999986	-8.389999999999986	8.389999999999986	314.18848311027466	942.565449330824	305.7984831102747	8.389999999999986	942.565449330824	8.389999999999986	-314.18848311027466	942.565449330824	-942.565449330824	8.39	314.18848311027466
295	-663.3201860644738	994.9802790967107	331.6600930322369	663.3201860644738	-994.9802790967107	-663.3201860644738	8.389999999999986	-8.389999999999986	8.389999999999986	331.6600930322369	994.9802790967107	323.2700930322369	8.389999999999986	994.9802790967107	8.389999999999986	-331.6600930322369	994.9802790967107	-994.9802790967107	8.39	331.6600930322368
296	-373.1977592982678	559.7966389474017	186.5988796491339	373.1977592982678	-559.7966389474017	-373.19775929826784	8.389999999999986	-8.389999999999986	8.389999999999986	186.5988796491339	559.7966389474017	178.2088796491339	8.389999999999986	559.7966389474017	8.389999999999986	-186.5988796491339	559.7966389474017	-559.7966389474017	8.39	186.59887964913392
297	-378.54144517352415	567.8121677602862	189.2707225867621	378.54144517352415	-567.8121677602862	-378.54144517352415	8.389999999999986	-8.389999999999986	8.389999999999986	189.27072258676208	567.8121677602862	180.8807225867621	8.389999999999986	567.8121677602862	8.389999999999986	-189.2707225867621	567.8121677602862	-567.8121677602862	8.39	189.27072258676208
298	-411.843631518389	617.7654472775835	205.92181575919452	411.843631518389	-617.7654472775835	-411.843631518389	8.389999999999986	-8.389999999999986	8.389999999999986	205.9218157591945	617.7654472775835	197.5318157591945	8.389999999999986	617.7654472775835	8.389999999999986	-205.92181575919452	617.7654472775835	-617.7654472775835	8.39	205.9218157591945
299	-478.58147990489147	717.8722198573372	239.29073995244573	478.58147990489147	-717.8722198573372	-478.5814799048915	8.389999999999986	-8.389999999999986	8.389999999999986	239.29073995244573	717.8722198573372	230.90073995244575	8.389999999999986	717.8722198573372	8.389999999999986	-239.29073995244573	717.8722198573372	-717.8722198573372	8.39	239.29073995244576
300	-431.871814186695	647.8077212800425	215.9359070933475	431.871814186695	-647.8077212800425	-431.8718141866951	8.389999999999986	-8.389999999999986	8.389999999999986	215.9359070933475	647.8077212800425	207.54590709334752	8.389999999999986	647.8077212800425	8.389999999999986	-215.9359070933475	647.8077212800425	-647.8077212800425	8.39	215.93590709334762
301	-664.6614565628493	996.9921848442739	332.3307282814246	664.6614565628493	-996.9921848442739	-664.6614565628493	8.389999999999986	-8.389999999999986	8.389999999999986	332.3307282814246	996.9921848442739	323.94072828142464	8.389999999999986	996.9921848442739	8.389999999999986	-332.3307282814246	996.9921848442739	-996.9921848442739	8.39	332.3307282814246
302	-506.7054325155245	760.0581487732867	253.35271625776238	506.7054325155245	-760.0581487732867	-506.7054325155245	8.389999999999986	-8.389999999999986	8.389999999999986	253.35271625776238	760.0581487732867	244.9627162577624	8.389999999999986	760.0581487732867	8.389999999999986	-253.35271625776238	760.0581487732867	-760.0581487732867	8.39	253.35271625776193
303	-660.6322692340625	990.9484038510938	330.31613461703125	660.6322692340625	-990.9484038510938	-660.6322692340625	8.389999999999986	-8.389999999999986	8.389999999999986	330.31613461703125	990.9484038510938	321.92613461703127	8.389999999999986	990.9484038510938	8.389999999999986	-330.31613461703125	990.9484038510938	-990.9484038510938	8.39	330.31613461703125
304	-487.9757706875931	731.9636560313897	243.9878853437965	487.9757706875931	-731.9636560313897	-487.9757706875931	8.389999999999986	-8.389999999999986	8.389999999999986	243.9878853437965	731.9636560313897	235.59788534379652	8.389999999999986	731.9636560313897	8.389999999999986	-243.9878853437965	731.9636560313897	-731.9636560313897	8.39	243.98788534379673
305	-454.50796086038895	681.7619412905834	227.25398043019447	454.50796086038895	-681.7619412905834	-454.5079608603889	8.389999999999986	-8.389999999999986	8.389999999999986	227.25398043019447	681.7619412905834	218.8639804301945	8.389999999999986	681.7619412905834	8.389999999999986	-227.25398043019447	681.7619412905834	-681.7619412905834	8.39	227.25398043019447
306	-486.63450018921793	729.951750283827	243.317250094609	486.634500189218	-729.951750283827	-486.63450018921793	8.389999999999986	-8.389999999999986	8.389999999999986	243.317250094609	729.951750283827	234.927250094609	8.389999999999986	729.951750283827	8.389999999999986	-243.317250094609	729.951750283827	-729.951750283827	8.39	243.31725009460894
307	-370.52057267476414	555.7808590121462	185.260286337382	370.52057267476414	-555.7808590121462	-370.52057267476414	8.389999999999986	-8.389999999999986	8.389999999999986	185.260286337382	555.7808590121462	176.87028633738205	8.389999999999986	555.7808590121462	8.389999999999986	-185.260286337382	555.7808590121462	-555.7808590121462	8.39	185.26028633738213
308	-490.65295731109654	735.9794359666449	245.32647865554827	490.65295731109654	-735.9794359666449	-490.65295731109654	8.389999999999986	-8.389999999999986	8.389999999999986	245.32647865554827	735.9794359666449	236.9364786555483	8.389999999999986	735.9794359666449	8.389999999999986	-245.32647865554827	735.9794359666449	-735.9794359666449	8.39	245.32647865554839
309	-369.17930217638894	553.7689532645832	184.5896510881945	369.17930217638894	-553.7689532645832	-369.17930217638894	8.389999999999986	-8.389999999999986	8.389999999999986	184.5896510881945	553.7689532645832	176.1996510881945	8.389999999999986	553.7689532645832	8.389999999999986	-184.5896510881945	553.7689532645832	-553.7689532645832	8.39	184.58965108819416
310	-415.86208864026804	623.793132960402	207.931044320134	415.862088640268	-623.793132960402	-415.86208864026804	8.389999999999986	-8.389999999999986	8.389999999999986	207.931044320134	623.793132960402	199.541044320134	8.389999999999986	623.793132960402	8.389999999999986	-207.931044320134	623.793132960402	-623.793132960402	8.39	207.93104432013396
311	-482.6106672336784	723.9160008505177	241.30533361683922	482.61066723367844	-723.9160008505177	-482.6106672336784	8.389999999999986	-8.389999999999986	8.389999999999986	241.30533361683922	723.9160008505177	232.91533361683923	8.389999999999986	723.9160008505177	8.389999999999986	-241.30533361683922	723.9160008505177	-723.9160008505177	8.39	241.30533361683914
312	-497.34328951838944	746.0149342775841	248.6716447591947	497.34328951838944	-746.0149342775841	-497.34328951838944	8.389999999999986	-8.389999999999986	8.389999999999986	248.6716447591947	746.0149342775841	240.2816447591947	8.389999999999986	746.0149342775841	8.389999999999986	-248.6716447591947	746.0149342775841	-746.0149342775841	8.39	248.67164475919466
313	-655.245662359491	982.8684935392365	327.6228311797455	655.245662359491	-982.8684935392365	-655.245662359491	8.389999999999986	-8.389999999999986	8.389999999999986	327.6228311797455	982.8684935392365	319.2328311797455	8.389999999999986	982.8684935392365	8.389999999999986	-327.6228311797455	982.8684935392365	-982.8684935392365	8.39	327.6228311797455
314	-637.7712570032508	956.6568855048761	318.8856285016253	637.7712570032508	-956.6568855048761	-637.7712570032508	8.389999999999986	-8.389999999999986	8.389999999999986	318.8856285016253	956.6568855048761	310.49562850162533	8.389999999999986	956.6568855048761	8.389999999999986	-318.8856285016253	956.6568855048761	-956.6568855048761	8.39	318.88562850162543
315	-636.4299865048755	954.6449797573132	318.2149932524378	636.4299865048755	-954.6449797573132	-636.4299865048755	8.389999999999986	-8.389999999999986	8.389999999999986	318.2149932524378	954.6449797573132	309.8249932524378	8.389999999999986	954.6449797573132	8.389999999999986	-318.2149932524378	954.6449797573132	-954.6449797573132	8.39	318.2149932524376
316	-632.4061535493361	948.6092303240041	316.20307677466826	632.4061535493361	-948.6092303240041	-632.4061535493361	8.389999999999986	-8.389999999999986	8.389999999999986	316.20307677466826	948.6092303240041	307.8130767746683	8.389999999999986	948.6092303240041	8.389999999999986	-316.20307677466826	948.6092303240041	-948.6092303240041	8.39	316.2030767746676
317	-631.0648830509608	946.5973245764412	315.5324415254805	631.0648830509608	-946.5973245764412	-631.0648830509608	8.389999999999986	-8.389999999999986	8.389999999999986	315.5324415254805	946.5973245764412	307.14244152548054	8.389999999999986	946.5973245764412	8.389999999999986	-315.5324415254805	946.5973245764412	-946.5973245764412	8.39	315.5324415254802
318	-608.3219042979256	912.4828564468884	304.160952148963	608.3219042979256	-912.4828564468884	-608.3219042979256	8.389999999999986	-8.389999999999986	8.389999999999986	304.160952148963	912.4828564468884	295.77095214896303	8.389999999999986	912.4828564468884	8.389999999999986	-304.160952148963	912.4828564468884	-912.4828564468884	8.39	304.16095214896234
319	-605.644717674422	908.4670765116331	302.82235883721114	605.644717674422	-908.4670765116331	-605.644717674422	8.389999999999986	-8.389999999999986	8.389999999999986	302.82235883721114	908.4670765116331	294.43235883721115	8.389999999999986	908.4670765116331	8.389999999999986	-302.82235883721114	908.4670765116331	-908.4670765116331	8.39	302.8223588372108
320	-604.3034471760468	906.4551707640702	302.15172358802363	604.3034471760468	-906.4551707640702	-604.3034471760468	8.389999999999986	-8.389999999999986	8.389999999999986	302.15172358802363	906.4551707640702	293.76172358802364	8.389999999999986	906.4551707640702	8.389999999999986	-302.15172358802363	906.4551707640702	-906.4551707640702	8.39	302.15172358802295
321	-594.9359283452509	892.4038925178763	297.46796417262556	594.9359283452509	-892.4038925178763	-594.9359283452509	8.389999999999986	-8.389999999999986	8.389999999999986	297.46796417262556	892.4038925178763	289.07796417262557	8.389999999999986	892.4038925178763	8.389999999999986	-297.46796417262556	892.4038925178763	-892.4038925178763	8.39	297.4679641726252
322	-593.5946578468756	890.3919867703135	296.79732892343793	593.5946578468756	-890.3919867703135	-593.5946578468756	8.389999999999986	-8.389999999999986	8.389999999999986	296.79732892343793	890.3919867703135	288.40732892343794	8.389999999999986	890.3919867703135	8.389999999999986	-296.79732892343793	890.3919867703135	-890.3919867703135	8.39	296.7973289234376
323	-589.5708248913361	884.3562373370041	294.78541244566816	589.5708248913361	-884.3562373370041	-589.5708248913361	8.389999999999986	-8.389999999999986	8.389999999999986	294.78541244566816	884.3562373370041	286.39541244566817	8.389999999999986	884.3562373370041	8.389999999999986	-294.78541244566816	884.3562373370041	-884.3562373370041	8.39	294.7854124456678
324	-588.2295543929608	882.3443315894413	294.11477719648065	588.2295543929608	-882.3443315894413	-588.2295543929608	8.389999999999986	-8.389999999999986	8.389999999999986	294.11477719648065	882.3443315894413	285.72477719648066	8.389999999999986	882.3443315894413	8.389999999999986	-294.11477719648065	882.3443315894413	-882.3443315894413	8.39	294.11477719647996
325	-562.8093890164221	844.2140835246331	281.40469450821126	562.8093890164221	-844.2140835246331	-562.8093890164221	8.389999999999986	-8.389999999999986	8.389999999999986	281.40469450821126	844.2140835246331	273.0146945082113	8.389999999999986	844.2140835246331	8.389999999999986	-281.40469450821126	844.2140835246331	-844.2140835246331	8.39	281.4046945082106
326	-561.4681185180468	842.2021777770702	280.7340592590235	561.4681185180468	-842.2021777770702	-561.4681185180468	8.389999999999986	-8.389999999999986	8.389999999999986	280.7340592590235	842.2021777770702	272.34405925902354	8.389999999999986	842.2021777770702	8.389999999999986	-280.7340592590235	842.2021777770702	-842.2021777770702	8.39	280.7340592590232
327	-554.7777863107545	832.1666794661319	277.38889315537745	554.7777863107545	-832.1666794661319	-554.7777863107545	8.389999999999986	-8.389999999999986	8.389999999999986	277.38889315537745	832.1666794661319	268.99889315537746	8.389999999999986	832.1666794661319	8.389999999999986	-277.38889315537745	832.1666794661319	-832.1666794661319	8.39	277.388893155377
328	-552.1005996872509	828.1508995308764	276.05029984362557	552.1005996872509	-828.1508995308764	-552.1005996872509	8.389999999999986	-8.389999999999986	8.389999999999986	276.05029984362557	828.1508995308764	267.6602998436256	8.389999999999986	828.1508995308764	8.389999999999986	-276.05029984362557	828.1508995308764	-828.1508995308764	8.39	276.0502998436252
329	-550.7593291888757	826.1389937833135	275.37966459443794	550.7593291888757	-826.1389937833135	-550.7593291888757	8.389999999999986	-8.389999999999986	8.389999999999986	275.37966459443794	826.1389937833135	266.98966459443795	8.389999999999986	826.1389937833135	8.389999999999986	-275.37966459443794	826.1389937833135	-826.1389937833135	8.39	275.3796645944376
330	-546.7354962333361	820.1032443500042	273.36774811666817	546.7354962333361	-820.1032443500042	-546.7354962333361	8.389999999999986	-8.389999999999986	8.389999999999986	273.36774811666817	820.1032443500042	264.9777481166682	8.389999999999986	820.1032443500042	8.389999999999986	-273.36774811666817	820.1032443500042	-820.1032443500042	8.39	273.3677481166678
331	-545.3942257349609	818.0913386024413	272.69711286748054	545.3942257349609	-818.0913386024413	-545.3942257349609	8.389999999999986	-8.389999999999986	8.389999999999986	272.69711286748054	818.0913386024413	264.30711286748055	8.389999999999986	818.0913386024413	8.389999999999986	-272.69711286748054	818.0913386024413	-818.0913386024413	8.39	272.6971128674802
332	-498.6845600167645	748.0268400251468	249.34228000838232	498.6845600167645	-748.0268400251468	-498.6845600167645	8.389999999999986	-8.389999999999986	8.389999999999986	249.34228000838232	748.0268400251468	240.95228000838233	8.389999999999986	748.0268400251468	8.389999999999986	-249.34228000838232	748.0268400251468	-748.0268400251468	8.39	249.3422800083822
333	-421.2057745155243	631.8086617732863	210.6028872577623	421.20577451552435	-631.8086617732863	-421.20577451552435	8.389999999999986	-8.389999999999986	8.389999999999986	210.6028872577623	631.8086617732863	202.2128872577623	8.389999999999986	631.8086617732863	8.389999999999986	-210.6028872577623	631.8086617732863	-631.8086617732863	8.39	210.60288725776172
334	-389.2074848446948	583.8112272670421	194.6037424223474	389.2074848446948	-583.8112272670421	-389.20748484469476	8.389999999999986	-8.389999999999986	8.389999999999986	194.6037424223474	583.8112272670421	186.2137424223474	8.389999999999986	583.8112272670421	8.389999999999986	-194.6037424223474	583.8112272670421	-583.8112272670421	8.39	194.6037424223474
335	-565.4865756399255	848.2298634598883	282.7432878199627	565.4865756399255	-848.2298634598883	-565.4865756399255	8.389999999999986	-8.389999999999986	8.389999999999986	282.7432878199627	848.2298634598883	274.35328781996276	8.389999999999986	848.2298634598883	8.389999999999986	-282.7432878199627	848.2298634598883	-848.2298634598883	8.39	282.74328781996286
336	-455.8492313587642	683.7738470381463	227.92461567938207	455.8492313587642	-683.7738470381463	-455.84923135876414	8.389999999999986	-8.389999999999986	8.389999999999986	227.9246156793821	683.7738470381463	219.5346156793821	8.389999999999986	683.7738470381463	8.389999999999986	-227.92461567938207	683.7738470381463	-683.7738470381463	8.39	227.9246156793821
337	-481.26939673530296	721.9040951029544	240.6346983676515	481.26939673530296	-721.9040951029544	-481.26939673530296	8.389999999999986	-8.389999999999986	8.389999999999986	240.63469836765148	721.9040951029544	232.2446983676515	8.389999999999986	721.9040951029544	8.389999999999986	-240.6346983676515	721.9040951029544	-721.9040951029544	8.39	240.63469836765148
338	-458.52641798226773	687.7896269734016	229.26320899113387	458.52641798226773	-687.7896269734016	-458.5264179822677	8.389999999999986	-8.389999999999986	8.389999999999986	229.26320899113387	687.7896269734016	220.87320899113385	8.389999999999986	687.7896269734016	8.389999999999986	-229.26320899113387	687.7896269734016	-687.7896269734016	8.39	229.26320899113398
339	-325.33864318635256	488.00796477952883	162.66932159317628	325.33864318635256	-488.00796477952883	-325.3386431863525	8.389999999999986	-8.389999999999986	8.389999999999986	162.66932159317628	488.00796477952883	154.2793215931763	8.389999999999986	488.00796477952883	8.389999999999986	-162.66932159317628	488.00796477952883	-488.00796477952883	8.39	162.66932159317636
340	-463.8701038575244	695.8051557862865	231.93505192876216	463.8701038575243	-695.8051557862865	-463.8701038575244	8.389999999999986	-8.389999999999986	8.389999999999986	231.93505192876216	695.8051557862865	223.54505192876218	8.389999999999986	695.8051557862865	8.389999999999986	-231.93505192876216	695.8051557862865	-695.8051557862865	8.39	231.93505192876202
341	-501.3617466402682	752.0426199604022	250.68087332013408	501.3617466402682	-752.0426199604022	-501.3617466402682	8.389999999999986	-8.389999999999986	8.389999999999986	250.68087332013408	752.0426199604022	242.2908733201341	8.389999999999986	752.0426199604022	8.389999999999986	-250.68087332013408	752.0426199604022	-752.0426199604022	8.39	250.68087332013394
342	-517.3714721866952	776.0572082800428	258.6857360933476	517.3714721866952	-776.0572082800428	-517.3714721866952	8.389999999999986	-8.389999999999986	8.389999999999986	258.6857360933476	776.0572082800428	250.2957360933476	8.389999999999986	776.0572082800428	8.389999999999986	-258.6857360933476	776.0572082800428	-776.0572082800428	8.39	258.6857360933475
343	-542.7063089045494	814.059463356824	271.3531544522747	542.7063089045494	-814.059463356824	-542.7063089045494	8.389999999999986	-8.389999999999986	8.389999999999986	271.3531544522747	814.059463356824	262.9631544522747	8.389999999999986	814.059463356824	8.389999999999986	-271.3531544522747	814.059463356824	-814.059463356824	8.39	271.3531544522748
344	-597.6131149687544	896.4196724531315	298.8065574843772	597.6131149687544	-896.4196724531315	-597.6131149687544	8.389999999999986	-8.389999999999986	8.389999999999986	298.8065574843772	896.4196724531315	290.41655748437717	8.389999999999986	896.4196724531315	8.389999999999986	-298.8065574843772	896.4196724531315	-896.4196724531315	8.39	298.8065574843771
345	-640.4484436267542	960.6726654401313	320.2242218133772	640.4484436267542	-960.6726654401313	-640.4484436267542	8.389999999999986	-8.389999999999986	8.389999999999986	320.2242218133772	960.6726654401313	311.8342218133772	8.389999999999986	960.6726654401313	8.389999999999986	-320.2242218133772	960.6726654401313	-960.6726654401313	8.39	320.22422181337686
346	-613.665590173182	920.4983852597729	306.8327950865911	613.665590173182	-920.4983852597729	-613.665590173182	8.389999999999986	-8.389999999999986	8.389999999999986	306.8327950865911	920.4983852597729	298.4427950865911	8.389999999999986	920.4983852597729	8.389999999999986	-306.8327950865911	920.4983852597729	-920.4983852597729	8.39	306.83279508659075
347	-570.830261515182	856.245392272773	285.4151307575912	570.830261515182	-856.245392272773	-570.830261515182	8.389999999999986	-8.389999999999986	8.389999999999986	285.4151307575912	856.245392272773	277.0251307575912	8.389999999999986	856.245392272773	8.389999999999986	-285.4151307575912	856.245392272773	-856.245392272773	8.39	285.41513075759053
348	-469.2111071917841	703.8166607876761	234.60555359589202	469.2111071917841	-703.8166607876761	-469.21110719178404	8.389999999999986	-8.389999999999986	8.389999999999986	234.60555359589205	703.8166607876761	226.21555359589206	8.389999999999986	703.8166607876761	8.389999999999986	-234.60555359589202	703.8166607876761	-703.8166607876761	8.39	234.60555359589205
349	-379.8800331309028	569.8200496963542	189.9400165654514	379.8800331309028	-569.8200496963542	-379.88003313090275	8.389999999999986	-8.389999999999986	8.389999999999986	189.9400165654514	569.8200496963542	181.55001656545141	8.389999999999986	569.8200496963542	8.389999999999986	-189.9400165654514	569.8200496963542	-569.8200496963542	8.39	189.94001656545137
350	-442.535171316869	663.8027569753033	221.26758565843465	442.5351713168691	-663.8027569753033	-442.5351713168691	8.389999999999986	-8.389999999999986	8.389999999999986	221.26758565843465	663.8027569753033	212.87758565843467	8.389999999999986	663.8027569753033	8.389999999999986	-221.26758565843465	663.8027569753033	-663.8027569753033	8.39	221.26758565843397
351	-426.5467778497842	639.8201667746762	213.27338892489217	426.5467778497841	-639.8201667746762	-426.5467778497841	8.389999999999986	-8.389999999999986	8.389999999999986	213.27338892489217	639.8201667746762	204.8833889248922	8.389999999999986	639.8201667746762	8.389999999999986	-213.27338892489217	639.8201667746762	-639.8201667746762	8.39	213.27338892489183
352	-596.2745163026293	894.411774453944	298.13725815131477	596.2745163026293	-894.411774453944	-596.2745163026293	8.389999999999986	-8.389999999999986	8.389999999999986	298.13725815131477	894.411774453944	289.7472581513148	8.389999999999986	894.411774453944	8.389999999999986	-298.13725815131477	894.411774453944	-894.411774453944	8.39	298.1372581513144
353	-564.1479769738005	846.2219654607007	282.07398848690036	564.1479769738005	-846.2219654607007	-564.1479769738005	8.389999999999986	-8.389999999999986	8.389999999999986	282.07398848690036	846.2219654607007	273.6839884869004	8.389999999999986	846.2219654607007	8.389999999999986	-282.07398848690036	846.2219654607007	-846.2219654607007	8.39	282.0739884869
354	-553.4391876446293	830.158781466944	276.7195938223149	553.4391876446293	-830.158781466944	-553.4391876446293	8.389999999999986	-8.389999999999986	8.389999999999986	276.7195938223149	830.158781466944	268.3295938223149	8.389999999999986	830.158781466944	8.389999999999986	-276.7195938223149	830.158781466944	-830.158781466944	8.39	276.7195938223142
355	-336.0020003165266	504.00300047479	168.00100015826354	336.0020003165266	-504.00300047479	-336.0020003165266	8.389999999999986	-8.389999999999986	8.389999999999986	168.00100015826354	504.00300047479	159.61100015826355	8.389999999999986	504.00300047479	8.389999999999986	-168.00100015826354	504.00300047479	-504.00300047479	8.39	168.00100015826285
356	-399.8708419748689	599.8062629623033	199.93542098743444	399.8708419748689	-599.8062629623033	-399.87084197486894	8.389999999999986	-8.389999999999986	8.389999999999986	199.93542098743444	599.8062629623033	191.54542098743445	8.389999999999986	599.8062629623033	8.389999999999986	-199.93542098743444	599.8062629623033	-599.8062629623033	8.39	199.93542098743444
357	-423.88027859803105	635.8204178970466	211.94013929901547	423.88027859803105	-635.8204178970466	-423.88027859803105	8.389999999999986	-8.389999999999986	8.389999999999986	211.94013929901553	635.8204178970466	203.55013929901554	8.389999999999986	635.8204178970466	8.389999999999986	-211.94013929901547	635.8204178970466	-635.8204178970466	8.39	211.94013929901553
358	-465.2086918149025	697.8130377223538	232.60434590745137	465.2086918149025	-697.8130377223538	-465.2086918149026	8.389999999999986	-8.389999999999986	8.389999999999986	232.60434590745137	697.8130377223538	224.2143459074514	8.389999999999986	697.8130377223538	8.389999999999986	-232.60434590745137	697.8130377223538	-697.8130377223538	8.39	232.60434590745103
359	-383.8824485077839	575.8236727616759	191.94122425389207	383.8824485077839	-575.8236727616759	-383.882448507784	8.389999999999986	-8.389999999999986	8.389999999999986	191.94122425389207	575.8236727616759	183.5512242538921	8.389999999999986	575.8236727616759	8.389999999999986	-191.94122425389207	575.8236727616759	-575.8236727616759	8.39	191.94122425389173
360	-326.6772311437312	490.01584671559687	163.33861557186583	326.6772311437312	-490.01584671559687	-326.67723114373126	8.389999999999986	-8.389999999999986	8.389999999999986	163.33861557186583	490.01584671559687	154.94861557186584	8.389999999999986	490.01584671559687	8.389999999999986	-163.33861557186583	490.01584671559687	-490.01584671559687	8.39	163.33861557186526
