	rJB00264	rxn00154	rxn10158	rxn05312	rxn05318	rxn00256	rJB00240	rJB00267	rxn00974	rxn00175	rxn05158	rxn00615	rxn05209	rxn13836	rxn00148	rxn10042	rxn12788	rxn00134	rxn13299	rxn13643	rxn05581	rxn00251	rxn10165	rxn05467	rxn05319	rxn05468	rxn05488	EX_cpd00029_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00007_e	EX_cpd00009_e	rxn00695	EX_cpd00331_e	ATPM	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
10	96.26177116819221	96.26177116819221	-268.9148707125286	682.2223981773456	288.7853135045766	96.26177116819221	268.9148707125286	96.26177116819221	-96.26177116819221	-192.52354233638442	184.13354233638438	-577.5706270091532	-268.9148707125286	0.0	96.26177116819221	96.26177116819221	96.26177116819221	288.7853135045766	192.52354233638442	192.52354233638442	577.5706270091532	96.26177116819221	393.43708467276883	-192.52354233638442	-192.5235423363845	48.130885584096106	-192.52354233638442	192.52354233638442	-288.7853135045766	192.52354233638442	577.5706270091532	-577.5706270091532	192.5235423363845	-48.130885584096106	-288.7853135045767	192.52354233638442	-96.26177116819221	8.39	0.0	0.0	288.78531350457666
11	78.59199461538464	78.59199461538464	-256.79659874713224	631.4811894173415	235.7759838461539	78.59199461538469	256.79659874713224	78.59199461538464	-78.59199461538469	-157.18398923076927	75.84676212111997	-398.6047405826585	-256.79659874713224	72.94722710964936	78.59199461538469	78.59199461538464	78.59199461538469	235.7759838461539	157.18398923076927	157.18398923076927	398.6047405826585	78.59199461538469	322.7579784615384	-157.18398923076938	-157.1839892307692	39.295997307692346	-157.18398923076927	157.18398923076927	-235.77598384615396	157.18398923076938	398.60474058265845	-398.60474058265845	157.1839892307692	-39.295997307692346	-308.72321095580304	157.18398923076927	-78.59199461538469	8.39	-72.94722710964936	72.94722710964936	235.77598384615393
12	107.83647024716915	107.83647024716915	-300.7452931797152	763.2452917301841	323.50941074150745	107.83647024716915	300.7452931797152	107.83647024716915	-107.83647024716915	-215.67294049433832	207.28294049433828	-647.0188214830149	-300.7452931797152	0.0	107.83647024716915	107.83647024716915	107.83647024716915	323.50941074150745	215.67294049433832	215.67294049433832	647.0188214830149	107.83647024716915	439.73588098867674	-215.6729404943383	-215.67294049433832	53.91823512358457	-215.67294049433832	215.67294049433832	-323.50941074150745	215.6729404943383	647.0188214830149	-647.0188214830149	215.67294049433832	-53.91823512358457	-323.50941074150745	215.67294049433832	-107.83647024716915	8.39	0.0	0.0	323.50941074150745
13	78.59199461538462	78.59199461538462	-4.043095590318671	125.9741831037143	235.77598384615385	78.59199461538469	4.043095590318671	78.59199461538462	-78.59199461538469	-157.18398923076927	581.3537684347475	-904.1117468962863	-4.043095590318671	-432.55977920397845	78.59199461538469	78.59199461538462	78.59199461538469	235.77598384615385	157.18398923076924	157.18398923076924	904.1117468962863	78.59199461538469	322.75797846153876	-157.18398923076938	-157.1839892307695	39.295997307692346	-157.18398923076927	157.18398923076927	-235.77598384615396	157.18398923076938	904.1117468962863	-904.1117468962863	157.1839892307695	-39.295997307692346	196.7837953578245	157.18398923076924	-78.59199461538469	8.39	432.55977920397845	-432.55977920397845	235.77598384615393
14	85.96801408490113	85.96801408490113	-240.60703873347822	610.1660985943081	257.90404225470337	85.96801408490113	240.60703873347822	85.96801408490113	-85.96801408490113	-171.93602816980226	163.54602816980218	-515.8080845094066	-240.60703873347822	0.0	85.96801408490113	85.96801408490113	85.96801408490113	257.90404225470337	171.93602816980226	171.93602816980226	515.8080845094066	85.96801408490113	352.26205633960444	-171.93602816980226	-171.93602816980228	42.984007042450564	-171.93602816980226	171.93602816980226	-257.90404225470337	171.93602816980226	515.8080845094066	-515.8080845094066	171.93602816980228	-42.984007042450564	-257.90404225470365	171.93602816980226	-85.96801408490113	8.39	0.0	0.0	257.9040422547033
15	78.59199461538465	78.59199461538465	-62.47290144713746	242.833794817352	235.77598384615396	78.59199461538469	62.47290144713746	78.59199461538465	-78.59199461538469	-157.1839892307693	464.49415672111	-787.2521351826487	-62.47290144713746	-315.70016749034085	78.59199461538469	78.59199461538465	78.59199461538469	235.77598384615396	157.1839892307693	157.1839892307693	787.2521351826487	78.59199461538469	322.75797846153876	-157.18398923076938	-157.1839892307694	39.295997307692346	-157.1839892307693	157.1839892307693	-235.77598384615396	157.18398923076938	787.2521351826487	-787.2521351826487	157.1839892307694	-39.295997307692346	79.92418364418675	157.1839892307693	-78.59199461538469	8.39	315.70016749034085	-315.70016749034085	235.77598384615393
16	78.59199461538464	78.59199461538464	-154.32708276267363	426.5421574484242	235.7759838461539	78.59199461538469	154.32708276267363	78.59199461538464	-78.59199461538469	-157.18398923076927	280.78579409003765	-603.5437725515762	-154.32708276267363	-131.99180485926823	78.59199461538469	78.59199461538464	78.59199461538469	235.7759838461539	157.18398923076927	157.18398923076927	603.5437725515762	78.59199461538469	322.75797846153864	-157.18398923076938	-157.18398923076913	39.295997307692346	-157.18398923076927	157.18398923076927	-235.77598384615396	157.18398923076938	603.5437725515762	-603.5437725515762	157.18398923076913	-39.295997307692346	-103.78417898688554	157.18398923076927	-78.59199461538469	8.39	131.99180485926823	-131.99180485926823	235.77598384615393
17	121.86492841800214	121.86492841800214	-204.91833840351234	592.634069434028	365.5947852540064	121.86492841800214	204.91833840351234	121.86492841800214	-121.86492841800214	-243.72985683600427	504.15028632799135	-1000.0	-204.91833840351234	-268.81042949198707	121.86492841800214	121.86492841800214	121.86492841800214	365.5947852540064	243.72985683600427	243.72985683600427	1000.0	121.86492841800214	495.84971367200865	-243.72985683600427	-243.72985683600427	60.93246420900107	-243.72985683600427	243.72985683600427	-365.5947852540064	243.72985683600427	1000.0	-1000.0	243.72985683600427	-60.93246420900107	-96.78435576201935	243.72985683600427	-121.86492841800214	8.39	268.81042949198707	-268.81042949198707	365.5947852540064
18	104.29219450685443	104.29219450685443	-103.87511841441307	364.1885285891078	312.87658352056326	104.29219450685443	103.87511841441307	104.29219450685443	-104.29219450685443	-208.58438901370886	574.4412219725823	-1000.0	-103.87511841441307	-374.2468329588733	104.29219450685443	104.29219450685443	104.29219450685443	312.87658352056326	208.58438901370886	208.58438901370886	1000.0	104.29219450685443	425.5587780274177	-208.58438901370886	-208.58438901370872	52.146097253427214	-208.58438901370886	208.58438901370886	-312.87658352056326	208.58438901370886	1000.0	-1000.0	208.58438901370872	-52.146097253427214	61.370249438309884	208.58438901370886	-104.29219450685443	8.39	374.2468329588733	-374.2468329588733	312.8765835205633
19	80.2701692631947	80.2701692631947	-104.53271157899331	329.4706770527787	240.81050778958408	80.2701692631947	104.53271157899331	80.2701692631947	-80.2701692631947	-160.54033852638938	392.96084631597347	-722.4315233687522	-104.53271157899331	-240.81050778958385	80.2701692631947	80.2701692631947	80.2701692631947	240.81050778958408	160.54033852638938	160.54033852638938	722.4315233687522	80.2701692631947	329.4706770527787	-160.5403385263894	-160.5403385263892	40.13508463159735	-160.54033852638938	160.54033852638938	-240.81050778958408	160.5403385263894	722.4315233687522	-722.4315233687522	160.5403385263892	-40.13508463159735	0.0	160.54033852638938	-80.2701692631947	8.39	240.81050778958388	-240.81050778958385	240.810507789584
