	rJB00264	rxn00781	rxn08094	rxn10158	rxn05312	rxn05318	rJB00240	rJB00238	rJB00267	rxn00285	rxn05307	rxn00165	rxn37440	rxn01639	rxn05158	rxn00615	rxn00148	rxn05229	rxn10042	rxn01100	rxn00250	rxn00134	rxn05559	rxn05298	rxn00374	rxn05581	rxn00459	rxn00251	rxn00747	rxn01642	rxn12604	rxn02085	rxn01106	rxn10165	rxn10053	rxn05297	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	EX_cpd00581_e	ATPM	rxn00182	EX_cpd00047_e	DM_cpd00002_c
598	566.0190633874706	283.0095316937353	141.50476584686766	858.4952341531323	1000.0	509.74304872389735	-858.4952341531323	-141.50476584686766	849.0285950812059	-141.50476584686766	-283.0095316937353	-283.0095316937353	283.0095316937353	141.50476584686766	529.229146171692	-283.56235099767775	509.74304872389735	-226.73351703016203	566.0190633874706	-283.0095316937353	226.73351703016203	509.74304872389735	-141.50476584686766	1000.0	141.50476584686766	283.56235099767775	283.0095316937353	226.73351703016203	-283.0095316937353	141.50476584686766	141.50476584686766	-141.50476584686766	-283.0095316937353	37.342736519720916	226.73351703016203	-1000.0	-141.50476584686766	-962.6572634802787	424.51429754060297	-509.74304872389735	141.50476584686766	283.56235099767775	-566.571882691413	-679.6477317865438	962.6572634802787	283.0095316937353	-424.51429754060297	-962.6572634802791	141.50476584686766	-141.50476584686766	8.39	141.50476584686766	141.50476584686766	509.7430487238976
599	576.7299560394493	288.36497801972473	144.18248900986234	855.8175109901376	1000.0	532.0574084155196	-855.8175109901376	-144.18248900986237	865.0949340591741	-144.18248900986234	-288.3649780197247	-288.3649780197247	288.36497801972473	144.18248900986234	596.1722252465588	-371.034640988837	532.0574084155196	-243.69243039579493	576.7299560394493	-288.3649780197247	243.69243039579493	532.0574084155196	-144.18248900986234	1000.0	144.18248900986234	371.03464098883705	288.3649780197247	243.69243039579493	-288.36497801972473	144.18248900986234	144.18248900986234	-144.18248900986234	-288.3649780197247	63.227393762002976	243.69243039579493	-1000.0	-144.18248900986234	-936.772606237997	432.54746702958704	-532.0574084155196	144.18248900986234	371.03464098883705	-659.3996190085618	-648.4076282182727	936.772606237997	288.3649780197247	-432.54746702958704	-936.772606237997	144.18248900986237	-144.18248900986234	8.39	144.18248900986234	144.18248900986234	532.0574084155197
600	542.9353672657911	271.4676836328956	135.73384181644778	864.2661581835522	384.95604541119394	461.6520151370647	-864.2661581835522	-135.73384181644778	814.4030508986867	-135.73384181644778	-271.46768363289556	-271.46768363289556	271.4676836328956	135.73384181644778	1000.0	-710.0894539260994	461.6520151370647	-190.18433150416917	542.9353672657911	-271.46768363289556	190.18433150416917	461.6520151370647	-135.73384181644778	1000.0	135.73384181644778	710.0894539260994	271.46768363289556	190.18433150416917	-271.4676836328956	135.73384181644778	135.73384181644778	-135.73384181644778	-271.46768363289556	-18.44286244100499	190.18433150416917	-1000.0	-135.73384181644778	-403.3989078521993	407.20152544934336	-461.6520151370647	135.73384181644778	710.0894539260994	-981.557137558995	-131.9312242193027	403.3989078521993	271.46768363289556	-407.20152544934336	-403.39890785219893	135.73384181644778	-135.73384181644778	8.39	135.73384181644778	135.73384181644778	461.65201513706455
601	146.78126127365613	73.39063063682818	36.69531531841408	-256.74203600690805	1000.0	449.69544144577964	256.74203600690805	-36.69531531841403	220.1718919104843	-36.69531531841408	-73.39063063682816	-73.39063063682816	73.39063063682818	36.69531531841408	349.0863243373391	-926.6093693631718	449.69544144577964	-376.30481080895146	146.78126127365613	-73.39063063682818	376.30481080895146	449.69544144577964	-36.69531531841408	-220.04672068849402	36.69531531841408	926.6093693631718	73.39063063682818	376.30481080895146	-73.39063063682818	36.69531531841408	36.69531531841408	-36.69531531841408	-73.39063063682818	650.9136756626609	376.30481080895146	220.04672068849396	-36.69531531841408	-349.0863243373388	110.08594595524215	-449.69544144577964	36.69531531841408	926.6093693631718	-1000.0	-275.69569370051056	349.08632433733874	73.39063063682816	-110.08594595524215	-349.0863243373391	36.69531531841403	-36.69531531841408	8.39	36.69531531841408	36.69531531841408	449.69544144577975
602	433.9131360999668	216.9565680499835	108.4782840249917	598.6761412874039	397.80576182505814	429.75275	-598.6761412874039	-108.4782840249917	650.8697041499503	-108.4782840249917	-216.9565680499834	-216.9565680499834	216.9565680499835	108.4782840249917	891.4524881749419	-783.0434319500165	429.75275	-212.7961819500166	433.9131360999668	-216.9565680499835	212.7961819500166	429.75275	-108.4782840249917	707.1544253123956	108.4782840249917	783.0434319500165	216.9565680499835	212.7961819500166	-216.9565680499835	108.4782840249917	108.4782840249917	-108.4782840249917	-216.9565680499835	108.54751182505811	212.7961819500166	-707.1544253123956	-108.4782840249917	-289.2582500000002	325.43485207497514	-429.75275	108.4782840249917	783.0434319500165	-1000.0	-72.30168195001488	289.2582500000002	216.9565680499834	-325.43485207497514	-289.2582500000001	108.4782840249917	-108.4782840249917	8.39	108.4782840249917	108.4782840249917	429.75275000000005
603	416.3232620511775	208.1616310255887	104.08081551279439	548.1052533971355	428.5880414104394	429.75275	-548.1052533971355	-104.08081551279439	624.4848930767662	-104.08081551279439	-208.16163102558878	-208.16163102558878	208.1616310255887	104.08081551279439	860.6702085895606	-791.8383689744113	429.75275	-221.59111897441127	416.3232620511775	-208.1616310255887	221.59111897441127	429.75275	-104.08081551279439	652.1860689099299	104.08081551279439	791.8383689744113	208.1616310255887	221.59111897441127	-208.1616310255887	104.08081551279439	104.08081551279439	-104.08081551279439	-208.1616310255887	139.32979141043938	221.59111897441127	-652.1860689099299	-104.08081551279439	-289.2582499999998	312.2424465383831	-429.75275	104.08081551279439	791.8383689744113	-1000.0	-81.09661897441165	289.25824999999986	208.16163102558878	-312.2424465383831	-289.2582500000001	104.08081551279439	-104.08081551279439	8.39	104.08081551279439	104.08081551279439	429.75275000000005
604	374.4731306997486	187.23656534987435	93.61828267493718	278.3338571444091	1000.0	529.387595744912	-278.3338571444091	-93.61828267493718	561.709696049623	-93.61828267493718	-187.23656534987435	-187.23656534987435	187.23656534987435	93.61828267493718	588.162787234736	-812.7634346501256	529.387595744912	-342.15103039503776	374.4731306997486	-187.23656534987435	342.15103039503776	529.387595744912	-93.61828267493718	371.95213981934626	93.61828267493718	812.7634346501256	187.23656534987435	342.15103039503776	-187.23656534987435	93.61828267493718	93.61828267493718	-93.61828267493718	-187.23656534987435	411.837212765264	342.15103039503776	-371.95213981934626	-93.61828267493718	-588.162787234736	280.8548480248115	-529.387595744912	93.61828267493718	812.7634346501256	-1000.0	-400.9262218848613	588.162787234736	187.23656534987435	-280.8548480248115	-588.162787234736	93.61828267493718	-93.61828267493718	8.39	93.61828267493718	93.61828267493718	529.387595744912
605	583.7360678658138	291.8680339329069	145.93401696645347	770.1017594846628	1000.0	602.6296237530348	-770.1017594846628	-145.93401696645347	875.6041017987206	-145.93401696645347	-291.86803393290694	-291.86803393290694	291.8680339329069	145.93401696645347	807.8888712591045	-708.1319660670931	602.6296237530348	-310.761589820128	583.7360678658138	-291.8680339329069	310.761589820128	602.6296237530348	-145.93401696645347	916.0357764511162	145.93401696645347	708.1319660670931	291.8680339329069	310.761589820128	-291.8680339329069	145.93401696645347	145.93401696645347	-145.93401696645347	-291.8680339329069	192.11112874089554	310.761589820128	-916.0357764511162	-145.93401696645347	-807.8888712591042	437.8020508993603	-602.6296237530348	145.93401696645347	708.1319660670931	-1000.0	-516.0208373261985	807.8888712591042	291.86803393290694	-437.8020508993603	-807.8888712591045	145.93401696645347	-145.93401696645347	8.39	145.93401696645347	145.93401696645347	602.6296237530348
606	196.7006677649254	98.35033388246268	49.17516694123135	-83.30970517583938	1000.0	429.7527500000001	83.30970517583938	-49.17516694123135	295.0510016473881	-49.17516694123135	-98.3503338824627	-98.3503338824627	98.35033388246268	49.17516694123135	289.25825000000015	-714.577247528918	429.7527500000001	-331.4024161175374	196.7006677649254	-98.3503338824627	331.4024161175374	429.7527500000001	-49.17516694123135	-34.13453823460803	49.17516694123135	714.577247528918	98.3503338824627	331.4024161175374	-98.35033388246268	49.17516694123135	49.17516694123135	-49.17516694123135	-98.3503338824627	523.6693314113805	331.4024161175374	34.13453823460803	-49.17516694123135	-476.3306685886194	147.52550082369405	-429.7527500000001	49.17516694123135	714.577247528918	-812.9275814113807	-377.98033470615707	476.33066858861935	98.3503338824627	-147.52550082369405	-476.33066858861946	49.17516694123135	-49.17516694123135	8.39	49.17516694123135	49.17516694123135	429.75275000000005
607	100.4007973701954	50.2003986850977	25.10019934254885	-360.1718325606884	1000.0	429.7527500000001	360.1718325606884	-25.10019934254885	150.60119605529312	-25.10019934254885	-50.2003986850977	-50.2003986850977	50.2003986850977	25.10019934254885	289.25825000000043	-931.251955917061	429.7527500000001	-379.5523513149024	100.4007973701954	-50.2003986850977	379.5523513149024	429.7527500000001	-25.10019934254885	-335.07163321813954	25.10019934254885	931.251955917061	50.2003986850977	379.5523513149024	-50.2003986850977	25.10019934254885	25.10019934254885	-25.10019934254885	-50.2003986850977	692.1941046021583	379.5523513149024	335.07163321813954	-25.10019934254885	-307.8058953978416	75.30059802764656	-429.7527500000001	25.10019934254885	931.251955917061	-981.4523546021587	-257.60549671274407	307.8058953978416	50.2003986850977	-75.30059802764656	-307.8058953978417	25.10019934254885	-25.10019934254885	8.39	25.10019934254885	25.10019934254885	429.75275000000005
608	413.3877218618584	206.6938609309292	103.34693046546461	539.665575352843	433.72523674174784	429.75275	-539.665575352843	-103.34693046546461	620.0815827927876	-103.34693046546461	-206.69386093092922	-206.69386093092922	206.6938609309292	103.34693046546461	855.5330132582521	-793.3061390690708	429.75275	-223.05888906907086	413.3877218618584	-206.6938609309292	223.05888906907086	429.75275	-103.34693046546461	643.0125058183077	103.34693046546461	793.3061390690708	206.6938609309292	223.05888906907086	-206.6938609309292	103.34693046546461	103.34693046546461	-103.34693046546461	-206.6938609309292	144.46698674174786	223.05888906907086	-643.0125058183077	-103.34693046546461	-289.25825	310.0407913963938	-429.75275	103.34693046546461	793.3061390690708	-1000.0	-82.5643890690709	289.25825	206.69386093092922	-310.0407913963938	-289.25825	103.34693046546461	-103.34693046546461	8.39	103.34693046546461	103.34693046546461	429.75275000000005
609	430.9775959106478	215.488797955324	107.74439897766194	590.2364632431118	402.9429571563665	429.75275	-590.2364632431118	-107.74439897766194	646.4663938659718	-107.74439897766194	-215.4887979553239	-215.4887979553239	215.488797955324	107.74439897766194	886.3152928436336	-784.511202044676	429.75275	-214.2639520446761	430.9775959106478	-215.488797955324	214.2639520446761	429.75275	-107.74439897766194	697.9808622207737	107.74439897766194	784.511202044676	215.488797955324	214.2639520446761	-215.488797955324	107.74439897766194	107.74439897766194	-107.74439897766194	-215.488797955324	113.68470715636636	214.2639520446761	-697.9808622207737	-107.74439897766194	-289.2582500000002	323.2331969329859	-429.75275	107.74439897766194	784.511202044676	-1000.0	-73.76945204467461	289.2582500000002	215.4887979553239	-323.2331969329859	-289.2582500000001	107.74439897766194	-107.74439897766194	8.39	107.74439897766194	107.74439897766194	429.75275000000005
610	410.4580410341946	205.22902051709718	102.61451025854866	531.2427429733092	438.85217819015935	429.75275	-531.2427429733092	-102.61451025854866	615.6870615512918	-102.61451025854866	-205.22902051709733	-205.22902051709733	205.22902051709718	102.61451025854866	850.4060718098406	-794.7709794829028	429.75275	-224.52372948290272	410.4580410341946	-205.22902051709718	224.52372948290272	429.75275	-102.61451025854866	633.8572532318578	102.61451025854866	794.7709794829028	205.22902051709718	224.52372948290272	-205.22902051709718	102.61451025854866	102.61451025854866	-102.61451025854866	-205.22902051709718	149.59392819015943	224.52372948290272	-633.8572532318578	-102.61451025854866	-289.2582499999997	307.8435307756459	-429.75275	102.61451025854866	794.7709794829028	-1000.0	-84.0292294829022	289.25824999999963	205.22902051709733	-307.8435307756459	-289.25824999999986	102.61451025854866	-102.61451025854866	8.39	102.61451025854866	102.61451025854866	429.75275000000005
611	370.6705432225597	185.33527161127984	92.66763580563993	269.39777657301534	1000.0	528.0566901278959	-269.39777657301534	-92.66763580563993	556.0058148338395	-92.66763580563993	-185.33527161127986	-185.33527161127986	185.33527161127984	92.66763580563993	584.1700703836876	-814.6647283887202	528.0566901278959	-342.7214185166161	370.6705432225597	-185.33527161127984	342.7214185166161	528.0566901278959	-92.66763580563993	362.06541237865525	92.66763580563993	814.6647283887202	185.33527161127984	342.7214185166161	-185.33527161127984	92.66763580563993	92.66763580563993	-92.66763580563993	-185.33527161127984	415.82992961631237	342.7214185166161	-362.06541237865525	-92.66763580563993	-584.1700703836875	278.00290741691975	-528.0566901278959	92.66763580563993	814.6647283887202	-1000.0	-398.834798772408	584.1700703836875	185.33527161127986	-278.00290741691975	-584.1700703836876	92.66763580563993	-92.66763580563993	8.39	92.66763580563993	92.66763580563993	528.0566901278959
612	579.9377058552675	289.96885292763375	144.9844264638169	761.1756087598785	1000.0	601.3001970493436	-761.1756087598785	-144.9844264638169	869.9065587829012	-144.9844264638169	-289.9688529276338	-289.9688529276338	289.96885292763375	144.9844264638169	803.9005911480309	-710.0311470723663	601.3001970493436	-311.3313441217099	579.9377058552675	-289.96885292763375	311.3313441217099	601.3001970493436	-144.9844264638169	906.1600352236954	144.9844264638169	710.0311470723663	289.96885292763375	311.3313441217099	-289.96885292763375	144.9844264638169	144.9844264638169	-144.9844264638169	-289.96885292763375	196.0994088519691	311.3313441217099	-906.1600352236954	-144.9844264638169	-803.9005911480307	434.9532793914506	-601.3001970493436	144.9844264638169	710.0311470723663	-1000.0	-513.9317382203965	803.9005911480307	289.9688529276338	-434.9532793914506	-803.9005911480309	144.9844264638169	-144.9844264638169	8.39	144.9844264638169	144.9844264638169	601.3001970493436
613	518.7586349325708	259.37931746628567	129.6896587331426	617.4047920915416	1000.0	579.8875222263997	-617.4047920915416	-129.68965873314255	778.1379523988564	-129.6896587331426	-259.3793174662852	-259.3793174662852	259.37931746628567	129.6896587331426	739.6625666791995	-740.6206825337143	579.8875222263997	-320.50820476011404	518.7586349325708	-259.37931746628567	320.50820476011404	579.8875222263997	-129.6896587331426	747.0944508246841	129.6896587331426	740.6206825337143	259.37931746628567	320.50820476011404	-259.37931746628567	129.6896587331426	129.6896587331426	-129.6896587331426	-259.37931746628567	260.3374333208005	320.50820476011404	-747.0944508246841	-129.6896587331426	-739.6625666792002	389.0689761994282	-579.8875222263997	129.6896587331426	740.6206825337143	-1000.0	-480.2832492129139	739.6625666792002	259.3793174662852	-389.0689761994282	-739.6625666791995	129.68965873314255	-129.6896587331426	8.39	129.6896587331426	129.6896587331426	579.8875222263999
614	431.9039191294632	215.9519595647315	107.97597978236581	592.8996424972065	1000.0	429.75275	-592.8996424972065	-107.97597978236581	647.8558786941946	-107.97597978236581	-215.95195956473162	-215.95195956473162	215.9519595647315	107.97597978236581	289.2582500000001	-185.36993195870798	429.75275	-213.80079043526842	431.9039191294632	-215.9519595647315	213.80079043526842	429.75275	-107.97597978236581	700.8756222795723	107.97597978236581	185.36993195870798	215.9519595647315	213.80079043526842	-215.9519595647315	107.97597978236581	107.97597978236581	-107.97597978236581	-215.9519595647315	112.06364152343946	213.80079043526842	-700.8756222795723	-107.97597978236581	-887.9363584765601	323.9279393470973	-429.75275	107.97597978236581	185.36993195870798	-401.32189152343955	-671.9843989118289	887.9363584765601	215.95195956473162	-323.9279393470973	-887.9363584765606	107.97597978236581	-107.97597978236581	8.39	107.97597978236581	107.97597978236581	429.75275000000005
615	407.53421956818613	203.7671097840929	101.88355489204655	522.8367562585349	443.96886575567413	429.75275	-522.8367562585349	-101.88355489204655	611.301329352279	-101.88355489204655	-203.7671097840931	-203.7671097840931	203.7671097840929	101.88355489204655	845.2893842443257	-796.2328902159071	429.75275	-225.98564021590698	407.53421956818613	-203.7671097840929	225.98564021590698	429.75275	-101.88355489204655	624.7203111505814	101.88355489204655	796.2328902159071	203.7671097840929	225.98564021590698	-203.7671097840929	101.88355489204655	101.88355489204655	-101.88355489204655	-203.7671097840929	154.71061575567433	225.98564021590698	-624.7203111505814	-101.88355489204655	-289.25824999999963	305.6506646761395	-429.75275	101.88355489204655	796.2328902159071	-1000.0	-85.49114021590688	289.25824999999963	203.7671097840931	-305.6506646761395	-289.25824999999986	101.88355489204655	-101.88355489204655	8.39	101.88355489204655	101.88355489204655	429.75275000000005
616	401.68655324550394	200.8432766227519	100.421638311376	506.0247155808239	454.2022818203679	429.75275	-506.0247155808239	-100.421638311376	602.5298298682558	-100.421638311376	-200.843276622752	-200.843276622752	200.8432766227519	100.421638311376	835.0559681796319	-799.1567233772481	429.75275	-228.90947337724805	401.68655324550394	-200.8432766227519	228.90947337724805	429.75275	-100.421638311376	606.4463538921999	100.421638311376	799.1567233772481	200.8432766227519	228.90947337724805	-200.8432766227519	100.421638311376	100.421638311376	-100.421638311376	-200.8432766227519	164.94403182036808	228.90947337724805	-606.4463538921999	-100.421638311376	-289.25824999999975	301.2649149341279	-429.75275	100.421638311376	799.1567233772481	-1000.0	-88.41497337724854	289.25824999999975	200.843276622752	-301.2649149341279	-289.25824999999986	100.421638311376	-100.421638311376	8.39	100.421638311376	100.421638311376	429.75275000000005
617	398.76856775048566	199.3842838752429	99.69214193762144	497.63550728264636	459.30875643664996	429.75275	-497.63550728264636	-99.69214193762144	598.1528516257285	-99.69214193762144	-199.3842838752429	-199.3842838752429	199.3842838752429	99.69214193762144	829.94949356335	-800.6157161247571	429.75275	-230.3684661247572	398.76856775048566	-199.3842838752429	230.3684661247572	429.75275	-99.69214193762144	597.3276492202679	99.69214193762144	800.6157161247571	199.3842838752429	230.3684661247572	-199.3842838752429	99.69214193762144	99.69214193762144	-99.69214193762144	-199.3842838752429	170.05050643665004	230.3684661247572	-597.3276492202679	-99.69214193762144	-289.2582499999999	299.0764258128643	-429.75275	99.69214193762144	800.6157161247571	-1000.0	-89.87396612475686	289.25824999999986	199.3842838752429	-299.0764258128643	-289.25824999999986	99.69214193762144	-99.69214193762144	8.39	99.69214193762144	99.69214193762144	429.75275000000005
618	439.7950004403398	219.89750022016995	109.94875011008497	615.586501265977	387.5124992294053	429.75275	-615.586501265977	-109.94875011008497	659.6925006605097	-109.94875011008497	-219.89750022016995	-219.89750022016995	219.89750022016995	109.94875011008497	901.7457507705947	-780.10249977983	429.75275	-209.85524977983013	439.7950004403398	-219.89750022016995	209.85524977983013	429.75275	-109.94875011008497	725.535251376062	109.94875011008497	780.10249977983	219.89750022016995	209.85524977983013	-219.89750022016995	109.94875011008497	109.94875011008497	-109.94875011008497	-219.89750022016995	98.25424922940533	209.85524977983013	-725.535251376062	-109.94875011008497	-289.2582499999999	329.84625033025486	-429.75275	109.94875011008497	780.10249977983	-1000.0	-69.36074977983003	289.25824999999986	219.89750022016995	-329.84625033025486	-289.25825	109.94875011008497	-109.94875011008497	8.39	109.94875011008497	109.94875011008497	429.75275000000005
619	525.5349895337318	262.76749476686587	131.38374738343293	823.2459211464558	1000.0	455.64811584201533	-823.2459211464558	-131.38374738343293	788.3024843005977	-131.38374738343293	-262.76749476686587	-262.76749476686587	262.76749476686587	131.38374738343293	366.94434752604616	-104.17685275918025	455.64811584201533	-192.88062107514952	525.5349895337318	-262.76749476686587	192.88062107514952	455.64811584201533	-131.38374738343293	954.6296685298887	131.38374738343293	104.17685275918025	262.76749476686587	192.88062107514952	-262.76749476686587	131.38374738343293	131.38374738343293	-131.38374738343293	-262.76749476686587	0.0	192.88062107514952	-954.6296685298887	-131.38374738343293	-999.999999999999	394.15124215029886	-455.64811584201533	131.38374738343293	104.17685275918029	-366.94434752604616	-737.2325052331337	1000.0	262.76749476686587	-394.15124215029886	-1000.0	131.38374738343293	-131.38374738343293	8.39	131.38374738343293	131.38374738343293	455.6481158420152
620	192.40891509103312	96.20445754551645	48.102228772758274	-95.64849411327971	820.4381485906918	429.75275	95.64849411327971	-48.102228772758274	288.61337263654957	-48.102228772758274	-96.20445754551655	-96.20445754551655	96.20445754551645	48.102228772758274	468.820101409308	-903.7955424544836	429.75275	-333.54829245448343	192.40891509103312	-96.20445754551645	333.54829245448343	429.75275	-48.102228772758274	-47.54626534052144	48.102228772758274	903.7955424544836	96.20445754551645	333.54829245448343	-96.20445754551645	48.102228772758274	48.102228772758274	-48.102228772758274	-96.20445754551645	531.179898590692	333.54829245448343	47.54626534052144	-48.102228772758274	-289.25824999999975	144.30668631827479	-429.75275	48.102228772758274	903.7955424544836	-1000.0	-193.0537924544834	289.25824999999975	96.20445754551655	-144.30668631827479	-289.25824999999975	48.102228772758274	-48.102228772758274	8.39	48.102228772758274	48.102228772758274	429.75275000000005
621	428.98732870119466	214.49366435059721	107.24683217529868	584.5144450159346	1000.0	429.75275	-584.5144450159346	-107.24683217529868	643.4809930517919	-107.24683217529868	-214.49366435059736	-214.49366435059736	214.49366435059721	107.24683217529868	289.2582500000001	-191.9322604223122	429.75275	-215.2590856494027	428.98732870119466	-214.49366435059721	215.2590856494027	429.75275	-107.24683217529868	691.7612771912333	107.24683217529868	191.9322604223122	214.49366435059721	215.2590856494027	-214.49366435059721	107.24683217529868	107.24683217529868	-107.24683217529868	-214.49366435059721	117.16767477290938	215.2590856494027	-691.7612771912333	-107.24683217529868	-882.8323252270905	321.74049652589594	-429.75275	107.24683217529868	191.9322604223122	-406.42592477290947	-668.3386608764936	882.8323252270905	214.49366435059736	-321.74049652589594	-882.8323252270907	107.24683217529868	-107.24683217529868	8.39	107.24683217529868	107.24683217529868	429.75275000000005
622	404.62170054008914	202.31085027004463	101.1554251350223	514.4632640527561	449.065774054844	429.75275	-514.4632640527561	-101.1554251350223	606.9325508101338	-101.1554251350223	-202.3108502700446	-202.3108502700446	202.31085027004463	101.1554251350223	840.192475945156	-797.6891497299554	429.75275	-227.44189972995542	404.62170054008914	-202.31085027004463	227.44189972995542	429.75275	-101.1554251350223	615.6186891877784	101.1554251350223	797.6891497299554	202.31085027004463	227.44189972995542	-202.31085027004463	101.1554251350223	101.1554251350223	-101.1554251350223	-202.31085027004463	159.80752405484395	227.44189972995542	-615.6186891877784	-101.1554251350223	-289.25825	303.4662754050669	-429.75275	101.1554251350223	797.6891497299554	-1000.0	-86.94739972995504	289.25825	202.3108502700446	-303.4662754050669	-289.2582500000001	101.1554251350223	-101.1554251350223	8.39	101.1554251350223	101.1554251350223	429.75275000000005
623	395.85641822645744	197.92820911322872	98.96410455661437	489.26307740106495	464.40501810369955	429.75275	-489.26307740106495	-98.96410455661437	593.7846273396862	-98.96410455661437	-197.92820911322875	-197.92820911322875	197.92820911322872	98.96410455661437	824.8532318963005	-802.0717908867713	429.75275	-231.82454088677133	395.85641822645744	-197.92820911322872	231.82454088677133	429.75275	-98.96410455661437	588.2271819576794	98.96410455661437	802.0717908867713	197.92820911322872	231.82454088677133	-197.92820911322872	98.96410455661437	98.96410455661437	-98.96410455661437	-197.92820911322872	175.14676810369951	231.82454088677133	-588.2271819576794	-98.96410455661436	-289.25825	296.8923136698431	-429.75275	98.96410455661436	802.0717908867713	-1000.0	-91.33004088677089	289.25825	197.92820911322875	-296.8923136698431	-289.2582500000001	98.96410455661437	-98.96410455661437	8.39	98.96410455661437	98.96410455661437	429.75275000000005
624	106.7051859400486	53.352592970024375	26.67629648501212	-350.92081304088583	1000.0	435.66881507901707	350.92081304088583	-26.67629648501212	160.05777891007295	-26.67629648501212	-53.35259297002424	-53.35259297002424	53.352592970024375	26.67629648501212	307.006445237051	-946.6474070299756	435.66881507901707	-382.3162221089927	106.7051859400486	-53.352592970024375	382.3162221089927	435.66881507901707	-26.67629648501212	-324.2445165558737	26.67629648501212	946.6474070299756	53.352592970024375	382.3162221089927	-53.352592970024375	26.67629648501212	26.67629648501212	-26.67629648501212	-53.352592970024375	692.993554762949	382.3162221089927	324.2445165558737	-26.67629648501212	-307.00644523705137	80.02888945503648	-435.66881507901707	26.67629648501212	946.6474070299756	-1000.0	-253.65385226702665	307.00644523705137	53.35259297002424	-80.02888945503648	-307.006445237051	26.67629648501212	-26.67629648501212	8.39	26.67629648501212	26.67629648501212	435.668815079017
625	453.52786399265864	226.76393199632923	113.38196599816467	655.0684839788934	1000.0	429.75275	-655.0684839788934	-113.38196599816467	680.2917959889878	-113.38196599816467	-226.76393199632935	-226.76393199632935	226.76393199632923	113.38196599816467	289.25825	-136.7160560165181	429.75275	-202.9888180036707	453.52786399265864	-226.76393199632923	202.9888180036707	429.75275	-113.38196599816467	768.450449977058	113.38196599816467	136.7160560165181	226.76393199632923	202.9888180036707	-226.76393199632923	113.38196599816467	113.38196599816467	-113.38196599816467	-226.76393199632923	74.22173801284737	202.9888180036707	-768.450449977058	-113.38196599816467	-925.7782619871526	340.1458979944939	-429.75275	113.38196599816467	136.7160560165181	-363.47998801284734	-699.0143299908233	925.7782619871526	226.76393199632935	-340.1458979944939	-925.7782619871526	113.38196599816467	-113.38196599816467	8.39	113.38196599816467	113.38196599816467	429.75275000000005
626	460.27707491368375	230.13853745684185	115.06926872842092	479.9731260471567	1000.0	559.4189762197893	-479.9731260471567	-115.06926872842092	690.4156123705257	-115.06926872842092	-230.13853745684185	-230.13853745684185	230.13853745684185	115.06926872842092	678.256928659368	-769.8614625431582	559.4189762197893	-329.2804387629475	460.27707491368375	-230.13853745684185	329.2804387629475	559.4189762197893	-115.06926872842092	595.0423947755776	115.06926872842092	769.8614625431582	230.13853745684185	329.2804387629475	-230.13853745684185	115.06926872842092	115.06926872842092	-115.06926872842092	-230.13853745684185	321.743071340632	329.2804387629475	-595.0423947755776	-115.06926872842092	-678.2569286593679	345.2078061852628	-559.4189762197893	115.06926872842092	769.8614625431582	-1000.0	-448.1183912025258	678.2569286593679	230.13853745684185	-345.2078061852628	-678.256928659368	115.06926872842092	-115.06926872842092	8.39	115.06926872842092	115.06926872842092	559.4189762197892
627	522.2740995368098	261.13704976840495	130.56852488420247	818.1507805262655	1000.0	452.7948370947086	-818.1507805262655	-130.56852488420247	783.4111493052147	-130.56852488420247	-261.13704976840495	-261.13704976840495	261.13704976840495	130.56852488420247	358.3845112841259	-97.24746151572117	452.7948370947086	-191.6577873263036	522.2740995368098	-261.13704976840495	191.6577873263036	452.7948370947086	-130.56852488420247	948.719305410468	130.56852488420247	97.24746151572117	261.13704976840495	191.6577873263036	-261.13704976840495	130.56852488420247	130.56852488420247	-130.56852488420247	-261.13704976840495	0.0	191.6577873263036	-948.719305410468	-130.56852488420247	-999.999999999999	391.70557465260737	-452.7948370947086	130.56852488420247	97.24746151572117	-358.38451128412606	-738.8629502315955	1000.0	261.13704976840495	-391.70557465260737	-1000.0	130.56852488420247	-130.56852488420247	8.39	130.56852488420247	130.56852488420247	452.79483709470884
628	229.64600817672934	114.82300408836477	57.411502044182264	0.0	1000.0	437.35818233873124	0.0	-57.411502044182264	344.4690122650941	-57.411502044182264	-114.82300408836453	-114.82300408836453	114.82300408836477	57.411502044182264	312.0745470161938	-678.4773932960152	437.35818233873124	-322.5351782503666	229.64600817672934	-114.82300408836477	322.5351782503666	437.35818233873124	-57.411502044182264	57.411502044182264	57.411502044182264	678.4773932960152	114.82300408836477	322.5351782503666	-114.82300408836477	57.411502044182264	57.411502044182264	-57.411502044182264	-114.82300408836477	481.22585036818623	322.5351782503666	-57.411502044182264	-57.411502044182264	-518.7741496318143	172.23450613254704	-437.35818233873124	57.411502044182264	678.4773932960152	-793.30039738438	-403.95114554344923	518.7741496318143	114.82300408836453	-172.23450613254704	-518.7741496318138	57.411502044182264	-57.411502044182264	8.39	57.411502044182264	57.411502044182264	437.35818233873124
