	rJB00264	rxn08094	rxn05312	rxn05318	rJB00267	rxn00285	rxn13803	rxn05158	rxn00615	rxn13836	rxn00148	rJB00271	rxn05466	rxn05229	rxn05654	rxn10042	rxn09566	rxn00250	rxn00134	rxn05581	rxn00251	rxn00014	rxn10165	rxn10053	rxn05297	rxn00124	rxn01807	rxn05467	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00023_e	EX_cpd00013_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	ATPM	rxn00182	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
595	792.0810609509233	344.0607957131924	845.3039785659626	615.1013261886542	584.1621219018466	-344.0607957131924	-103.95946952453832	1000.0	-894.5318566641159	950.7721219018467	615.1013261886542	207.91893904907664	-344.0607957131924	-615.1013261886542	-344.0607957131924	1000.0	103.95946952453832	615.1013261886542	615.1013261886542	894.5318566641159	615.1013261886542	207.9189390490767	-105.46814333588406	615.1013261886542	344.0607957131924	-103.95946952453832	103.95946952453832	-344.0607957131924	344.0607957131925	-615.1013261886542	344.0607957131924	894.5318566641159	-894.5318566641159	-344.0607957131924	344.0607957131924	-344.0607957131925	-950.7721219018466	344.0607957131924	8.39	448.02026523773077	-950.7721219018467	950.7721219018467	615.1013261886542
596	796.6363526230252	347.4772644672689	875.7587539209945	607.4230091941319	593.2727052460505	-347.4772644672689	-101.68182368848738	946.5102736614011	-822.2690275823957	1000.0	607.4230091941319	203.36364737697477	-347.4772644672689	-607.4230091941319	-347.4772644672689	1000.0	101.68182368848738	607.4230091941319	607.4230091941319	822.2690275823957	607.4230091941319	203.36364737697477	-124.24124607900546	607.4230091941319	347.4772644672689	-101.68182368848738	101.68182368848738	-347.4772644672689	347.4772644672689	-607.4230091941319	347.4772644672689	822.2690275823957	-822.2690275823957	-347.4772644672689	347.4772644672689	-347.4772644672689	-1000.0	347.4772644672689	8.39	449.1590881557563	-1000.0	1000.0	607.4230091941316
597	765.1363701361506	346.54597356170353	952.6188102766587	600.0000000000007	621.0475241106634	-346.54597356170353	-72.04442301274361	847.381189723341	-799.9999999999995	1000.0	599.9999999999999	144.08884602548721	-346.54597356170353	-600.0000000000007	-346.54597356170353	909.2252161616378	72.04442301274361	599.9999999999999	599.9999999999999	799.9999999999995	599.9999999999999	144.08884602548721	-47.38118972334141	599.9999999999999	346.54597356170353	-72.04442301274361	72.04442301274361	-346.54597356170353	346.5459735617035	-599.9999999999999	346.54597356170353	799.9999999999995	-799.9999999999995	-346.54597356170353	346.54597356170353	-346.5459735617035	-1000.0	346.54597356170353	8.39	418.59039657444714	-1000.0	1000.0	600.0
598	816.7035061276762	362.56165410646236	937.8933318090748	645.9644439363583	633.543110298173	-362.56165410646236	-91.58019791475157	1000.0	-937.8933318090748	1000.0	645.9644439363583	183.16039582950313	-362.56165410646236	-645.9644439363583	-362.56165410646236	999.8639019571793	91.58019791475157	645.9644439363583	645.9644439363583	937.8933318090748	645.9644439363583	183.16039582950316	-62.106668190925234	645.9644439363583	362.56165410646236	-91.58019791475157	91.58019791475157	-362.56165410646236	362.5616541064623	-645.9644439363583	362.56165410646236	937.8933318090748	-937.8933318090748	-362.56165410646236	362.56165410646236	-362.5616541064623	-1000.0	362.56165410646236	8.39	454.14185202121394	-1000.0	1000.0	645.9644439363582
599	793.5045716194729	345.1284287146047	850.6421435730235	616.8807145243411	587.0091432389459	-345.1284287146047	-103.24771419026354	1000.0	-897.0230003340776	953.6191432389459	616.8807145243411	206.49542838052707	-345.12842871460464	-616.8807145243411	-345.1284287146047	1000.0	103.24771419026354	616.8807145243411	616.8807145243411	897.0230003340776	616.8807145243411	206.49542838052707	-102.97699966592245	616.8807145243411	345.12842871460464	-103.24771419026354	103.24771419026354	-345.1284287146047	345.1284287146047	-616.8807145243411	345.1284287146047	897.0230003340776	-897.0230003340776	-345.12842871460464	345.12842871460464	-345.1284287146047	-953.619143238946	345.1284287146047	8.39	448.3761429048682	-953.6191432389459	953.6191432389459	616.8807145243411
600	746.2485823730192	326.5621455932548	800.0000000000018	600.0000000000007	560.0000000000011	-326.5621455932548	-93.1242911865096	1000.0	-949.3306896607069	850.6693103392934	600.0	186.2485823730192	-326.5621455932548	-600.0000000000007	-326.5621455932548	932.4971647460384	93.1242911865096	600.0	600.0	949.3306896607069	600.0	186.2485823730192	-50.66931033929313	600.0	326.5621455932548	-93.1242911865096	93.1242911865096	-326.5621455932548	326.5621455932548	-600.0	326.5621455932548	949.3306896607069	-949.3306896607069	-326.5621455932548	326.5621455932548	-326.5621455932548	-850.6693103392934	326.5621455932548	8.39	419.6864367797644	-850.6693103392934	850.6693103392934	600.0
601	797.2272259880752	359.97821380616506	955.0355548185962	651.6785182728654	642.6856292365848	-359.97821380616506	-77.27079837574524	1000.0	-1000.0	955.0355548185958	651.6785182728654	154.5415967514905	-359.97821380616506	-651.6785182728654	-359.97821380616506	951.7688227395657	77.27079837574524	651.6785182728654	651.6785182728654	1000.0	651.6785182728654	154.5415967514905	0.0	651.6785182728654	359.97821380616506	-77.27079837574524	77.27079837574524	-359.97821380616506	359.978213806165	-651.6785182728654	359.97821380616506	1000.0	-1000.0	-359.97821380616506	359.97821380616506	-359.978213806165	-955.0355548185962	359.97821380616506	8.39	437.2490121819103	-955.0355548185958	955.0355548185958	651.6785182728654
602	680.4164446679116	324.0259682380065	939.2185707102853	600.0000000000007	615.6874282841143	-324.0259682380065	-32.364508191898636	860.7814292897151	-1000.0	800.0000000000005	600.0000000000002	64.72901638379727	-324.0259682380065	-600.0000000000007	-324.0259682380065	745.1454610517088	32.364508191898636	600.0000000000002	600.0000000000002	1000.0	600.0000000000002	64.72901638379722	139.2185707102849	600.0000000000002	324.0259682380065	-32.364508191898636	32.364508191898636	-324.0259682380065	324.02596823800644	-600.0000000000002	324.0259682380065	1000.0	-1000.0	-324.0259682380065	324.0259682380065	-324.02596823800644	-800.0000000000018	324.0259682380065	8.39	356.3904764299051	-800.0000000000019	800.0000000000005	600.0
603	732.9866991525837	330.1900324859171	869.433576977712	600.0000000000007	587.7734307910846	-330.1900324859171	-72.60663418074952	930.566423022288	-930.566423022288	869.4335769777122	600.0	145.21326836149905	-330.1900324859171	-600.0000000000007	-330.1900324859171	878.1999675140829	72.60663418074952	600.0	600.0	930.566423022288	600.0	145.2132683614991	0.0	600.0	330.1900324859171	-72.60663418074952	72.60663418074952	-330.1900324859171	330.1900324859171	-600.0	330.1900324859171	930.566423022288	-930.566423022288	-330.1900324859171	330.1900324859171	-330.1900324859171	-869.433576977712	330.1900324859171	8.39	402.7966666666666	-869.4335769777122	869.4335769777122	600.0
604	731.1953890703146	324.89880044360456	815.7496488201948	605.2498829400649	568.3998127041039	-324.89880044360456	-81.39778818310535	1000.0	-1000.0	815.7496488201946	605.2498829400649	162.7955763662107	-324.8988004436046	-605.2498829400649	-324.89880044360456	893.9909654365252	81.39778818310535	605.2498829400649	605.2498829400649	1000.0	605.2498829400649	162.79557636621075	0.0	605.2498829400649	324.8988004436046	-81.39778818310535	81.39778818310535	-324.89880044360456	324.8988004436046	-605.2498829400649	324.89880044360456	1000.0	-1000.0	-324.8988004436046	324.8988004436046	-324.8988004436046	-815.7496488201948	324.89880044360456	8.39	406.29658862671	-815.7496488201946	815.7496488201946	605.2498829400652
605	729.2932484704662	323.8882882499353	811.7373209923898	603.9124403307966	566.2599045292744	-323.8882882499353	-81.5166719705959	1000.0	-1000.0	811.7373209923898	603.9124403307966	163.0333439411918	-323.88828824993516	-603.9124403307966	-323.8882882499353	892.326592411658	81.5166719705959	603.9124403307966	603.9124403307966	1000.0	603.9124403307966	163.0333439411918	0.0	603.9124403307966	323.88828824993516	-81.5166719705959	81.5166719705959	-323.8882882499353	323.88828824993516	-603.9124403307966	323.8882882499353	1000.0	-1000.0	-323.88828824993516	323.88828824993516	-323.88828824993516	-811.7373209923898	323.8882882499353	8.39	405.40496022053105	-811.7373209923898	811.7373209923898	603.9124403307968
606	779.6642242698368	350.6478691433508	917.9885980691871	639.3295326897291	622.9272523035664	-350.6478691433508	-78.3684859831352	1000.0	-1000.0	917.9885980691872	639.3295326897291	156.7369719662704	-350.6478691433508	-639.3295326897291	-350.6478691433508	936.4011962361072	78.3684859831352	639.3295326897291	639.3295326897291	1000.0	639.3295326897291	156.7369719662704	0.0	639.3295326897291	350.6478691433508	-78.3684859831352	78.3684859831352	-350.6478691433508	350.6478691433508	-639.3295326897291	350.6478691433508	1000.0	-1000.0	-350.6478691433508	350.6478691433508	-350.6478691433508	-917.9885980691871	350.6478691433508	8.39	429.016355126486	-917.9885980691872	917.9885980691872	639.329532689729
607	740.5571019690728	325.1392754922682	800.0000000000018	600.0000000000007	560.0000000000011	-325.1392754922682	-90.2785509845365	1000.0	-962.136520569586	837.863479430414	600.0	180.557101969073	-325.13927549226827	-600.0000000000007	-325.1392754922682	921.1142039381458	90.2785509845365	600.0	600.0	962.136520569586	600.0	180.55710196907296	-37.863479430414046	600.0	325.13927549226827	-90.2785509845365	90.2785509845365	-325.1392754922682	325.1392754922682	-600.0	325.1392754922682	962.136520569586	-962.136520569586	-325.13927549226827	325.13927549226827	-325.1392754922682	-837.8634794304141	325.1392754922682	8.39	415.41782647680475	-837.863479430414	837.863479430414	600.0
608	763.9171003599066	330.97927508997657	800.0000000000018	600.0000000000007	560.0000000000011	-330.97927508997657	-101.95855017995333	1000.0	-909.5765241902101	890.42347580979	600.0	203.91710035990667	-330.97927508997657	-600.0000000000007	-330.97927508997657	967.8342007198133	101.95855017995333	600.0	600.0	909.5765241902101	600.0	203.91710035990673	-90.42347580978992	600.0	330.97927508997657	-101.95855017995333	101.95855017995333	-330.97927508997657	330.9792750899767	-600.0	330.97927508997657	909.5765241902101	-909.5765241902101	-330.97927508997657	330.97927508997657	-330.9792750899767	-890.42347580979	330.97927508997657	8.39	432.93782526992993	-890.42347580979	890.42347580979	600.0
609	776.3365378717144	348.88003574434833	910.9692595731476	636.9897531910492	619.1836051056788	-348.88003574434833	-78.57646638301782	1000.0	-1000.0	910.9692595731477	636.9897531910492	157.15293276603563	-348.8800357443483	-636.9897531910492	-348.88003574434833	933.4894706377501	78.57646638301782	636.9897531910492	636.9897531910492	1000.0	636.9897531910492	157.15293276603563	0.0	636.9897531910492	348.8800357443483	-78.57646638301782	78.57646638301782	-348.88003574434833	348.88003574434833	-636.9897531910492	348.88003574434833	1000.0	-1000.0	-348.8800357443483	348.8800357443483	-348.88003574434833	-910.9692595731476	348.88003574434833	8.39	427.4565021273661	-910.9692595731477	910.9692595731477	636.9897531910493
610	801.4754543108086	351.1065907331064	880.5329536655321	626.8443178885107	602.9509086216171	-351.1065907331064	-99.26227284459571	1000.0	-910.972045043915	969.560908621617	626.8443178885107	198.52454568919143	-351.1065907331064	-626.8443178885107	-351.1065907331064	1000.0	99.26227284459571	626.8443178885107	626.8443178885107	910.972045043915	626.8443178885107	198.52454568919143	-89.02795495608495	626.8443178885107	351.1065907331064	-99.26227284459571	99.26227284459571	-351.1065907331064	351.10659073310643	-626.8443178885107	351.1065907331064	910.972045043915	-910.972045043915	-351.1065907331064	351.1065907331064	-351.10659073310643	-969.5609086216172	351.1065907331064	8.39	450.3688635777021	-969.560908621617	969.560908621617	626.8443178885107
611	817.9099751810295	368.2923821098903	978.6116623597469	659.5372207865823	655.2595532585316	-368.2923821098903	-81.32521096124896	1000.0	-978.6116623597469	1000.0	659.5372207865823	162.6504219224979	-368.2923821098903	-659.5372207865823	-368.2923821098903	980.5603971035274	81.32521096124896	659.5372207865823	659.5372207865823	978.6116623597469	659.5372207865823	162.6504219224979	-21.3883376402531	659.5372207865823	368.2923821098903	-81.32521096124896	81.32521096124896	-368.2923821098903	368.29238210989024	-659.5372207865823	368.2923821098903	978.6116623597469	-978.6116623597469	-368.2923821098903	368.2923821098903	-368.29238210989024	-1000.0	368.2923821098903	8.39	449.61759307113925	-1000.0	1000.0	659.5372207865823
612	813.7479519184875	360.3109639388656	928.5195184153364	640.220241177101	627.495903836975	-360.3109639388656	-93.12602404075625	992.1412051159668	-920.6607235313032	1000.0	640.220241177101	186.2520480815125	-360.31096393886565	-640.220241177101	-360.3109639388656	1000.0	93.12602404075625	640.220241177101	640.220241177101	920.6607235313032	640.220241177101	186.2520480815125	-71.48048158466361	640.220241177101	360.31096393886565	-93.12602404075625	93.12602404075625	-360.3109639388656	360.3109639388656	-640.220241177101	360.3109639388656	920.6607235313032	-920.6607235313032	-360.31096393886565	360.31096393886565	-360.3109639388656	-1000.0	360.3109639388656	8.39	453.4369879796219	-1000.0	1000.0	640.2202411771011
613	817.9922422475648	368.68315067593295	981.3881758553124	660.4627252851043	656.7403604561665	-368.68315067593295	-80.62594089569916	1000.0	-981.3881758553124	1000.0	660.4627252851043	161.25188179139832	-368.6831506759328	-660.4627252851043	-368.68315067593295	979.2441240389632	80.62594089569916	660.4627252851043	660.4627252851043	981.3881758553124	660.4627252851043	161.25188179139832	-18.611824144687603	660.4627252851043	368.6831506759328	-80.62594089569916	80.62594089569916	-368.68315067593295	368.68315067593284	-660.4627252851043	368.68315067593295	981.3881758553124	-981.3881758553124	-368.6831506759328	368.6831506759328	-368.68315067593284	-1000.0	368.68315067593295	8.39	449.30909157163194	-1000.0	1000.0	660.462725285104
614	744.941161138018	326.2352902845044	800.0000000000018	600.0000000000007	560.0000000000011	-326.2352902845044	-92.47058056900903	1000.0	-952.2723874394596	847.7276125605404	600.0	184.94116113801806	-326.2352902845046	-600.0000000000007	-326.2352902845044	929.882322276036	92.47058056900903	600.0	600.0	952.2723874394596	600.0	184.94116113801806	-47.727612560540365	600.0	326.2352902845046	-92.47058056900903	92.47058056900903	-326.2352902845044	326.23529028450446	-600.0	326.2352902845044	952.2723874394596	-952.2723874394596	-326.2352902845046	326.2352902845046	-326.23529028450446	-847.7276125605405	326.2352902845044	8.39	418.7058708535136	-847.7276125605404	847.7276125605404	600.0
615	802.7715266483459	352.07864498625923	885.393224931296	628.464408310432	605.5430532966918	-352.07864498625923	-98.61423667582704	1000.0	-913.2401716346047	972.1530532966914	628.464408310432	197.2284733516541	-352.07864498625946	-628.464408310432	-352.07864498625923	1000.0	98.61423667582704	628.464408310432	628.464408310432	913.2401716346047	628.464408310432	197.2284733516541	-86.75982836539526	628.464408310432	352.07864498625946	-98.61423667582704	98.61423667582704	-352.07864498625923	352.0786449862594	-628.464408310432	352.07864498625923	913.2401716346047	-913.2401716346047	-352.07864498625946	352.07864498625946	-352.0786449862594	-972.1530532966913	352.07864498625923	8.39	450.6928816620865	-972.1530532966914	972.1530532966914	628.4644083104321
616	818.4411807687017	370.8156086513332	996.5398509436832	665.5132836478944	664.8212538366308	-370.8156086513332	-76.80996346603541	1000.0	-996.5398509436832	1000.0	665.5132836478944	153.61992693207083	-370.8156086513331	-665.5132836478944	-370.8156086513332	972.0611077007725	76.80996346603541	665.5132836478944	665.5132836478944	996.5398509436832	665.5132836478944	153.61992693207083	-3.4601490563168227	665.5132836478944	370.8156086513331	-76.80996346603541	76.80996346603541	-370.8156086513332	370.81560865133315	-665.5132836478944	370.8156086513332	996.5398509436832	-996.5398509436832	-370.8156086513331	370.8156086513331	-370.81560865133315	-1000.0	370.8156086513332	8.39	447.6255721173685	-1000.0	1000.0	665.5132836478945
617	818.033252667387	368.8779501700888	982.7722775243151	660.9240925081051	657.478548012968	-368.8779501700888	-80.27735232720954	1000.0	-982.7722775243151	1000.0	660.9240925081051	160.55470465441908	-368.87795017008875	-660.9240925081051	-368.8779501700888	978.5879573218061	80.27735232720954	660.9240925081051	660.9240925081051	982.7722775243151	660.9240925081051	160.55470465441908	-17.227722475684914	660.9240925081051	368.87795017008875	-80.27735232720954	80.27735232720954	-368.8779501700888	368.87795017008875	-660.9240925081051	368.8779501700888	982.7722775243151	-982.7722775243151	-368.87795017008875	368.87795017008875	-368.87795017008875	-1000.0	368.8779501700888	8.39	449.1553024972983	-1000.0	1000.0	660.924092508105
618	765.6737297283238	346.5075907336912	950.8915830161023	600.0000000000007	620.3566332064411	-346.5075907336912	-72.65854826094136	849.1084169838977	-800.0	1000.0	600.0	145.31709652188272	-346.5075907336913	-600.0000000000007	-346.5075907336912	910.9908262502065	72.65854826094136	600.0	600.0	800.0	600.0	145.31709652188272	-49.108416983897655	600.0	346.5075907336913	-72.65854826094136	72.65854826094136	-346.5075907336912	346.50759073369125	-600.0	346.5075907336912	800.0	-800.0	-346.5075907336913	346.5075907336913	-346.50759073369125	-1000.0	346.5075907336912	8.39	419.16613899463266	-1000.0	1000.0	600.0
619	726.765547513305	323.9688808466383	822.7749396831215	600.0000000000007	569.1099758732485	-323.9688808466383	-78.82778582002827	977.2250603168785	-977.2250603168785	822.7749396831217	600.0	157.65557164005654	-323.9688808466382	-600.0000000000007	-323.9688808466383	884.4211191533617	78.82778582002827	600.0	600.0	977.2250603168785	600.0	157.65557164005656	0.0	600.0	323.9688808466382	-78.82778582002827	78.82778582002827	-323.9688808466383	323.96888084663834	-600.0	323.9688808466383	977.2250603168785	-977.2250603168785	-323.9688808466382	323.9688808466382	-323.96888084663834	-822.7749396831215	323.9688808466383	8.39	402.7966666666665	-822.7749396831217	822.7749396831217	600.0
620	818.3080905754036	371.22064020014045	1000.0	666.436175562895	666.5744702251579	-371.22064020014045	-75.86681017512285	999.3085266886847	-999.3085266886847	1000.0	666.436175562895	151.7336203502457	-371.22064020014034	-666.436175562895	-371.22064020014045	970.0417109256493	75.86681017512285	666.436175562895	666.436175562895	999.3085266886847	666.436175562895	151.7336203502457	0.0	666.436175562895	371.22064020014034	-75.86681017512285	75.86681017512285	-371.22064020014045	371.2206402001404	-666.436175562895	371.22064020014045	999.3085266886847	-999.3085266886847	-371.22064020014034	371.22064020014034	-371.2206402001404	-1000.0	371.22064020014045	8.39	447.0874503752632	-1000.0	1000.0	666.4361755628948
621	750.3037271637135	347.5070604970468	999.3112870611842	600.0000000000007	639.7245148244738	-347.5070604970468	-55.289606169619844	800.6887129388158	-800.6887129388158	999.3112870611842	600.0	110.57921233923969	-347.5070604970469	-600.0000000000007	-347.5070604970468	860.8829395029531	55.289606169619844	600.0	600.0	800.6887129388158	600.0	110.57921233923969	0.0	600.0	347.5070604970469	-55.289606169619844	55.289606169619844	-347.5070604970468	347.50706049704684	-600.0	347.5070604970468	800.6887129388158	-800.6887129388158	-347.5070604970469	347.5070604970469	-347.50706049704684	-999.3112870611842	347.5070604970468	8.39	402.79666666666674	-999.3112870611842	999.3112870611842	600.0
622	809.3724893054593	368.11260497581196	1000.0	657.694826494471	663.0779305977886	-368.11260497581196	-73.14727935383536	973.0844794834129	-973.0844794834129	1000.0	657.694826494471	146.29455870767072	-368.11260497581196	-657.694826494471	-368.11260497581196	955.66704801313	73.14727935383536	657.694826494471	657.694826494471	973.0844794834129	657.694826494471	146.29455870767072	0.0	657.694826494471	368.11260497581196	-73.14727935383536	73.14727935383536	-368.11260497581196	368.112604975812	-657.694826494471	368.11260497581196	973.0844794834129	-973.0844794834129	-368.11260497581196	368.11260497581196	-368.112604975812	-1000.0	368.11260497581196	8.39	441.2598843296473	-1000.0	1000.0	657.694826494471
623	760.1788202297079	346.90008426930655	968.5537921187964	600.0000000000007	627.4215168475187	-346.90008426930655	-66.37865169109455	831.4462078812036	-800.0000000000002	1000.0	600.0	132.7573033821891	-346.9000842693065	-600.0000000000007	-346.90008426930655	892.936123611897	66.37865169109455	600.0	600.0	800.0000000000002	600.0	132.7573033821891	-31.44620788120335	600.0	346.9000842693065	-66.37865169109455	66.37865169109455	-346.90008426930655	346.9000842693066	-600.0	346.90008426930655	800.0000000000002	-800.0000000000002	-346.9000842693065	346.9000842693065	-346.9000842693066	-999.9999999999998	346.90008426930655	8.39	413.27873596040104	-1000.0	1000.0	600.0
624	790.5328381137922	342.89962858534415	852.6641905689606	600.0000000000007	581.0656762275844	-342.89962858534415	-104.73358094310393	947.3358094310393	-812.8261808456951	987.173819154305	600.0	209.46716188620786	-342.8996285853441	-600.0000000000007	-342.89962858534415	1000.0	104.7335809431039	600.0	600.0	812.8261808456951	600.0	209.4671618862078	-134.5096285853441	600.0	342.8996285853441	-104.73358094310393	104.73358094310393	-342.89962858534415	342.89962858534415	-600.0	342.89962858534415	812.8261808456951	-812.8261808456951	-342.8996285853441	342.8996285853441	-342.89962858534415	-987.1738191543047	342.89962858534415	8.39	447.633209528448	-987.173819154305	987.173819154305	600.0
625	791.2208394881354	343.41562961610157	842.0781480805078	614.0260493601693	582.4416789762709	-343.41562961610157	-104.38958025593229	1000.0	-893.0264691042369	949.0516789762708	614.0260493601693	208.77916051186457	-343.41562961610157	-614.0260493601693	-343.41562961610157	1000.0	104.38958025593229	614.0260493601693	614.0260493601693	893.0264691042369	614.0260493601693	208.77916051186457	-106.97353089576313	614.0260493601693	343.41562961610157	-104.38958025593229	104.38958025593229	-343.41562961610157	343.41562961610157	-614.0260493601693	343.41562961610157	893.0264691042369	-893.0264691042369	-343.41562961610157	343.41562961610157	-343.41562961610157	-949.051678976271	343.41562961610157	8.39	447.80520987203386	-949.0516789762708	949.0516789762708	614.0260493601692
626	817.7870013915841	367.7082566100254	974.4612969659697	658.1537656553232	653.0460250485168	-367.7082566100254	-82.37048817153368	1000.0	-974.4612969659697	1000.0	658.1537656553232	164.74097634306736	-367.70825661002516	-658.1537656553232	-367.7082566100254	982.5279777346515	82.37048817153368	658.1537656553232	658.1537656553232	974.4612969659697	658.1537656553232	164.74097634306736	-25.538703034030277	658.1537656553232	367.70825661002516	-82.37048817153368	82.37048817153368	-367.7082566100254	367.7082566100252	-658.1537656553232	367.7082566100254	974.4612969659697	-974.4612969659697	-367.70825661002516	367.70825661002516	-367.7082566100252	-1000.0	367.7082566100254	8.39	450.07874478155884	-1000.0	1000.0	658.1537656553232
627	729.5611156102641	322.3902789025659	800.0000000000018	600.0000000000007	560.0000000000011	-322.3902789025659	-84.78055780513205	1000.0	-986.8774898769057	813.122510123094	599.9999999999999	169.5611156102641	-322.390278902566	-600.0000000000007	-322.3902789025659	899.1222312205282	84.78055780513205	599.9999999999999	599.9999999999999	986.8774898769057	599.9999999999999	169.5611156102641	-13.122510123094344	599.9999999999999	322.390278902566	-84.78055780513205	84.78055780513205	-322.3902789025659	322.390278902566	-599.9999999999999	322.3902789025659	986.8774898769057	-986.8774898769057	-322.390278902566	322.390278902566	-322.390278902566	-813.1225101230942	322.3902789025659	8.39	407.1708367076981	-813.122510123094	813.122510123094	600.0
628	788.1988990061488	355.1819150970166	935.9914275910953	645.3304758636984	632.5287613819174	-355.1819150970166	-77.8350688121157	1000.0	-1000.0	935.991427591095	645.3304758636984	155.6701376242314	-355.18191509701654	-645.3304758636984	-355.1819150970166	943.8690366303802	77.83506881211571	645.3304758636984	645.3304758636984	1000.0	645.3304758636984	155.67013762423142	0.0	645.3304758636984	355.18191509701654	-77.8350688121157	77.8350688121157	-355.1819150970166	355.1819150970166	-645.3304758636984	355.1819150970166	1000.0	-1000.0	-355.18191509701654	355.18191509701654	-355.1819150970166	-935.9914275910953	355.1819150970166	8.39	433.01698390913225	-935.991427591095	935.991427591095	645.3304758636984
629	676.2273804847293	324.32518710823365	952.683419870513	600.0000000000007	621.0733679482054	-324.32518710823365	-27.577006268261982	847.316580129487	-1000.0	799.9999999999998	600.0	55.154012536523965	-324.3251871082337	-600.0000000000007	-324.32518710823365	731.3813930212533	27.577006268261982	600.0	600.0	1000.0	600.0	55.154012536523965	152.68341987051303	600.0	324.32518710823365	-27.577006268261982	27.577006268261982	-324.32518710823365	324.32518710823365	-600.0	324.32518710823365	1000.0	-1000.0	-324.32518710823365	324.3251871082337	-324.32518710823365	-800.0000000000018	324.32518710823365	8.39	351.9021933764957	-800.0000000000019	799.9999999999998	600.0
630	818.2563766902088	369.9377892784912	990.302713294543	663.4342377648477	661.4947804237562	-369.9377892784912	-78.38079813322628	1000.0	-990.3027132945427	1000.0	663.4342377648477	156.76159626645256	-369.93778927849127	-663.4342377648477	-369.9377892784912	975.0179729566613	78.38079813322628	663.4342377648477	663.4342377648477	990.3027132945427	663.4342377648477	156.76159626645256	-9.697286705457293	663.4342377648477	369.93778927849127	-78.38079813322628	78.38079813322628	-369.9377892784912	369.9377892784912	-663.4342377648477	369.9377892784912	990.3027132945427	-990.3027132945427	-369.93778927849127	369.93778927849127	-369.9377892784912	-1000.0	369.9377892784912	8.39	448.31858741171754	-1000.0	1000.0	663.4342377648475
631	765.2641753379526	331.31604383448797	800.0000000000018	600.0000000000007	560.0000000000011	-331.31604383448797	-102.63208766897628	1000.0	-906.5456054896067	893.4543945103931	599.9999999999999	205.26417533795257	-331.31604383448826	-600.0000000000007	-331.31604383448797	970.5283506759051	102.63208766897628	599.9999999999999	599.9999999999999	906.5456054896067	599.9999999999999	205.26417533795257	-93.45439451039329	599.9999999999999	331.31604383448826	-102.63208766897628	102.63208766897628	-331.31604383448797	331.31604383448814	-599.9999999999999	331.31604383448797	906.5456054896067	-906.5456054896067	-331.31604383448826	331.31604383448826	-331.31604383448814	-893.4543945103932	331.31604383448797	8.39	433.94813150346454	-893.4543945103931	893.4543945103931	600.0
632	779.4702560699	345.52212456643565	906.5456054896069	600.0000000000007	602.6182421958426	-345.52212456643565	-88.42600693702863	893.454394510393	-800.0000000000001	1000.0	600.0	176.85201387405726	-345.52212456643565	-600.0000000000007	-345.52212456643565	956.3222699439572	88.42600693702863	600.0	600.0	800.0000000000001	600.0	176.85201387405732	-93.45439451039283	600.0	345.52212456643565	-88.42600693702863	88.42600693702863	-345.52212456643565	345.52212456643565	-600.0	345.52212456643565	800.0000000000001	-800.0000000000001	-345.52212456643565	345.52212456643565	-345.52212456643565	-999.9999999999998	345.52212456643565	8.39	433.9481315034643	-1000.0	1000.0	600.0
633	733.1994029046499	323.29985072616245	800.0000000000018	600.0000000000007	560.0000000000011	-323.29985072616245	-86.59970145232484	1000.0	-978.6913434645379	821.3086565354621	600.0	173.19940290464967	-323.29985072616256	-600.0000000000007	-323.29985072616245	906.3988058092996	86.59970145232484	600.0	600.0	978.6913434645379	600.0	173.19940290464967	-21.30865653546209	600.0	323.29985072616256	-86.59970145232484	86.59970145232484	-323.29985072616245	323.2998507261625	-600.0	323.29985072616245	978.6913434645379	-978.6913434645379	-323.29985072616256	323.29985072616256	-323.2998507261625	-821.3086565354621	323.29985072616245	8.39	409.8995521784874	-821.3086565354621	821.3086565354621	600.0
634	711.7636978457579	321.78687872530287	838.4595426386343	600.0000000000007	575.3838170554536	-321.78687872530287	-68.1899403951521	961.5404573613653	-1000.0	799.9999999999993	599.9999999999998	136.3798807903042	-321.7868787253029	-600.0000000000007	-321.78687872530287	848.1435786360621	68.1899403951521	599.9999999999998	599.9999999999998	1000.0	599.9999999999998	136.37988079030424	38.45954263863473	599.9999999999998	321.7868787253029	-68.1899403951521	68.1899403951521	-321.78687872530287	321.78687872530287	-599.9999999999998	321.78687872530287	1000.0	-1000.0	-321.7868787253029	321.7868787253029	-321.78687872530287	-800.0000000000018	321.78687872530287	8.39	389.97681912045505	-800.0000000000019	799.9999999999993	600.0
635	772.6666957554777	355.34537243668797	1000.0	621.7869849781847	648.714793991274	-355.34537243668797	-61.97595088210187	865.3609549345541	-865.3609549345541	1000.0	621.7869849781847	123.95190176420374	-355.34537243668785	-621.7869849781847	-355.34537243668797	896.6185975196814	61.97595088210187	621.7869849781847	621.7869849781847	865.3609549345541	621.7869849781847	123.95190176420374	0.0	621.7869849781847	355.34537243668785	-61.97595088210187	61.97595088210187	-355.34537243668797	355.3453724366879	-621.7869849781847	355.34537243668797	865.3609549345541	-865.3609549345541	-355.34537243668785	355.34537243668785	-355.3453724366879	-1000.0	355.34537243668797	8.39	417.3213233187897	-1000.0	1000.0	621.7869849781845
