	rxn01451	rxn10125	rJB00270	rJB00264	rxn08094	rxn01802	rxn00183	rxn13895	rxn00184	rxn05312	rxn05318	rxn00256	rJB00267	rxn00285	rxn00974	rxn05307	rxn00165	rxn01639	rxn05158	rxn00615	rxn05209	rxn00148	rxn05229	rxn05654	rxn10042	rxn12788	rxn05221	rxn00250	rxn02167	rxn00134	rxn05559	rxn00374	rxn05581	rxn13889	rxn00251	rxn01642	rxn12604	rxn02085	rxn10165	rxn10053	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00129_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	rxn13837	rxn01730	EX_cpd00331_e	EX_cpd00581_e	ATPM	rxn06043	EX_cpd00047_e	EX_cpd00379_e	rxn00178	DM_cpd00002_c
585	-111.04771584775199	-166.57157377162798	0.0	333.14314754325596	166.57157377162798	-111.04771584775199	111.04771584775199	111.04771584775199	166.57157377162798	1000.0	554.6680218685278	222.09543169550398	333.14314754325596	-166.57157377162798	-222.09543169550398	-222.09543169550398	-222.09543169550398	55.523857923875994	664.0040656055837	-948.8722404844997	-111.04771584775199	554.6680218685278	-332.57259017302385	-166.57157377162798	333.14314754325596	222.09543169550398	111.04771584775199	332.57259017302385	111.04771584775199	554.6680218685278	-55.523857923875994	55.523857923875994	948.8722404844997	-826.1795409688359	554.6680218685278	55.523857923875994	55.523857923875994	-55.523857923875994	284.86817487891597	332.57259017302385	-277.61928961937997	-270.94096173007597	166.57157377162798	-554.6680218685278	277.61928961937997	948.8722404844997	-948.8722404844997	270.94096173007597	-111.04771584775199	222.09543169550398	-166.57157377162798	-715.131825121084	166.57157377162798	-111.04771584775199	-111.04771584775199	-222.09543169550398	-55.523857923875994	8.39	826.1795409688359	55.523857923875994	111.04771584775199	111.04771584775199	554.6680218685281
586	-94.16037918430636	-149.65626899019148	16.831400427463848	316.14393840784686	149.65626899019148	-94.16037918430636	110.99177961177023	110.99177961177023	149.65626899019148	1000.0	452.8965119999999	188.32075836861273	332.9753388353107	-149.65626899019148	-188.32075836861273	-188.32075836861273	-188.32075836861273	38.664489378421244	358.68953599999963	-524.591215049042	-110.99177961177023	452.8965119999999	-264.5757536313872	-149.65626899019148	316.14393840784686	188.32075836861273	110.99177961177023	264.57575363138716	94.16037918430636	452.8965119999999	-38.664489378421244	38.664489378421244	524.591215049042	-911.4272997078009	452.8965119999999	38.664489378421244	38.664489378421244	-38.664489378421244	165.9016790490424	264.5757536313872	-243.8166481744978	-491.11960506866	166.4876694176553	-452.8965119999999	243.8166481744978	524.591215049042	-524.591215049042	491.11960506866	-110.99177961177023	188.32075836861273	-166.4876694176553	-834.0983209509576	149.65626899019148	-94.16037918430636	-94.16037918430636	-188.32075836861273	-38.664489378421244	8.39	911.4272997078009	38.664489378421244	94.16037918430636	94.16037918430636	452.8965119999999
587	-107.37451267825367	-161.0617690173805	0.0	322.123538034761	161.0617690173805	-107.37451267825367	107.37451267825367	107.37451267825367	161.0617690173805	1000.0	503.2431774955514	214.74902535650733	322.123538034761	-161.0617690173805	-214.74902535650733	-214.74902535650733	-214.74902535650733	53.68725633912683	509.7295324866544	-719.2970423908547	-107.37451267825367	503.2431774955514	-288.494152139044	-161.0617690173805	322.123538034761	214.74902535650733	107.37451267825367	288.49415213904405	107.37451267825367	503.2431774955514	-53.68725633912683	53.68725633912683	719.2970423908547	-897.8070027740532	503.2431774955514	53.68725633912683	53.68725633912683	-53.68725633912683	209.56750990420028	288.494152139044	-268.4362816956342	-360.93443938278483	161.06176901738047	-503.2431774955514	268.4362816956342	719.2970423908547	-719.2970423908548	360.93443938278483	-107.37451267825367	214.74902535650733	-161.06176901738047	-790.4324900957997	161.0617690173805	-107.37451267825367	-107.37451267825367	-214.74902535650733	-53.68725633912683	8.39	897.8070027740532	53.68725633912683	107.37451267825367	107.37451267825367	503.2431774955513
588	-68.46008777053557	-136.92017554107113	68.46008777053561	342.30043885267776	136.92017554107113	-68.46008777053557	136.92017554107113	136.92017554107113	136.92017554107113	1000.0	506.12193095178236	136.9201755410711	410.76052662321337	-136.92017554107113	-136.9201755410711	-136.92017554107113	-136.92017554107113	0.0	518.3657928553472	-854.3987770535562	-136.92017554107113	506.12193095178236	-369.20175541071126	-136.92017554107113	342.30043885267776	136.9201755410711	136.92017554107113	369.20175541071126	68.46008777053557	506.12193095178236	0.0	0.0	854.3987770535562	-663.9670158017909	506.12193095178236	0.0	0.0	0.0	336.03298419820896	369.20175541071126	-205.38026331160665	-527.0468402607196	205.38026331160665	-506.12193095178236	205.38026331160665	854.3987770535562	-854.3987770535562	527.0468402607196	-136.92017554107113	136.92017554107113	-205.38026331160665	-663.967015801791	136.92017554107113	-68.46008777053557	-68.46008777053557	-136.9201755410711	0.0	8.39	663.9670158017909	0.0	68.46008777053557	68.46008777053555	506.12193095178236
589	-88.47649404834017	-152.2057960322268	38.98210991943307	343.3937019838868	152.2057960322268	-88.47649404834017	127.45860396777324	127.45860396777324	152.2057960322268	1000.0	550.5277960322269	176.95298809668034	382.37581190331986	-152.2057960322268	-176.95298809668034	-176.95298809668037	-176.95298809668037	24.747192064453557	651.5833880966806	-1000.0	-127.45860396777324	550.5277960322269	-373.57480793554646	-152.2057960322268	343.3937019838868	176.95298809668034	127.45860396777324	373.5748079355465	88.47649404834017	550.5277960322269	-24.747192064453557	24.747192064453557	1000.0	-701.0777722255887	550.5277960322269	24.747192064453557	24.747192064453557	-24.747192064453557	348.41661190331945	373.57480793554646	-240.6822900805671	-375.6416317421854	191.1879059516599	-550.5277960322269	240.6822900805671	1000.0	-1000.0	375.6416317421854	-127.45860396777324	176.95298809668037	-191.1879059516599	-651.5833880966806	152.2057960322268	-88.47649404834017	-88.47649404834017	-176.95298809668034	-24.747192064453557	8.39	701.0777722255887	24.747192064453557	88.47649404834017	88.47649404834017	550.5277960322265
590	-58.56813745027307	-117.13627490054616	58.56813745027307	292.84068725136547	117.13627490054616	-58.56813745027307	117.13627490054616	117.13627490054616	117.13627490054616	810.867290837885	477.63173306812314	117.13627490054614	351.40882470163854	-117.13627490054616	-117.13627490054614	-117.13627490054616	-117.13627490054616	0.0	622.0279083664846	-1000.0	-117.13627490054616	477.63173306812314	-360.495458167577	-117.13627490054616	292.84068725136547	117.13627490054614	117.13627490054616	360.495458167577	58.56813745027307	477.63173306812314	0.0	0.0	1000.0	-432.89519920436953	477.63173306812314	0.0	0.0	0.0	377.97209163351545	360.495458167577	-175.7044123508192	-315.7589243038234	175.7044123508192	-477.63173306812314	175.7044123508192	1000.0	-1000.0	315.7589243038234	-117.13627490054616	117.13627490054616	-175.7044123508192	-432.8951992043694	117.13627490054616	-58.56813745027307	-58.56813745027307	-117.13627490054614	0.0	8.39	432.89519920436953	0.0	58.56813745027307	58.56813745027307	477.63173306812325
591	-63.48584904626453	-126.97169809252908	63.48584904626455	317.42924523132257	126.97169809252908	-63.48584904626453	126.97169809252908	126.97169809252908	126.97169809252908	892.8291507710753	503.85952824674416	126.97169809252907	380.9150942775871	-126.97169809252908	-126.97169809252907	-126.97169809252908	-126.97169809252908	0.0	618.749433969157	-1000.0	-126.97169809252908	503.85952824674416	-376.88783015421507	-126.97169809252908	317.42924523132257	126.97169809252907	126.97169809252908	376.88783015421507	63.48584904626453	503.85952824674416	0.0	0.0	1000.0	-511.57858474023226	503.85952824674416	0.0	0.0	0.0	381.25056603084295	376.88783015421507	-190.45754713879364	-384.60688664770305	190.45754713879353	-503.85952824674416	190.45754713879364	1000.0	-1000.0	384.60688664770305	-126.97169809252908	126.97169809252908	-190.45754713879353	-511.5785847402324	126.97169809252908	-63.48584904626453	-63.48584904626453	-126.97169809252907	0.0	8.39	511.57858474023226	0.0	63.48584904626453	63.48584904626453	503.8595282467442
592	-69.07953164245437	-138.15906328490877	69.07953164245441	345.3976582122719	138.15906328490877	-69.07953164245437	138.15906328490877	138.15906328490877	138.15906328490877	1000.0	519.7496961339964	138.15906328490874	414.4771898547263	-138.15906328490877	-138.15906328490874	-138.15906328490877	-138.15906328490877	0.0	559.2490884019892	-916.3431642454381	-138.15906328490877	519.7496961339964	-381.59063284908757	-138.15906328490877	345.3976582122719	138.15906328490874	138.15906328490877	381.5906328490876	69.07953164245437	519.7496961339964	0.0	0.0	916.3431642454381	-642.905924156551	519.7496961339964	0.0	0.0	0.0	357.0940758434489	381.59063284908757	-207.23859492736324	-504.74686087164207	207.23859492736312	-519.7496961339964	207.23859492736324	916.3431642454381	-916.3431642454381	504.74686087164207	-138.15906328490877	138.15906328490877	-207.23859492736312	-642.9059241565511	138.15906328490877	-69.07953164245437	-69.07953164245437	-138.15906328490874	0.0	8.39	642.905924156551	0.0	69.07953164245437	69.07953164245437	519.7496961339957
593	-67.66559811771835	-135.3311962354367	67.66559811771833	338.3279905885918	135.3311962354367	-67.66559811771835	135.3311962354367	135.3311962354367	135.3311962354367	1000.0	488.6431585898037	135.3311962354367	405.9935887063101	-135.3311962354367	-135.3311962354367	-135.3311962354367	-135.3311962354367	0.0	465.9294757694109	-774.9498117718344	-135.3311962354367	488.6431585898037	-353.311962354367	-135.3311962354367	338.3279905885918	135.3311962354367	135.3311962354367	353.311962354367	67.66559811771835	488.6431585898037	0.0	0.0	774.9498117718344	-690.9796639975768	488.6431585898037	0.0	0.0	0.0	309.0203360024236	353.311962354367	-202.99679435315505	-555.6484677621398	202.9967943531551	-488.6431585898037	202.99679435315505	774.9498117718344	-774.9498117718344	555.6484677621398	-135.3311962354367	135.3311962354367	-202.9967943531551	-690.9796639975764	135.3311962354367	-67.66559811771835	-67.66559811771835	-135.3311962354367	0.0	8.39	690.9796639975768	0.0	67.66559811771835	67.66559811771835	488.6431585898035
594	-105.666471861296	-158.49970779194396	0.0	316.9994155838879	158.49970779194396	-105.666471861296	105.666471861296	105.666471861296	158.49970779194396	1000.0	479.3306060581437	211.332943722592	316.9994155838879	-158.49970779194396	-211.332943722592	-211.33294372259195	-211.33294372259195	52.83323593064796	437.99181817443116	-612.5444913309988	-105.666471861296	479.3306060581437	-267.9976623355517	-158.49970779194396	316.9994155838879	211.332943722592	105.666471861296	267.9976623355517	105.666471861296	479.3306060581437	-52.83323593064796	52.83323593064796	612.5444913309988	-931.113798704728	479.3306060581437	52.83323593064796	52.83323593064796	-52.83323593064796	174.5526731565676	267.9976623355517	-264.16617965323996	-402.7814393982484	158.49970779194393	-479.3306060581437	264.16617965323996	612.5444913309988	-612.5444913309988	402.7814393982484	-105.666471861296	211.33294372259195	-158.49970779194393	-825.4473268434324	158.49970779194396	-105.666471861296	-105.666471861296	-211.332943722592	-52.83323593064796	8.39	931.113798704728	52.83323593064796	105.666471861296	105.666471861296	479.3306060581439
595	-67.47271891873493	-134.94543783746985	67.47271891873493	337.3635945936746	134.94543783746985	-67.47271891873493	134.94543783746985	134.94543783746985	134.94543783746985	959.2769819789153	525.1228342332529	134.94543783746985	404.8363135124095	-134.94543783746985	-134.94543783746985	-134.94543783746985	-134.94543783746985	0.0	616.0915207208436	-1000.0	-134.94543783746985	525.1228342332529	-390.17739639578303	-134.94543783746985	337.3635945936746	134.94543783746985	134.94543783746985	390.17739639578303	67.47271891873493	525.1228342332529	0.0	0.0	1000.0	-575.3685026997584	525.1228342332529	0.0	0.0	0.0	383.9084792791564	390.17739639578303	-202.41815675620478	-440.4230648622886	202.41815675620478	-525.1228342332529	202.41815675620478	1000.0	-1000.0	440.4230648622886	-134.94543783746985	134.94543783746985	-202.41815675620478	-575.3685026997589	134.94543783746985	-67.47271891873493	-67.47271891873493	-134.94543783746985	0.0	8.39	575.3685026997584	0.0	67.47271891873493	67.47271891873493	525.1228342332529
596	-69.32384544549143	-138.64769089098286	69.32384544549143	346.61922722745726	138.64769089098286	-69.32384544549143	138.64769089098286	138.64769089098286	138.64769089098286	1000.0	525.1245998008118	138.64769089098286	415.9430726729487	-138.64769089098286	-138.64769089098286	-138.64769089098286	-138.64769089098286	0.0	575.3737994024357	-940.7745445491453	-138.64769089098286	525.1245998008118	-386.4769089098289	-138.64769089098286	346.61922722745726	138.64769089098286	138.64769089098286	386.4769089098289	69.32384544549143	525.1245998008118	0.0	0.0	940.7745445491453	-634.5992548532909	525.1245998008118	0.0	0.0	0.0	365.4007451467096	386.4769089098289	-207.9715363364743	-495.95156396230755	207.9715363364744	-525.1245998008118	207.9715363364743	940.7745445491453	-940.7745445491453	495.95156396230755	-138.64769089098286	138.64769089098286	-207.9715363364744	-634.5992548532904	138.64769089098286	-69.32384544549143	-69.32384544549143	-138.64769089098286	0.0	8.39	634.5992548532909	0.0	69.32384544549143	69.32384544549143	525.1245998008123
597	-69.03958286603708	-138.07916573207416	69.03958286603705	345.1979143301854	138.07916573207416	-69.03958286603708	138.07916573207416	138.07916573207416	138.07916573207416	1000.0	518.8708230528157	138.07916573207416	414.2374971962225	-138.07916573207416	-138.07916573207416	-138.07916573207416	-138.07916573207416	0.0	556.6124691584474	-912.3482866037077	-138.07916573207416	518.8708230528157	-380.7916573207415	-138.07916573207416	345.1979143301854	138.07916573207416	138.07916573207416	380.79165732074154	69.03958286603708	518.8708230528157	0.0	0.0	912.3482866037077	-644.2641825547394	518.8708230528157	0.0	0.0	0.0	355.7358174452604	380.7916573207415	-207.11874859811127	-506.1850168226648	207.1187485981112	-518.8708230528157	207.11874859811127	912.3482866037077	-912.3482866037077	506.1850168226648	-138.07916573207416	138.07916573207416	-207.1187485981112	-644.2641825547396	138.07916573207416	-69.03958286603708	-69.03958286603708	-138.07916573207416	0.0	8.39	644.2641825547394	0.0	69.03958286603708	69.03958286603708	518.8708230528156
598	-60.755883734604026	-111.1108528260019	39.95405444819174	262.17576010019553	111.1108528260019	-60.755883734604026	100.70993818279577	100.70993818279577	111.1108528260019	717.3182958699902	452.89651200000003	121.51176746920805	302.1298145483873	-111.1108528260019	-121.51176746920805	-121.51176746920805	-121.51176746920805	10.40091464320615	641.3712401300096	-1000.0	-100.70993818279577	452.89651200000003	-331.384744530792	-111.1108528260019	262.17576010019553	121.51176746920805	100.70993818279577	331.384744530792	60.755883734604026	452.89651200000003	-10.40091464320615	10.40091464320615	1000.0	-379.49136528641225	452.89651200000003	10.40091464320615	10.40091464320615	-10.40091464320615	358.6287598699904	331.384744530792	-171.86673656060594	-195.57410995796772	151.06490727419362	-452.89651200000003	171.86673656060594	1000.0	-999.9999999999999	195.57410995796772	-100.70993818279577	121.51176746920805	-151.06490727419362	-358.68953599999975	111.1108528260019	-60.755883734604026	-60.755883734604026	-121.51176746920805	-10.40091464320615	8.39	379.49136528641225	10.40091464320615	60.755883734604026	60.755883734604026	452.8965119999999
599	-63.26719473952367	-126.53438947904733	63.26719473952369	316.33597369761833	126.53438947904733	-63.26719473952367	126.53438947904733	126.53438947904733	126.53438947904733	938.9817722695209	452.89651199999975	126.53438947904733	379.603168437142	-126.53438947904733	-126.53438947904733	-126.53438947904733	-126.53438947904733	0.0	419.70776373047835	-701.2188403352412	-126.53438947904733	452.89651199999975	-326.3621225209524	-126.53438947904733	316.33597369761833	126.53438947904733	126.53438947904733	326.3621225209524	63.26719473952367	452.89651199999975	0.0	0.0	701.2188403352412	-657.4706956647583	452.89651199999975	0.0	0.0	0.0	281.5110766047628	326.3621225209524	-189.80158421857095	-530.9363061857106	189.80158421857095	-452.89651199999975	189.80158421857095	701.2188403352412	-701.2188403352411	530.9363061857106	-126.53438947904733	126.53438947904733	-189.80158421857095	-657.4706956647581	126.53438947904733	-63.26719473952367	-63.26719473952367	-126.53438947904733	0.0	8.39	657.4706956647583	0.0	63.26719473952367	63.26719473952367	452.8965119999999
600	-67.80475729463242	-135.60951458926485	67.8047572946324	339.02378647316215	135.60951458926485	-67.80475729463242	135.60951458926485	135.60951458926485	135.60951458926485	964.8109549105403	526.893705571373	135.60951458926485	406.82854376779454	-135.60951458926485	-135.60951458926485	-135.60951458926485	-135.60951458926485	0.0	615.8701618035784	-1000.0	-135.60951458926485	526.893705571373	-391.28419098210816	-135.60951458926485	339.02378647316215	135.60951458926485	135.60951458926485	391.2841909821081	67.80475729463242	526.893705571373	0.0	0.0	1000.0	-580.6811167141188	526.893705571373	0.0	0.0	0.0	384.1298381964216	391.28419098210816	-203.41427188389716	-445.07160212485405	203.4142718838973	-526.893705571373	203.41427188389716	1000.0	-1000.0	445.07160212485405	-135.60951458926485	135.60951458926485	-203.4142718838973	-580.6811167141186	135.60951458926485	-67.80475729463242	-67.80475729463242	-135.60951458926485	0.0	8.39	580.6811167141188	0.0	67.80475729463242	67.80475729463242	526.893705571373
601	-67.63923533597432	-135.27847067194867	67.63923533597432	338.1961766798716	135.27847067194867	-67.63923533597432	135.27847067194867	135.27847067194867	135.27847067194867	962.0522555995719	526.0109217918631	135.27847067194864	405.8354120158459	-135.27847067194867	-135.27847067194864	-135.27847067194867	-135.27847067194867	0.0	615.9805097760172	-1000.0	-135.27847067194867	526.0109217918631	-390.73245111991446	-135.27847067194867	338.1961766798716	135.27847067194864	135.27847067194867	390.73245111991446	67.63923533597432	526.0109217918631	0.0	0.0	1000.0	-578.0327653755887	526.0109217918631	0.0	0.0	0.0	384.01949022398276	390.73245111991446	-202.91770600792296	-442.7542947036404	202.91770600792302	-526.0109217918631	202.91770600792296	1000.0	-1000.0	442.7542947036404	-135.27847067194867	135.27847067194867	-202.91770600792302	-578.0327653755892	135.27847067194867	-67.63923533597432	-67.63923533597432	-135.27847067194864	0.0	8.39	578.0327653755887	0.0	67.63923533597432	67.63923533597432	526.0109217918631
602	-65.39531343264058	-130.79062686528115	65.39531343264053	326.976567163203	130.79062686528115	-65.39531343264058	130.79062686528115	130.79062686528115	130.79062686528115	924.6535572106762	514.0433383074164	130.79062686528115	392.37188059584355	-130.79062686528115	-130.79062686528115	-130.79062686528115	-130.79062686528115	0.0	617.4764577115731	-1000.0	-130.79062686528115	514.0433383074164	-383.25271144213525	-130.79062686528115	326.976567163203	130.79062686528115	130.79062686528115	383.25271144213525	65.39531343264058	514.0433383074164	0.0	0.0	1000.0	-542.1300149222499	514.0433383074164	0.0	0.0	0.0	382.52354228842694	383.25271144213525	-196.18594029792177	-411.33938805696823	196.18594029792177	-514.0433383074164	196.18594029792177	1000.0	-999.9999999999999	411.33938805696823	-130.79062686528115	130.79062686528115	-196.18594029792177	-542.1300149222494	130.79062686528115	-65.39531343264058	-65.39531343264058	-130.79062686528115	0.0	8.39	542.1300149222499	0.0	65.39531343264058	65.39531343264058	514.0433383074167
603	-64.47062878306019	-128.94125756612038	64.47062878306019	322.35314391530096	128.94125756612038	-64.47062878306019	128.94125756612038	128.94125756612038	128.94125756612038	909.2421463843366	509.11168684298775	128.94125756612038	386.82377269836115	-128.94125756612038	-128.94125756612038	-128.94125756612038	-128.94125756612038	0.0	618.0929141446265	-1000.0	-128.94125756612038	509.11168684298775	-380.17042927686737	-128.94125756612038	322.35314391530096	128.94125756612038	128.94125756612038	380.17042927686737	64.47062878306019	509.11168684298775	0.0	0.0	1000.0	-527.3350605289633	509.11168684298775	0.0	0.0	0.0	381.90708585537345	380.17042927686737	-193.41188634918058	-398.393802962843	193.41188634918058	-509.11168684298775	193.41188634918058	1000.0	-1000.0	398.393802962843	-128.94125756612038	128.94125756612038	-193.41188634918058	-527.3350605289631	128.94125756612038	-64.47062878306019	-64.47062878306019	-128.94125756612038	0.0	8.39	527.3350605289633	0.0	64.47062878306019	64.47062878306019	509.11168684298764
604	-55.47555657595748	-110.95111315191495	55.475556575957455	277.3777828797874	110.95111315191495	-55.47555657595748	110.95111315191495	110.95111315191495	110.95111315191495	759.3242762659579	461.1379684051066	110.95111315191495	332.85333945574484	-110.95111315191495	-110.95111315191495	-110.95111315191495	-110.95111315191495	0.0	624.0896289493617	-1000.0	-110.95111315191495	461.1379684051066	-350.18685525319165	-110.95111315191495	277.3777828797874	110.95111315191495	110.95111315191495	350.18685525319165	55.47555657595748	461.1379684051066	0.0	0.0	1000.0	-383.41390521531986	461.1379684051066	0.0	0.0	0.0	375.91037105063833	350.18685525319165	-166.42666972787248	-272.4627920634051	166.42666972787242	-461.1379684051066	166.42666972787248	1000.0	-1000.0	272.4627920634051	-110.95111315191495	110.95111315191495	-166.42666972787242	-383.4139052153196	110.95111315191495	-55.47555657595748	-55.47555657595748	-110.95111315191495	0.0	8.39	383.41390521531986	0.0	55.47555657595748	55.47555657595748	461.13796840510656
605	-55.312090819600996	-110.62418163920198	55.312090819600996	276.5604540980049	110.62418163920198	-55.312090819600996	110.62418163920198	110.62418163920198	110.62418163920198	756.5998469933497	460.26615103787196	110.62418163920199	331.8725449176059	-110.62418163920198	-110.62418163920199	-110.62418163920198	-110.62418163920198	0.0	624.1986061202659	-1000.0	-110.62418163920198	460.26615103787196	-349.64196939866997	-110.62418163920198	276.5604540980049	110.62418163920199	110.62418163920198	349.64196939866997	55.312090819600996	460.26615103787196	0.0	0.0	1000.0	-380.79845311361606	460.26615103787196	0.0	0.0	0.0	375.80139387973406	349.64196939866997	-165.936272458803	-270.174271474414	165.93627245880293	-460.26615103787196	165.936272458803	1000.0	-1000.0	270.174271474414	-110.62418163920198	110.62418163920198	-165.93627245880293	-380.79845311361566	110.62418163920198	-55.312090819600996	-55.312090819600996	-110.62418163920199	0.0	8.39	380.79845311361606	0.0	55.312090819600996	55.312090819600996	460.26615103787213
606	-70.58933262936998	-140.28102175291332	68.79404561771673	349.35608912354337	140.28102175291332	-70.58933262936998	139.38337824708668	139.38337824708668	140.28102175291332	1000.0	538.6030217529134	141.17866525873995	418.1501347412601	-140.28102175291332	-141.17866525873995	-141.17866525873995	-141.17866525873995	0.8976435058266361	615.80906525874	-1000.0	-139.38337824708668	538.6030217529134	-397.4243564941735	-140.28102175291332	349.35608912354337	141.17866525873995	139.38337824708668	397.4243564941734	70.58933262936998	538.6030217529134	-0.8976435058266361	0.8976435058266361	1000.0	-617.6043522703931	538.6030217529134	0.8976435058266361	0.8976435058266361	-0.8976435058266361	384.19093474126	397.4243564941735	-210.87035438228318	-471.03982597669346	209.07506737063	-538.6030217529134	210.87035438228318	1000.0	-1000.0	471.03982597669346	-139.38337824708668	141.17866525873995	-209.07506737063	-615.80906525874	140.28102175291332	-70.58933262936998	-70.58933262936998	-141.17866525873995	-0.8976435058266361	8.39	617.6043522703931	0.8976435058266361	70.58933262936998	70.58933262936998	538.6030217529127
607	-90.66941303555978	-153.66774202370652	35.327244940733706	342.66272898814674	153.66774202370652	-90.66941303555978	125.99665797629349	125.99665797629349	153.66774202370652	1000.0	551.9897420237065	181.33882607111957	377.98997392888043	-153.66774202370652	-181.33882607111957	-181.33882607111957	-181.33882607111957	27.671084047413032	655.9692260711196	-1000.0	-125.99665797629349	551.9897420237065	-370.65091595258696	-153.66774202370652	342.66272898814674	181.33882607111957	125.99665797629349	370.65091595258696	90.66941303555978	551.9897420237065	-27.671084047413032	27.671084047413032	1000.0	-711.3113941659454	551.9897420237065	27.671084047413032	27.671084047413032	-27.671084047413032	344.0307739288804	370.65091595258696	-244.3371550592663	-363.9460638103478	188.99498696444016	-551.9897420237065	244.3371550592663	1000.0	-999.9999999999999	363.9460638103478	-125.99665797629349	181.33882607111957	-188.99498696444016	-655.9692260711196	153.66774202370652	-90.66941303555978	-90.66941303555978	-181.33882607111957	-27.671084047413032	8.39	711.3113941659454	27.671084047413032	90.66941303555978	90.66941303555978	551.9897420237066
608	-57.5913771638287	-115.1827543276574	57.591377163828724	287.9568858191435	115.1827543276574	-57.5913771638287	115.1827543276574	115.1827543276574	115.1827543276574	794.5879527304783	472.42234487375316	115.1827543276574	345.54826298297223	-115.1827543276574	-115.1827543276574	-115.1827543276574	-115.1827543276574	0.0	622.6790818907808	-1000.0	-115.1827543276574	472.42234487375316	-357.23959054609577	-115.1827543276574	287.9568858191435	115.1827543276574	115.1827543276574	357.23959054609577	57.5913771638287	472.42234487375316	0.0	0.0	1000.0	-417.2670346212595	472.42234487375316	0.0	0.0	0.0	377.3209181092192	357.23959054609577	-172.77413149148606	-302.0842802936021	172.77413149148606	-472.42234487375316	172.77413149148606	1000.0	-999.9999999999999	302.0842802936021	-115.1827543276574	115.1827543276574	-172.77413149148606	-417.2670346212591	115.1827543276574	-57.5913771638287	-57.5913771638287	-115.1827543276574	0.0	8.39	417.2670346212595	0.0	57.5913771638287	57.5913771638287	472.4223448737531
609	-66.9282884033524	-133.8565768067048	66.92828840335238	334.64144201676214	133.8565768067048	-66.9282884033524	133.8565768067048	133.8565768067048	133.8565768067048	1000.0	472.42234487375316	133.8565768067048	401.5697304201145	-133.8565768067048	-133.8565768067048	-133.8565768067048	-133.8565768067048	0.0	417.26703462125914	-701.2188403352413	-133.8565768067048	472.42234487375316	-338.56576806704834	-133.8565768067048	334.64144201676214	133.8565768067048	133.8565768067048	338.56576806704834	66.9282884033524	472.42234487375316	0.0	0.0	701.2188403352413	-716.0481942860183	472.42234487375316	0.0	0.0	0.0	283.95180571398214	338.56576806704834	-200.78486521005726	-582.1916174793135	200.7848652100572	-472.42234487375316	200.78486521005726	701.2188403352413	-701.2188403352413	582.1916174793135	-133.8565768067048	133.8565768067048	-200.7848652100572	-716.0481942860179	133.8565768067048	-66.9282884033524	-66.9282884033524	-133.8565768067048	0.0	8.39	716.0481942860183	0.0	66.9282884033524	66.9282884033524	472.42234487375316
610	-75.3047479952188	-137.87149949701174	49.82875500836713	325.5717540023906	137.87149949701174	-75.3047479952188	125.13350300358593	125.13350300358593	137.87149949701174	1000.0	452.8965119999999	150.6094959904376	375.40050901075773	-137.87149949701174	-150.6094959904376	-150.60949599043755	-150.60949599043755	12.737996493425811	358.68953599999975	-583.5150625149408	-125.13350300358593	452.8965119999999	-302.2870160095623	-137.87149949701174	325.5717540023906	150.6094959904376	125.13350300358593	302.2870160095623	75.3047479952188	452.8965119999999	-12.737996493425811	12.737996493425811	583.5150625149408	-800.6504664719107	452.8965119999999	12.737996493425811	12.737996493425811	-12.737996493425811	224.82552651494098	302.2870160095623	-213.17624749223057	-573.6129915209178	187.7002545053789	-452.8965119999999	213.17624749223057	583.5150625149408	-583.5150625149408	573.6129915209178	-125.13350300358593	150.60949599043755	-187.7002545053789	-775.174473485059	137.87149949701174	-75.30474799521879	-75.30474799521879	-150.6094959904376	-12.737996493425811	8.39	800.6504664719107	12.737996493425811	75.30474799521879	75.3047479952188	452.8965119999999
611	-66.19611888493426	-132.1786063030839	65.76885595136497	330.12606855753285	132.1786063030839	-66.19611888493426	131.9649748362993	131.9649748362993	132.1786063030839	1000.0	452.896512	132.39223776986853	395.8949245088978	-132.1786063030839	-132.39223776986853	-132.39223776986853	-132.39223776986853	0.21363146678462744	358.6895359999997	-611.97952848458	-131.9649748362993	452.896512	-320.5042742301314	-132.1786063030839	330.12606855753285	132.39223776986853	131.9649748362993	320.5042742301314	66.19611888493426	452.896512	-0.21363146678462744	0.21363146678462744	611.97952848458	-747.1372704489888	452.896512	0.21363146678462744	0.21363146678462744	-0.21363146678462744	253.28999248458035	320.5042742301314	-198.37472518801823	-613.463243878413	197.94746225444896	-452.896512	198.37472518801823	611.97952848458	-611.97952848458	613.463243878413	-131.9649748362993	132.39223776986853	-197.94746225444896	-746.7100075154196	132.1786063030839	-66.19611888493426	-66.19611888493426	-132.39223776986853	-0.21363146678462744	8.39	747.1372704489888	0.21363146678462744	66.19611888493426	66.19611888493426	452.8965119999999
