	rxn10158	rxn05312	rxn05318	rJB00240	rxn01639	rxn00615	rxn05209	rxn00148	rxn05466	rxn00250	rxn00134	rxn00102	rxn05559	rxn05298	rxn00374	rxn05581	rxn00251	rxn01642	rxn12604	rxn02085	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00023_e	EX_cpd00013_e	EX_cpd00009_e	EX_cpd00581_e	ATPM	EX_cpd00047_e	DM_cpd00002_c
414	-356.4676769631408	766.3067497377617	255.43558324592055	356.4676769631408	61.76139581148015	-519.2611664918411	-294.7062811516606	255.43558324592055	-61.76139581148015	255.43558324592055	255.43558324592055	-255.43558324592055	-61.76139581148015	-61.76139581148015	61.76139581148015	519.2611664918411	255.43558324592055	61.76139581148015	61.761395811480135	-61.761395811480135	519.2611664918411	-255.43558324592055	519.2611664918411	-519.2611664918411	-247.0455832459204	61.76139581148015	61.76139581148015	-247.04558324592057	-61.761395811480135	8.39	61.76139581148015	255.43558324592055
415	-298.4557824834186	639.7353436001861	213.24511453339534	298.4557824834186	51.213778633348845	-434.88022906679066	-247.24200385006975	213.24511453339534	-51.21377863334883	213.24511453339534	213.24511453339534	-213.24511453339534	-51.21377863334883	-51.213778633348845	51.21377863334883	434.88022906679066	213.24511453339534	51.213778633348845	51.213778633348845	-51.213778633348845	434.88022906679066	-213.24511453339534	434.88022906679066	-434.88022906679066	-204.85511453339538	51.213778633348845	51.21377863334883	-204.85511453339535	-51.213778633348845	8.39	51.21377863334883	213.24511453339534
416	-324.18540137078134	695.8726938998866	231.95756463329553	324.18540137078134	55.89189115832388	-472.30512926659105	-268.2935102124575	231.95756463329553	-55.89189115832388	231.95756463329553	231.95756463329553	-231.95756463329553	-55.89189115832388	-55.89189115832388	55.89189115832388	472.30512926659105	231.95756463329553	55.89189115832388	55.89189115832388	-55.89189115832388	472.30512926659105	-231.95756463329553	472.30512926659105	-472.30512926659105	-223.56756463329566	55.89189115832388	55.89189115832388	-223.56756463329555	-55.89189115832388	8.39	55.89189115832388	231.95756463329553
417	-238.38526442050633	508.6723950992865	169.5574650330955	238.38526442050633	40.29186625827387	-347.50493006619104	-198.09339816223243	169.5574650330955	-40.29186625827387	169.5574650330955	169.5574650330955	-169.5574650330955	-40.29186625827387	-40.29186625827387	40.29186625827387	347.50493006619104	169.5574650330955	40.29186625827387	40.29186625827387	-40.29186625827387	347.50493006619104	-169.5574650330955	347.50493006619104	-347.50493006619104	-161.16746503309548	40.29186625827387	40.29186625827387	-161.16746503309548	-40.29186625827387	8.39	40.29186625827387	169.55746503309553
418	-387.57484342047286	834.1769310992136	278.0589770330712	387.57484342047286	67.4172442582678	-564.5079540661424	-320.1575991622051	278.0589770330712	-67.4172442582678	278.0589770330712	278.0589770330712	-278.0589770330712	-67.4172442582678	-67.4172442582678	67.4172442582678	564.5079540661424	278.0589770330712	67.4172442582678	67.4172442582678	-67.4172442582678	564.5079540661424	-278.0589770330712	564.5079540661424	-564.5079540661424	-269.66897703307126	67.4172442582678	67.4172442582678	-269.6689770330712	-67.4172442582678	8.39	67.4172442582678	278.0589770330712
419	-370.45609314574784	796.8269304998136	265.6089768332712	370.45609314574784	64.3047442083178	-539.6079536665424	-306.15134893743004	265.6089768332712	-64.3047442083178	265.6089768332712	265.6089768332712	-265.6089768332712	-64.3047442083178	-64.3047442083178	64.3047442083178	539.6079536665424	265.6089768332712	64.3047442083178	64.3047442083178	-64.3047442083178	539.6079536665424	-265.6089768332712	539.6079536665424	-539.6079536665424	-257.2189768332712	64.3047442083178	64.3047442083178	-257.2189768332712	-64.3047442083178	8.39	64.3047442083178	265.6089768332712
420	-255.442130190991	545.8873749621622	181.96245832072074	255.442130190991	43.39311458018018	-372.3149166414415	-212.0490156108108	181.96245832072074	-43.39311458018018	181.96245832072074	181.96245832072074	-181.96245832072074	-43.39311458018018	-43.39311458018018	43.39311458018018	372.3149166414415	181.96245832072074	43.39311458018018	43.39311458018018	-43.39311458018018	372.3149166414415	-181.96245832072074	372.3149166414415	-372.3149166414415	-173.57245832072073	43.39311458018018	43.39311458018018	-173.57245832072067	-43.39311458018018	8.39	43.39311458018018	181.96245832072077
421	-334.9813511984937	719.4274935239863	239.80916450799543	334.9813511984937	57.85479112699886	-488.00832901599085	-277.12656007149485	239.80916450799543	-57.85479112699886	239.80916450799543	239.80916450799543	-239.80916450799543	-57.85479112699886	-57.85479112699886	57.85479112699886	488.00832901599085	239.80916450799543	57.85479112699886	57.85479112699886	-57.85479112699886	488.00832901599085	-239.80916450799543	488.00832901599085	-488.00832901599085	-231.41916450799522	57.85479112699886	57.85479112699886	-231.41916450799545	-57.85479112699886	8.39	57.85479112699886	239.80916450799543
422	-425.23248387370086	916.3390557244383	305.4463519081461	425.23248387370086	74.26408797703652	-619.2827038162922	-350.96839589666433	305.4463519081461	-74.26408797703652	305.4463519081461	305.4463519081461	-305.4463519081461	-74.26408797703652	-74.26408797703652	74.26408797703652	619.2827038162922	305.4463519081461	74.26408797703652	74.26408797703652	-74.26408797703652	619.2827038162922	-305.4463519081461	619.2827038162922	-619.2827038162922	-297.0563519081461	74.26408797703652	74.26408797703652	-297.0563519081461	-74.26408797703652	8.39	74.26408797703652	305.4463519081461
423	-319.89503175328497	686.5118874617128	228.83729582057094	319.89503175328497	55.11182395514274	-466.0645916411419	-264.7832077981422	228.83729582057094	-55.11182395514274	228.83729582057094	228.83729582057094	-228.83729582057094	-55.11182395514274	-55.11182395514274	55.11182395514274	466.0645916411419	228.83729582057094	55.11182395514274	55.11182395514274	-55.11182395514274	466.0645916411419	-228.83729582057094	466.0645916411419	-466.0645916411419	-220.44729582057093	55.11182395514274	55.11182395514274	-220.44729582057096	-55.11182395514274	8.39	55.11182395514274	228.83729582057094
424	-322.0391466487004	691.1899563244373	230.39665210814576	322.0391466487004	55.50166302703644	-469.1833042162915	-266.53748362166397	230.39665210814576	-55.50166302703644	230.39665210814576	230.39665210814576	-230.39665210814576	-55.50166302703644	-55.50166302703644	55.50166302703644	469.1833042162915	230.39665210814576	55.50166302703644	55.50166302703644	-55.50166302703644	469.1833042162915	-230.39665210814576	469.1833042162915	-469.1833042162915	-222.00665210814554	55.50166302703644	55.50166302703644	-222.00665210814574	-55.50166302703644	8.39	55.50166302703644	230.39665210814576
425	-347.87189026106284	747.5523060241371	249.1841020080457	347.87189026106284	60.19852550201142	-506.75820401609144	-287.6733647590514	249.1841020080457	-60.19852550201142	249.1841020080457	249.1841020080457	-249.1841020080457	-60.19852550201142	-60.19852550201142	60.19852550201142	506.75820401609144	249.1841020080457	60.19852550201142	60.19852550201142	-60.19852550201142	506.75820401609144	-249.1841020080457	506.75820401609144	-506.75820401609144	-240.79410200804566	60.19852550201142	60.19852550201142	-240.79410200804568	-60.19852550201142	8.39	60.19852550201142	249.18410200804573
426	-423.0883689782853	911.6609868617134	303.8869956205711	423.0883689782853	73.87424890514278	-616.1639912411422	-349.2141200731425	303.8869956205711	-73.87424890514278	303.8869956205711	303.8869956205711	-303.8869956205711	-73.87424890514278	-73.87424890514278	73.87424890514278	616.1639912411422	303.8869956205711	73.87424890514278	73.87424890514278	-73.87424890514278	616.1639912411422	-303.8869956205711	616.1639912411422	-616.1639912411422	-295.49699562057117	73.87424890514278	73.87424890514278	-295.49699562057117	-73.87424890514278	8.39	73.87424890514278	303.8869956205711
427	-403.7310761984941	869.4268935239871	289.8089645079957	403.7310761984941	70.35474112699893	-588.0079290159914	-333.3763350714952	289.8089645079957	-70.35474112699893	289.8089645079957	289.8089645079957	-289.8089645079957	-70.35474112699893	-70.35474112699893	70.35474112699893	588.0079290159914	289.8089645079957	70.35474112699893	70.35474112699893	-70.35474112699893	588.0079290159914	-289.8089645079957	588.0079290159914	-588.0079290159914	-281.4189645079957	70.35474112699893	70.35474112699893	-281.4189645079957	-70.35474112699893	8.39	70.35474112699893	289.8089645079957
428	-380.09397519432304	817.8550367876139	272.6183455958713	380.09397519432304	66.05708639896783	-553.6266911917426	-314.03688879535525	272.6183455958713	-66.05708639896783	272.6183455958713	272.6183455958713	-272.6183455958713	-66.05708639896783	-66.05708639896783	66.05708639896783	553.6266911917426	272.6183455958713	66.05708639896783	66.05708639896783	-66.05708639896783	553.6266911917426	-272.6183455958713	553.6266911917426	-553.6266911917426	-264.22834559587136	66.05708639896783	66.05708639896783	-264.22834559587136	-66.05708639896783	8.39	66.05708639896783	272.6183455958713
429	-383.2951729705419	824.8394682993642	274.94648943312137	383.2951729705419	66.63912235828035	-558.2829788662427	-316.65605061226154	274.94648943312137	-66.63912235828035	274.94648943312137	274.94648943312137	-274.94648943312137	-66.63912235828035	-66.63912235828035	66.63912235828035	558.2829788662427	274.94648943312137	66.63912235828035	66.63912235828035	-66.63912235828035	558.2829788662427	-274.94648943312137	558.2829788662427	-558.2829788662427	-266.55648943312144	66.63912235828035	66.63912235828035	-266.55648943312144	-66.63912235828035	8.39	66.63912235828035	274.94648943312137
430	-274.8424948111315	588.2154432242869	196.07181440809563	274.8424948111315	46.92045360202391	-400.53362881619125	-227.92204120910756	196.07181440809563	-46.92045360202391	196.07181440809563	196.07181440809563	-196.07181440809563	-46.92045360202391	-46.92045360202391	46.92045360202391	400.53362881619125	196.07181440809563	46.92045360202391	46.92045360202391	-46.92045360202391	400.53362881619125	-196.07181440809563	400.53362881619125	-400.53362881619125	-187.68181440809562	46.92045360202391	46.92045360202391	-187.68181440809565	-46.92045360202391	8.39	46.92045360202391	196.07181440809563
431	-236.23900969842526	503.9896575238369	167.99655250794564	236.23900969842526	39.901638126986406	-344.38310501589126	-196.33737157143887	167.99655250794564	-39.901638126986406	167.99655250794564	167.99655250794564	-167.99655250794564	-39.901638126986406	-39.901638126986406	39.901638126986406	344.38310501589126	167.99655250794564	39.901638126986406	39.901638126986406	-39.901638126986406	344.38310501589126	-167.99655250794564	344.38310501589126	-344.38310501589126	-159.60655250794548	39.901638126986406	39.901638126986406	-159.60655250794565	-39.901638126986406	8.39	39.901638126986406	167.99655250794564
432	-384.36508630335425	827.1738246618637	275.72460822062123	384.36508630335425	66.83365205515531	-559.8392164412425	-317.53143424819893	275.72460822062123	-66.83365205515531	275.72460822062123	275.72460822062123	-275.72460822062123	-66.83365205515531	-66.83365205515531	66.83365205515531	559.8392164412425	275.72460822062123	66.83365205515531	66.83365205515531	-66.83365205515531	559.8392164412425	-275.72460822062123	559.8392164412425	-559.8392164412425	-267.33460822062113	66.83365205515531	66.83365205515531	-267.33460822062125	-66.83365205515531	8.39	66.83365205515531	275.72460822062123
433	-352.1687136987689	756.9271935245866	252.30906450819555	352.1687136987689	60.97976612704889	-513.0081290163911	-291.18894757172	252.30906450819555	-60.97976612704889	252.30906450819555	252.30906450819555	-252.30906450819555	-60.97976612704889	-60.97976612704889	60.97976612704889	513.0081290163911	252.30906450819555	60.97976612704889	60.97976612704889	-60.97976612704889	513.0081290163911	-252.30906450819555	513.0081290163911	-513.0081290163911	-243.9190645081955	60.97976612704889	60.97976612704889	-243.91906450819556	-60.97976612704889	8.39	60.97976612704889	252.30906450819555
434	-219.1202594237001	466.6396569244366	155.54655230814555	219.1202594237001	36.78913807703639	-319.48310461629114	-182.3311213466637	155.54655230814555	-36.78913807703639	155.54655230814555	155.54655230814555	-155.54655230814555	-36.78913807703639	-36.7891380770364	36.78913807703639	319.48310461629114	155.54655230814555	36.78913807703639	36.78913807703639	-36.78913807703639	319.48310461629114	-155.54655230814555	319.48310461629114	-319.48310461629114	-147.15655230814554	36.7891380770364	36.78913807703639	-147.15655230814548	-36.78913807703639	8.39	36.78913807703639	155.54655230814558
435	-345.7277753656473	742.8742371614122	247.62474572047074	345.7277753656473	59.80868643011768	-503.63949144094147	-285.9190889355296	247.62474572047074	-59.80868643011768	247.62474572047074	247.62474572047074	-247.62474572047074	-59.80868643011768	-59.80868643011768	59.80868643011768	503.63949144094147	247.62474572047074	59.80868643011768	59.80868643011768	-59.80868643011768	503.63949144094147	-247.62474572047074	503.63949144094147	-503.63949144094147	-239.23474572047058	59.80868643011768	59.80868643011768	-239.23474572047076	-59.80868643011768	8.39	59.80868643011768	247.62474572047074
436	-315.615361303354	677.1744246618633	225.7248082206211	315.615361303354	54.33370205515528	-459.83961644124224	-261.2816592481987	225.7248082206211	-54.33370205515528	225.7248082206211	225.7248082206211	-225.7248082206211	-54.33370205515528	-54.33370205515528	54.33370205515528	459.83961644124224	225.7248082206211	54.33370205515528	54.33370205515528	-54.33370205515528	459.83961644124224	-225.7248082206211	459.83961644124224	-459.83961644124224	-217.33480822062108	54.33370205515528	54.33370205515528	-217.33480822062108	-54.33370205515528	8.39	54.33370205515528	225.72480822062113
437	-300.60635119904384	644.4274935251866	214.80916450839553	300.60635119904384	51.604791127098885	-438.0083290167911	-249.00156007194497	214.80916450839553	-51.604791127098885	214.80916450839553	214.80916450839553	-214.80916450839553	-51.604791127098885	-51.604791127098885	51.604791127098885	438.0083290167911	214.80916450839553	51.604791127098885	51.604791127098885	-51.604791127098885	438.0083290167911	-214.80916450839553	438.0083290167911	-438.0083290167911	-206.41916450839554	51.604791127098885	51.604791127098885	-206.4191645083955	-51.604791127098885	8.39	51.604791127098885	214.80916450839555
438	-294.16541286592224	630.3745371620122	210.12484572067072	294.16541286592224	50.43371143016768	-428.6396914413415	-243.73170143575456	210.12484572067072	-50.43371143016768	210.12484572067072	210.12484572067072	-210.12484572067072	-50.43371143016768	-50.43371143016768	50.43371143016768	428.6396914413415	210.12484572067072	50.43371143016768	50.43371143016768	-50.43371143016768	428.6396914413415	-210.12484572067072	428.6396914413415	-428.6396914413415	-201.73484572067073	50.43371143016768	50.43371143016768	-201.7348457206707	-50.43371143016768	8.39	50.43371143016768	210.12484572067075
439	-215.90623119547226	459.6272316992122	153.20907723307073	215.90623119547226	36.20476930826768	-314.80815446614145	-179.70146188720457	153.20907723307073	-36.20476930826768	153.20907723307073	153.20907723307073	-153.20907723307073	-36.20476930826768	-36.20476930826768	36.20476930826768	314.80815446614145	153.20907723307073	36.20476930826768	36.20476930826768	-36.20476930826768	314.80815446614145	-153.20907723307073	314.80815446614145	-314.80815446614145	-144.81907723307074	36.20476930826768	36.20476930826768	-144.81907723307074	-36.20476930826768	8.39	36.20476930826768	153.20907723307073
440	-226.60975546575085	482.98037556163825	160.99345852054608	226.60975546575085	38.150864630136525	-330.37691704109216	-188.45889083561434	160.99345852054608	-38.150864630136525	160.99345852054608	160.99345852054608	-160.99345852054608	-38.150864630136525	-38.150864630136525	38.150864630136525	330.37691704109216	160.99345852054608	38.150864630136525	38.150864630136525	-38.150864630136525	330.37691704109216	-160.99345852054608	330.37691704109216	-330.37691704109216	-152.60345852054607	38.150864630136525	38.150864630136525	-152.6034585205461	-38.150864630136525	8.39	38.150864630136525	160.99345852054608
441	-455.5001014737692	982.3774941245872	327.4591647081957	455.5001014737692	79.76729117704893	-663.3083294163914	-375.73281029672023	327.4591647081957	-79.76729117704893	327.4591647081957	327.4591647081957	-327.4591647081957	-79.76729117704893	-79.76729117704893	79.76729117704893	663.3083294163914	327.4591647081957	79.76729117704893	79.76729117704893	-79.76729117704893	663.3083294163914	-327.4591647081957	663.3083294163914	-663.3083294163914	-319.06916470819533	79.76729117704893	79.76729117704893	-319.06916470819573	-79.76729117704893	8.39	79.76729117704893	327.4591647081957
442	-422.01845564547307	909.3266304992139	303.1088768330713	422.01845564547307	73.67971920826783	-614.6077536661426	-348.3387364372052	303.1088768330713	-73.67971920826783	303.1088768330713	303.1088768330713	-303.1088768330713	-73.67971920826783	-73.67971920826783	73.67971920826783	614.6077536661426	303.1088768330713	73.67971920826783	73.67971920826783	-73.67971920826783	614.6077536661426	-303.1088768330713	614.6077536661426	-614.6077536661426	-294.71887683307125	73.67971920826783	73.67971920826783	-294.7188768330713	-73.67971920826783	8.39	73.67971920826783	303.1088768330713
443	-293.0954995331099	628.0401807995124	209.34672693317083	293.0954995331099	50.23918173329272	-427.08345386634164	-242.85631779981716	209.34672693317083	-50.23918173329271	209.34672693317083	209.34672693317083	-209.34672693317083	-50.23918173329271	-50.23918173329272	50.23918173329271	427.08345386634164	209.34672693317083	50.23918173329272	50.23918173329272	-50.23918173329272	427.08345386634164	-209.34672693317083	427.08345386634164	-427.08345386634164	-200.95672693317076	50.23918173329272	50.23918173329271	-200.9567269331708	-50.23918173329272	8.39	50.23918173329271	209.34672693317083
444	-285.58891897828494	611.6621868617126	203.88739562057089	285.58891897828494	48.87434890514273	-416.16479124114176	-236.7145700731422	203.88739562057089	-48.874348905142725	203.88739562057089	203.88739562057089	-203.88739562057089	-48.874348905142725	-48.87434890514273	48.874348905142725	416.16479124114176	203.88739562057089	48.87434890514273	48.87434890514273	-48.87434890514273	416.16479124114176	-203.88739562057089	416.16479124114176	-416.16479124114176	-195.49739562057087	48.87434890514273	48.874348905142725	-195.49739562057087	-48.87434890514273	8.39	48.874348905142725	203.88739562057089
445	-318.8251184204727	684.1775310992132	228.05917703307105	318.8251184204727	54.917294258267766	-464.50835406614215	-263.9078241622049	228.05917703307105	-54.917294258267766	228.05917703307105	228.05917703307105	-228.05917703307105	-54.917294258267766	-54.917294258267766	54.917294258267766	464.50835406614215	228.05917703307105	54.917294258267766	54.917294258267766	-54.917294258267766	464.50835406614215	-228.05917703307105	464.50835406614215	-464.50835406614215	-219.66917703307115	54.917294258267766	54.917294258267766	-219.66917703307104	-54.917294258267766	8.39	54.917294258267766	228.05917703307108
446	-284.51900564547276	609.3278304992133	203.1092768330711	284.51900564547276	48.67981920826777	-414.60855366614226	-235.839186437205	203.1092768330711	-48.67981920826777	203.1092768330711	203.1092768330711	-203.1092768330711	-48.67981920826777	-48.67981920826777	48.67981920826777	414.60855366614226	203.1092768330711	48.67981920826777	48.67981920826777	-48.67981920826777	414.60855366614226	-203.1092768330711	414.60855366614226	-414.60855366614226	-194.71927683307106	48.67981920826777	48.67981920826777	-194.71927683307104	-48.67981920826777	8.39	48.67981920826777	203.10927683307114
447	-229.81522435307866	489.9741258612626	163.32470862042086	229.81522435307866	38.73367715510521	-335.0394172408418	-191.08154719797346	163.32470862042086	-38.73367715510521	163.32470862042086	163.32470862042086	-163.32470862042086	-38.73367715510521	-38.73367715510521	38.73367715510521	335.0394172408418	163.32470862042086	38.73367715510521	38.73367715510521	-38.73367715510521	335.0394172408418	-163.32470862042086	335.0394172408418	-335.0394172408418	-154.93470862042088	38.73367715510521	38.73367715510521	-154.93470862042085	-38.73367715510521	8.39	38.73367715510521	163.3247086204209
448	-216.97614452828455	461.9615880617118	153.9871960205706	216.97614452828455	36.39929900514265	-316.3643920411412	-180.57684552314188	153.9871960205706	-36.39929900514265	153.9871960205706	153.9871960205706	-153.9871960205706	-36.39929900514265	-36.39929900514265	36.39929900514265	316.3643920411412	153.9871960205706	36.39929900514265	36.39929900514265	-36.39929900514265	316.3643920411412	-153.9871960205706	316.3643920411412	-316.3643920411412	-145.59719602057058	36.39929900514265	36.39929900514265	-145.5971960205706	-36.39929900514265	8.39	36.39929900514265	153.9871960205706
449	-190.17661230810967	403.48988139951194	134.49662713317065	190.17661230810967	31.526656783292662	-277.3832542663413	-158.649955524817	134.49662713317065	-31.526656783292662	134.49662713317065	134.49662713317065	-134.49662713317065	-31.526656783292662	-31.526656783292662	31.526656783292662	277.3832542663413	134.49662713317065	31.526656783292662	31.526656783292662	-31.526656783292662	277.3832542663413	-134.49662713317065	277.3832542663413	-277.3832542663413	-126.10662713317066	31.526656783292662	31.526656783292662	-126.10662713317066	-31.526656783292662	8.39	31.526656783292662	134.49662713317065
450	-312.4098924160263	670.1806743622392	223.39355812074638	312.4098924160263	53.7508895301866	-455.17711624149274	-258.6590028858397	223.39355812074638	-53.7508895301866	223.39355812074638	223.39355812074638	-223.39355812074638	-53.7508895301866	-53.7508895301866	53.7508895301866	455.17711624149274	223.39355812074638	53.7508895301866	53.7508895301866	-53.7508895301866	455.17711624149274	-223.39355812074638	455.17711624149274	-455.17711624149274	-215.00355812074633	53.7508895301866	53.7508895301866	-215.00355812074645	-53.7508895301866	8.39	53.7508895301866	223.39355812074635
451	-344.65786203283494	740.5398807989127	246.84662693297088	344.65786203283494	59.61415673324272	-502.08325386594174	-285.0437052995922	246.84662693297088	-59.61415673324272	246.84662693297088	246.84662693297088	-246.84662693297088	-59.61415673324272	-59.61415673324272	59.61415673324272	502.08325386594174	246.84662693297088	59.61415673324272	59.61415673324272	-59.61415673324272	502.08325386594174	-246.84662693297088	502.08325386594174	-502.08325386594174	-238.45662693297106	59.61415673324272	59.61415673324272	-238.45662693297095	-59.61415673324272	8.39	59.61415673324272	246.84662693297085
452	-254.37221685817872	543.5530185996627	181.1843395332209	254.37221685817872	43.19858488330524	-370.7586790664418	-211.17363197487347	181.1843395332209	-43.19858488330524	181.1843395332209	181.1843395332209	-181.1843395332209	-43.19858488330524	-43.19858488330524	43.19858488330524	370.7586790664418	181.1843395332209	43.19858488330524	43.19858488330523	-43.19858488330523	370.7586790664418	-181.1843395332209	370.7586790664418	-370.7586790664418	-172.79433953322086	43.19858488330524	43.19858488330524	-172.7943395332209	-43.19858488330523	8.39	43.19858488330524	181.1843395332209
453	-212.69647407835362	452.62412526186245	150.87470842062083	212.69647407835362	35.62117710515521	-310.13941684124165	-177.07529697319842	150.87470842062083	-35.62117710515521	150.87470842062083	150.87470842062083	-150.87470842062083	-35.62117710515521	-35.62117710515521	35.62117710515521	310.13941684124165	150.87470842062083	35.62117710515521	35.62117710515521	-35.62117710515521	310.13941684124165	-150.87470842062083	310.13941684124165	-310.13941684124165	-142.48470842062085	35.62117710515521	35.62117710515521	-142.48470842062082	-35.62117710515521	8.39	35.62117710515521	150.87470842062083
454	-191.24652564092185	405.8242377620113	135.27474592067045	191.24652564092185	31.721186480167614	-278.9394918413409	-159.52533916075424	135.27474592067045	-31.72118648016761	135.27474592067045	135.27474592067045	-135.27474592067045	-31.72118648016761	-31.721186480167614	31.72118648016761	278.9394918413409	135.27474592067045	31.721186480167614	31.721186480167614	-31.721186480167614	278.9394918413409	-135.27474592067045	278.9394918413409	-278.9394918413409	-126.88474592067048	31.721186480167614	31.72118648016761	-126.88474592067044	-31.721186480167614	8.39	31.72118648016761	135.27474592067045
455	-233.02498147019753	496.97723229861276	165.65907743287093	233.02498147019753	39.317269358217736	-339.7081548657419	-193.7077121119798	165.65907743287093	-39.317269358217736	165.65907743287093	165.65907743287093	-165.65907743287093	-39.317269358217736	-39.317269358217736	39.317269358217736	339.7081548657419	165.65907743287093	39.317269358217736	39.317269358217736	-39.317269358217736	339.7081548657419	-165.65907743287093	339.7081548657419	-339.7081548657419	-157.2690774328709	39.317269358217736	39.317269358217736	-157.26907743287086	-39.317269358217736	8.39	39.317269358217736	165.65907743287096
456	-373.67012137397563	803.8393557250378	267.9464519083459	373.67012137397563	64.88911297708648	-544.2829038166918	-308.78100839688915	267.9464519083459	-64.88911297708648	267.9464519083459	267.9464519083459	-267.9464519083459	-64.88911297708648	-64.88911297708648	64.88911297708648	544.2829038166918	267.9464519083459	64.88911297708648	64.88911297708648	-64.88911297708648	544.2829038166918	-267.9464519083459	544.2829038166918	-544.2829038166918	-259.556451908346	64.88911297708648	64.88911297708648	-259.55645190834593	-64.88911297708648	8.39	64.88911297708648	267.9464519083459
457	-371.5260064785604	799.1612868623137	266.3870956207712	371.5260064785604	64.49927390519281	-541.1641912415424	-307.0267325733676	266.3870956207712	-64.49927390519281	266.3870956207712	266.3870956207712	-266.3870956207712	-64.49927390519281	-64.49927390519281	64.49927390519281	541.1641912415424	266.3870956207712	64.49927390519281	64.49927390519281	-64.49927390519281	541.1641912415424	-266.3870956207712	541.1641912415424	-541.1641912415424	-257.9970956207713	64.49927390519281	64.49927390519281	-257.99709562077123	-64.49927390519281	8.39	64.49927390519281	266.3870956207712
458	-296.30952776133756	635.0526060247365	211.6842020082455	296.30952776133756	50.82355050206137	-431.758404016491	-245.48597725927618	211.6842020082455	-50.82355050206137	211.6842020082455	211.6842020082455	-211.6842020082455	-50.82355050206137	-50.82355050206137	50.82355050206137	431.758404016491	211.6842020082455	50.82355050206137	50.82355050206137	-50.82355050206137	431.758404016491	-211.6842020082455	431.758404016491	-431.758404016491	-203.29420200824552	50.82355050206137	50.82355050206137	-203.29420200824552	-50.82355050206137	8.39	50.82355050206137	211.6842020082455
459	-234.09489480300982	499.3115886611123	166.43719622037077	234.09489480300982	39.51179905509269	-341.2643924407415	-194.58309574791713	166.43719622037077	-39.51179905509269	166.43719622037077	166.43719622037077	-166.43719622037077	-39.51179905509269	-39.51179905509269	39.51179905509269	341.2643924407415	166.43719622037077	39.51179905509269	39.51179905509269	-39.51179905509269	341.2643924407415	-166.43719622037077	341.2643924407415	-341.2643924407415	-158.04719622037067	39.51179905509269	39.51179905509269	-158.04719622037078	-39.51179905509269	8.39	39.51179905509269	166.43719622037077
460	-193.39064053633734	410.502306624736	136.83410220824533	193.39064053633734	32.11102555206133	-282.05820441649064	-161.279614984276	136.83410220824533	-32.11102555206133	136.83410220824533	136.83410220824533	-136.83410220824533	-32.11102555206133	-32.11102555206133	32.11102555206133	282.05820441649064	136.83410220824533	32.11102555206133	32.11102555206133	-32.11102555206133	282.05820441649064	-136.83410220824533	282.05820441649064	-282.05820441649064	-128.44410220824523	32.11102555206133	32.11102555206133	-128.44410220824534	-32.11102555206133	8.39	32.11102555206133	136.83410220824533
461	-412.3419448111318	888.2142432242875	296.07141440809585	412.3419448111318	71.92035360202397	-600.5328288161917	-340.4215912091078	296.07141440809585	-71.92035360202397	296.07141440809585	296.07141440809585	-296.07141440809585	-71.92035360202397	-71.92035360202397	71.92035360202397	600.5328288161917	296.07141440809585	71.92035360202397	71.92035360202397	-71.92035360202397	600.5328288161917	-296.07141440809585	600.5328288161917	-600.5328288161917	-287.68141440809586	71.92035360202397	71.92035360202397	-287.68141440809586	-71.92035360202397	8.39	71.92035360202397	296.07141440809585
462	-388.64475675328555	836.511287461714	278.83709582057134	388.64475675328555	67.61177395514284	-566.0641916411427	-321.03298279814265	278.83709582057134	-67.61177395514284	278.83709582057134	278.83709582057134	-278.83709582057134	-67.61177395514284	-67.61177395514284	67.61177395514284	566.0641916411427	278.83709582057134	67.61177395514284	67.61177395514284	-67.61177395514284	566.0641916411427	-278.83709582057134	566.0641916411427	-566.0641916411427	-270.44709582057123	67.61177395514284	67.61177395514284	-270.44709582057135	-67.61177395514284	8.39	67.61177395514284	278.83709582057134
463	-266.23162619849353	569.4280935239858	189.80936450799527	266.23162619849353	45.35484112699882	-388.0087290159905	-220.8767850714947	189.80936450799527	-45.35484112699882	189.80936450799527	189.80936450799527	-189.80936450799527	-45.35484112699882	-45.35484112699882	45.35484112699882	388.0087290159905	189.80936450799527	45.35484112699882	45.35484112699882	-45.35484112699882	388.0087290159905	-189.80936450799527	388.0087290159905	-388.0087290159905	-181.4193645079953	45.35484112699882	45.35484112699882	-181.41936450799528	-45.35484112699882	8.39	45.35484112699882	189.80936450799527
464	-247.97407536650644	529.5934371632868	176.5311457210956	247.97407536650644	42.0352864302739	-361.45229144219127	-205.93878893623253	176.5311457210956	-42.0352864302739	176.5311457210956	176.5311457210956	-176.5311457210956	-42.0352864302739	-42.0352864302739	42.0352864302739	361.45229144219127	176.5311457210956	42.0352864302739	42.0352864302739	-42.0352864302739	361.45229144219127	-176.5311457210956	361.45229144219127	-361.45229144219127	-168.1411457210956	42.0352864302739	42.0352864302739	-168.14114572109554	-42.0352864302739	8.39	42.0352864302739	176.53114572109564
