	rxn10158	rxn05312	rxn05318	rJB00240	rxn00615	rxn05209	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	ATPM	DM_cpd00002_c
61	-231.74177612426178	347.6126641863927	115.8708880621309	231.74177612426178	-347.6126641863927	-231.74177612426178	8.389999999999986	8.389999999999986	115.8708880621309	-8.389999999999986	347.6126641863927	107.4808880621309	8.389999999999986	347.6126641863927	-115.8708880621309	347.6126641863927	-347.6126641863927	8.39	115.8708880621309
62	-84.46259456554878	126.69389184832318	42.23129728277439	84.46259456554878	-126.69389184832318	-84.46259456554878	8.389999999999986	8.389999999999986	42.23129728277439	-8.389999999999986	126.69389184832318	33.84129728277439	8.389999999999986	126.69389184832318	-42.23129728277439	126.69389184832318	-126.69389184832318	8.39	42.23129728277439
63	-661.9818085580349	992.9727128370524	330.99090427901746	661.9818085580349	-992.9727128370524	-661.9818085580349	8.389999999999986	8.389999999999986	330.99090427901746	-8.389999999999986	992.9727128370524	322.60090427901747	8.389999999999986	992.9727128370524	-330.99090427901746	992.9727128370524	-992.9727128370524	8.39	330.9909042790175
64	-365.74251058641244	548.6137658796185	182.8712552932062	365.74251058641244	-548.6137658796185	-365.74251058641244	8.389999999999986	8.389999999999986	182.8712552932062	-8.389999999999986	548.6137658796185	174.48125529320617	8.389999999999986	548.6137658796185	-182.8712552932062	548.6137658796185	-548.6137658796185	8.39	182.87125529320616
65	-624.7456224031545	937.1184336047318	312.37281120157724	624.7456224031545	-937.1184336047318	-624.7456224031545	8.389999999999986	8.389999999999986	312.37281120157724	-8.389999999999986	937.1184336047318	303.98281120157725	8.389999999999986	937.1184336047318	-312.37281120157724	937.1184336047318	-937.1184336047318	8.39	312.3728112015773
66	-513.5752525864123	770.3628788796185	256.7876262932062	513.5752525864123	-770.3628788796185	-513.5752525864123	8.389999999999986	8.389999999999986	256.7876262932062	-8.389999999999986	770.3628788796185	248.3976262932062	8.389999999999986	770.3628788796185	-256.7876262932062	770.3628788796185	-770.3628788796185	8.39	256.78762629320613
67	-643.3358116066001	965.0037174099002	321.6679058033001	643.3358116066001	-965.0037174099002	-643.3358116066001	8.389999999999986	8.389999999999986	321.6679058033001	-8.389999999999986	965.0037174099002	313.2779058033001	8.389999999999986	965.0037174099002	-321.6679058033001	965.0037174099002	-965.0037174099002	8.39	321.66790580330013
68	-652.6494963975265	978.9742445962897	326.32474819876325	652.6494963975265	-978.9742445962897	-652.6494963975265	8.389999999999986	8.389999999999986	326.32474819876325	-8.389999999999986	978.9742445962897	317.93474819876326	8.389999999999986	978.9742445962897	-326.32474819876325	978.9742445962897	-978.9742445962897	8.39	326.3247481987633
69	-587.6394563284126	881.4591844926189	293.8197281642063	587.6394563284126	-881.4591844926189	-587.6394563284126	8.389999999999986	8.389999999999986	293.8197281642063	-8.389999999999986	881.4591844926189	285.4297281642063	8.389999999999986	881.4591844926189	-293.8197281642063	881.4591844926189	-881.4591844926189	8.39	293.81972816420625
70	-615.4505649818102	923.1758474727153	307.7252824909051	615.4505649818102	-923.1758474727153	-615.4505649818102	8.389999999999986	8.389999999999986	307.7252824909051	-8.389999999999986	923.1758474727153	299.3352824909051	8.389999999999986	923.1758474727153	-307.7252824909051	923.1758474727153	-923.1758474727153	8.39	307.72528249090516
