reaction	linear_coefficient
rxn13794	[0.3220085516993165]
rxn10170	[0.3220085516993165]
rxn05169	[0.3220085516993165]
rxn01352	[0.15145404728630996]
rxn09016	[0.15145404728630996]
rxn05231	[np.float64(0.33016965285783195)]
rxn06076	[np.float64(0.33016965285783195)]
rxn05233	[np.float64(0.33016965285783195)]
rxn06075	[np.float64(0.33016965285783195)]
rxn12498	[0.26706315013186105]
rJB00269	[0.26706315013186105]
rxn05561	[0.45800463612193265]
rxn10154	[0.45800463612193265]
rxn00902	[0.4378662762714173]
rxn00269	[0.038579783432804146]
rxn03541	[0.2230571045325868]
rxn05315	[0.5470112142266795]
rxn10113	[0.2576155245229773]
rJB00267	[0.2576155245229773]
rxn05152	[0.18228314137845691]
rxn05146	[0.18228314137845691]
rxn08861	[0.4597449882077796]
rxn00394	[0.21236637029095518]
rxn05197	[0.02863491437082126]
rxn01225	[0.3033619222080986]
rxn08527	[np.float64(0.33016965285783195)]
rxn01732	[0.2506541161795893]
rxn00285	[0.2506541161795893]
rxn05334	[0.3277268514099567]
rxn05329	[0.3277268514099567]
rxn05330	[0.3277268514099567]
rxn13843	[0.3277268514099567]
rxn13840	[0.3277268514099567]
rxn13846	[0.3277268514099567]
rxn10168	[0.18849868454219626]
rxn13842	[0.18849868454219626]
rxn02276	[0.18849868454219626]
rxn01332	[0.01496071941059478]
rxn01388	[0.23598543431316454]
rxn00974	[0.23598543431316454]
rxn00973	[0.23598543431316454]
rxn13886	[0.05399433047887763]
rxn02177	[0.2596044983353739]
rxn05160	[0.23598543431316454]
rxn05549	[0.23598543431316454]
rxn05644	[0.23598543431316454]
rxn05167	[0.23598543431316454]
rxn05173	[0.23598543431316454]
rxn02143	[0.1464816127553185]
rxn02889	[0.5852989601153137]
rxn05649	[0.26706315013186105]
rxn05307	[0.26706315013186105]
rxn05300	[0.26706315013186105]
rxn13811	[0.02863491437082126]
rxn00649	[0.6029511027003331]
rPY00184	[0.5688899261630419]
rxn08229	[0.5688899261630419]
rxn08230	[0.5688899261630419]
rPY00183	[0.5688899261630419]
rxn08231	[0.5688899261630419]
rxn08232	[0.5688899261630419]
rxn13847	[0.2245488348918842]
rxn00065	[np.float64(0.33016965285783195)]
rxn00342	[0.5723706303347359]
rxn05171	[0.05399433047887763]
rxn13853	[0.14498988239602106]
rxn13849	[0.14498988239602106]
rxn05608	[0.14498988239602106]
rJB00222	[0.14498988239602106]
rxn05614	[0.052502600119580196]
rxn05613	[0.052502600119580196]
rPY00218	[0.05399433047887763]
rxn05149	[0.06791714716565367]
rxn06600	[0.5159334984079829]
rxn00165	[0.4107665080775139]
rxn13803	[0.22081950899364067]
rxn06377	[0.19720044497143127]
rxn12549	[np.float64(0.33016965285783195)]
rxn13814	[0.25512930725748156]
rxn13681	[0.25512930725748156]
rxn13919	[0.25512930725748156]
rPY00172	[np.float64(0.33016965285783195)]
rPY00175	[np.float64(0.33016965285783195)]
rxn00175	[np.float64(0.33016965285783195)]
rxn05187	[0.10272418888259381]
rxn05151	[0.07686752932143828]
rxn06216	[np.float64(0.33016965285783195)]
rxn01199	[0.0927793198206109]
rxn08556	[np.float64(0.33016965285783195)]
rxn37440	[np.float64(0.33016965285783195)]
rxn02789	[0.167117216058933]
rxn02811	[0.167117216058933]
rxn03884	[0.3033619222080986]
rxn00214	[np.float64(0.33016965285783195)]
rxn03135	[0.05722641292402207]
rxn13877	[0.4209599988660463]
rxn13913	[0.2417037340238047]
rxn00980	[np.float64(0.33016965285783195)]
rxn01639	[0.11739287074901857]
rxn10174	[np.float64(0.33016965285783195)]
rxn05158	[np.float64(0.33016965285783195)]
rxn05147	[np.float64(0.33016965285783195)]
rxn00299	[0.27153834120975334]
rxn05552	[0.05399433047887763]
rxn05585	[0.05399433047887763]
rxn05621	[0.05399433047887763]
rxn05620	[0.05399433047887763]
rxn05656	[0.05399433047887763]
rxn08900	[np.float64(0.33016965285783195)]
rxn36761	[np.float64(0.33016965285783195)]
rxn05215	[0.4227003509518933]
rxn01834	[0.05399433047887763]
rxn01019	[0.4139985905226583]
rxn13805	[0.29938397458330546]
rxn13807	[0.21236637029095518]
rxn13806	[0.14498988239602106]
rJB00225	[0.30659400465324305]
rxn05560	[0.30659400465324305]
rxn00615	[0.07239233824354598]
rxn00533	[np.float64(0.33016965285783195)]
rxn05332	[0.3277268514099567]
rxn05335	[0.3277268514099567]
rxn05373	[0.3277268514099567]
rxn05423	[0.3277268514099567]
rxn05398	[0.3277268514099567]
rxn05377	[0.3277268514099567]
rxn05427	[0.3277268514099567]
rxn05402	[0.3277268514099567]
rxn05381	[0.3277268514099567]
rxn05431	[0.3277268514099567]
rxn05406	[0.3277268514099567]
rxn07980	[0.3277268514099567]
rxn05361	[0.3277268514099567]
rxn05411	[0.3277268514099567]
rxn05386	[0.3277268514099567]
rxn05415	[0.3277268514099567]
rxn05365	[0.3277268514099567]
rxn05390	[0.3277268514099567]
rxn05369	[0.3277268514099567]
rxn05419	[0.3277268514099567]
rxn05394	[0.3277268514099567]
rxn05462	[0.3277268514099567]
rxn08309	[0.4107665080775139]
rPY00163	[0.05399433047887763]
rPY00168	[0.05399433047887763]
rxn05528	[0.5651606002647982]
rxn05485	[0.23598543431316454]
rxn05626	[0.23051575632907398]
rxn05209	[0.2203222655405415]
rxn05582	[np.float64(0.33016965285783195)]
rxn05172	[0.12137081837381174]
rxn00539	[np.float64(0.33016965285783195)]
rxn00300	[0.21236637029095518]
rxn00048	[0.27352731502214994]
rxn10559	[0.49803273409641363]
rxn12591	[0.49803273409641363]
rxn06280	[0.5395525624301922]
rxn05190	[0.19322249734663813]
rxn13836	[0.10893973204633309]
rxn13823	[0.2596044983353739]
