	rxn10125	rxn13726	rxn00248	rxn08094	rxn02465	rxn00184	rxn05312	rxn05318	rxn00799	rJB00240	rJB00238	rxn10113	rxn00285	rxn05307	rxn00165	rxn05158	rxn00615	rxn13836	rxn00148	rxn05466	rxn10042	rxn01637	rxn05687	rxn10182	rxn00134	rxn05581	rxn00097	rxn00251	rxn01636	rxn10165	rxn01917	rxn05493	rxn05467	rxn05468	EX_cpd00024_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00106_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00054_e	EX_cpd00013_e	EX_cpd00007_e	EX_cpd00064_e	EX_cpd00009_e	EX_cpd00036_e	ATPM	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
71	-121.42662330192027	451.61027374414954	165.0918252211146	165.0918252211146	40.47554110064009	80.95108220128019	1000.0	496.4952150846889	-165.0918252211146	165.0918252211146	-165.0918252211146	451.61027374414954	-165.0918252211146	-165.0918252211146	-165.0918252211146	489.48564525406664	-1000.0	489.48564525406687	165.0918252211146	84.14074301983453	451.61027374414954	40.47554110064009	40.47554110064009	-40.47554110064009	496.4952150846889	1000.0	331.40338986357426	165.0918252211146	-40.47554110064009	510.51435474593336	-40.47554110064009	124.61628412047449	-330.1836504422292	225.80513687207477	-124.61628412047449	-496.4952150846889	330.1836504422292	-165.0918252211146	1000.0	-1000.0	-124.61628412047457	165.0918252211146	-84.14074301983453	-225.80513687207477	-40.47554110064009	-489.48564525406664	165.0918252211146	8.39	-489.48564525406687	489.48564525406687	496.49521508468877
72	0.0	384.69038363893077	192.34519181946538	192.34519181946538	0.0	0.0	710.1558494862036	443.91530143058856	-192.34519181946538	192.34519181946538	-192.34519181946538	384.69038363893077	-192.34519181946538	-192.34519181946538	-192.34519181946538	621.5900548055616	-1000.0	331.7459042917652	192.34519181946538	192.3451918194654	384.6903836389307	0.0	0.0	0.0	443.91530143058856	1000.0	251.57010961112314	192.34519181946538	0.0	378.40994519443836	0.0	192.34519181946538	-384.69038363893077	192.34519181946538	-192.34519181946538	-443.91530143058856	384.69038363893077	-192.34519181946538	1000.0	-999.9999999999999	-192.34519181946519	192.34519181946538	-192.3451918194654	-192.34519181946538	0.0	-331.7459042917652	192.34519181946538	8.39	-331.7459042917652	331.7459042917652	443.9153014305882
73	0.0	396.8991310522177	198.44956552610884	198.44956552610884	0.0	0.0	737.1895044727675	453.5078886838853	-198.44956552610884	198.44956552610884	-198.44956552610884	396.8991310522177	-198.44956552610884	-198.44956552610884	-198.44956552610884	623.3341615788884	-1000.0	360.5236660516558	198.44956552610884	198.4495655261088	396.8991310522176	0.0	0.0	0.0	453.5078886838853	1000.0	255.0583231577765	198.44956552610884	0.0	376.66583842111163	0.0	198.44956552610884	-396.8991310522177	198.44956552610884	-198.44956552610884	-453.5078886838853	396.8991310522177	-198.44956552610884	1000.0	-1000.0	-198.44956552610856	198.44956552610884	-198.4495655261088	-198.44956552610884	0.0	-360.5236660516558	198.44956552610884	8.39	-360.5236660516558	360.5236660516558	453.5078886838852
74	-64.42119790822085	481.64539034943203	208.6120962206056	208.6120962206056	21.473732636073617	42.947465272147234	1000.0	520.0942352745537	-208.6120962206056	208.6120962206056	-208.6120962206056	481.64539034943203	-208.6120962206056	-208.6120962206056	-208.6120962206056	560.2827058236613	-1000.0	560.282705823661	208.6120962206056	165.66463094845835	481.64539034943203	21.473732636073617	21.473732636073617	-21.473732636073617	520.0942352745537	1000.0	311.4821390539481	208.6120962206056	-21.473732636073617	439.71729417633867	-21.473732636073617	187.13836358453196	-417.2241924412112	240.82269517471602	-187.13836358453196	-520.0942352745537	417.2241924412112	-208.6120962206056	1000.0	-999.9999999999999	-187.1383635845321	208.6120962206056	-165.66463094845835	-240.82269517471602	-21.473732636073617	-560.2827058236613	208.6120962206056	8.39	-560.282705823661	560.282705823661	520.0942352745537
75	-206.15548037724116	406.9681877582277	100.40635369049326	100.40635369049326	68.71849345908038	137.43698691816076	1000.0	461.41929038146463	-100.40635369049326	100.40635369049326	-100.40635369049326	406.9681877582277	-100.40635369049326	-100.40635369049326	-100.40635369049326	384.25787114439396	-1000.0	384.2578711443939	100.40635369049326	-37.03063322766748	406.9681877582277	68.71849345908038	68.71849345908038	-68.71849345908038	461.41929038146463	1000.0	361.0129366909714	100.40635369049326	-68.71849345908038	615.7421288556061	-68.71849345908038	31.687860231412884	-200.81270738098652	203.48409387911386	-31.687860231412884	-461.41929038146463	200.81270738098652	-100.40635369049326	1000.0	-1000.0	-31.687860231413083	100.40635369049326	37.03063322766748	-203.48409387911386	-68.71849345908038	-384.25787114439396	100.40635369049326	8.39	-384.2578711443939	384.2578711443939	461.4192903814645
76	-48.7832987189566	437.38377630463526	194.30023879283934	194.30023879283934	16.261099572985533	32.522199145971065	1000.0	369.06517741935556	-194.30023879283934	194.30023879283934	-194.30023879283934	437.38377630463526	-194.30023879283934	-194.30023879283934	-194.30023879283934	107.19553225806638	-186.2354722599939	920.9600599980724	194.30023879283934	161.77803964686828	437.38377630463526	16.261099572985533	16.261099572985533	-16.261099572985533	369.06517741935556	186.2354722599939	174.76493862651623	194.30023879283934	-16.261099572985533	79.03994000192756	-16.261099572985533	178.0391392198538	-388.6004775856787	218.69188815231763	-178.0391392198538	-369.06517741935556	388.6004775856787	-194.30023879283934	186.2354722599939	-186.2354722599939	-178.0391392198542	194.30023879283934	-161.77803964686828	-218.69188815231763	-16.261099572985533	-920.9600599980724	194.30023879283934	8.39	-920.9600599980724	920.9600599980724	369.06517741935494
77	0.0	504.47288118555235	252.23644059277618	252.23644059277618	0.0	0.0	975.3885226251515	538.0301209315055	-252.23644059277618	252.23644059277618	-252.23644059277618	504.47288118555235	-252.23644059277618	-252.23644059277618	-252.23644059277618	638.7018401693647	-1000.0	614.0903627945163	252.23644059277618	252.23644059277618	504.47288118555235	0.0	0.0	0.0	538.0301209315055	1000.0	285.7936803387293	252.23644059277618	0.0	361.2981598306353	0.0	252.23644059277618	-504.47288118555235	252.23644059277618	-252.23644059277618	-538.0301209315055	504.47288118555235	-252.23644059277618	1000.0	-1000.0	-252.23644059277615	252.23644059277618	-252.23644059277618	-252.23644059277618	0.0	-614.0903627945162	252.23644059277618	8.39	-614.0903627945163	614.0903627945163	538.0301209315052
78	0.0	496.625848786256	248.312924393128	248.312924393128	0.0	0.0	1000.0	489.8775463587679	-248.312924393128	248.312924393128	-248.312924393128	496.625848786256	-248.312924393128	-248.312924393128	-248.312924393128	469.63263907630346	-706.090656186967	763.5419828893365	248.312924393128	248.312924393128	496.625848786256	0.0	0.0	0.0	489.8775463587679	706.090656186967	241.5646219656399	248.312924393128	0.0	236.4580171106635	0.0	248.312924393128	-496.625848786256	248.312924393128	-248.312924393128	-489.8775463587679	496.625848786256	-248.312924393128	706.090656186967	-706.0906561869668	-248.31292439312807	248.312924393128	-248.312924393128	-248.312924393128	0.0	-763.5419828893365	248.312924393128	8.39	-763.5419828893365	763.5419828893365	489.8775463587676
79	-172.43267155827462	402.34290030264094	114.95511437218312	114.95511437218312	57.47755718609156	114.95511437218312	1000.0	408.200151059243	-114.95511437218312	114.95511437218312	-114.95511437218312	402.34290030264094	-114.95511437218312	-114.95511437218312	-114.95511437218312	224.60045317772915	-652.9051057501765	571.6953474275527	114.95511437218312	0.0	402.34290030264094	57.47755718609156	57.47755718609156	-57.47755718609156	408.200151059243	652.9051057501765	293.24503668705995	114.95511437218312	-57.47755718609156	428.30465257244737	-57.47755718609156	57.47755718609156	-229.91022874436624	201.17145015132047	-57.47755718609156	-408.200151059243	229.91022874436624	-114.95511437218312	652.9051057501765	-652.9051057501765	-57.47755718609153	114.95511437218312	0.0	-201.17145015132047	-57.47755718609156	-571.6953474275526	114.95511437218312	8.39	-571.6953474275527	571.6953474275527	408.2001510592429
80	0.0	477.7102825874136	238.8551412937068	238.8551412937068	0.0	0.0	1000.0	433.1308477622406	-238.8551412937068	238.8551412937068	-238.8551412937068	477.7102825874136	-238.8551412937068	-238.8551412937068	-238.8551412937068	299.3925432867221	-412.89938010491016	886.4931631818118	238.8551412937068	238.8551412937068	477.71028258741364	0.0	0.0	0.0	433.1308477622406	412.89938010491016	194.27570646853383	238.8551412937068	0.0	113.50683681818805	0.0	238.8551412937068	-477.7102825874136	238.8551412937068	-238.8551412937068	-433.1308477622406	477.7102825874136	-238.8551412937068	412.89938010491016	-412.8993801049103	-238.8551412937065	238.8551412937068	-238.8551412937068	-238.8551412937068	0.0	-886.493163181812	238.8551412937068	8.39	-886.4931631818118	886.4931631818118	433.1308477622408
81	0.0	342.88106651486027	171.44053325743013	171.44053325743013	0.0	0.0	659.5780221252256	369.0651774193552	-171.44053325743013	171.44053325743013	-171.44053325743013	342.88106651486027	-171.44053325743013	-171.44053325743013	-171.44053325743013	447.61751013284004	-706.0003761037549	401.19515615431067	171.44053325743013	171.44053325743013	342.88106651486027	0.0	0.0	0.0	369.0651774193552	706.0003761037549	197.6246441619251	171.44053325743013	0.0	258.38286597091496	0.0	171.44053325743013	-342.88106651486027	171.44053325743013	-171.44053325743013	-369.0651774193552	342.88106651486027	-171.44053325743013	706.0003761037549	-706.0003761037549	-171.44053325743013	171.44053325743013	-171.44053325743013	-171.44053325743013	0.0	-401.19515615431067	171.44053325743013	8.39	-401.19515615431067	401.19515615431067	369.06517741935494
82	-158.2785447957684	289.4265894428157	65.57402232352364	65.57402232352364	52.7595149319228	105.5190298638456	683.8728931708218	369.0651774193552	-65.57402232352364	65.57402232352364	-65.57402232352364	289.4265894428157	-65.57402232352364	-65.57402232352364	-65.57402232352364	423.32263908724383	-1000.0	107.19553225806567	65.57402232352364	-39.94500754032197	289.4265894428157	52.7595149319228	52.7595149319228	-52.7595149319228	369.0651774193552	1000.0	303.4911550958316	65.57402232352364	-52.7595149319228	576.6773609127562	-52.7595149319228	12.814507391600833	-131.14804464704727	144.71329472140792	-12.814507391600833	-369.0651774193552	131.14804464704727	-65.57402232352364	1000.0	-999.9999999999999	-12.814507391600955	65.57402232352364	39.94500754032197	-144.71329472140786	-52.7595149319228	-107.19553225806567	65.57402232352364	8.39	-107.19553225806567	107.19553225806567	369.06517741935494
83	-175.3223781588335	388.17413430023845	106.42587807070248	106.42587807070248	58.44079271961116	116.88158543922232	1000.0	369.06517741935477	-106.42587807070248	106.42587807070248	-106.42587807070248	388.17413430023845	-106.42587807070248	-106.42587807070248	-106.42587807070248	107.1955322580643	-456.88850328417146	650.3070289738928	106.42587807070248	-10.455707368519839	388.17413430023845	58.44079271961116	58.44079271961116	-58.44079271961116	369.06517741935477	456.88850328417146	262.63929934865223	106.42587807070248	-58.44079271961116	349.6929710261072	-58.44079271961116	47.98508535109132	-212.85175614140496	194.08706715011922	-47.98508535109132	-369.06517741935477	212.85175614140496	-106.42587807070248	456.8885032841715	-456.8885032841715	-47.9850853510917	106.42587807070248	10.455707368519839	-194.08706715011922	-58.44079271961116	-650.3070289738928	106.42587807070248	8.39	-650.3070289738928	650.3070289738928	369.06517741935494
84	-126.81587489702983	407.0377744576066	140.11094978028837	140.11094978028837	42.271958299009945	84.54391659801989	1000.0	369.06517741935477	-140.11094978028837	140.11094978028837	-140.11094978028837	407.0377744576066	-140.11094978028837	-140.11094978028837	-140.11094978028837	107.19553225806425	-353.13848241864684	754.0570498394175	140.11094978028837	55.567033182268474	407.0377744576066	42.271958299009945	42.271958299009945	-42.271958299009945	369.06517741935477	353.13848241864684	228.9542276390664	140.11094978028837	-42.271958299009945	245.94295016058254	-42.271958299009945	97.83899148127841	-280.22189956057673	203.5188872288033	-97.83899148127841	-369.06517741935477	280.22189956057673	-140.11094978028837	353.13848241864684	-353.1384824186469	-97.83899148127853	140.11094978028837	-55.567033182268474	-203.5188872288033	-42.271958299009945	-754.0570498394175	140.11094978028837	8.39	-754.0570498394175	754.0570498394175	369.06517741935494
85	-179.77510645284917	419.4752483899815	119.85007096856614	119.85007096856614	59.92503548428307	119.85007096856614	1000.0	468.16336936493553	-119.85007096856614	119.85007096856614	-119.85007096856614	419.4752483899815	-119.85007096856614	-119.85007096856614	-119.85007096856614	404.49010809480666	-978.4197194096503	426.07038868515633	119.85007096856614	0.0	419.4752483899815	59.92503548428307	59.92503548428307	-59.92503548428307	468.16336936493553	978.4197194096503	348.3132983963694	119.85007096856614	-59.92503548428307	573.9296113148437	-59.92503548428307	59.92503548428307	-239.7001419371323	209.73762419499076	-59.92503548428307	-468.16336936493553	239.7001419371323	-119.85007096856614	978.4197194096503	-978.4197194096503	-59.9250354842834	119.85007096856614	0.0	-209.73762419499076	-59.92503548428307	-426.0703886851564	119.85007096856614	8.39	-426.07038868515633	426.07038868515633	468.16336936493565
86	-10.129920639396524	510.25047192117813	250.0602756408908	250.0602756408908	3.3766402131321747	6.753280426264349	1000.0	542.5696565094971	-250.0602756408908	250.0602756408908	-250.0602756408908	510.25047192117813	-250.0602756408908	-250.0602756408908	-250.0602756408908	627.7089695284914	-1000.0	627.7089695284914	250.0602756408908	243.30699521462645	510.25047192117813	3.3766402131321747	3.3766402131321747	-3.3766402131321747	542.5696565094971	1000.0	292.5093808686063	250.0602756408908	-3.3766402131321747	372.29103047150863	-3.3766402131321747	246.68363542775862	-500.1205512817816	255.12523596058907	-246.68363542775862	-542.5696565094971	500.1205512817816	-250.0602756408908	1000.0	-999.9999999999999	-246.68363542775867	250.0602756408908	-243.30699521462645	-255.12523596058907	-3.3766402131321747	-627.7089695284914	250.0602756408908	8.39	-627.7089695284914	627.7089695284914	542.5696565094971
87	0.0	506.8249465990587	253.41247329952935	253.41247329952935	0.0	0.0	1000.0	520.4748397971764	-253.41247329952935	253.41247329952935	-253.41247329952935	506.8249465990587	-253.41247329952935	-253.41247329952935	-253.41247329952935	561.4245193915289	-864.176672285411	697.247847106118	253.41247329952935	253.41247329952935	506.8249465990587	0.0	0.0	0.0	520.4748397971764	864.176672285411	267.062366497647	253.41247329952935	0.0	302.7521528938821	0.0	253.41247329952935	-506.8249465990587	253.41247329952935	-253.41247329952935	-520.4748397971764	506.8249465990587	-253.41247329952935	864.176672285411	-864.1766722854111	-253.41247329952964	253.41247329952935	-253.41247329952935	-253.41247329952935	0.0	-697.2478471061179	253.41247329952935	8.39	-697.247847106118	697.247847106118	520.4748397971762
88	0.0	504.1370621123931	252.06853105619655	252.06853105619655	0.0	0.0	1000.0	512.4111863371795	-252.06853105619655	252.06853105619655	-252.06853105619655	504.1370621123931	-252.06853105619655	-252.06853105619655	-252.06853105619655	537.2335590115384	-822.514462742094	714.7190962694445	252.06853105619655	252.06853105619655	504.1370621123932	0.0	0.0	0.0	512.4111863371795	822.514462742094	260.3426552809829	252.06853105619655	0.0	285.28090373055556	0.0	252.06853105619655	-504.1370621123931	252.06853105619655	-252.06853105619655	-512.4111863371795	504.1370621123931	-252.06853105619655	822.514462742094	-822.5144627420941	-252.06853105619666	252.06853105619655	-252.06853105619655	-252.06853105619655	0.0	-714.7190962694444	252.06853105619655	8.39	-714.7190962694445	714.7190962694445	512.4111863371795
89	-127.10737490703409	296.5838747830795	84.73824993802272	84.73824993802272	42.36912496901136	84.73824993802272	663.3548029826446	374.688758758134	-84.73824993802272	84.73824993802272	-84.73824993802272	296.5838747830795	-84.73824993802272	-84.73824993802272	-84.73824993802272	460.7114732917572	-1000.0	124.06627627440184	84.73824993802272	0.0	296.5838747830795	42.36912496901136	42.36912496901136	-42.36912496901136	374.688758758134	1000.0	289.9505088201113	84.73824993802272	-42.36912496901136	539.2885267082428	-42.36912496901136	42.36912496901136	-169.47649987604544	148.29193739153976	-42.36912496901136	-374.688758758134	169.47649987604544	-84.73824993802272	1000.0	-999.9999999999999	-42.36912496901169	84.73824993802272	0.0	-148.29193739153976	-42.36912496901136	-124.06627627440184	84.73824993802272	8.39	-124.06627627440184	124.06627627440184	374.68875875813404
90	-142.6145856855067	332.76736659951564	95.07639045700446	95.07639045700446	47.53819522850223	95.07639045700446	761.567137912971	403.1186451853338	-95.07639045700446	95.07639045700446	-95.07639045700446	332.76736659951564	-95.07639045700446	-95.07639045700446	-95.07639045700446	447.78879764303014	-1000.0	209.35593555600116	95.07639045700446	0.0	332.76736659951564	47.53819522850223	47.53819522850223	-47.53819522850223	403.1186451853338	1000.0	308.04225472832934	95.07639045700446	-47.53819522850223	552.2112023569698	-47.53819522850223	47.53819522850223	-190.15278091400893	166.38368329975782	-47.53819522850223	-403.1186451853338	190.15278091400893	-95.07639045700446	1000.0	-1000.0	-47.53819522850222	95.07639045700446	0.0	-166.38368329975782	-47.53819522850223	-209.35593555600116	95.07639045700446	8.39	-209.35593555600116	209.35593555600116	403.11864518533355
91	-93.36272205988666	289.42658944281544	98.03193369146439	98.03193369146439	31.120907353295557	62.241814706591114	608.1377666456259	369.0651774193551	-98.03193369146439	98.03193369146439	-98.03193369146439	289.42658944281544	-98.03193369146439	-98.03193369146439	-98.03193369146439	499.0577656124391	-1000.0	107.1955322580651	98.03193369146439	35.790118984873274	289.42658944281544	31.120907353295557	31.120907353295557	-31.120907353295557	369.0651774193551	1000.0	271.03324372789075	98.03193369146439	-31.120907353295557	500.9422343875609	-31.120907353295557	66.91102633816882	-196.06386738292878	144.71329472140792	-66.91102633816882	-369.0651774193551	196.06386738292878	-98.03193369146439	1000.0	-1000.0	-66.91102633816911	98.03193369146439	-35.790118984873274	-144.71329472140772	-31.120907353295557	-107.19553225806499	98.03193369146439	8.39	-107.1955322580651	107.1955322580651	369.06517741935494
92	-175.37818472076933	409.21576434846173	116.91878981384619	116.91878981384619	58.45939490692311	116.91878981384622	1000.0	432.25517521961626	-116.91878981384619	116.91878981384619	-116.91878981384619	409.21576434846173	-116.91878981384619	-116.91878981384622	-116.91878981384622	296.76552565884873	-783.4895226207739	513.2760030380748	116.91878981384619	0.0	409.21576434846173	58.45939490692311	58.45939490692311	-58.45939490692311	432.25517521961626	783.4895226207739	315.3363854057701	116.91878981384619	-58.45939490692311	486.7239969619252	-58.45939490692311	58.45939490692308	-233.83757962769238	204.60788217423087	-58.45939490692308	-432.25517521961626	233.83757962769238	-116.91878981384619	783.4895226207739	-783.489522620774	-58.45939490692314	116.91878981384622	0.0	-204.60788217423087	-58.45939490692311	-513.2760030380748	116.91878981384619	8.39	-513.2760030380748	513.2760030380748	432.2551752196159
93	-330.8678506348964	341.2595195579578	5.1958344615306755	5.1958344615306755	110.28928354496546	220.5785670899309	1000.0	409.7910510812525	-5.1958344615306755	5.1958344615306755	-5.1958344615306755	341.2595195579578	-5.1958344615306755	-5.1958344615306755	-5.1958344615306755	229.3731532437577	-1000.0	229.3731532437576	5.1958344615306755	-215.38273262840025	341.2595195579578	110.28928354496546	110.28928354496546	-110.28928354496546	409.7910510812525	1000.0	404.5952166197218	5.1958344615306755	-110.28928354496546	770.6268467562422	-110.28928354496546	-105.09344908343478	-10.391668923061351	170.6297597789789	105.09344908343478	-409.7910510812525	10.391668923061351	-5.1958344615306755	1000.0	-1000.0	105.09344908343489	5.1958344615306755	215.38273262840025	-170.6297597789789	-110.28928354496546	-229.3731532437577	5.1958344615306755	8.39	-229.3731532437576	229.3731532437576	409.7910510812526
94	-306.14297981992115	306.14297981992115	0.0	0.0	102.04765993997371	204.09531987994743	906.5305718303166	369.06517741935477	0.0	0.0	0.0	306.14297981992115	0.0	0.0	0.0	200.6649604277477	-908.0598529259171	199.1356793321472	0.0	-204.09531987994743	306.14297981992115	102.04765993997371	102.04765993997371	-102.04765993997376	369.06517741935477	908.0598529259171	369.06517741935477	0.0	-102.04765993997371	707.3948924981694	-102.04765993997371	-102.04765993997371	0.0	153.07148990996058	102.04765993997371	-369.06517741935477	0.0	0.0	908.0598529259171	-908.0598529259171	102.04765993997381	0.0	204.09531987994743	-153.07148990996058	-102.04765993997376	-199.13567933214722	0.0	8.39	-199.1356793321472	199.1356793321472	369.06517741935494
95	-281.85329747080226	289.4265894428158	3.7866459860067465	3.7866459860067465	93.95109915693409	187.90219831386818	828.0434379583617	369.06517741935534	-3.7866459860067465	3.7866459860067465	-3.7866459860067465	289.4265894428158	-3.7866459860067465	-3.7866459860067465	-3.7866459860067465	279.15209429970434	-1000.0	107.19553225806581	3.7866459860067465	-184.11555232786145	289.4265894428158	93.95109915693409	93.95109915693409	-93.9510991569341	369.06517741935534	1000.0	365.2785314333486	3.7866459860067465	-93.95109915693409	720.8479057002957	-93.95109915693409	-90.16445317092735	-7.573291972013493	144.71329472140792	90.16445317092735	-369.06517741935534	7.573291972013493	-3.7866459860067465	1000.0	-1000.0	90.16445317092702	3.7866459860067465	184.11555232786145	-144.7132947214079	-93.9510991569341	-107.19553225806601	3.7866459860067465	8.39	-107.19553225806581	107.19553225806581	369.06517741935494
96	-246.1668823226114	289.4265894428154	21.629853560101992	21.629853560101992	82.05562744087047	164.11125488174093	786.4092869521382	369.0651774193549	-21.629853560101992	21.629853560101992	-21.629853560101992	289.4265894428154	-21.629853560101992	-21.629853560101992	-21.629853560101992	320.786245305927	-1000.0	107.19553225806482	21.629853560101992	-142.48140132163894	289.4265894428154	82.05562744087047	82.05562744087047	-82.05562744087047	369.0651774193549	1000.0	347.4353238592529	21.629853560101992	-82.05562744087047	679.213754694073	-82.05562744087047	-60.425773880768475	-43.259707120203984	144.71329472140792	60.425773880768475	-369.0651774193549	43.259707120203984	-21.629853560101992	1000.0	-1000.0	60.425773880768034	21.629853560101992	142.48140132163894	-144.7132947214077	-82.05562744087047	-107.19553225806527	21.629853560101992	8.39	-107.19553225806482	107.19553225806482	369.06517741935494
97	-317.2561190676097	317.2561190676097	0.0	0.0	105.75203968920323	211.50407937840646	952.8353186956853	369.0651774193551	0.0	0.0	0.0	317.2561190676097	0.0	0.0	0.0	154.3602135623799	-846.9375870636321	260.25794519443303	0.0	-211.50407937840646	317.2561190676097	105.75203968920323	105.75203968920323	-105.75203968920323	369.0651774193551	846.9375870636321	369.0651774193551	0.0	-105.75203968920323	692.5773735012523	-105.75203968920323	-105.75203968920323	0.0	158.62805953380484	105.75203968920323	-369.0651774193551	0.0	0.0	846.9375870636321	-846.9375870636322	105.75203968920334	0.0	211.50407937840646	-158.62805953380484	-105.75203968920323	-260.257945194433	0.0	8.39	-260.25794519443303	260.25794519443303	369.06517741935494
98	-290.14144089128825	290.14144089128825	0.0	0.0	96.71381363042941	193.42762726085883	839.8574929610129	369.0651774193549	0.0	0.0	0.0	290.14144089128825	0.0	0.0	0.0	267.3380392970514	-996.0683170333982	111.12721522466626	0.0	-193.42762726085883	290.14144089128825	96.71381363042941	96.7138136304294	-96.7138136304294	369.0651774193549	996.0683170333982	369.0651774193549	0.0	-96.71381363042941	728.7302777363468	-96.71381363042941	-96.71381363042941	0.0	145.07072044564413	96.71381363042941	-369.0651774193549	0.0	0.0	996.0683170333982	-996.0683170333982	96.71381363042963	0.0	193.42762726085883	-145.07072044564413	-96.7138136304294	-111.12721522466609	0.0	8.39	-111.12721522466626	111.12721522466626	369.06517741935494
99	-258.6977380915243	289.42658944281516	15.364425675645398	15.364425675645398	86.23257936384144	172.46515872768288	801.0286186825359	369.06517741935477	-15.364425675645398	15.364425675645398	-15.364425675645398	289.4265894428151	-15.364425675645398	-15.364425675645407	-15.364425675645407	306.1669135755285	-1000.0	107.19553225806425	15.364425675645398	-157.10073305203747	289.4265894428151	86.23257936384144	86.23257936384141	-86.23257936384141	369.06517741935477	1000.0	353.70075174370925	15.364425675645398	-86.23257936384144	693.8330864244715	-86.23257936384144	-70.86815368819603	-30.728851351290796	144.71329472140792	70.86815368819603	-369.06517741935477	30.728851351290796	-15.364425675645398	1000.0	-1000.0	70.86815368819578	15.364425675645407	157.10073305203747	-144.71329472140758	-86.23257936384141	-107.19553225806439	15.364425675645398	8.39	-107.19553225806465	107.19553225806425	369.06517741935494
100	-216.80902623521624	289.4265894428154	36.308781603799574	36.308781603799574	72.26967541173875	144.5393508234775	752.1584548501763	369.0651774193549	-36.308781603799574	36.308781603799574	-36.308781603799574	289.4265894428154	-36.308781603799574	-36.308781603799574	-36.308781603799574	355.03707740788826	-1000.0	107.19553225806459	36.308781603799574	-108.23056921967792	289.4265894428154	72.26967541173875	72.26967541173872	-72.26967541173872	369.0651774193549	1000.0	332.75639581555527	36.308781603799574	-72.26967541173875	644.9629225921117	-72.26967541173875	-35.96089380793917	-72.61756320759915	144.71329472140792	35.96089380793917	-369.0651774193549	72.61756320759915	-36.308781603799574	1000.0	-1000.0	35.96089380793978	36.308781603799574	108.23056921967792	-144.7132947214077	-72.26967541173872	-107.19553225806462	36.308781603799574	8.39	-107.19553225806465	107.19553225806459	369.06517741935494
101	-236.02032676689396	289.42658944281567	26.703131337960855	26.703131337960855	78.67344225563131	157.34688451126263	774.5716388038013	369.0651774193551	-26.703131337960855	26.703131337960855	-26.703131337960855	289.42658944281567	-26.703131337960855	-26.703131337960826	-26.703131337960826	332.62389345426413	-1000.0	107.19553225806533	26.703131337960826	-130.6437531733018	289.42658944281567	78.67344225563131	78.67344225563136	-78.67344225563136	369.0651774193551	1000.0	342.3620460813943	26.703131337960855	-78.67344225563131	667.3761065457359	-78.67344225563131	-51.97031091767046	-53.40626267592171	144.71329472140792	51.97031091767046	-369.0651774193551	53.40626267592171	-26.703131337960855	1000.0	-1000.0	51.97031091767042	26.703131337960826	130.6437531733018	-144.71329472140783	-78.67344225563136	-107.19553225806544	26.703131337960855	8.39	-107.19553225806533	107.19553225806533	369.06517741935494
102	-196.10865580564374	289.4265894428152	46.65896681858574	46.65896681858574	65.36955193521457	130.73910387042915	728.008022682342	369.0651774193549	-46.65896681858574	46.65896681858574	-46.65896681858574	289.4265894428152	-46.65896681858574	-46.65896681858574	-46.65896681858574	379.1875095757225	-1000.0	107.1955322580645	46.65896681858574	-84.08013705184341	289.4265894428152	65.36955193521453	65.36955193521453	-65.36955193521453	369.0651774193549	1000.0	322.4062106007691	46.65896681858574	-65.36955193521453	620.8124904242775	-65.36955193521457	-18.710585116628977	-93.31793363717148	144.71329472140792	18.710585116628977	-369.0651774193549	93.31793363717148	-46.65896681858574	1000.0	-1000.0	18.710585116628636	46.65896681858574	84.08013705184341	-144.7132947214076	-65.36955193521453	-107.19553225806453	46.65896681858574	8.39	-107.19553225806465	107.1955322580645	369.06517741935494
103	-220.3093764581705	367.18229409695084	73.43645881939017	73.43645881939017	73.43645881939017	146.87291763878034	989.509310739363	369.0651774193551	-73.43645881939017	73.43645881939017	-73.43645881939017	367.18229409695084	-73.43645881939017	-73.43645881939017	-73.43645881939017	117.68622151870244	-572.3436244022563	534.8519078558091	73.43645881939017	-73.43645881939017	367.18229409695084	73.43645881939017	73.43645881939017	-73.43645881939017	369.0651774193551	572.3436244022563	295.62871859996505	73.43645881939017	-73.43645881939017	454.6574028835539	-73.43645881939017	0.0	-146.87291763878034	183.59114704847542	0.0	-369.0651774193551	146.87291763878034	-73.43645881939017	572.3436244022563	-572.3436244022563	1.1368683772161603e-13	73.43645881939017	73.43645881939017	-183.59114704847542	-73.43645881939017	-534.851907855809	73.43645881939017	8.39	-534.8519078558091	534.8519078558091	369.06517741935494
