	rxn10125	rxn13726	rxn00083	rxn00154	rxn00986	rxn00675	rxn05312	rxn05318	rxn00256	rxn10113	rxn00974	rxn00175	rxn00148	rxn10042	rxn12788	rxn00670	rxn00985	rxn00134	rxn13299	rxn13643	rxn00251	rxn05467	rxn05319	rxn05468	rxn05488	EX_cpd00029_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00007_e	EX_cpd00009_e	rxn00695	EX_cpd00331_e	ATPM	DM_cpd00002_c
304	-2.940736300705339	52.068835608465065	-2.940736300705339	52.068835608465065	-72.22178081128675	72.22178081128675	251.9541780423251	83.98472601410845	52.068835608465065	52.068835608465065	-52.068835608465065	-104.13767121693013	52.068835608465065	52.068835608465065	52.068835608465065	72.22178081128664	-72.22178081128675	83.98472601410845	31.91589040564338	31.91589040564338	52.068835608465065	-104.13767121693013	-199.88534243386027	26.034417804232532	-104.13767121693013	104.13767121693013	-83.98472601410845	104.13767121693013	-95.7476712169301	199.88534243386027	-26.034417804232532	-251.9541780423251	31.91589040564338	-52.068835608465065	8.39	83.98472601410845
305	-5.312107817955734	80.52529381546917	-5.312107817955734	80.52529381546917	-110.16372508729222	110.16372508729222	394.2364690773459	131.41215635911522	80.52529381546917	80.52529381546917	-80.52529381546917	-161.05058763093834	80.52529381546917	80.52529381546917	80.52529381546917	110.16372508729222	-110.16372508729222	131.41215635911522	50.88686254364612	50.88686254364612	80.52529381546917	-161.05058763093834	-313.7111752618767	40.262646907734585	-161.05058763093834	161.05058763093834	-131.41215635911522	161.05058763093834	-152.66058763093838	313.7111752618767	-40.262646907734585	-394.2364690773459	50.88686254364612	-80.52529381546917	8.39	131.4121563591154
306	-13.791013556505987	182.27216267807137	-13.791013556505987	182.27216267807137	-245.82621690409513	245.82621690409513	902.9708133903567	300.9902711301189	182.27216267807137	182.27216267807137	-182.27216267807137	-364.54432535614274	182.27216267807137	182.27216267807137	182.27216267807137	245.8262169040953	-245.82621690409513	300.9902711301189	118.71810845204757	118.71810845204757	182.27216267807137	-364.54432535614274	-720.6986507122855	91.13608133903568	-364.54432535614274	364.54432535614274	-300.9902711301189	364.54432535614274	-356.1543253561426	720.6986507122855	-91.13608133903568	-902.9708133903567	118.71810845204757	-182.27216267807137	8.39	300.99027113011886
307	-3.838839629899039	62.8460755587883	-3.838839629899039	62.8460755587883	-86.59143407838445	86.59143407838445	305.8403777939415	101.94679259798056	62.8460755587883	62.8460755587883	-62.8460755587883	-125.6921511175766	62.8460755587883	62.8460755587883	62.8460755587883	86.5914340783844	-86.59143407838445	101.94679259798056	39.10071703919215	39.10071703919215	62.8460755587883	-125.6921511175766	-242.9943022351532	31.42303777939415	-125.6921511175766	125.6921511175766	-101.94679259798056	125.6921511175766	-117.3021511175765	242.9943022351532	-31.42303777939415	-305.8403777939415	39.10071703919215	-62.8460755587883	8.39	101.9467925979805
308	-9.812488796096094	134.52986555315306	-9.812488796096094	134.52986555315306	-182.1698207375374	182.1698207375374	664.2593277657654	221.41977592192166	134.52986555315306	134.52986555315306	-134.52986555315306	-269.0597311063061	134.52986555315306	134.52986555315306	134.52986555315306	182.16982073753752	-182.1698207375374	221.41977592192166	86.88991036876871	86.88991036876871	134.52986555315306	-269.0597311063061	-529.7294622126122	67.26493277657653	-269.0597311063061	269.0597311063061	-221.41977592192166	269.0597311063061	-260.66973110630613	529.7294622126122	-67.26493277657653	-664.2593277657654	86.88991036876871	-134.52986555315306	8.39	221.41977592192188
309	-8.964345175652397	124.3521421078298	-8.964345175652397	124.3521421078298	-168.59952281043974	168.59952281043974	613.3707105391491	204.4569035130496	124.3521421078298	124.3521421078298	-124.3521421078298	-248.7042842156596	124.3521421078298	124.3521421078298	124.3521421078298	168.5995228104398	-168.59952281043974	204.4569035130496	80.10476140521986	80.10476140521986	124.3521421078298	-248.7042842156596	-489.01856843131924	62.1760710539149	-248.7042842156596	248.7042842156596	-204.4569035130496	248.7042842156596	-240.31428421565963	489.01856843131924	-62.1760710539149	-613.3707105391491	80.10476140521986	-124.3521421078298	8.39	204.45690351304978
310	-13.418066749112654	177.79680098935154	-13.418066749112654	177.79680098935154	-239.85906798580206	239.85906798580206	880.5940049467577	293.5313349822527	177.79680098935154	177.79680098935154	-177.79680098935154	-355.5936019787031	177.79680098935154	177.79680098935154	177.79680098935154	239.85906798580208	-239.85906798580206	293.5313349822527	115.73453399290104	115.73453399290104	177.79680098935154	-355.5936019787031	-702.7972039574063	88.89840049467577	-355.5936019787031	355.5936019787031	-293.5313349822527	355.5936019787031	-347.2036019787031	702.7972039574063	-88.89840049467577	-880.5940049467577	115.73453399290104	-177.79680098935154	8.39	293.5313349822524
311	-7.166649312169142	102.7797917460299	-7.166649312169142	102.7797917460299	-139.83638899470654	139.83638899470654	505.5089587301495	168.50298624338313	102.7797917460299	102.7797917460299	-102.7797917460299	-205.5595834920598	102.7797917460299	102.7797917460299	102.7797917460299	139.83638899470657	-139.83638899470654	168.50298624338313	65.72319449735328	65.72319449735328	102.7797917460299	-205.5595834920598	-402.7291669841196	51.38989587301495	-205.5595834920598	205.5595834920598	-168.50298624338313	205.5595834920598	-197.16958349205984	402.7291669841196	-51.38989587301495	-505.5089587301495	65.72319449735328	-102.7797917460299	8.39	168.5029862433832
312	-7.852726042942352	111.0127125153084	-7.852726042942352	111.0127125153084	-150.8136166870779	150.8136166870779	546.6735625765419	182.22452085884743	111.0127125153084	111.0127125153084	-111.0127125153084	-222.0254250306168	111.0127125153084	111.0127125153084	111.0127125153084	150.8136166870778	-150.8136166870779	182.22452085884743	71.21180834353888	71.21180834353888	111.0127125153084	-222.0254250306168	-435.66085006123353	55.5063562576542	-222.0254250306168	222.0254250306168	-182.22452085884743	222.0254250306168	-213.63542503061672	435.66085006123353	-55.5063562576542	-546.6735625765419	71.21180834353888	-111.0127125153084	8.39	182.22452085884728
313	-9.599603473241473	131.97524167889668	-9.599603473241473	131.97524167889668	-178.76365557186224	178.76365557186224	651.4862083944836	217.1620694648277	131.97524167889668	131.97524167889668	-131.97524167889668	-263.95048335779336	131.97524167889668	131.97524167889668	131.97524167889668	178.76365557186227	-178.76365557186224	217.1620694648277	85.18682778593113	85.18682778593113	131.97524167889668	-263.95048335779336	-519.5109667155866	65.98762083944834	-263.95048335779336	263.95048335779336	-217.1620694648277	263.95048335779336	-255.56048335779337	519.5109667155866	-65.98762083944834	-651.4862083944836	85.18682778593113	-131.97524167889668	8.39	217.16206946482785
314	-13.631058353927983	180.3527002471356	-13.631058353927983	180.3527002471356	-243.26693366284746	243.26693366284746	893.3735012356778	297.7911670785595	180.3527002471356	180.3527002471356	-180.3527002471356	-360.7054004942712	180.3527002471356	180.3527002471356	180.3527002471356	243.26693366284735	-243.26693366284746	297.7911670785595	117.43846683142374	117.43846683142374	180.3527002471356	-360.7054004942712	-713.0208009885423	90.1763501235678	-360.7054004942712	360.7054004942712	-297.7911670785595	360.7054004942712	-352.31540049427116	713.0208009885423	-90.1763501235678	-893.3735012356778	117.43846683142374	-180.3527002471356	8.39	297.79116707855917
315	-10.39661869744549	141.5394243693442	-10.39661869744549	141.5394243693442	-191.5158991591256	191.5158991591256	699.3071218467212	233.10237394890714	141.5394243693442	141.5394243693442	-141.5394243693442	-283.0788487386884	141.5394243693442	141.5394243693442	141.5394243693442	191.51589915912564	-191.5158991591256	233.10237394890714	91.56294957956281	91.56294957956281	141.5394243693442	-283.0788487386884	-557.7676974773767	70.7697121846721	-283.0788487386884	283.0788487386884	-233.10237394890714	283.0788487386884	-274.68884873868836	557.7676974773767	-70.7697121846721	-699.3071218467212	91.56294957956281	-141.5394243693442	8.39	233.10237394890686
316	-5.36524879822764	81.16298557873212	-5.36524879822764	81.16298557873212	-111.01398077164282	111.01398077164282	397.42492789366054	132.47497596455355	81.16298557873212	81.16298557873212	-81.16298557873212	-162.32597115746424	81.16298557873212	81.16298557873212	81.16298557873212	111.01398077164282	-111.01398077164282	132.47497596455355	51.31199038582142	51.31199038582142	81.16298557873212	-162.32597115746424	-316.26194231492843	40.58149278936606	-162.32597115746424	162.32597115746424	-132.47497596455355	162.32597115746424	-153.93597115746422	316.26194231492843	-40.58149278936606	-397.42492789366054	51.31199038582142	-81.16298557873212	8.39	132.4749759645535
317	-7.905867023214171	111.65040427857119	-7.905867023214171	111.65040427857119	-151.66387237142825	151.66387237142825	549.8620213928559	183.2873404642852	111.65040427857119	111.65040427857119	-111.65040427857119	-223.30080855714237	111.65040427857119	111.65040427857119	111.65040427857119	151.66387237142823	-151.66387237142825	183.2873404642852	71.63693618571412	71.63693618571412	111.65040427857119	-223.30080855714237	-438.21161711428476	55.825202139285594	-223.30080855714237	223.30080855714237	-183.2873404642852	223.30080855714237	-214.91080855714233	438.21161711428476	-55.825202139285594	-549.8620213928559	71.63693618571412	-111.65040427857119	8.39	183.2873404642855
318	-6.5849575486741685	95.7994905840888	-6.5849575486741685	95.7994905840888	-130.52932077878506	130.52932077878506	470.607452920444	156.8691509734815	95.7994905840888	95.7994905840888	-95.7994905840888	-191.5989811681776	95.7994905840888	95.7994905840888	95.7994905840888	130.52932077878518	-130.52932077878506	156.8691509734815	61.06966038939254	61.06966038939254	95.7994905840888	-191.5989811681776	-374.8079623363552	47.8997452920444	-191.5989811681776	191.5989811681776	-156.8691509734815	191.5989811681776	-183.20898116817767	374.8079623363552	-47.8997452920444	-470.607452920444	61.06966038939254	-95.7994905840888	8.39	156.86915097348128
319	-6.212117023241319	91.32540427889484	-6.212117023241319	91.32540427889484	-124.56387237185979	124.56387237185979	448.23702139447437	149.41234046482472	91.32540427889485	91.32540427889484	-91.32540427889485	-182.65080855778967	91.32540427889485	91.32540427889484	91.32540427889485	124.56387237185982	-124.56387237185979	149.41234046482475	58.086936185929886	58.086936185929886	91.32540427889485	-182.65080855778967	-356.91161711557936	45.66270213944742	-182.65080855778967	182.65080855778967	-149.41234046482472	182.65080855778967	-174.26080855778972	356.91161711557936	-45.66270213944742	-448.23702139447437	58.086936185929886	-91.32540427889485	8.39	149.41234046482475
320	-10.025584978946005	137.0870197473522	-10.025584978946005	137.0870197473522	-185.5793596631363	185.5793596631363	677.045098736761	225.68169957892042	137.0870197473522	137.0870197473522	-137.0870197473522	-274.1740394947044	137.0870197473522	137.0870197473522	137.0870197473522	185.5793596631363	-185.5793596631363	225.68169957892042	88.5946798315681	88.5946798315681	137.0870197473522	-274.1740394947044	-539.9580789894088	68.5435098736761	-274.1740394947044	274.1740394947044	-225.68169957892042	274.1740394947044	-265.7840394947043	539.9580789894088	-68.5435098736761	-677.045098736761	88.5946798315681	-137.0870197473522	8.39	225.6816995789203
321	-6.849814738331102	98.97777685997357	-6.849814738331102	98.97777685997357	-134.7670358132981	134.7670358132981	486.498884299868	162.1662947666225	98.97777685997357	98.97777685997357	-98.97777685997357	-197.95555371994715	98.97777685997357	98.97777685997357	98.97777685997357	134.7670358132982	-134.7670358132981	162.1662947666225	63.188517906649054	63.188517906649054	98.97777685997357	-197.95555371994715	-387.5211074398943	49.48888842998679	-197.95555371994715	197.95555371994715	-162.1662947666225	197.95555371994715	-189.5655537199474	387.5211074398943	-49.48888842998679	-486.498884299868	63.188517906649054	-98.97777685997357	8.39	162.16629476662274
322	-13.897083377407682	183.54500052889517	-13.897083377407682	183.54500052889517	-247.52333403852688	247.52333403852688	909.3350026444755	303.1116675481585	183.54500052889517	183.54500052889517	-183.54500052889517	-367.09000105779035	183.54500052889517	183.54500052889517	183.54500052889517	247.52333403852663	-247.52333403852688	303.1116675481585	119.56666701926345	119.56666701926345	183.54500052889517	-367.09000105779035	-725.7900021155806	91.77250026444759	-367.09000105779035	367.09000105779035	-303.1116675481585	367.09000105779035	-358.7000010577904	725.7900021155806	-91.77250026444759	-909.3350026444755	119.56666701926345	-183.54500052889517	8.39	303.11166754815866
323	-8.752735248227566	121.81282297873378	-8.752735248227566	121.81282297873378	-165.21376397164502	165.21376397164502	600.6741148936685	200.22470496455617	121.81282297873378	121.81282297873378	-121.81282297873378	-243.62564595746755	121.81282297873378	121.81282297873378	121.81282297873378	165.21376397164477	-165.21376397164502	200.22470496455617	78.41188198582253	78.41188198582253	121.81282297873378	-243.62564595746755	-478.8612919149352	60.90641148936689	-243.62564595746755	243.62564595746755	-200.22470496455617	243.62564595746755	-235.23564595746754	478.8612919149352	-60.90641148936689	-600.6741148936685	78.41188198582253	-121.81282297873378	8.39	200.22470496455642
324	-15.06375700526371	197.54508406316424	-15.06375700526371	197.54508406316424	-266.190112084219	266.190112084219	979.3354203158212	326.4451401052738	197.54508406316424	197.54508406316424	-197.54508406316424	-395.0901681263285	197.54508406316424	197.54508406316424	197.54508406316424	266.190112084219	-266.190112084219	326.4451401052738	128.90005604210953	128.90005604210953	197.54508406316424	-395.0901681263285	-781.790336252657	98.77254203158212	-395.0901681263285	395.0901681263285	-326.4451401052738	395.0901681263285	-386.70016812632844	781.790336252657	-98.77254203158212	-979.3354203158212	128.90005604210953	-197.54508406316424	8.39	326.4451401052738
325	-2.1484838913489708	42.56180669618747	-2.1484838913489708	42.56180669618747	-59.545742261583314	59.545742261583314	204.41903348093734	68.1396778269791	42.56180669618747	42.56180669618747	-42.56180669618747	-85.12361339237493	42.56180669618747	42.56180669618747	42.56180669618747	59.5457422615832	-59.545742261583314	68.1396778269791	25.57787113079162	25.57787113079162	42.56180669618747	-85.12361339237493	-161.85722678474986	21.280903348093734	-85.12361339237493	85.12361339237493	-68.1396778269791	85.12361339237493	-76.73361339237488	161.85722678474986	-21.280903348093734	-204.41903348093734	25.57787113079162	-42.56180669618747	8.39	68.13967782697914
326	-2.8346664798035164	50.79599775764104	-2.8346664798035164	50.79599775764104	-70.52466367685471	70.52466367685471	245.58998878820535	81.86332959606841	50.79599775764104	50.79599775764104	-50.79599775764104	-101.59199551528208	50.79599775764104	50.79599775764104	50.79599775764104	70.52466367685474	-70.52466367685471	81.86332959606841	31.067331838427364	31.067331838427364	50.79599775764104	-101.59199551528208	-194.79399103056414	25.39799887882052	-101.59199551528208	101.59199551528208	-81.86332959606841	101.59199551528208	-93.20199551528185	194.79399103056414	-25.39799887882052	-245.58998878820535	31.067331838427364	-50.79599775764104	8.39	81.86332959606835
327	-9.493002240836347	130.69602689003403	-9.493002240836347	130.69602689003403	-177.05803585337873	177.05803585337873	645.0901344501706	215.03004481672338	130.69602689003403	130.69602689003403	-130.69602689003403	-261.39205378006807	130.69602689003403	130.69602689003403	130.69602689003403	177.0580358533789	-177.05803585337873	215.03004481672338	84.33401792668936	84.33401792668936	130.69602689003403	-261.39205378006807	-514.394107560136	65.34801344501702	-261.39205378006807	261.39205378006807	-215.03004481672338	261.39205378006807	-253.00205378006808	514.394107560136	-65.34801344501702	-645.0901344501706	84.33401792668936	-130.69602689003403	8.39	215.03004481672338
328	-10.29023002896136	140.26276034753474	-10.29023002896136	140.26276034753474	-189.81368046337965	189.81368046337965	692.9238017376737	230.97460057922456	140.26276034753474	140.26276034753474	-140.26276034753474	-280.5255206950695	140.26276034753474	140.26276034753474	140.26276034753474	189.81368046337963	-189.81368046337965	230.97460057922456	90.71184023168982	90.71184023168982	140.26276034753474	-280.5255206950695	-552.6610413901388	70.13138017376737	-280.5255206950695	280.5255206950695	-230.97460057922456	280.5255206950695	-272.1355206950693	552.6610413901388	-70.13138017376737	-692.9238017376737	90.71184023168982	-140.26276034753474	8.39	230.97460057922464
329	-12.56535464197134	167.5642557036513	-12.56535464197134	167.5642557036513	-226.21567427153505	226.21567427153505	829.4312785182566	276.4770928394188	167.5642557036513	167.5642557036513	-167.5642557036513	-335.1285114073026	167.5642557036513	167.5642557036513	167.5642557036513	226.21567427153502	-226.21567427153505	276.4770928394188	108.91283713576753	108.91283713576753	167.5642557036513	-335.1285114073026	-661.8670228146051	83.78212785182565	-335.1285114073026	335.1285114073026	-276.4770928394188	335.1285114073026	-326.7385114073017	661.8670228146051	-83.78212785182565	-829.4312785182566	108.91283713576753	-167.5642557036513	8.39	276.47709283941884
330	-8.487346647067739	118.62815976481073	-8.487346647067739	118.62815976481073	-160.96754635308096	160.96754635308096	584.7507988240541	194.9169329413512	118.62815976481073	118.62815976481073	-118.62815976481073	-237.25631952962146	118.62815976481073	118.62815976481073	118.62815976481073	160.96754635308116	-160.96754635308096	194.9169329413512	76.2887731765405	76.2887731765405	118.62815976481073	-237.25631952962146	-466.1226390592429	59.314079882405366	-237.25631952962146	237.25631952962146	-194.9169329413512	237.25631952962146	-228.86631952962148	466.1226390592429	-59.314079882405366	-584.7507988240541	76.2887731765405	-118.62815976481073	8.39	194.91693294135123
331	-5.893905863411419	87.506870360937	-5.893905863411419	87.506870360937	-119.47249381458266	119.47249381458266	429.144351804685	143.0481172682283	87.506870360937	87.506870360937	-87.506870360937	-175.013740721874	87.506870360937	87.506870360937	87.506870360937	119.47249381458266	-119.47249381458266	143.04811726822834	55.54124690729134	55.54124690729134	87.506870360937	-175.013740721874	-341.637481443748	43.7534351804685	-175.013740721874	175.013740721874	-143.0481172682283	175.013740721874	-166.62374072187401	341.637481443748	-43.7534351804685	-429.144351804685	55.54124690729134	-87.506870360937	8.39	143.04811726822834
332	-13.044264988305722	173.31117985966844	-13.044264988305722	173.31117985966844	-233.8782398128912	233.8782398128912	858.1658992983422	286.055299766114	173.31117985966844	173.31117985966844	-173.31117985966844	-346.6223597193369	173.31117985966844	173.31117985966844	173.31117985966844	233.87823981289125	-233.8782398128912	286.055299766114	112.74411990644569	112.74411990644569	173.31117985966844	-346.6223597193369	-684.8547194386737	86.65558992983422	-346.6223597193369	346.6223597193369	-286.055299766114	346.6223597193369	-338.23235971933684	684.8547194386737	-86.65558992983422	-858.1658992983422	112.74411990644569	-173.31117985966844	8.39	286.05529976611405
333	-12.777919413317585	170.11503295981106	-12.777919413317585	170.11503295981106	-229.6167106130814	229.6167106130814	842.1851647990554	280.72838826635166	170.11503295981106	170.11503295981106	-170.11503295981106	-340.2300659196221	170.11503295981106	170.11503295981106	170.11503295981106	229.61671061308152	-229.6167106130814	280.72838826635166	110.61335530654071	110.61335530654071	170.11503295981106	-340.2300659196221	-672.0701318392443	85.05751647990553	-340.2300659196221	340.2300659196221	-280.72838826635166	340.2300659196221	-331.84006591962213	672.0701318392443	-85.05751647990553	-842.1851647990554	110.61335530654071	-170.11503295981106	8.39	280.7283882663519
334	-12.406567273215858	165.65880727859007	-12.406567273215858	165.65880727859007	-223.67507637145343	223.67507637145343	819.9040363929505	273.3013454643167	165.65880727859007	165.65880727859007	-165.65880727859007	-331.31761455718015	165.65880727859007	165.65880727859007	165.65880727859007	223.67507637145354	-223.67507637145343	273.3013454643167	107.64253818572672	107.64253818572672	165.65880727859007	-331.31761455718015	-654.2452291143603	82.82940363929504	-331.31761455718015	331.31761455718015	-273.3013454643167	331.31761455718015	-322.92761455718016	654.2452291143603	-82.82940363929504	-819.9040363929505	107.64253818572672	-165.65880727859007	8.39	273.3013454643169
335	-10.873298378447998	147.25958054137686	-10.873298378447998	147.25958054137686	-199.14277405516913	199.14277405516913	727.9079027068842	242.6359675689614	147.25958054137686	147.25958054137686	-147.25958054137686	-294.5191610827537	147.25958054137686	147.25958054137686	147.25958054137686	199.14277405516918	-199.14277405516913	242.6359675689614	95.37638702758454	95.37638702758454	147.25958054137686	-294.5191610827537	-580.6483221655075	73.62979027068843	-294.5191610827537	294.5191610827537	-242.6359675689614	294.5191610827537	-286.12916108275374	580.6483221655075	-73.62979027068843	-727.9079027068842	95.37638702758454	-147.25958054137686	8.39	242.63596756896158
336	-6.637992246985396	96.43590696382452	-6.637992246985396	96.43590696382452	-131.37787595176604	131.37787595176604	473.7895348191226	157.92984493970755	96.43590696382452	96.43590696382452	-96.43590696382452	-192.87181392764904	96.43590696382452	96.43590696382452	96.43590696382452	131.37787595176587	-131.37787595176604	157.92984493970755	61.493937975883	61.493937975883	96.43590696382452	-192.87181392764904	-377.3536278552981	48.21795348191226	-192.87181392764904	192.87181392764904	-157.92984493970755	192.87181392764904	-184.4818139276489	377.3536278552981	-48.21795348191226	-473.7895348191226	61.493937975883	-96.43590696382452	8.39	157.92984493970755
337	-15.328614194920757	200.7233703390491	-15.328614194920757	200.7233703390491	-270.4278271187321	270.4278271187321	995.2268516952456	331.74228389841505	200.7233703390491	200.7233703390491	-200.7233703390491	-401.4467406780982	200.7233703390491	200.7233703390491	200.7233703390491	270.42782711873224	-270.4278271187321	331.74228389841505	131.01891355936607	131.01891355936607	200.7233703390491	-401.4467406780982	-794.5034813561964	100.36168516952455	-401.4467406780982	401.4467406780982	-331.74228389841505	401.4467406780982	-393.0567406780982	794.5034813561964	-100.36168516952455	-995.2268516952456	131.01891355936607	-200.7233703390491	8.39	331.7422838984153
338	-14.690916479830891	193.07099775797064	-14.690916479830891	193.07099775797064	-260.2246636772942	260.2246636772942	956.9649887898534	318.98832959661763	193.07099775797064	193.07099775797064	-193.07099775797064	-386.1419955159413	193.07099775797064	193.07099775797064	193.07099775797064	260.2246636772943	-260.2246636772942	318.98832959661763	125.9173318386471	125.9173318386471	193.07099775797064	-386.1419955159413	-763.8939910318826	96.53549887898532	-386.1419955159413	386.1419955159413	-318.98832959661763	386.1419955159413	-377.7519955159413	763.8939910318826	-96.53549887898532	-956.9649887898534	125.9173318386471	-193.07099775797064	8.39	318.98832959661786
339	-13.950118075719262	184.18141690863126	-13.950118075719262	184.18141690863126	-248.37188921150835	248.37188921150835	912.5170845431564	304.17236151438533	184.18141690863126	184.18141690863126	-184.18141690863126	-368.3628338172625	184.18141690863126	184.18141690863126	184.18141690863126	248.37188921150846	-248.37188921150835	304.17236151438533	119.99094460575418	119.99094460575418	184.18141690863126	-368.3628338172625	-728.3356676345251	92.09070845431563	-368.3628338172625	368.3628338172625	-304.17236151438533	368.3628338172625	-359.97283381726254	728.3356676345251	-92.09070845431563	-912.5170845431564	119.99094460575418	-184.18141690863126	8.39	304.17236151438556
340	-12.14011541626718	162.4613849952068	-12.14011541626718	162.4613849952068	-219.41184666027573	219.41184666027573	803.9169249760341	267.97230832534456	162.4613849952068	162.4613849952068	-162.4613849952068	-324.9227699904136	162.4613849952068	162.4613849952068	162.4613849952068	219.41184666027584	-219.41184666027573	267.97230832534456	105.51092333013787	105.51092333013787	162.4613849952068	-324.9227699904136	-641.4555399808272	81.2306924976034	-324.9227699904136	324.9227699904136	-267.97230832534456	324.9227699904136	-316.53276999041384	641.4555399808272	-81.2306924976034	-803.9169249760341	105.51092333013787	-162.4613849952068	8.39	267.9723083253448
341	-6.478356316268843	94.52027579522678	-6.478356316268843	94.52027579522678	-128.82370106030237	128.82370106030237	464.21137897613403	154.73712632537786	94.52027579522678	94.52027579522678	-94.52027579522678	-189.04055159045356	94.52027579522678	94.52027579522678	94.52027579522678	128.82370106030248	-128.82370106030237	154.73712632537786	60.21685053015119	60.21685053015119	94.52027579522678	-189.04055159045356	-369.69110318090713	47.26013789761339	-189.04055159045356	189.04055159045356	-154.73712632537786	189.04055159045356	-180.6505515904538	369.69110318090713	-47.26013789761339	-464.21137897613403	60.21685053015119	-94.52027579522678	8.39	154.73712632537809
342	-6.158869761008822	90.68643713210645	-6.158869761008822	90.68643713210645	-123.71191617614193	123.71191617614193	445.04218566053237	148.3473952201773	90.68643713210645	90.68643713210645	-90.68643713210645	-181.3728742642129	90.68643713210645	90.68643713210645	90.68643713210645	123.71191617614204	-123.71191617614193	148.3473952201773	57.66095808807097	57.66095808807097	90.68643713210645	-181.3728742642129	-354.3557485284258	45.343218566053224	-181.3728742642129	181.3728742642129	-148.3473952201773	181.3728742642129	-172.98287426421314	354.3557485284258	-45.343218566053224	-445.04218566053237	57.66095808807097	-90.68643713210645	8.39	148.34739522017753
343	-2.781525499531542	50.15830599437845	-2.781525499531542	50.15830599437845	-69.6744079925046	69.6744079925046	242.4015299718924	80.80050999063064	50.15830599437845	50.15830599437845	-50.15830599437845	-100.3166119887569	50.15830599437845	50.15830599437845	50.15830599437845	69.67440799250471	-69.6744079925046	80.80050999063064	30.642203996252306	30.642203996252306	50.15830599437845	-100.3166119887569	-192.24322397751382	25.079152997189226	-100.3166119887569	100.3166119887569	-80.80050999063064	100.3166119887569	-91.92661198875692	192.24322397751382	-25.079152997189226	-242.4015299718924	30.642203996252306	-50.15830599437845	8.39	80.80050999063087
344	-9.972337716713572	136.44805260056296	-9.972337716713572	136.44805260056296	-184.72740346741728	184.72740346741728	673.8502630028149	224.6167543342715	136.44805260056296	136.44805260056296	-136.44805260056296	-272.8961052011259	136.44805260056296	136.44805260056296	136.44805260056296	184.7274034674174	-184.72740346741728	224.6167543342715	88.16870173370864	88.16870173370864	136.44805260056296	-272.8961052011259	-537.4022104022519	68.22402630028148	-272.8961052011259	272.8961052011259	-224.6167543342715	272.8961052011259	-264.50610520112593	537.4022104022519	-68.22402630028148	-673.8502630028149	88.16870173370864	-136.44805260056296	8.39	224.61675433427172
345	-9.1760613850376	126.89273662045184	-9.1760613850376	126.89273662045184	-171.98698216060245	171.98698216060245	626.0736831022593	208.69122770075296	126.89273662045184	126.89273662045184	-126.89273662045184	-253.78547324090368	126.89273662045184	126.89273662045184	126.89273662045184	171.98698216060257	-171.98698216060245	208.69122770075296	81.79849108030123	81.79849108030123	126.89273662045184	-253.78547324090368	-499.1809464818074	63.44636831022592	-253.78547324090368	253.78547324090368	-208.69122770075296	253.78547324090368	-245.39547324090393	499.1809464818074	-63.44636831022592	-626.0736831022593	81.79849108030123	-126.89273662045184	8.39	208.6912277007532
346	-8.699487985995408	121.17385583194414	-8.699487985995408	121.17385583194414	-164.3618077759255	164.3618077759255	597.4792791597208	199.1597597199068	121.17385583194414	121.17385583194414	-121.17385583194414	-242.34771166388828	121.17385583194414	121.17385583194414	121.17385583194414	164.36180777592563	-164.3618077759255	199.1597597199068	77.98590388796276	77.98590388796276	121.17385583194414	-242.34771166388828	-476.30542332777657	60.58692791597207	-242.34771166388828	242.34771166388828	-199.1597597199068	242.34771166388828	-233.95771166388806	476.30542332777657	-60.58692791597207	-597.4792791597208	77.98590388796276	-121.17385583194414	8.39	199.15975971990702
347	-11.716679610023954	157.3801553202868	-11.716679610023954	157.3801553202868	-212.6368737603824	212.6368737603824	778.5107766014341	259.5035922004779	157.3801553202868	157.3801553202868	-157.3801553202868	-314.7603106405736	157.3801553202868	157.3801553202868	157.3801553202868	212.6368737603825	-212.6368737603824	259.5035922004779	102.1234368801912	102.1234368801912	157.3801553202868	-314.7603106405736	-621.1306212811472	78.6900776601434	-314.7603106405736	314.7603106405736	-259.5035922004779	314.7603106405736	-306.3703106405734	621.1306212811472	-78.6900776601434	-778.5107766014341	102.1234368801912	-157.3801553202868	8.39	259.5035922004781
348	-7.746231092497556	109.73477310997009	-7.746231092497556	109.73477310997009	-149.10969747996012	149.10969747996012	540.2838655498506	180.09462184995004	109.73477310997009	109.73477310997009	-109.73477310997009	-219.46954621994018	109.73477310997009	109.73477310997009	109.73477310997009	149.10969747996023	-149.10969747996012	180.09462184995004	70.35984873998007	70.35984873998007	109.73477310997009	-219.46954621994018	-430.5490924398804	54.867386554985046	-219.46954621994018	219.46954621994018	-180.09462184995004	219.46954621994018	-211.07954621993997	430.5490924398804	-54.867386554985046	-540.2838655498506	70.35984873998007	-109.73477310997009	8.39	180.09462184995027
