	rxn01451	rxn10125	rxn01452	rxn05312	rxn05318	rJB00267	rxn37440	rxn05560	rxn00615	rxn00148	rxn00786	rxn00134	rxn01492	rxn05581	rxn00097	rxn00747	rxn10165	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00082_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00007_e	ATPM	DM_cpd00002_c
42	-211.72763537408164	-211.72763537408164	211.72763537408164	349.05395306112246	116.35131768704083	16.779999999999973	16.779999999999973	-8.389999999999986	-332.2739530611225	8.389999999999986	-8.389999999999986	116.35131768704082	-8.389999999999986	332.2739530611225	107.96131768704082	-8.389999999999986	349.05395306112246	-16.779999999999973	8.389999999999986	-116.35131768704083	8.389999999999986	332.2739530611225	-349.05395306112246	16.779999999999973	-8.389999999999986	8.39	116.35131768704086
43	-457.8279124212026	-457.8279124212026	457.8279124212026	718.2043686318038	239.4014562106013	16.779999999999973	16.779999999999973	-8.389999999999986	-701.4243686318039	8.389999999999986	-8.389999999999986	239.40145621060128	-8.389999999999986	701.4243686318039	231.0114562106013	-8.389999999999986	718.2043686318038	-16.779999999999973	8.389999999999986	-239.4014562106013	8.389999999999986	701.4243686318039	-718.2043686318038	16.779999999999973	-8.389999999999986	8.39	239.40145621060128
44	-326.6617704212019	-326.6617704212019	326.6617704212019	521.4551556318028	173.81838521060092	16.779999999999973	16.779999999999973	-8.389999999999986	-504.6751556318028	8.389999999999986	-8.389999999999986	173.81838521060092	-8.389999999999986	504.6751556318028	165.42838521060094	-8.389999999999986	521.4551556318028	-16.779999999999973	8.389999999999986	-173.81838521060092	8.389999999999986	504.6751556318028	-521.4551556318028	16.779999999999973	-8.389999999999986	8.39	173.81838521060118
45	-293.8703660873447	-293.8703660873447	293.8703660873447	472.26804913101705	157.4226830436723	16.779999999999973	16.779999999999973	-8.389999999999986	-455.4880491310171	8.389999999999986	-8.389999999999986	157.42268304367235	-8.389999999999986	455.4880491310171	149.03268304367236	-8.389999999999986	472.26804913101705	-16.779999999999973	8.389999999999986	-157.4226830436723	8.389999999999986	455.4880491310171	-472.26804913101705	16.779999999999973	-8.389999999999986	8.39	157.42268304367235
46	-523.2798172792027	-523.2798172792027	523.2798172792027	816.3822259188039	272.12740863960136	16.779999999999973	16.779999999999973	-8.389999999999986	-799.6022259188039	8.389999999999986	-8.389999999999986	272.1274086396013	-8.389999999999986	799.6022259188039	263.7374086396013	-8.389999999999986	816.3822259188039	-16.779999999999973	8.389999999999986	-272.12740863960136	8.389999999999986	799.6022259188039	-816.3822259188039	16.779999999999973	-8.389999999999986	8.39	272.1274086396013
47	-343.05740700532255	-343.05740700532255	343.05740700532255	546.0486105079838	182.0162035026613	16.779999999999973	16.779999999999973	-8.389999999999986	-529.2686105079838	8.389999999999986	-8.389999999999986	182.01620350266126	-8.389999999999986	529.2686105079838	173.62620350266127	-8.389999999999986	546.0486105079838	-16.779999999999973	8.389999999999986	-182.0162035026613	8.389999999999986	529.2686105079838	-546.0486105079838	16.779999999999973	-8.389999999999986	8.39	182.01620350266126
48	-244.55176552946403	-244.55176552946403	244.55176552946403	398.290148294196	132.763382764732	16.779999999999973	16.779999999999973	-8.389999999999986	-381.51014829419603	8.389999999999986	-8.389999999999986	132.763382764732	-8.389999999999986	381.51014829419603	124.37338276473201	-8.389999999999986	398.290148294196	-16.779999999999973	8.389999999999986	-132.763382764732	8.389999999999986	381.51014829419603	-398.290148294196	16.779999999999973	-8.389999999999986	8.39	132.7633827647323
49	-490.586459767918	-490.586459767918	490.586459767918	767.342189651877	255.780729883959	16.779999999999973	16.779999999999973	-8.389999999999986	-750.562189651877	8.389999999999986	-8.389999999999986	255.780729883959	-8.389999999999986	750.562189651877	247.390729883959	-8.389999999999986	767.342189651877	-16.779999999999973	8.389999999999986	-255.780729883959	8.389999999999986	750.562189651877	-767.342189651877	16.779999999999973	-8.389999999999986	8.39	255.78072988395914
50	-441.4321446714649	-441.4321446714649	441.4321446714649	693.6107170071974	231.20357233573247	16.779999999999973	16.779999999999973	-8.389999999999986	-676.8307170071974	8.389999999999986	-8.389999999999986	231.20357233573247	-8.389999999999986	676.8307170071974	222.8135723357325	-8.389999999999986	693.6107170071974	-16.779999999999973	8.389999999999986	-231.20357233573247	8.389999999999986	676.8307170071974	-693.6107170071974	16.779999999999973	-8.389999999999986	8.39	231.20357233573247
51	-539.675453863323	-539.675453863323	539.675453863323	840.9756807949846	280.3252269316615	16.779999999999973	16.779999999999973	-8.389999999999986	-824.1956807949846	8.389999999999986	-8.389999999999986	280.3252269316615	-8.389999999999986	824.1956807949846	271.93522693166153	-8.389999999999986	840.9756807949846	-16.779999999999973	8.389999999999986	-280.3252269316615	8.389999999999986	824.1956807949846	-840.9756807949846	16.779999999999973	-8.389999999999986	8.39	280.3252269316615
