	rxn10158	rxn05312	rxn05318	rxn05561	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00097	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
68	-400.59889325405607	219.4358865081117	209.11905000000013	400.59889325405607	407.92126349188845	-1000.0	43.6684134918886	43.6684134918886	209.11905000000013	-43.6684134918886	1000.0	165.45063650811142	43.6684134918886	592.0787365081115	372.64284999999984	-209.11905000000013	1000.0	-1000.0	372.6428500000003	-372.64284999999984	372.64284999999984	8.39	209.11904999999996
69	-624.5801056776222	1000.0	375.419894322378	624.5801056776222	126.25968296713404	-1000.0	260.90936593426807	260.90936593426807	375.419894322378	-260.90936593426807	1000.0	114.51052838810995	260.90936593426807	873.740317032866	-126.25968296713404	-375.419894322378	1000.0	-1000.0	-126.25968296713381	126.25968296713404	-126.25968296713404	8.39	375.4198943223781
70	-638.529342194671	1000.0	361.4706578053291	638.529342194671	84.41197341598703	-1000.0	177.2139468319741	177.2139468319741	361.4706578053291	-177.2139468319741	1000.0	184.25671097335496	177.2139468319741	915.5880265840129	-84.41197341598706	-361.4706578053291	1000.0	-1000.0	-84.41197341598718	84.41197341598706	-84.41197341598705	8.39	361.4706578053291
71	-627.2681597008335	1000.0	372.7318402991665	627.2681597008335	118.19552089749945	-1000.0	244.78104179499894	244.78104179499894	372.7318402991665	-244.78104179499894	1000.0	127.95079850416761	244.78104179499894	881.8044791025005	-118.19552089749948	-372.7318402991665	1000.0	-999.9999999999999	-118.19552089749948	118.19552089749948	-118.19552089749945	8.39	372.7318402991667
72	-631.0143597639698	1000.0	368.9856402360301	631.0143597639698	106.95692070809041	-1000.0	222.30384141618083	222.30384141618083	368.9856402360301	-222.30384141618083	1000.0	146.68179881984935	222.30384141618083	893.0430792919096	-106.95692070809048	-368.9856402360301	1000.0	-1000.0	-106.9569207080907	106.95692070809048	-106.95692070809041	8.39	368.98564023603035
73	-502.50731514637016	753.7609727195554	251.25365757318514	502.50731514637016	0.0	-753.7609727195554	8.389999999999986	8.389999999999986	251.25365757318514	-8.389999999999986	753.7609727195554	242.86365757318515	8.389999999999986	753.7609727195554	0.0	-251.25365757318514	753.7609727195554	-753.7609727195554	0.0	0.0	0.0	8.39	251.2536575731852
74	-618.949105518541	928.4236582778116	309.4745527592706	618.949105518541	0.0	-928.4236582778116	8.389999999999986	8.389999999999986	309.4745527592706	-8.389999999999986	928.4236582778116	301.08455275927065	8.389999999999986	928.4236582778116	0.0	-309.4745527592706	928.4236582778116	-928.4236582778116	0.0	0.0	0.0	8.39	309.4745527592704
75	-423.02924208409695	404.5041402803233	279.2228280560647	423.02924208409695	433.16434388787064	-1000.0	279.2228280560647	279.2228280560647	279.2228280560647	-279.2228280560647	1000.0	0.0	279.2228280560647	566.8356561121293	162.33151583180597	-279.2228280560647	1000.0	-1000.0	162.33151583180597	-162.33151583180597	162.33151583180597	8.39	279.2228280560645
76	-337.96981136775025	453.4230818236671	222.51654091183354	337.96981136775025	214.1265409118336	-667.5496227355006	222.51654091183354	222.51654091183354	222.51654091183354	-222.51654091183354	667.5496227355006	0.0	222.51654091183354	453.4230818236671	0.0	-222.51654091183354	667.5496227355006	-667.5496227355007	0.0	0.0	0.0	8.39	222.51654091183354
77	-467.057049449086	551.2634981636199	308.57469963272405	467.057049449086	374.46060073455203	-1000.0	308.574699632724	308.574699632724	308.57469963272405	-308.574699632724	1000.0	0.0	308.574699632724	625.539399265448	74.27590110182803	-308.57469963272405	1000.0	-999.9999999999999	74.27590110182804	-74.27590110182803	74.27590110182803	8.39	308.57469963272393
78	-377.93771950518953	254.19906501729815	249.1618130034596	377.93771950518953	493.28637399308076	-1000.0	249.16181300345966	249.16181300345966	249.1618130034596	-249.16181300345966	1000.0	0.0	249.16181300345966	506.71362600691924	252.5145609896211	-249.1618130034596	1000.0	-1000.0	252.51456098962132	-252.5145609896211	252.5145609896211	8.39	249.1618130034597
