	rxn10125	rxn00779	rxn13726	rxn08094	rxn00184	rxn05312	rxn05318	rxn10154	rxn10113	rxn00285	rxn05307	rxn00165	rxn08556	rxn01639	rxn05158	rxn00615	rxn00148	rxn10042	rxn00250	rxn00134	rxn00102	rxn05559	rxn00374	rxn05581	rxn00459	rxn00251	rxn00747	rxn01642	rxn12604	rxn02085	rxn01106	rxn10165	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	EX_cpd00581_e	ATPM	EX_cpd00047_e	DM_cpd00002_c
121	-72.1719038798654	48.114602586576936	96.22920517315387	24.057301293288468	24.057301293288468	379.694386928186	221.73814540402572	-24.057301293288468	144.3438077597308	-24.057301293288468	-48.114602586576936	-48.114602586576936	48.114602586576936	24.057301293288468	285.5200492838911	-568.9852310389233	221.73814540402572	96.22920517315387	173.62354281744877	221.73814540402572	-173.62354281744877	-24.057301293288468	24.057301293288468	568.9852310389233	48.114602586576936	173.62354281744877	-48.114602586576936	24.057301293288468	24.057301293288468	-24.057301293288468	-48.114602586576936	331.5797843416091	-24.057301293288475	-48.114602586576936	72.1719038798654	-221.73814540402572	24.057301293288475	568.9852310389233	-617.0998336255002	48.114602586576936	48.114602586576936	-72.1719038798654	-48.11460258657689	24.057301293288468	-24.057301293288468	8.39	24.057301293288468	221.73814540402572
122	-83.06005226165942	55.37336817443961	110.74673634887922	27.686684087219806	27.686684087219806	436.5547173664436	255.61238481405152	-27.686684087219806	166.12010452331884	-27.686684087219806	-55.37336817443961	-55.37336817443961	55.37336817443961	27.686684087219806	330.28243707571096	-656.0904180932753	255.61238481405152	110.74673634887922	200.23901663961192	255.61238481405152	-200.23901663961192	-27.686684087219806	27.686684087219806	656.0904180932753	55.37336817443961	200.23901663961192	-55.37336817443961	27.686684087219806	27.686684087219806	-27.686684087219806	-55.37336817443961	381.181349192004	-27.686684087219817	-55.37336817443952	83.06005226165942	-255.61238481405152	27.686684087219817	656.0904180932753	-711.463786267715	55.37336817443952	55.37336817443961	-83.06005226165942	-55.373368174439584	27.686684087219806	-27.686684087219806	8.39	27.686684087219806	255.6123848140514
123	-70.20927524177684	46.80618349451789	93.61236698903578	23.403091747258944	23.403091747258944	369.44510404039016	215.63218964108347	-23.403091747258944	140.41855048355367	-23.403091747258944	-46.80618349451789	-46.80618349451789	46.80618349451789	23.403091747258944	277.45146488286025	-553.2842019342145	215.63218964108347	93.61236698903578	168.8260061465656	215.63218964108347	-168.8260061465656	-23.403091747258944	23.403091747258944	553.2842019342145	46.80618349451789	168.8260061465656	-46.80618349451789	23.403091747258944	23.403091747258944	-23.403091747258944	-46.80618349451789	322.6389205458721	-23.40309174725894	-46.80618349451794	70.20927524177684	-215.63218964108347	23.40309174725894	553.2842019342145	-600.0903854287324	46.80618349451794	46.80618349451789	-70.20927524177684	-46.80618349451805	23.403091747258944	-23.403091747258944	8.39	23.403091747258944	215.63218964108344
124	-75.13851258359009	50.09234172239339	100.18468344478678	25.046170861196696	25.046170861196696	395.1866768254149	230.96759470450252	-25.046170861196696	150.27702516718017	-25.046170861196696	-50.09234172239339	-50.09234172239339	50.09234172239339	25.046170861196696	297.71610728809264	-592.7181006687208	230.96759470450252	100.18468344478678	180.87525298210912	230.96759470450252	-180.87525298210912	-25.046170861196696	25.046170861196696	592.7181006687208	50.09234172239339	180.87525298210912	-50.09234172239339	25.046170861196696	25.046170861196696	-25.046170861196696	-50.09234172239339	345.09433510302154	-25.046170861196686	-50.0923417223934	75.13851258359009	-230.96759470450252	25.046170861196686	592.7181006687208	-642.8104423911142	50.0923417223934	50.09234172239339	-75.13851258359009	-50.09234172239337	25.046170861196696	-25.046170861196696	8.39	25.046170861196696	230.9675947045025
125	-54.33247770125064	36.221651800833754	72.44330360166752	18.11082590041688	18.11082590041688	286.5329391065311	166.23770840389088	-18.11082590041688	108.66495540250128	-18.11082590041688	-36.22165180083376	-36.22165180083376	36.221651800833754	18.11082590041688	212.18018610514156	-426.2698216100052	166.23770840389088	72.44330360166752	130.01605660305714	166.23770840389088	-130.01605660305714	-18.11082590041688	18.11082590041688	426.2698216100052	36.221651800833754	130.01605660305714	-36.221651800833754	18.11082590041688	18.11082590041688	-18.11082590041688	-36.221651800833754	250.31128730569736	-18.11082590041687	-36.22165180083377	54.33247770125064	-166.23770840389088	18.11082590041687	426.2698216100052	-462.4914734108389	36.22165180083377	36.22165180083376	-54.33247770125064	-36.22165180083374	18.11082590041688	-18.11082590041688	8.39	18.11082590041688	166.23770840389085
126	-71.1896092268361	47.4597394845574	94.9194789691148	23.7298697422787	23.7298697422787	374.56462596236634	218.6821175946012	-23.7298697422787	142.3792184536722	-23.7298697422787	-47.4597394845574	-47.4597394845574	47.4597394845574	23.7298697422787	281.48172682143735	-561.1268738146889	218.6821175946012	94.9194789691148	171.2223781100438	218.6821175946012	-171.2223781100438	-23.7298697422787	23.7298697422787	561.1268738146889	47.4597394845574	171.2223781100438	-47.4597394845574	23.7298697422787	23.7298697422787	-23.7298697422787	-47.4597394845574	327.104886477809	-23.72986974227871	-47.45973948455736	71.1896092268361	-218.6821175946012	23.72986974227871	561.1268738146889	-608.5866132992463	47.45973948455736	47.4597394845574	-71.1896092268361	-47.459739484557375	23.7298697422787	-23.7298697422787	8.39	23.7298697422787	218.68211759460132
127	-95.24108545311972	63.494056968746484	126.98811393749297	31.747028484373242	31.747028484373242	500.16677958851415	293.50893252081687	-31.747028484373242	190.48217090623945	-31.747028484373242	-63.494056968746484	-63.494056968746484	63.494056968746484	31.747028484373242	380.36001797393646	-753.5386836249576	293.50893252081687	126.98811393749297	230.01487555207038	293.50893252081687	-230.01487555207038	-31.747028484373242	31.747028484373242	753.5386836249576	63.494056968746484	230.01487555207038	-63.494056968746484	31.747028484373242	31.747028484373242	-31.747028484373242	-63.494056968746484	436.67272261976757	-31.74702848437326	-63.494056968746506	95.24108545311972	-293.50893252081687	31.74702848437326	753.5386836249576	-817.032740593704	63.494056968746506	63.494056968746484	-95.24108545311972	-63.49405696874658	31.747028484373242	-31.747028484373242	8.39	31.747028484373242	293.50893252081687
128	-94.74001627909726	63.1600108527315	126.320021705463	31.58000542636575	31.58000542636575	497.55008501306344	291.95005064608034	-31.58000542636575	189.48003255819452	-31.58000542636575	-63.1600108527315	-63.1600108527315	63.1600108527315	31.58000542636575	378.3000669251776	-749.530130232778	291.95005064608034	126.320021705463	228.79003979334885	291.95005064608034	-228.79003979334885	-31.58000542636575	31.58000542636575	749.530130232778	63.1600108527315	228.79003979334885	-63.1600108527315	31.58000542636575	31.58000542636575	-31.58000542636575	-63.1600108527315	434.39007416033195	-31.580005426365744	-63.16001085273156	94.74001627909726	-291.95005064608034	31.580005426365744	749.530130232778	-812.6901410855096	63.16001085273156	63.1600108527315	-94.74001627909726	-63.16001085273148	31.58000542636575	-31.58000542636575	8.39	31.58000542636575	291.9500506460803
129	-94.2389471050744	62.825964736716266	125.65192947343253	31.412982368358133	31.412982368358133	494.9333904376108	290.39116877134256	-31.412982368358133	188.4778942101488	-31.412982368358133	-62.825964736716266	-62.825964736716266	62.825964736716266	31.412982368358133	376.2401158764169	-745.521576840595	290.39116877134256	125.65192947343253	227.5652040346263	290.39116877134256	-227.5652040346263	-31.412982368358133	31.412982368358133	745.521576840595	62.825964736716266	227.5652040346263	-62.825964736716266	31.412982368358133	31.412982368358133	-31.412982368358133	-62.825964736716266	432.1074257008944	-31.412982368358115	-62.825964736716315	94.2389471050744	-290.39116877134256	31.412982368358115	745.521576840595	-808.3475415773113	62.825964736716315	62.825964736716266	-94.2389471050744	-62.8259647367164	31.412982368358133	-31.412982368358133	8.39	31.412982368358133	290.39116877134256
130	-64.5092263703622	43.0061509135748	86.01230182714963	21.5030754567874	21.5030754567874	339.678182156336	197.89870426334912	-21.5030754567874	129.01845274072443	-21.5030754567874	-43.0061509135748	-43.0061509135748	43.0061509135748	21.5030754567874	254.01793063371133	-507.68381096289767	197.89870426334912	86.01230182714963	154.89255334977432	197.89870426334912	-154.89255334977432	-21.5030754567874	21.5030754567874	507.68381096289767	43.0061509135748	154.89255334977432	-43.0061509135748	21.5030754567874	21.5030754567874	-21.5030754567874	-43.0061509135748	296.67203124276114	-21.5030754567874	-43.00615091357486	64.50922637036221	-197.89870426334912	21.5030754567874	507.68381096289767	-550.6899618764725	43.00615091357486	43.0061509135748	-64.50922637036221	-43.00615091357486	21.5030754567874	-21.5030754567874	8.39	21.5030754567874	197.8987042633491
131	-105.19565708795506	70.1304380586367	140.2608761172734	35.06521902931835	35.06521902931835	552.1517647926541	324.4787109403046	-35.06521902931835	210.3913141759101	-35.06521902931835	-70.1304380586367	-70.1304380586367	70.1304380586367	35.06521902931835	421.2843680282597	-833.1752567036405	324.4787109403046	140.2608761172734	254.34827288166792	324.4787109403046	-254.34827288166792	-35.06521902931835	35.06521902931835	833.1752567036405	70.1304380586367	254.34827288166792	-70.1304380586367	35.06521902931835	35.06521902931835	-35.06521902931835	-70.1304380586367	482.02132673401746	-35.06521902931837	-70.13043805863657	105.19565708795506	-324.4787109403046	35.06521902931837	833.1752567036405	-903.3056947622772	70.13043805863657	70.1304380586367	-105.19565708795506	-70.13043805863668	35.06521902931835	-35.06521902931835	8.39	35.06521902931835	324.4787109403046
132	-99.72876087781015	66.48584058520676	132.97168117041352	33.24292029260338	33.24292029260338	523.602417917453	307.47058939763156	-33.24292029260338	199.4575217556203	-33.24292029260338	-66.48584058520676	-66.48584058520676	66.48584058520676	33.24292029260338	398.8093502754417	-789.4400870224812	307.47058939763156	132.97168117041352	240.9847488124248	307.47058939763156	-240.9847488124248	-33.24292029260338	33.24292029260338	789.4400870224812	66.48584058520676	240.9847488124248	-66.48584058520676	33.24292029260338	33.24292029260338	-33.24292029260338	-66.48584058520676	457.1165773322462	-33.2429202926034	-66.48584058520663	99.72876087781015	-307.47058939763156	33.2429202926034	789.4400870224812	-855.925927607688	66.48584058520663	66.48584058520676	-99.72876087781015	-66.48584058520673	33.24292029260338	-33.24292029260338	8.39	33.24292029260338	307.47058939763156
133	-96.24323181830404	64.16215454553603	128.32430909107205	32.08107727276801	32.08107727276801	505.4002106066988	296.6267212125015	-32.08107727276801	192.48646363660808	-32.08107727276801	-64.16215454553603	-64.16215454553603	64.16215454553603	32.08107727276801	384.47995303080563	-761.5558545464326	296.6267212125015	128.32430909107205	232.46456666696545	296.6267212125015	-232.46456666696545	-32.08107727276801	32.08107727276801	761.5558545464326	64.16215454553603	232.46456666696545	-64.16215454553603	32.08107727276801	32.08107727276801	-32.08107727276801	-64.16215454553603	441.238056061163	-32.081077272768	-64.16215454553591	96.24323181830404	-296.6267212125015	32.081077272768	761.5558545464326	-825.7180090919686	64.16215454553591	64.16215454553603	-96.24323181830404	-64.16215454553583	32.08107727276801	-32.08107727276801	8.39	32.08107727276801	296.6267212125015
134	-84.79044336634996	56.5269622442333	113.05392448846662	28.26348112211665	28.26348112211665	445.59120424649427	260.99582380642215	-28.26348112211665	169.58088673269992	-28.26348112211665	-56.5269622442333	-56.5269622442333	56.5269622442333	28.26348112211665	337.3962671727721	-669.9335469307998	260.99582380642215	113.05392448846662	204.46886156218886	260.99582380642215	-204.46886156218886	-28.26348112211665	28.26348112211665	669.9335469307998	56.5269622442333	204.46886156218886	-56.5269622442333	28.26348112211665	28.26348112211665	-28.26348112211665	-56.5269622442333	389.064242002261	-28.263481122116644	-56.52696224423323	84.79044336634996	-260.99582380642215	28.263481122116644	669.9335469307998	-726.4605091750332	56.52696224423323	56.5269622442333	-84.79044336634996	-56.52696224423329	28.26348112211665	-28.26348112211665	8.39	28.26348112211665	260.99582380642215
135	-104.69658819007611	69.79772546005074	139.59545092010148	34.89886273002537	34.89886273002537	549.5455161037308	322.92605214690343	-34.89886273002537	209.39317638015223	-34.89886273002537	-69.79772546005074	-69.79772546005074	69.79772546005074	34.89886273002537	419.23264033697944	-829.1827055206087	322.92605214690343	139.59545092010148	253.1283266868527	322.92605214690343	-253.1283266868527	-34.89886273002537	34.89886273002537	829.1827055206087	69.79772546005074	253.1283266868527	-69.79772546005074	34.89886273002537	34.89886273002537	-34.89886273002537	-69.79772546005074	479.74779064368	-34.89886273002537	-69.7977254600508	104.69658819007611	-322.92605214690343	34.89886273002537	829.1827055206087	-898.9804309806594	69.7977254600508	69.79772546005074	-104.69658819007611	-69.79772546005086	34.89886273002537	-34.89886273002537	8.39	34.89886273002537	322.92605214690343
136	-100.72689867356772	67.15126578237847	134.30253156475695	33.57563289118924	33.57563289118924	528.8149152952982	310.5759069844328	-33.57563289118924	201.45379734713543	-33.57563289118924	-67.15126578237847	-67.15126578237847	67.15126578237847	33.57563289118924	402.91280565800025	-797.4251893885412	310.5759069844328	134.30253156475695	243.42464120205432	310.5759069844328	-243.42464120205432	-33.57563289118924	33.57563289118924	797.4251893885412	67.15126578237847	243.42464120205432	-67.15126578237847	33.57563289118924	33.57563289118924	-33.57563289118924	-67.15126578237847	461.6636495129194	-33.57563289118924	-67.15126578237874	100.72689867356772	-310.5759069844328	33.57563289118924	797.4251893885412	-864.5764551709196	67.15126578237874	67.15126578237847	-100.72689867356772	-67.1512657823788	33.57563289118924	-33.57563289118924	8.39	33.57563289118924	310.5759069844328
137	-95.74216264428148	63.82810842952099	127.65621685904198	31.914054214760494	31.914054214760494	502.78351603124776	295.0678393377646	-31.914054214760494	191.48432528856296	-31.914054214760494	-63.82810842952099	-63.82810842952099	63.82810842952099	31.914054214760494	382.42000198204613	-757.547301154252	295.0678393377646	127.65621685904198	231.23973090824362	295.0678393377646	-231.23973090824362	-31.914054214760494	31.914054214760494	757.547301154252	63.82810842952099	231.23973090824362	-63.82810842952099	31.914054214760494	31.914054214760494	-31.914054214760494	-63.82810842952099	438.9554076017268	-31.91405421476051	-63.82810842952105	95.74216264428148	-295.0678393377646	31.91405421476051	757.547301154252	-821.3754095837729	63.82810842952105	63.82810842952099	-95.74216264428148	-63.82810842952096	31.914054214760494	-31.914054214760494	8.39	31.914054214760494	295.0678393377647
138	-108.18111911178619	72.12074607452412	144.24149214904824	36.06037303726206	36.06037303726206	567.7425109171056	333.76681501444585	-36.06037303726206	216.36223822357235	-36.06037303726206	-72.12074607452412	-72.12074607452412	72.12074607452412	36.06037303726206	433.5579341262319	-857.0589528942892	333.76681501444585	144.24149214904824	261.64606893992175	333.76681501444585	-261.64606893992175	-36.06037303726206	36.06037303726206	857.0589528942892	72.12074607452412	261.64606893992175	-72.12074607452412	36.06037303726206	36.06037303726206	-36.06037303726206	-72.12074607452412	495.6217648425814	-36.06037303726208	-72.12074607452415	108.18111911178617	-333.76681501444585	36.06037303726208	857.0589528942892	-929.1796989688132	72.12074607452415	72.12074607452412	-108.18111911178617	-72.12074607452422	36.06037303726206	-36.06037303726206	8.39	36.06037303726206	333.76681501444585
139	-78.84728041011435	52.5648536067429	105.1297072134858	26.28242680337145	26.28242680337145	414.5546865861528	242.50598349813353	-26.28242680337145	157.6945608202287	-26.28242680337145	-52.5648536067429	-52.5648536067429	52.5648536067429	26.28242680337145	312.96326390824777	-622.3882432809148	242.50598349813353	105.1297072134858	189.94112989139063	242.50598349813353	-189.94112989139063	-26.28242680337145	26.28242680337145	622.3882432809148	52.5648536067429	189.94112989139063	-52.5648536067429	26.28242680337145	26.28242680337145	-26.28242680337145	-52.5648536067429	361.9898329794099	-26.282426803371436	-52.564853606743036	78.84728041011435	-242.50598349813353	26.282426803371436	622.3882432809148	-674.9530968876577	52.564853606743036	52.5648536067429	-78.84728041011435	-52.56485360674287	26.28242680337145	-26.28242680337145	8.39	26.28242680337145	242.50598349813365
140	-93.23980717096859	62.1598714473124	124.3197428946248	31.0799357236562	31.0799357236562	489.7156596706138	287.28273342079115	-31.0799357236562	186.47961434193718	-31.0799357236562	-62.1598714473124	-62.1598714473124	62.1598714473124	31.0799357236562	372.1325405917598	-737.5284573677488	287.28273342079115	124.3197428946248	225.12286197347873	287.28273342079115	-225.12286197347873	-31.0799357236562	31.0799357236562	737.5284573677488	62.1598714473124	225.12286197347873	-62.1598714473124	31.0799357236562	31.0799357236562	-31.0799357236562	-62.1598714473124	427.5557882233014	-31.079935723656206	-62.159871447312284	93.23980717096859	-287.28273342079115	31.079935723656206	737.5284573677488	-799.6883288150611	62.159871447312284	62.1598714473124	-93.23980717096859	-62.159871447312355	31.0799357236562	-31.0799357236562	8.39	31.0799357236562	287.2827334207914
141	-85.29051040202457	56.86034026801638	113.72068053603276	28.43017013400819	28.43017013400819	448.20266543279496	262.55158791740973	-28.43017013400819	170.58102080404913	-28.43017013400819	-56.86034026801638	-56.86034026801638	56.86034026801638	28.43017013400819	339.45209831943424	-673.9340832161963	262.55158791740973	113.72068053603276	205.69124764939335	262.55158791740973	-205.69124764939335	-28.43017013400819	28.43017013400819	673.9340832161963	56.86034026801638	205.69124764939335	-56.86034026801638	28.43017013400819	28.43017013400819	-28.43017013400819	-56.86034026801638	391.34232516477846	-28.430170134008193	-56.86034026801641	85.29051040202457	-262.55158791740973	28.430170134008193	673.9340832161963	-730.7944234842128	56.86034026801641	56.86034026801638	-85.29051040202457	-56.8603402680165	28.43017013400819	-28.43017013400819	8.39	28.43017013400819	262.5515879174096
142	-91.250494652438	60.83366310162533	121.66732620325067	30.416831550812667	30.416831550812667	479.3270276293984	281.0937611409182	-30.416831550812667	182.500989304876	-30.416831550812667	-60.83366310162533	-60.83366310162533	60.83366310162533	30.416831550812667	363.95425579335625	-721.6139572195041	281.0937611409182	121.66732620325067	220.26009803929287	281.0937611409182	-220.26009803929287	-30.416831550812667	30.416831550812667	721.6139572195041	60.83366310162533	220.26009803929287	-60.83366310162533	30.416831550812667	30.416831550812667	-30.416831550812667	-60.83366310162533	418.4933645277731	-30.416831550812674	-60.83366310162522	91.250494652438	-281.0937611409182	30.416831550812674	721.6139572195041	-782.4476203211293	60.83366310162522	60.83366310162533	-91.250494652438	-60.8336631016253	30.416831550812667	-30.416831550812667	8.39	30.416831550812667	281.09376114091833
143	-93.73787793105186	62.491918620701234	124.98383724140247	31.245959310350617	31.245959310350617	492.3166958621597	288.8322868966058	-31.245959310350617	187.4757558621037	-31.245959310350617	-62.491918620701234	-62.491918620701234	62.491918620701234	31.245959310350617	374.1801648276577	-741.513023448415	288.8322868966058	124.98383724140247	226.34036827590458	288.8322868966058	-226.34036827590458	-31.245959310350617	31.245959310350617	741.513023448415	62.491918620701234	226.34036827590458	-62.491918620701234	31.245959310350617	31.245959310350617	-31.245959310350617	-62.491918620701234	429.8247772414585	-31.245959310350628	-62.491918620701284	93.73787793105186	-288.8322868966058	31.245959310350628	741.513023448415	-804.0049420691162	62.491918620701284	62.491918620701234	-93.73787793105186	-62.49191862070121	31.245959310350617	-31.245959310350617	8.39	31.245959310350617	288.8322868966058
144	-62.512942793712426	41.67529519580828	83.35059039161656	20.83764759790414	20.83764759790414	329.2531457004983	191.68804424710532	-20.83764759790414	125.02588558742485	-20.83764759790414	-41.67529519580828	-41.67529519580828	41.67529519580828	20.83764759790414	245.8109870408178	-491.71354234969954	191.68804424710532	83.35059039161656	150.01274905129705	191.68804424710532	-150.01274905129705	-20.83764759790414	20.83764759790414	491.71354234969954	41.67529519580828	150.01274905129705	-41.67529519580828	20.83764759790414	20.83764759790414	-20.83764759790414	-41.67529519580828	287.57785050469005	-20.83764759790415	-41.675295195808246	62.512942793712426	-191.68804424710532	20.83764759790415	491.71354234969954	-533.3888375455078	41.675295195808246	41.67529519580828	-62.512942793712426	-41.67529519580826	20.83764759790414	-20.83764759790414	8.39	20.83764759790414	191.68804424710544
145	-63.012011691591354	42.00800779439424	84.01601558878848	21.00400389719712	21.00400389719712	331.8593943894216	193.24070304050645	-21.00400389719712	126.02402338318271	-21.00400389719712	-42.00800779439424	-42.00800779439424	42.00800779439424	21.00400389719712	247.86271473209774	-495.7060935327308	193.24070304050645	84.01601558878848	151.2326952461122	193.24070304050645	-151.2326952461122	-21.00400389719712	21.00400389719712	495.7060935327308	42.00800779439424	151.2326952461122	-42.00800779439424	21.00400389719712	21.00400389719712	-21.00400389719712	-42.00800779439424	289.8513865950273	-21.004003897197123	-42.008007794394274	63.012011691591354	-193.24070304050645	21.004003897197123	495.7060935327308	-537.714101327125	42.008007794394274	42.00800779439424	-63.012011691591354	-42.0080077943943	21.00400389719712	-21.00400389719712	8.39	21.00400389719712	193.24070304050645
146	-97.23937732305245	64.82625154870163	129.65250309740327	32.41312577435082	32.41312577435082	510.60230379816284	299.7258405606076	-32.41312577435082	194.4787546461049	-32.41312577435082	-64.82625154870163	-64.82625154870163	64.82625154870163	32.41312577435082	388.5752178836601	-769.5250185844197	299.7258405606076	129.65250309740327	234.89958901190596	299.7258405606076	-234.89958901190596	-32.41312577435082	32.41312577435082	769.5250185844197	64.82625154870163	234.89958901190596	-64.82625154870163	32.41312577435082	32.41312577435082	-32.41312577435082	-64.82625154870163	445.77605224946126	-32.41312577435082	-64.82625154870163	97.23937732305245	-299.7258405606076	32.41312577435082	769.5250185844197	-834.3512701331214	64.82625154870163	64.82625154870163	-97.23937732305245	-64.82625154870159	32.41312577435082	-32.41312577435082	8.39	32.41312577435082	299.7258405606078
147	-98.73061509691797	65.82041006461198	131.64082012922395	32.91020503230599	32.91020503230599	518.3898788394606	304.3652469681892	-32.91020503230599	197.46123019383595	-32.91020503230599	-65.82041006461198	-65.82041006461198	65.82041006461198	32.91020503230599	394.7058620651069	-781.4549207753433	304.3652469681892	131.64082012922395	238.54483690357728	304.3652469681892	-238.54483690357728	-32.91020503230599	32.91020503230599	781.4549207753433	65.82041006461198	238.54483690357728	-65.82041006461198	32.91020503230599	32.91020503230599	-32.91020503230599	-65.82041006461198	452.5694687748485	-32.91020503230601	-65.82041006461219	98.73061509691797	-304.3652469681892	32.91020503230601	781.4549207753433	-847.2753308399554	65.82041006461219	65.82041006461198	-98.73061509691797	-65.82041006461213	32.91020503230599	-32.91020503230599	8.39	32.91020503230599	304.3652469681891
148	-67.98084114220588	45.32056076147058	90.64112152294116	22.66028038073529	22.66028038073529	357.80772596485286	208.69928355352937	-22.66028038073529	135.96168228441175	-22.66028038073529	-45.32056076147058	-45.32056076147058	45.32056076147058	22.66028038073529	268.29012469573524	-535.456729137647	208.69928355352937	90.64112152294116	163.3787227920588	208.69928355352937	-163.3787227920588	-22.66028038073529	22.66028038073529	535.456729137647	45.32056076147058	163.3787227920588	-45.32056076147058	22.66028038073529	22.66028038073529	-22.66028038073529	-45.32056076147058	312.4871652033823	-22.660280380735287	-45.32056076147063	67.98084114220588	-208.69928355352937	22.660280380735287	535.456729137647	-580.7772898991175	45.32056076147063	45.32056076147058	-67.98084114220588	-45.32056076147055	22.66028038073529	-22.66028038073529	8.39	22.66028038073529	208.69928355352943
149	-85.78858116210772	57.192387441405145	114.38477488281029	28.596193720702573	28.596193720702573	450.8037016243403	264.101141393224	-28.596193720702573	171.57716232421544	-28.596193720702573	-57.192387441405145	-57.192387441405145	57.192387441405145	28.596193720702573	341.49972255533174	-677.9186492968618	264.101141393224	114.38477488281029	206.90875395181885	264.101141393224	-206.90875395181885	-28.596193720702573	28.596193720702573	677.9186492968618	57.192387441405145	206.90875395181885	-57.192387441405145	28.596193720702573	28.596193720702573	-28.596193720702573	-57.192387441405145	393.6113141829352	-28.596193720702587	-57.192387441405145	85.78858116210772	-264.101141393224	28.596193720702587	677.9186492968618	-735.1110367382669	57.192387441405145	57.192387441405145	-85.78858116210772	-57.19238744140512	28.596193720702573	-28.596193720702573	8.39	28.596193720702573	264.101141393224
150	-105.6957281241817	70.46381874945446	140.92763749890892	35.23190937472723	35.23190937472723	554.7632468707267	326.0344874974541	-35.23190937472723	211.39145624836337	-35.23190937472723	-70.46381874945446	-70.46381874945446	70.46381874945446	35.23190937472723	423.3402156216356	-837.1758249934534	326.0344874974541	140.92763749890892	255.57066874799966	326.0344874974541	-255.57066874799966	-35.23190937472723	35.23190937472723	837.1758249934534	70.46381874945446	255.57066874799966	-70.46381874945446	35.23190937472723	35.23190937472723	-35.23190937472723	-70.46381874945446	484.29942812127223	-35.23190937472725	-70.46381874945449	105.69572812418168	-326.0344874974541	35.23190937472725	837.1758249934534	-907.6396437429078	70.46381874945449	70.46381874945446	-105.69572812418168	-70.46381874945445	35.23190937472723	-35.23190937472723	8.39	35.23190937472723	326.03448749745434
151	-64.00815719633945	42.67210479755963	85.34420959511927	21.336052398779817	21.336052398779817	337.06148758088386	196.33982238861162	-21.336052398779817	128.0163143926789	-21.336052398779817	-42.67210479755963	-42.67210479755963	42.67210479755963	21.336052398779817	251.95797958495095	-503.6752575707154	196.33982238861162	85.34420959511927	153.667717591052	196.33982238861162	-153.667717591052	-21.336052398779817	21.336052398779817	503.6752575707154	42.67210479755963	153.667717591052	-42.67210479755963	21.336052398779817	21.336052398779817	-21.336052398779817	-42.67210479755963	294.3893827833241	-21.336052398779827	-42.67210479755975	64.00815719633945	-196.33982238861162	21.336052398779827	503.6752575707154	-546.3473623682751	42.67210479755975	42.67210479755963	-64.00815719633945	-42.67210479755977	21.336052398779817	-21.336052398779817	8.39	21.336052398779817	196.3398223886115
152	-60.52562655077318	40.35041770051546	80.70083540103091	20.17520885025773	20.17520885025773	318.87493865403775	185.5052826024055	-20.17520885025773	121.05125310154637	-20.17520885025773	-40.35041770051546	-40.35041770051546	40.35041770051546	20.17520885025773	237.64090915317868	-475.81501240618553	185.5052826024055	80.70083540103091	145.15486490189002	185.5052826024055	-145.15486490189002	-20.17520885025773	20.17520885025773	475.81501240618553	40.35041770051546	145.15486490189002	-40.35041770051546	20.17520885025773	20.17520885025773	-20.17520885025773	-40.35041770051546	278.5245209535223	-20.175208850257718	-40.350417700515486	60.52562655077318	-185.5052826024055	20.175208850257718	475.81501240618553	-516.165430106701	40.350417700515486	40.35041770051546	-60.52562655077318	-40.35041770051544	20.17520885025773	-20.17520885025773	8.39	20.17520885025773	185.5052826024055
153	-86.78572480465179	57.85714986976786	115.71429973953572	28.92857493488393	28.92857493488393	456.0110073131816	267.2033660589167	-28.92857493488393	173.57144960930358	-28.92857493488393	-57.85714986976786	-57.85714986976786	57.85714986976786	28.92857493488393	345.59909086356845	-685.8957984372144	267.2033660589167	115.71429973953572	209.34621618914883	267.2033660589167	-209.34621618914883	-28.92857493488393	28.92857493488393	685.8957984372144	57.85714986976786	209.34621618914883	-57.85714986976786	28.92857493488393	28.92857493488393	-28.92857493488393	-57.85714986976786	398.15385744341376	-28.92857493488393	-57.85714986976788	86.78572480465179	-267.2033660589167	28.92857493488393	685.8957984372144	-743.7529483069823	57.85714986976788	57.85714986976786	-86.78572480465179	-57.85714986976785	28.92857493488393	-28.92857493488393	8.39	28.92857493488393	267.20336605891674
154	-111.65373202142527	74.43582134761685	148.8716426952337	37.217910673808426	37.217910673808426	585.8772672229987	344.57049962221197	-37.217910673808426	223.30746404285054	-37.217910673808426	-74.43582134761685	-74.43582134761685	74.43582134761685	37.217910673808426	447.83423164363705	-884.839856171402	344.57049962221197	148.8716426952337	270.1346782745951	344.57049962221197	-270.1346782745951	-37.217910673808426	37.217910673808426	884.839856171402	74.43582134761685	270.1346782745951	-74.43582134761685	37.217910673808426	37.217910673808426	-37.217910673808426	-74.43582134761685	511.44144587538176	-37.21791067380843	-74.4358213476169	111.65373202142527	-344.57049962221197	37.21791067380843	884.839856171402	-959.2756775190188	74.4358213476169	74.43582134761685	-111.65373202142527	-74.43582134761698	37.217910673808426	-37.217910673808426	8.39	37.217910673808426	344.57049962221197
