	rxn05206	rxn05312	rxn05318	rxn00615	rxn13836	rxn00148	rxn05229	rxn00250	rxn00134	rxn05595	rxn05581	rxn00251	rxn10165	rxn10053	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00009_e	ATPM	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
231	265.10149849930224	198.8261238744767	66.27537462482556	-140.94074924965113	57.88537462482556	66.27537462482556	-66.27537462482556	66.27537462482556	66.27537462482556	-265.10149849930224	140.94074924965113	66.27537462482556	140.94074924965113	66.27537462482556	-66.27537462482556	140.94074924965113	-140.94074924965113	-57.88537462482557	8.39	-57.88537462482556	57.88537462482556	66.27537462482557
232	614.700300098503	461.0252250738772	153.67507502462573	-315.7401500492515	145.2850750246257	153.67507502462573	-153.67507502462573	153.67507502462573	153.67507502462573	-614.700300098503	315.7401500492515	153.67507502462573	315.7401500492515	153.67507502462573	-153.67507502462573	315.7401500492515	-315.7401500492515	-145.2850750246257	8.39	-145.2850750246257	145.2850750246257	153.67507502462576
233	452.1008508987011	339.0756381740258	113.02521272467527	-234.44042544935053	104.63521272467527	113.02521272467527	-113.02521272467527	113.02521272467527	113.02521272467527	-452.1008508987011	234.44042544935053	113.02521272467527	234.44042544935053	113.02521272467527	-113.02521272467527	234.44042544935053	-234.44042544935053	-104.63521272467528	8.39	-104.63521272467527	104.63521272467527	113.02521272467527
234	258.8889732498024	194.1667299373518	64.72224331245059	-137.8344866249012	56.332243312450586	64.72224331245059	-64.72224331245059	64.72224331245059	64.72224331245059	-258.8889732498024	137.8344866249012	64.72224331245059	137.8344866249012	64.72224331245059	-64.72224331245059	137.8344866249012	-137.8344866249012	-56.3322433124506	8.39	-56.332243312450586	56.332243312450586	64.72224331245059
235	234.03877285100145	175.5290796382511	58.50969321275036	-125.40938642550073	50.11969321275036	58.50969321275036	-58.50969321275036	58.50969321275036	58.50969321275036	-234.03877285100145	125.40938642550073	58.50969321275036	125.40938642550073	58.50969321275036	-58.50969321275036	125.40938642550073	-125.40938642550073	-50.11969321275036	8.39	-50.11969321275036	50.11969321275036	58.50969321275036
236	414.7011000985026	311.02582507387694	103.67527502462565	-215.74055004925128	95.28527502462565	103.67527502462565	-103.67527502462565	103.67527502462565	103.67527502462565	-414.7011000985026	215.74055004925128	103.67527502462565	215.74055004925128	103.67527502462565	-103.67527502462565	215.74055004925128	-215.74055004925128	-95.28527502462566	8.39	-95.28527502462565	95.28527502462565	103.67527502462565
237	240.25129810050123	180.18847357537592	60.06282452512531	-128.5156490502506	51.67282452512531	60.06282452512531	-60.06282452512531	60.06282452512531	60.06282452512531	-240.25129810050123	128.5156490502506	60.06282452512531	128.5156490502506	60.06282452512531	-60.06282452512531	128.5156490502506	-128.5156490502506	-51.67282452512532	8.39	-51.67282452512531	51.67282452512531	60.06282452512531
238	277.5514488991015	208.1635866743261	69.38786222477536	-147.16572444955074	60.99786222477536	69.38786222477536	-69.38786222477536	69.38786222477536	69.38786222477536	-277.5514488991015	147.16572444955074	69.38786222477536	147.16572444955074	69.38786222477536	-69.38786222477536	147.16572444955074	-147.16572444955074	-60.99786222477536	8.39	-60.99786222477536	60.99786222477536	69.38786222477538
239	308.6889740490026	231.51673053675194	77.17224351225063	-162.73448702450128	68.78224351225063	77.17224351225063	-77.17224351225063	77.17224351225063	77.17224351225063	-308.6889740490026	162.73448702450128	77.17224351225063	162.73448702450128	77.17224351225063	-77.17224351225063	162.73448702450128	-162.73448702450128	-68.78224351225066	8.39	-68.78224351225063	68.78224351225063	77.17224351225065
240	352.30125009870073	264.2259375740255	88.07531252467517	-184.54062504935035	79.68531252467517	88.07531252467517	-88.07531252467517	88.07531252467517	88.07531252467517	-352.30125009870073	184.54062504935035	88.07531252467517	184.54062504935035	88.07531252467517	-88.07531252467517	184.54062504935035	-184.54062504935035	-79.68531252467517	8.39	-79.68531252467517	79.68531252467517	88.07531252467518
241	408.4885748490027	306.366431136752	102.12214371225068	-212.63428742450137	93.73214371225068	102.12214371225068	-102.12214371225068	102.12214371225068	102.12214371225068	-408.4885748490027	212.63428742450137	102.12214371225068	212.63428742450137	102.12214371225068	-102.12214371225068	212.63428742450137	-212.63428742450137	-93.73214371225063	8.39	-93.73214371225068	93.73214371225068	102.12214371225065
242	327.3514496983015	245.51358727372613	81.83786242457538	-172.06572484915077	73.44786242457538	81.83786242457538	-81.83786242457538	81.83786242457538	81.83786242457538	-327.3514496983015	172.06572484915077	81.83786242457538	172.06572484915077	81.83786242457538	-81.83786242457538	172.06572484915077	-172.06572484915077	-73.44786242457536	8.39	-73.44786242457538	73.44786242457538	81.83786242457538
243	608.4877748490031	456.3658311367523	152.12194371225078	-312.63388742450155	143.73194371225077	152.12194371225078	-152.12194371225078	152.12194371225078	152.12194371225078	-608.4877748490031	312.63388742450155	152.12194371225078	312.63388742450155	152.12194371225078	-152.12194371225078	312.63388742450155	-312.63388742450155	-143.73194371225077	8.39	-143.73194371225077	143.73194371225077	152.12194371225084
244	627.1502504983022	470.3626878737266	156.78756262457554	-321.9651252491511	148.39756262457553	156.78756262457554	-156.78756262457554	156.78756262457554	156.78756262457554	-627.1502504983022	321.9651252491511	156.78756262457554	321.9651252491511	156.78756262457554	-156.78756262457554	321.9651252491511	-321.9651252491511	-148.39756262457553	8.39	-148.39756262457553	148.39756262457553	156.7875626245755
245	652.1000508987014	489.075038174026	163.02501272467535	-334.4400254493507	154.63501272467533	163.02501272467535	-163.02501272467535	163.02501272467535	163.02501272467535	-652.1000508987014	334.4400254493507	163.02501272467535	334.4400254493507	163.02501272467535	-163.02501272467535	334.4400254493507	-334.4400254493507	-154.63501272467533	8.39	-154.63501272467533	154.63501272467533	163.0250127246754
246	221.63852285199988	166.2288921389999	55.40963071299996	-119.20926142599993	47.01963071299996	55.40963071299996	-55.40963071299996	55.40963071299996	55.40963071299996	-221.63852285199988	119.20926142599993	55.40963071299996	119.20926142599993	55.40963071299996	-55.40963071299996	119.20926142599993	-119.20926142599993	-47.01963071299997	8.39	-47.01963071299996	47.01963071299996	55.40963071299996
247	402.288474650002	301.7163559875015	100.57211866250049	-209.534237325001	92.18211866250049	100.57211866250049	-100.57211866250049	100.57211866250049	100.57211866250049	-402.288474650002	209.534237325001	100.57211866250049	209.534237325001	100.57211866250049	-100.57211866250049	209.534237325001	-209.534237325001	-92.18211866250051	8.39	-92.18211866250049	92.18211866250049	100.5721186625005
248	252.6888730508016	189.5166547881012	63.17221826270039	-134.73443652540078	54.7822182627004	63.17221826270039	-63.17221826270039	63.17221826270039	63.17221826270039	-252.6888730508016	134.73443652540078	63.17221826270039	134.73443652540078	63.17221826270039	-63.17221826270039	134.73443652540078	-134.73443652540078	-54.78221826270041	8.39	-54.7822182627004	54.7822182627004	63.17221826270039
249	227.8386726520005	170.8790044890004	56.95966816300014	-122.30933632600028	48.56966816300014	56.95966816300014	-56.95966816300014	56.95966816300014	56.95966816300014	-227.8386726520005	122.30933632600028	56.95966816300014	122.30933632600028	56.95966816300014	-56.95966816300014	122.30933632600028	-122.30933632600028	-48.569668163000145	8.39	-48.56966816300014	48.56966816300014	56.959668163000146
250	302.4888738500017	226.86665538750128	75.62221846250043	-159.63443692500084	67.23221846250043	75.62221846250043	-75.62221846250043	75.62221846250043	75.62221846250043	-302.4888738500017	159.63443692500084	75.62221846250043	159.63443692500084	75.62221846250043	-75.62221846250043	159.63443692500084	-159.63443692500084	-67.23221846250044	8.39	-67.23221846250043	67.23221846250043	75.62221846250041
251	209.2506979034972	156.9380234276229	52.3126744758743	-113.0153489517486	43.9226744758743	52.3126744758743	-52.3126744758743	52.3126744758743	52.3126744758743	-209.2506979034972	113.0153489517486	52.3126744758743	113.0153489517486	52.3126744758743	-52.3126744758743	113.0153489517486	-113.0153489517486	-43.9226744758743	8.39	-43.9226744758743	43.9226744758743	52.3126744758743
252	215.43842265299907	161.5788169897493	53.859605663249766	-116.10921132649953	45.469605663249766	53.859605663249766	-53.859605663249766	53.859605663249766	53.859605663249766	-215.43842265299907	116.10921132649953	53.859605663249766	116.10921132649953	53.859605663249766	-53.859605663249766	116.10921132649953	-116.10921132649953	-45.469605663249766	8.39	-45.469605663249766	45.469605663249766	53.859605663249766
253	602.2876746500023	451.7157559875017	150.57191866250056	-309.5338373250011	142.1819186625006	150.5719186625006	-150.5719186625006	150.5719186625006	150.57191866250056	-602.2876746500023	309.5338373250011	150.5719186625006	309.5338373250011	150.5719186625006	-150.57191866250056	309.5338373250011	-309.5338373250011	-142.1819186625006	8.39	-142.1819186625006	142.1819186625006	150.57191866250054
254	203.07534860349443	152.3065114526208	50.7688371508736	-109.9276743017472	42.3788371508736	50.7688371508736	-50.7688371508736	50.7688371508736	50.7688371508736	-203.07534860349443	109.9276743017472	50.7688371508736	109.9276743017472	50.7688371508736	-50.7688371508736	109.9276743017472	-109.9276743017472	-42.37883715087361	8.39	-42.3788371508736	42.3788371508736	50.7688371508736
255	998.409148946844	748.806861710133	249.60228723671102	-507.594574473422	241.212287236711	249.60228723671102	-249.60228723671102	249.60228723671102	249.60228723671102	-998.409148946844	507.594574473422	249.60228723671102	507.594574473422	249.60228723671102	-249.60228723671102	507.594574473422	-507.594574473422	-241.21228723671106	8.39	-241.212287236711	241.212287236711	249.602287236711
256	992.0774728961469	744.0581046721102	248.01936822403673	-504.42873644807344	239.6293682240367	248.01936822403673	-248.01936822403673	248.01936822403673	248.01936822403673	-992.0774728961469	504.42873644807344	248.01936822403673	504.42873644807344	248.01936822403673	-248.01936822403673	504.42873644807344	-504.42873644807344	-239.62936822403674	8.39	-239.6293682240367	239.6293682240367	248.01936822403673
257	985.7647476466485	739.3235607349864	246.44118691166213	-501.27237382332424	238.0511869116621	246.44118691166213	-246.44118691166213	246.44118691166213	246.44118691166213	-985.7647476466485	501.27237382332424	246.44118691166213	501.27237382332424	246.44118691166213	-246.44118691166213	501.27237382332424	-501.27237382332424	-238.05118691166214	8.39	-238.0511869116621	238.0511869116621	246.44118691166207
258	797.6146996496512	598.2110247372384	199.4036749124128	-407.1973498248256	191.0136749124128	199.4036749124128	-199.4036749124128	199.4036749124128	199.4036749124128	-797.6146996496512	407.1973498248256	199.4036749124128	407.1973498248256	199.4036749124128	-199.4036749124128	407.1973498248256	-407.1973498248256	-191.01367491241282	8.39	-191.0136749124128	191.0136749124128	199.40367491241275
259	948.0142980488508	711.0107235366382	237.00357451221277	-482.3971490244255	228.61357451221278	237.00357451221277	-237.00357451221277	237.00357451221277	237.00357451221277	-948.0142980488508	482.3971490244255	237.00357451221277	482.3971490244255	237.00357451221277	-237.00357451221277	482.3971490244255	-482.3971490244255	-228.61357451221278	8.39	-228.61357451221278	228.61357451221278	237.00357451221277
260	597.6154996496516	448.2116247372387	149.4038749124129	-307.1977498248258	141.01387491241292	149.4038749124129	-149.4038749124129	149.4038749124129	149.4038749124129	-597.6154996496516	307.1977498248258	149.4038749124129	307.1977498248258	149.4038749124129	-149.4038749124129	307.1977498248258	-307.1977498248258	-141.01387491241292	8.39	-141.01387491241292	141.01387491241292	149.4038749124129
261	995.2401482461455	746.4301111846091	248.81003706153638	-506.01007412307274	240.4200370615364	248.81003706153638	-248.81003706153638	248.81003706153638	248.81003706153638	-995.2401482461455	506.01007412307274	248.81003706153638	506.01007412307274	248.81003706153638	-248.81003706153638	506.01007412307274	-506.01007412307274	-240.4200370615364	8.39	-240.4200370615364	240.4200370615364	248.81003706153638
262	973.1644976476503	729.8733732357377	243.29112441191256	-494.9722488238251	234.90112441191258	243.29112441191256	-243.29112441191256	243.29112441191256	243.29112441191256	-973.1644976476503	494.9722488238251	243.29112441191256	494.9722488238251	243.29112441191256	-243.29112441191256	494.9722488238251	-494.9722488238251	-234.90112441191258	8.39	-234.90112441191258	234.90112441191258	243.29112441191256
263	897.8142988496513	673.3607241372385	224.45357471241283	-457.29714942482565	216.06357471241284	224.45357471241283	-224.45357471241283	224.45357471241283	224.45357471241283	-897.8142988496513	457.29714942482565	224.45357471241283	457.29714942482565	224.45357471241283	-224.45357471241283	457.29714942482565	-457.29714942482565	-216.0635747124129	8.39	-216.06357471241284	216.06357471241284	224.45357471241283
264	935.4203734005528	701.5652800504146	233.8550933501382	-476.10018670027637	225.4650933501382	233.8550933501382	-233.8550933501382	233.8550933501382	233.8550933501382	-935.4203734005528	476.10018670027637	233.8550933501382	476.10018670027637	233.8550933501382	-233.8550933501382	476.10018670027637	-476.10018670027637	-225.46509335013818	8.39	-225.4650933501382	225.4650933501382	233.8550933501382
265	747.4210258011511	560.5657693508633	186.85525645028778	-382.10051290057555	178.46525645028777	186.85525645028778	-186.85525645028778	186.85525645028778	186.85525645028778	-747.4210258011511	382.10051290057555	186.85525645028778	382.10051290057555	186.85525645028778	-186.85525645028778	382.10051290057555	-382.10051290057555	-178.4652564502878	8.39	-178.46525645028777	178.46525645028777	186.85525645028773
266	572.4716254015523	429.3537190511642	143.11790635038807	-294.6258127007761	134.72790635038808	143.11790635038807	-143.11790635038807	143.11790635038807	143.11790635038807	-572.4716254015523	294.6258127007761	143.11790635038807	294.6258127007761	143.11790635038807	-143.11790635038807	294.6258127007761	-294.6258127007761	-134.72790635038808	8.39	-134.72790635038808	134.72790635038808	143.11790635038804
267	922.870423800752	692.1528178505639	230.717605950188	-469.82521190037596	222.327605950188	230.717605950188	-230.717605950188	230.717605950188	230.717605950188	-922.870423800752	469.82521190037596	230.717605950188	469.82521190037596	230.717605950188	-230.717605950188	469.82521190037596	-469.82521190037596	-222.32760595018794	8.39	-222.327605950188	222.327605950188	230.717605950188
268	979.4583477478504	734.5937608108878	244.8645869369626	-498.1191738739252	236.47458693696262	244.8645869369626	-244.8645869369626	244.8645869369626	244.8645869369626	-979.4583477478504	498.1191738739252	244.8645869369626	498.1191738739252	244.8645869369626	-244.8645869369626	498.1191738739252	-498.1191738739252	-236.47458693696262	8.39	-236.47458693696262	236.47458693696262	244.8645869369626
269	941.707898150053	706.2809236125397	235.42697453751325	-479.2439490750265	227.03697453751323	235.42697453751325	-235.42697453751325	235.42697453751325	235.42697453751325	-941.707898150053	479.2439490750265	235.42697453751325	479.2439490750265	235.42697453751325	-235.42697453751325	479.2439490750265	-479.2439490750265	-227.0369745375133	8.39	-227.03697453751323	227.03697453751323	235.4269745375132
270	891.5078989508528	668.6309242131396	222.8769747377132	-454.1439494754264	214.48697473771318	222.8769747377132	-222.8769747377132	222.8769747377132	222.8769747377132	-891.5078989508528	454.1439494754264	222.8769747377132	454.1439494754264	222.8769747377132	-222.8769747377132	454.1439494754264	-454.1439494754264	-214.48697473771324	8.39	-214.48697473771318	214.48697473771318	222.87697473771314
271	885.2203742013525	663.9152806510143	221.3050935503381	-451.0001871006762	212.9150935503381	221.3050935503381	-221.3050935503381	221.3050935503381	221.3050935503381	-885.2203742013525	451.0001871006762	221.3050935503381	451.0001871006762	221.3050935503381	-221.3050935503381	451.0001871006762	-451.0001871006762	-212.91509355033816	8.39	-212.9150935503381	212.9150935503381	221.30509355033806
272	697.4214258003515	523.0660693502637	174.35535645008787	-357.1007129001757	165.96535645008788	174.35535645008787	-174.35535645008787	174.35535645008787	174.35535645008787	-697.4214258003515	357.1007129001757	174.35535645008787	357.1007129001757	174.35535645008787	-174.35535645008787	357.1007129001757	-357.1007129001757	-165.96535645008794	8.39	-165.96535645008788	165.96535645008788	174.35535645008787
273	966.8580977488521	725.1435733116391	241.71452443721302	-491.819048874426	233.32452443721303	241.71452443721302	-241.71452443721302	241.71452443721302	241.71452443721302	-966.8580977488521	491.819048874426	241.71452443721302	491.819048874426	241.71452443721302	-241.71452443721302	491.819048874426	-491.819048874426	-233.32452443721309	8.39	-233.32452443721303	233.32452443721303	241.71452443721302
274	960.5705729993517	720.4279297495139	240.14264324983793	-488.67528649967585	231.75264324983794	240.14264324983793	-240.14264324983793	240.14264324983793	240.14264324983793	-960.5705729993517	488.67528649967585	240.14264324983793	488.67528649967585	240.14264324983793	-240.14264324983793	488.67528649967585	-488.67528649967585	-231.752643249838	8.39	-231.75264324983794	231.75264324983794	240.14264324983793
275	785.0207750013528	588.7655812510146	196.2551937503382	-400.9003875006764	187.86519375033822	196.2551937503382	-196.2551937503382	196.2551937503382	196.2551937503382	-785.0207750013528	400.9003875006764	196.2551937503382	400.9003875006764	196.2551937503382	-196.2551937503382	400.9003875006764	-400.9003875006764	-187.8651937503382	8.39	-187.86519375033822	187.86519375033822	196.2551937503382
276	988.921122896848	741.690842172636	247.230280724212	-502.85056144842406	238.840280724212	247.230280724212	-247.230280724212	247.230280724212	247.230280724212	-988.921122896848	502.85056144842406	247.230280724212	502.85056144842406	247.230280724212	-247.230280724212	502.85056144842406	-502.85056144842406	-238.840280724212	8.39	-238.840280724212	238.840280724212	247.230280724212
277	497.42222580035155	373.0666693502637	124.3555564500879	-257.1011129001758	115.96555645008789	124.3555564500879	-124.3555564500879	124.3555564500879	124.3555564500879	-497.42222580035155	257.1011129001758	124.3555564500879	257.1011129001758	124.3555564500879	-124.3555564500879	257.1011129001758	-257.1011129001758	-115.96555645008789	8.39	-115.96555645008789	115.96555645008789	124.35555645008789
278	547.4218258011516	410.56636935086374	136.8554564502879	-282.1009129005758	128.4654564502879	136.8554564502879	-136.8554564502879	136.8554564502879	136.8554564502879	-547.4218258011516	282.1009129005758	136.8554564502879	282.1009129005758	136.8554564502879	-136.8554564502879	282.1009129005758	-282.1009129005758	-128.46545645028795	8.39	-128.4654564502879	128.4654564502879	136.85545645028787
279	585.0215750013532	438.7661812510149	146.2553937503383	-300.9007875006766	137.86539375033828	146.2553937503383	-146.2553937503383	146.2553937503383	146.2553937503383	-585.0215750013532	300.9007875006766	146.2553937503383	300.9007875006766	146.2553937503383	-146.2553937503383	300.9007875006766	-300.9007875006766	-137.86539375033834	8.39	-137.86539375033828	137.86539375033828	146.25539375033836
280	894.6579488503529	670.9934616377647	223.66448721258823	-455.71897442517644	215.2744872125882	223.66448721258823	-223.66448721258823	223.66448721258823	223.66448721258823	-894.6579488503529	455.71897442517644	223.66448721258823	455.71897442517644	223.66448721258823	-223.66448721258823	455.71897442517644	-455.71897442517644	-215.2744872125882	8.39	-215.2744872125882	215.2744872125882	223.66448721258817
281	772.4708254015522	579.3531190511642	193.11770635038803	-394.6254127007761	184.72770635038802	193.11770635038803	-193.11770635038803	193.11770635038803	193.11770635038803	-772.4708254015522	394.6254127007761	193.11770635038803	394.6254127007761	193.11770635038803	-193.11770635038803	394.6254127007761	-394.6254127007761	-184.72770635038808	8.39	-184.72770635038802	184.72770635038802	193.11770635038806
282	794.4583496503528	595.8437622377646	198.61458741258818	-405.6191748251764	190.22458741258816	198.61458741258818	-198.61458741258818	198.61458741258818	198.61458741258818	-794.4583496503528	405.6191748251764	198.61458741258818	405.6191748251764	198.61458741258818	-198.61458741258818	405.6191748251764	-405.6191748251764	-190.22458741258822	8.39	-190.22458741258816	190.22458741258816	198.6145874125882
283	982.6083976473501	736.9562982355126	245.6520994118375	-499.69419882367504	237.26209941183748	245.6520994118375	-245.6520994118375	245.6520994118375	245.6520994118375	-982.6083976473501	499.69419882367504	245.6520994118375	499.69419882367504	245.6520994118375	-245.6520994118375	499.69419882367504	-499.69419882367504	-237.26209941183754	8.39	-237.26209941183748	237.26209941183748	245.65209941183753
284	591.3090997508536	443.48182481314024	147.8272749377134	-304.0445498754268	139.4372749377134	147.8272749377134	-147.8272749377134	147.8272749377134	147.8272749377134	-591.3090997508536	304.0445498754268	147.8272749377134	304.0445498754268	147.8272749377134	-147.8272749377134	304.0445498754268	-304.0445498754268	-139.43727493771343	8.39	-139.4372749377134	139.4372749377134	147.8272749377134
285	944.8579480495528	708.6434610371646	236.2144870123882	-480.81897402477637	227.82448701238818	236.2144870123882	-236.2144870123882	236.2144870123882	236.2144870123882	-944.8579480495528	480.81897402477637	236.2144870123882	480.81897402477637	236.2144870123882	-236.2144870123882	480.81897402477637	-480.81897402477637	-227.8244870123882	8.39	-227.82448701238818	227.82448701238818	236.2144870123882
286	791.3082997508534	593.48122481314	197.82707493771335	-404.0441498754267	189.43707493771336	197.82707493771335	-197.82707493771335	197.82707493771335	197.82707493771335	-791.3082997508534	404.0441498754267	197.82707493771335	404.0441498754267	197.82707493771335	-197.82707493771335	404.0441498754267	-404.0441498754267	-189.43707493771333	8.39	-189.43707493771336	189.43707493771336	197.8270749377133
287	397.62262500035115	298.2169687502634	99.40565625008779	-207.2013125001756	91.01565625008779	99.40565625008779	-99.40565625008779	99.40565625008779	99.40565625008779	-397.62262500035115	207.2013125001756	99.40565625008779	207.2013125001756	99.40565625008779	-99.40565625008779	207.2013125001756	-207.2013125001756	-91.01565625008782	8.39	-91.01565625008779	91.01565625008779	99.40565625008779
288	594.4591496503531	445.8443622377648	148.61478741258827	-305.6195748251765	140.22478741258828	148.61478741258827	-148.61478741258827	148.61478741258827	148.61478741258827	-594.4591496503531	305.6195748251765	148.61478741258827	305.6195748251765	148.61478741258827	-148.61478741258827	305.6195748251765	-305.6195748251765	-140.22478741258828	8.39	-140.22478741258828	140.22478741258828	148.61478741258824
289	847.6206250011517	635.7154687508637	211.90515625028792	-432.2003125005758	203.51515625028793	211.90515625028792	-211.90515625028792	211.90515625028792	211.90515625028792	-847.6206250011517	432.2003125005758	211.90515625028792	432.2003125005758	211.90515625028792	-211.90515625028792	432.2003125005758	-432.2003125005758	-203.51515625028787	8.39	-203.51515625028793	203.51515625028793	211.9051562502879
290	872.6704246015522	654.5028184511641	218.16760615038802	-444.7252123007761	209.777606150388	218.16760615038802	-218.16760615038802	218.16760615038802	218.16760615038802	-872.6704246015522	444.7252123007761	218.16760615038802	444.7252123007761	218.16760615038802	-218.16760615038802	444.7252123007761	-444.7252123007761	-209.777606150388	8.39	-209.777606150388	209.777606150388	218.16760615038805
291	970.0081476483517	727.5061107362637	242.50203691208793	-493.39407382417585	234.11203691208794	242.50203691208793	-242.50203691208793	242.50203691208793	242.50203691208793	-970.0081476483517	493.39407382417585	242.50203691208793	493.39407382417585	242.50203691208793	-242.50203691208793	493.39407382417585	-493.39407382417585	-234.11203691208792	8.39	-234.11203691208794	234.11203691208794	242.50203691208793
292	769.3270756018517	576.9953067013887	192.33176890046292	-393.0535378009258	183.94176890046293	192.33176890046292	-192.33176890046292	192.33176890046292	192.33176890046292	-769.3270756018517	393.0535378009258	192.33176890046292	393.0535378009258	192.33176890046292	-192.33176890046292	393.0535378009258	-393.0535378009258	-183.9417689004629	8.39	-183.94176890046293	183.94176890046293	192.33176890046292
293	684.8777763003498	513.6583322252623	171.21944407508744	-350.82888815017486	162.82944407508745	171.21944407508744	-171.21944407508744	171.21944407508744	171.21944407508744	-684.8777763003498	350.82888815017486	171.21944407508744	350.82888815017486	171.21944407508744	-171.21944407508744	350.82888815017486	-350.82888815017486	-162.8294440750874	8.39	-162.82944407508745	162.82944407508745	171.2194440750874
294	759.9271759015503	569.9453819261628	189.98179397538757	-388.35358795077514	181.5917939753876	189.98179397538757	-189.98179397538757	189.98179397538757	189.98179397538757	-759.9271759015503	388.35358795077514	189.98179397538757	388.35358795077514	189.98179397538757	-189.98179397538757	388.35358795077514	-388.35358795077514	-181.59179397538765	8.39	-181.5917939753876	181.5917939753876	189.98179397538755
295	788.1645499511526	591.1234124633645	197.04113748778815	-402.4722749755763	188.65113748778816	197.04113748778815	-197.04113748778815	197.04113748778815	197.04113748778815	-788.1645499511526	402.4722749755763	197.04113748778815	402.4722749755763	197.04113748778815	-197.04113748778815	402.4722749755763	-402.4722749755763	-188.65113748778822	8.39	-188.65113748778816	188.65113748778816	197.04113748778812
296	841.3394003514502	631.0045502635876	210.33485008786255	-429.0597001757251	201.94485008786256	210.33485008786255	-210.33485008786255	210.33485008786255	210.33485008786255	-841.3394003514502	429.0597001757251	210.33485008786255	429.0597001757251	210.33485008786255	-210.33485008786255	429.0597001757251	-429.0597001757251	-201.9448500878625	8.39	-201.94485008786256	201.94485008786256	210.33485008786252
297	882.0766244016525	661.5574683012394	220.5191561004131	-449.4283122008262	212.12915610041313	220.5191561004131	-220.5191561004131	220.5191561004131	220.5191561004131	-882.0766244016525	449.4283122008262	220.5191561004131	449.4283122008262	220.5191561004131	-220.5191561004131	449.4283122008262	-449.4283122008262	-212.12915610041318	8.39	-212.12915610041313	212.12915610041313	220.51915610041308
298	888.3641491511528	666.2731118633646	222.0910372877882	-452.5720745755764	213.7010372877882	222.0910372877882	-222.0910372877882	222.0910372877882	222.0910372877882	-888.3641491511528	452.5720745755764	222.0910372877882	452.5720745755764	222.0910372877882	-222.0910372877882	452.5720745755764	-452.5720745755764	-213.70103728778827	8.39	-213.7010372877882	213.7010372877882	222.09103728778817
299	919.7266740010512	689.7950055007884	229.9316685002628	-468.25333700052556	221.5416685002628	229.9316685002628	-229.9316685002628	229.9316685002628	229.9316685002628	-919.7266740010512	468.25333700052556	229.9316685002628	468.25333700052556	229.9316685002628	-229.9316685002628	468.25333700052556	-468.25333700052556	-221.54166850026286	8.39	-221.5416685002628	221.5416685002628	229.93166850026276
300	938.564148350353	703.9231112627647	234.64103708758824	-477.6720741751765	226.25103708758826	234.64103708758824	-234.64103708758824	234.64103708758824	234.64103708758824	-938.564148350353	477.6720741751765	234.64103708758824	477.6720741751765	234.64103708758824	-234.64103708758824	477.6720741751765	-477.6720741751765	-226.2510370875882	8.39	-226.25103708758826	226.25103708758826	234.64103708758822
301	822.5771255005498	616.9328441254124	205.6442813751375	-419.678562750275	197.2542813751375	205.6442813751375	-205.6442813751375	205.6442813751375	205.6442813751375	-822.5771255005498	419.678562750275	205.6442813751375	419.678562750275	205.6442813751375	-205.6442813751375	419.678562750275	-419.678562750275	-197.2542813751375	8.39	-197.2542813751375	197.2542813751375	205.6442813751375
302	544.2780760014509	408.2085570010882	136.06951900036273	-280.52903800072545	127.67951900036273	136.06951900036273	-136.06951900036273	136.06951900036273	136.06951900036273	-544.2780760014509	280.52903800072545	136.06951900036273	280.52903800072545	136.06951900036273	-136.06951900036273	280.52903800072545	-280.52903800072545	-127.67951900036275	8.39	-127.67951900036273	127.67951900036273	136.06951900036273
303	494.2784760006508	370.70885700048814	123.5696190001627	-255.52923800032542	115.1796190001627	123.5696190001627	-123.5696190001627	123.5696190001627	123.5696190001627	-494.2784760006508	255.52923800032542	123.5696190001627	255.52923800032542	123.5696190001627	-123.5696190001627	255.52923800032542	-255.52923800032542	-115.17961900016272	8.39	-115.1796190001627	115.1796190001627	123.5696190001627
304	957.4268231996512	718.0701173997384	239.3567057999128	-487.10341159982556	230.9667057999128	239.3567057999128	-239.3567057999128	239.3567057999128	239.3567057999128	-957.4268231996512	487.10341159982556	239.3567057999128	487.10341159982556	239.3567057999128	-239.3567057999128	487.10341159982556	-487.10341159982556	-230.96670579991277	8.39	-230.9667057999128	230.9667057999128	239.3567057999128
305	860.1267751015502	645.0950813261626	215.03169377538754	-438.45338755077506	206.64169377538752	215.03169377538754	-215.03169377538754	215.03169377538754	215.03169377538754	-860.1267751015502	438.45338755077506	215.03169377538754	438.45338755077506	215.03169377538754	-215.03169377538754	438.45338755077506	-438.45338755077506	-206.64169377538755	8.39	-206.64169377538752	206.64169377538752	215.03169377538748
306	569.3278756018516	426.9959067013887	142.3319689004629	-293.0539378009258	133.94196890046288	142.3319689004629	-142.3319689004629	142.3319689004629	142.3319689004629	-569.3278756018516	293.0539378009258	142.3319689004629	293.0539378009258	142.3319689004629	-142.3319689004629	293.0539378009258	-293.0539378009258	-133.9419689004629	8.39	-133.94196890046288	133.94196890046288	142.33196890046284
