	rxn10125	rxn00083	rxn05312	rxn05318	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
61	-228.38299218703185	-228.38299218703185	448.3759843740637	149.45866145802123	-307.30732291604244	149.45866145802123	149.45866145802123	149.45866145802123	-149.45866145802123	307.30732291604244	149.45866145802123	307.30732291604244	-141.06866145802118	-149.45866145802123	307.30732291604244	-307.30732291604244	-141.0686614580212	141.06866145802118	-141.06866145802127	8.39	149.45866145802128
62	-134.9844131264049	-134.9844131264049	261.5788262528098	87.19294208426993	-182.77588416853985	87.19294208426993	87.19294208426993	87.19294208426993	-87.19294208426993	182.77588416853985	87.19294208426993	182.77588416853985	-78.80294208426994	-87.19294208426993	182.77588416853985	-182.77588416853985	-78.80294208426993	78.80294208426994	-78.80294208426994	8.39	87.19294208426992
63	-501.2240499592951	-501.2240499592951	994.0580999185902	331.3526999728634	-671.0953999457267	331.3526999728634	331.3526999728634	331.3526999728634	-331.3526999728634	671.0953999457267	331.3526999728634	671.0953999457267	-322.9626999728634	-331.3526999728634	671.0953999457267	-671.0953999457267	-322.9626999728634	322.9626999728634	-322.96269997286345	8.39	331.3526999728634
64	-489.3995028508598	-489.3995028508598	970.4090057017196	323.46966856723986	-655.3293371344797	323.46966856723986	323.46966856723986	323.46966856723986	-323.46966856723986	655.3293371344797	323.46966856723986	655.3293371344797	-315.0796685672399	-323.46966856723986	655.3293371344797	-655.3293371344797	-315.0796685672399	315.0796685672399	-315.0796685672399	8.39	323.46966856723986
65	-313.3609100392976	-313.3609100392976	618.3318200785952	206.11060669286508	-420.61121338573014	206.11060669286508	206.11060669286508	206.11060669286508	-206.11060669286508	420.61121338573014	206.11060669286508	420.61121338573014	-197.7206066928651	-206.11060669286508	420.61121338573014	-420.61121338573014	-197.7206066928651	197.7206066928651	-197.7206066928651	8.39	206.11060669286508
66	-495.3058700378905	-495.3058700378905	982.2217400757811	327.407246691927	-663.204493383854	327.407246691927	327.407246691927	327.407246691927	-327.407246691927	663.204493383854	327.407246691927	663.204493383854	-319.017246691927	-327.407246691927	663.204493383854	-663.204493383854	-319.0172466919271	319.017246691927	-319.017246691927	8.39	327.407246691927
67	-477.6103467889228	-477.6103467889228	946.8306935778456	315.61023119261523	-639.6104623852304	315.61023119261523	315.61023119261523	315.61023119261523	-315.61023119261523	639.6104623852304	315.61023119261523	639.6104623852304	-307.22023119261524	-315.61023119261523	639.6104623852304	-639.6104623852304	-307.2202311926153	307.22023119261524	-307.22023119261524	8.39	315.61023119261523
68	-454.0790971642978	-454.0790971642978	899.7681943285957	299.92273144286526	-608.2354628857305	299.92273144286526	299.92273144286526	299.92273144286526	-299.92273144286526	608.2354628857305	299.92273144286526	608.2354628857305	-291.53273144286527	-299.92273144286526	608.2354628857305	-608.2354628857305	-291.5327314428654	291.53273144286527	-291.53273144286527	8.39	299.92273144286526
69	-407.1105350392979	-407.1105350392979	805.8310700785958	268.61035669286525	-545.6107133857305	268.61035669286525	268.61035669286525	268.61035669286525	-268.61035669286525	545.6107133857305	268.61035669286525	545.6107133857305	-260.22035669286527	-268.61035669286525	545.6107133857305	-545.6107133857305	-260.22035669286527	260.22035669286527	-260.22035669286527	8.39	268.61035669286525
70	-442.3017538367347	-442.3017538367347	876.2135076734694	292.0711692244898	-592.5323384489795	292.0711692244898	292.0711692244898	292.0711692244898	-292.0711692244898	592.5323384489795	292.0711692244898	592.5323384489795	-283.6811692244898	-292.0711692244898	592.5323384489795	-592.5323384489795	-283.6811692244898	283.6811692244898	-283.68116922448985	8.39	292.0711692244898
