"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","condition"
"51","PA14_08760",778.336471700819,1.31422048234468,0.313266412189825,4.19521669481862,2.72610835291005e-05,0.00030465456505328,"T24T0"
"52","PA14_08780",858.704250046193,1.16157488875557,0.189591582322089,6.12672184349521,8.97080982202295e-10,2.66474884505998e-08,"T24T0"
"53","PA14_08820",1002.24384374272,0.443553946490124,0.112649838624064,3.93745745140705,8.2349527853252e-05,0.000798832221967333,"T24T0"
"54","PA14_08830",632.143556474657,1.72239712601494,0.223172665567746,7.71777816800817,1.18374985514164e-14,7.54048657725222e-13,"T24T0"
"55","PA14_08880",1114.14144591371,0.434573971645397,0.0619857478534055,7.01086921905261,2.3684204559601e-12,1.04447342107841e-10,"T24T0"
"56","PA14_08910",1265.99998551538,0.222774556189753,0.0685557864775488,3.24953687552996,0.00115593090343305,0.00787984764492469,"T24T0"
"57","PA14_09100",988.405123591842,0.754591483541698,0.125988864348786,5.98935062588306,2.10680526948983e-09,5.80688202403133e-08,"T24T0"
"58","PA14_09470",933.353887918431,0.625457401237598,0.18932610424534,3.30359832697499,0.000954524890626269,0.00676429300752089,"T24T0"
"59","PA14_09600",842.933955073154,0.551640396617232,0.150609942761566,3.66270902506447,0.000249561964319884,0.00208866969554146,"T24T0"
"60","PA14_09610",1122.26074321012,0.417615703646805,0.0757694031095766,5.51166680094939,3.55451346111983e-08,7.49192120316175e-07,"T24T0"
"61","PA14_09630",641.670477656373,1.9332197783622,0.410597725544977,4.70830610616823,2.4978380603417e-06,3.72919416665078e-05,"T24T0"
"62","PA14_09820",603.581529723671,0.800908132967845,0.206979385374561,3.86950677005093,0.000109055753235152,0.00103001092800185,"T24T0"
"63","PA14_09950",518.487028579892,1.20540153590079,0.301798208507538,3.99406458329154,6.4950159536157e-05,0.000659042946231483,"T24T0"
"64","PA14_10020",681.497496776708,0.897746876192326,0.221461556036074,4.05373687542451,5.04059100106043e-05,0.000523509206686221,"T24T0"
"65","PA14_10190",1130.67403309666,0.358679034203678,0.091551690597475,3.91777619684469,8.93696205557808e-05,0.000856782666632594,"T24T0"
"66","PA14_10290",695.146472847521,1.3061504764142,0.386586042435955,3.37867986175572,0.000728347705598785,0.0053602277229754,"T24T0"
"67","PA14_10320",1007.60755942298,0.952592220470444,0.212531504242018,4.48212242165137,7.39043252246879e-06,9.62939764802581e-05,"T24T0"
"68","PA14_10420",669.58416125132,1.24257583192107,0.201391557020814,6.16994997358629,6.831160254667e-10,2.0612127231582e-08,"T24T0"
"69","PA14_10960",1497.27170730466,0.381544713746738,0.102971782618058,3.70533270422208,0.0002111134357288,0.00180106149856133,"T24T0"
"70","PA14_10980",800.94052586672,1.24547268857277,0.206472555737535,6.03214642315951,1.61796071666611e-09,4.54694548463077e-08,"T24T0"
"71","PA14_11650",989.757422750558,0.601269061615184,0.139968909693795,4.2957329804923,1.74117063396504e-05,0.000208395224311515,"T24T0"
"72","PA14_11680",720.729502309544,2.07983612438071,0.594077998116665,3.50094790747035,0.000463606454850066,0.00363591765479538,"T24T0"
"73","PA14_11830",575.400487265069,1.61838055429222,0.440343870625787,3.67526531479201,0.000237602367072529,0.00199732312379298,"T24T0"
"74","PA14_11990",705.243134903888,1.72620288509732,0.293362923753856,5.88418898683216,4.00010562758929e-09,1.03767445986287e-07,"T24T0"
"75","PA14_12130",948.735125177293,0.252471105146853,0.0768400194175579,3.28567206334104,0.00101739382894427,0.00706996220768183,"T24T0"
"76","PA14_12850",1403.5525530318,0.371029235375619,0.066360210671568,5.59114010671136,2.25583459174542e-08,5.01267430793662e-07,"T24T0"
"77","PA14_13240",624.130081041149,0.73806145353651,0.200781060312751,3.67595156827467,0.000236964479192159,0.00199488599002738,"T24T0"
"78","PA14_13340",1069.75215842134,0.638981325017623,0.143992911433521,4.43758875805932,9.09722136346011e-06,0.000115385774506011,"T24T0"
"79","PA14_13430",861.695176982413,0.897674752470818,0.227673950307431,3.94280835053231,8.0533008506546e-05,0.000783863731354886,"T24T0"
"80","PA14_13470",816.725239054181,0.474909382525222,0.139190542383841,3.41193715026686,0.000645029834624295,0.00485296068490956,"T24T0"
"81","PA14_13500",912.708126547949,0.651518587292823,0.176885069077195,3.68328763242584,0.000230245109710449,0.00194116943230883,"T24T0"
"82","PA14_13510",978.757407716026,0.312668079712027,0.0907237504604705,3.44637515672657,0.000568161014323967,0.0043604646521008,"T24T0"
"83","PA14_13590",706.015700926317,0.872741340777125,0.223660486004043,3.90208103527661,9.53692167252775e-05,0.000911252865810027,"T24T0"
"84","PA14_13610",1197.09763979051,0.62989378392025,0.138075554124446,4.56195007084698,5.06807006652098e-06,7.00126402201561e-05,"T24T0"
"85","PA14_13650",1095.24368011051,0.344438040864174,0.0989976412980581,3.47925502413895,0.000502809846646047,0.00390068856674126,"T24T0"
"86","PA14_13690",905.156362392432,0.565026003557889,0.142012093683149,3.9787175085141,6.92880066303824e-05,0.000694454793727241,"T24T0"
"87","PA14_13710",1245.40673733321,0.285678524031362,0.0546989391560589,5.22274341036681,1.76291593938761e-07,3.35773989385687e-06,"T24T0"
"88","PA14_13780",682.550647742204,1.03911557549884,0.224237147694947,4.63400282326306,3.58662098701163e-06,5.15340804975882e-05,"T24T0"
"89","PA14_13800",601.365206400117,1.02128893425504,0.201260685371725,5.07445819519467,3.88601650362926e-07,6.84725521015785e-06,"T24T0"
"90","PA14_13970",893.590444510061,1.83051358877407,0.322758459794305,5.67146586937075,1.41580810705584e-08,3.24673115110044e-07,"T24T0"
"91","PA14_14160",1030.67577087376,0.612838020688316,0.165061920079069,3.71277651680504,0.000204997893183786,0.00175673082454805,"T24T0"
"92","PA14_14210",1124.07017013862,0.301531871065118,0.0790614788691507,3.81389110573258,0.000136795762473114,0.00124682051869374,"T24T0"
"93","PA14_14270",1379.38046825403,0.311593937334242,0.0776462942111285,4.01299174030103,5.99540119618714e-05,0.000609426153506044,"T24T0"
"94","PA14_14420",504.25504991944,1.25531026480088,0.383159260011102,3.27621017110354,0.00105210235733151,0.00726711182479706,"T24T0"
"95","PA14_14470",726.200720128047,1.82943477168172,0.18328709905382,9.98125226011966,1.84128098548363e-23,3.77002281777774e-21,"T24T0"
"96","PA14_15030",1088.38550577486,0.667526392657216,0.0931744242840997,7.16426635083733,7.82042245077443e-13,3.7995323652788e-11,"T24T0"
"97","PA14_15290",1086.79562647287,0.318228276530861,0.0941356456963837,3.3805289609129,0.00072346450433757,0.00533973118349907,"T24T0"
"98","PA14_15560",1209.71329077847,1.25650582007257,0.141463045374076,8.88221949944557,6.55393509107061e-19,7.82785622439746e-17,"T24T0"
"99","PA14_15570",833.884476682699,2.03877259879717,0.339142752260642,6.01154701141985,1.83761204887806e-09,5.11409217292133e-08,"T24T0"
"100","PA14_16340",1223.74894061456,0.317969701227525,0.0788381984012236,4.03319339705497,5.50239584843331e-05,0.00056330777498336,"T24T0"
"101","PA14_16370",675.351281995017,1.89346502636397,0.204982483581251,9.23720404438087,2.53022251507173e-20,3.3734338788154e-18,"T24T0"
"102","PA14_16510",655.772832381354,0.508457558859544,0.137863017782872,3.68813599931739,0.000225902904282747,0.00190981426910552,"T24T0"
"103","PA14_16590",1212.62094730188,0.587692065411289,0.170068082317125,3.4556282249095,0.000549011991213427,0.00423618539115287,"T24T0"
"104","PA14_16680",957.095125314933,0.713081978990071,0.155262671675753,4.59274577265589,4.3745185003544e-06,6.13181285147476e-05,"T24T0"
"105","PA14_16690",1309.36616661235,0.514786533697861,0.0659959511190457,7.80027448607069,6.17726645636895e-15,4.16638454051331e-13,"T24T0"
"106","PA14_16740",872.311243869419,0.972575498909526,0.16541024429814,5.8797779003127,4.10817335575527e-09,1.06090801119572e-07,"T24T0"
"107","PA14_16780",854.693366510276,0.510941709252629,0.137207058813448,3.72387334639485,0.000196189376758298,0.00168881936479778,"T24T0"
"108","PA14_16830",1266.81020101272,0.260215828928115,0.0576538695777063,4.51341481212105,6.37920795228446e-06,8.52494153623469e-05,"T24T0"
"109","PA14_17250",1269.15962025321,0.298022131162438,0.0592823756563343,5.0271624215956,4.97790717745726e-07,8.59588609890436e-06,"T24T0"
"110","PA14_17370",802.877059961716,0.484478258693944,0.126275502160297,3.83667655567062,0.000124710547655644,0.00115690221635891,"T24T0"
"111","PA14_17400",591.573311468757,0.494773858407327,0.150388108193827,3.28997993491374,0.00100194527259384,0.00700506371680547,"T24T0"
"112","PA14_17550",977.21902658932,0.456776539266614,0.0729922183884052,6.25787994051669,3.90246053086141e-10,1.21591338170807e-08,"T24T0"
"113","PA14_17580",984.004041134309,0.88486796899031,0.149808362882171,5.90666603630324,3.49100436124007e-09,9.22300829630843e-08,"T24T0"
"114","PA14_18230",1361.38415650556,0.224406571150743,0.0590391516682306,3.80097892347424,0.00014412556235309,0.00130739216609219,"T24T0"
"115","PA14_18250",1430.043823089,0.216904650093106,0.0547252879822213,3.96351774637663,7.38533707455496e-05,0.000735071830701798,"T24T0"
"116","PA14_18260",655.893967965464,0.81885360080748,0.193282916789142,4.23655444780352,2.26975900093796e-05,0.000261295750047737,"T24T0"
"117","PA14_18350",828.479868838127,1.68885942377846,0.427495507137358,3.95058987891494,7.79588143906484e-05,0.000762692632937863,"T24T0"
"118","PA14_18380",864.333782803629,1.81871907155688,0.233423087943506,7.79151320282875,6.62113932252112e-15,4.41383624837367e-13,"T24T0"
"119","PA14_18430",1096.396060418,0.724419887436327,0.213544218093537,3.39236479406347,0.000692921201643475,0.00515017374923494,"T24T0"
"120","PA14_19190",916.043974488075,0.627667559945489,0.0930477817525288,6.74564775348264,1.52345812360353e-11,6.19431590256668e-10,"T24T0"
"121","PA14_19230",924.487261199114,0.836881670387922,0.188784277817536,4.43300512130986,9.29286578038971e-06,0.000117348016561617,"T24T0"
"122","PA14_19350",948.746199592207,0.972218405392132,0.130623788885315,7.44288933653361,9.85066049353668e-14,5.43017659706209e-12,"T24T0"
"123","PA14_19430",850.859936134203,1.36863619464548,0.270221608878456,5.06486583484552,4.08688079450365e-07,7.12160717169891e-06,"T24T0"
"124","PA14_19470",1454.20816140456,0.285239524562056,0.059446497416821,4.79825619602181,1.60052973627471e-06,2.50705928362375e-05,"T24T0"
"125","PA14_19650",1431.13518506914,0.491722814658337,0.128901181601364,3.81472697573111,0.00013633357957851,0.00124458664287197,"T24T0"
"126","PA14_20380",1540.22939732132,0.494327024840045,0.0724464187871665,6.82334659346353,8.89437145540183e-12,3.69503127201585e-10,"T24T0"
"127","PA14_20560",1243.42734646834,0.484566620911041,0.0863078663639898,5.61439694114854,1.97248946944665e-08,4.45207957808569e-07,"T24T0"
"128","PA14_20620",580.63070463694,1.92429364561588,0.455675128356859,4.22295079513069,2.41124475947085e-05,0.00027592148115861,"T24T0"
"129","PA14_20920",784.389722670229,0.450499654187608,0.139887761977151,3.22043649723406,0.00127995546297823,0.00859248790310796,"T24T0"
"130","PA14_20970",685.484014960497,1.39208835570146,0.287002345316805,4.85044243859685,1.2318638034925e-06,1.9782283432556e-05,"T24T0"
"131","PA14_21000",473.109222957381,1.76152602664151,0.270866134641571,6.50330846627425,7.85724453594001e-11,2.76353269475731e-09,"T24T0"
"132","PA14_21050",1234.24444387699,0.319151572101953,0.0674785918689839,4.72967148931644,2.24883428404587e-06,3.39278077643025e-05,"T24T0"
"133","PA14_21060",712.968082686388,0.629183484347055,0.15461088054806,4.06946446535161,4.71213256317731e-05,0.000494299971198051,"T24T0"
"134","PA14_21130",1354.83789552495,0.333277956159994,0.067425176722122,4.94293040615268,7.69569611064428e-07,1.28628063563626e-05,"T24T0"
"135","PA14_21180",1487.80658771625,0.46053796405671,0.104107973935107,4.42365696544795,9.70440657089928e-06,0.000121740400155286,"T24T0"
"136","PA14_21310",1253.52264695764,0.468007401545317,0.100146027123155,4.67324980320767,2.96470809552674e-06,4.3581209004243e-05,"T24T0"
"137","PA14_21610",837.302057386637,1.93121092064238,0.468950274933873,4.11815713492161,3.81914257351001e-05,0.000410021430223463,"T24T0"
"138","PA14_21690",1158.44777838604,0.400502709380068,0.100385212707308,3.98965842257872,6.61685133344505e-05,0.000669037190381666,"T24T0"
"139","PA14_21780",673.083679361963,1.12178631711638,0.349405418527666,3.21055787240906,0.00132477589658465,0.00885191167263377,"T24T0"
"140","PA14_21900",1023.13165948149,0.469282385955251,0.12946200891105,3.62486562585078,0.000289111735193869,0.00239174253660382,"T24T0"
"141","PA14_22450",1383.73876612634,0.351659060271859,0.0650494185038945,5.40602926759147,6.44372716364683e-08,1.30999602231161e-06,"T24T0"
"142","PA14_22460",1262.24494193305,0.30954488085888,0.0587509430599749,5.26876446124254,1.37345061624775e-07,2.6334422685446e-06,"T24T0"
"143","PA14_22580",1433.3576418355,0.463650300746124,0.0697621190883718,6.6461613667267,3.00835437972933e-11,1.11270294574118e-09,"T24T0"
"144","PA14_22910",1197.87331513177,0.514089823354932,0.151562838793581,3.39192527302216,0.000694033657838655,0.00515017374923494,"T24T0"
"145","PA14_22940",1132.37096526802,0.694975866224893,0.182608607857539,3.80582204956666,0.000141333976458035,0.00128410093032317,"T24T0"
"146","PA14_23060",1141.51491522062,0.302904574295756,0.0896050843807338,3.3804395854225,0.000723699830730643,0.00533973118349907,"T24T0"
"147","PA14_23510",1366.55160546564,0.188088678073257,0.0537982586222049,3.49618524633109,0.000471960927798141,0.00369133969859037,"T24T0"
"148","PA14_23610",1418.39836294485,0.337722742430505,0.0791987539834745,4.26424312813019,2.00580946371247e-05,0.000234679707254359,"T24T0"
"149","PA14_23670",1308.57374880687,0.235884132899874,0.0525435233091263,4.48930939617639,7.14544505783616e-06,9.3407086527909e-05,"T24T0"
"150","PA14_23800",589.773572820753,0.7955949506968,0.171976837574018,4.62617502403125,3.72480566896907e-06,5.3120176368656e-05,"T24T0"
"151","PA14_23920",812.399429342846,1.27258586812242,0.122852784833293,10.3586245102158,3.82421737814864e-25,1.09621191144631e-22,"T24T0"
"152","PA14_24190",1009.20771271956,0.628452070321813,0.135542767856267,4.63655922231307,3.54256728673231e-06,5.10289905900411e-05,"T24T0"
"153","PA14_24420",1314.12586269832,0.226898275679893,0.0606413871486827,3.74164059149201,0.000182822853218945,0.00159670886632235,"T24T0"
"154","PA14_24600",957.804421311818,0.804158091655201,0.119828438141499,6.71091190144374,1.93411860909135e-11,7.64710481787637e-10,"T24T0"
"155","PA14_24610",1208.4747017003,0.666102508795195,0.0845011061310697,7.88276673872177,3.20210497231601e-15,2.266378741517e-13,"T24T0"
"156","PA14_24620",1527.80672261855,0.26625137553371,0.0398690939557573,6.67813960932165,2.41994458971427e-11,9.24902822188794e-10,"T24T0"
"157","PA14_24760",707.885518054043,0.88869211412248,0.232555095952385,3.82142610327678,0.000132682173261918,0.00122257515246357,"T24T0"
"158","PA14_24920",1230.16334520783,0.4327781839931,0.0849394797717332,5.0951357973483,3.484913647402e-07,6.18545199398009e-06,"T24T0"
"159","PA14_25040",608.242199793298,0.614915367319324,0.177971053836487,3.45514258675056,0.000550001871190103,0.00423811925743664,"T24T0"
"160","PA14_25090",944.416297587112,0.541369321377785,0.122582789669382,4.41635667484736,1.00378403817341e-05,0.000124830670083474,"T24T0"
"161","PA14_25230",1099.14096885906,0.257806671620761,0.0422251562842012,6.1055232071982,1.02464464429685e-09,3.01245525423275e-08,"T24T0"
"162","PA14_25400",1422.83710249342,0.441674119871436,0.0516667276829649,8.54852125688349,1.24675504035631e-17,1.25437457255394e-15,"T24T0"
"163","PA14_25860",1231.53413246337,0.26359723900864,0.0790088232349222,3.3363012916275,0.000849010976589672,0.0061147989055133,"T24T0"
"164","PA14_25900",656.165671390629,1.03406485473325,0.294619711662522,3.50982915874188,0.000448394690552981,0.00352143391909622,"T24T0"
"165","PA14_26010",1126.52164386666,0.487950744517385,0.0946902379269591,5.15312618491649,2.56179458051702e-07,4.63304994640507e-06,"T24T0"
"166","PA14_26350",912.511931730924,1.46379803256773,0.14458735967436,10.1239695908723,4.3251013058628e-24,9.91832231460458e-22,"T24T0"
"167","PA14_26470",1111.14938267592,0.36725036928605,0.104393835086909,3.51793158073282,0.000434924483425894,0.00342974149034477,"T24T0"
"168","PA14_26700",645.729434156803,0.86200051847802,0.207256029014441,4.1591094964864,3.19490725727715e-05,0.000352917212061077,"T24T0"
"169","PA14_27960",1304.79280132529,0.249786133792919,0.0504150175769722,4.95459777260918,7.24800644717177e-07,1.21855779946146e-05,"T24T0"
"170","PA14_28150",1174.69240985898,0.594237288395467,0.101411901339138,5.85964054069194,4.63870163457465e-09,1.17152759784213e-07,"T24T0"
"171","PA14_28420",867.522431770074,0.547345703183806,0.151858092143545,3.60432358564351,0.000312966941672981,0.0025595427626408,"T24T0"
"172","PA14_28720",873.635038851516,1.98204422733088,0.451287392562075,4.39197783939477,1.12324150336221e-05,0.000138484807285496,"T24T0"
"173","PA14_28895",1063.98613835199,0.582560954960284,0.131034649435196,4.44585426428293,8.75432834278334e-06,0.000111778539842265,"T24T0"
"174","PA14_28920",1223.8162164824,0.42073155059108,0.076533023874618,5.49738569431613,3.85463010363363e-08,8.04209435173821e-07,"T24T0"
"175","PA14_28950",862.192484472006,0.796064821903834,0.162620205617696,4.89523930239828,9.81861749800454e-07,1.59915153738807e-05,"T24T0"
"176","PA14_29010",1598.67765487815,0.144539288598266,0.0446266446021101,3.23885629060786,0.00120010025139351,0.0081325942567837,"T24T0"
"177","PA14_29110",640.413695439265,1.87241530101672,0.218625731246298,8.56447816248723,1.08566406262225e-17,1.15261334648396e-15,"T24T0"
"178","PA14_29240",731.217155848777,1.02869725213954,0.306047015733094,3.36123928434797,0.00077593572060237,0.00565240087193569,"T24T0"
"179","PA14_29410",1273.35990896711,0.361071015287981,0.0445023890301555,8.1135198167297,4.91741713454651e-16,3.75887365764736e-14,"T24T0"
"180","PA14_29440",754.963334649052,0.82886400931798,0.197128586932278,4.20468701276052,2.61443691320888e-05,0.000294470860971051,"T24T0"
"181","PA14_29690",989.690488877122,0.706953847237863,0.151432868021598,4.66843068135667,3.03509144959043e-06,4.42752653447886e-05,"T24T0"
"182","PA14_29990",1057.82792129006,0.602503877766879,0.176705591163548,3.40964806942209,0.000650467574407029,0.00488745819669135,"T24T0"
"183","PA14_30040",1224.2517104188,0.424121489304396,0.0970448252381509,4.37036687184082,1.2403795916449e-05,0.000151622520232414,"T24T0"
"184","PA14_30080",1177.5151068686,0.376020717151809,0.0820780998852658,4.5812551420834,4.6219354148623e-06,6.46281847156234e-05,"T24T0"
"185","PA14_30090",562.585092916538,0.753485060958242,0.18910988538478,3.98437691094326,6.7657414914537e-05,0.000681478492208437,"T24T0"
"186","PA14_30280",597.278507911185,1.11799356009955,0.195442299764667,5.72032544360012,1.06320207591772e-08,2.50836934207255e-07,"T24T0"
"187","PA14_31280",1511.53616515382,0.233311023203118,0.0668135823727654,3.49196996954051,0.000479472150908998,0.00374497798523336,"T24T0"
"188","PA14_31720",894.80252622523,0.37645571510584,0.112137888068281,3.3570786965117,0.000787706888622707,0.00572360404622811,"T24T0"
"189","PA14_32190",990.188556969954,0.654113791667892,0.187527263850024,3.48809969408513,0.000486466657178241,0.00378414293840279,"T24T0"
"190","PA14_32290",884.644695276284,0.735062049060197,0.174606088514466,4.209830569564,2.55562266865896e-05,0.00028898194791759,"T24T0"
"191","PA14_32390",874.460879620166,0.52950943930171,0.157044319723531,3.37171978097574,0.000747004102139991,0.00546944382831235,"T24T0"
"192","PA14_32480",634.269830263474,1.44562651349081,0.400194811815265,3.61230698352514,0.000303484988078967,0.00249982677680563,"T24T0"
"193","PA14_32740",913.275987220336,0.645364004154078,0.170833377717154,3.77773953063549,0.000158258267869147,0.00141351625430193,"T24T0"
"194","PA14_32950",776.514670659335,0.984771478010995,0.189111613064442,5.20735592094719,1.91550463311182e-07,3.57706451518894e-06,"T24T0"
"195","PA14_33000",713.578299637301,1.21471743511019,0.379120891533815,3.20403718770493,0.00135514971625348,0.00904432284433201,"T24T0"
"196","PA14_33320",878.234768250208,0.802312862637921,0.210041612615222,3.81978053133542,0.000133570468260877,0.00122341742265323,"T24T0"
"197","PA14_33460",830.007522618425,1.90042404664795,0.528386479401738,3.59665532850063,0.000322335136580154,0.00262313971662456,"T24T0"
"198","PA14_33840",811.340831096082,0.810136520333699,0.178013512782606,4.55098328025838,5.33957915628711e-06,7.32722101796782e-05,"T24T0"
"199","PA14_33900",793.207365724713,0.536696945770359,0.162098603155653,3.31092887490833,0.000929868399933491,0.00663051683683918,"T24T0"
"200","PA14_34600",898.189794896614,1.10797201570076,0.153281017361582,7.22837070612017,4.88822897213263e-13,2.45826462256459e-11,"T24T0"
"201","PA14_34720",649.532646839653,2.04149694836293,0.528070450264018,3.86595566432897,0.000110655040231675,0.00103997597647245,"T24T0"
