	rxn13726	rxn08094	rxn10158	rxn05312	rxn05318	rxn00256	rJB00240	rJB00238	rxn00285	rxn00974	rxn05307	rxn00165	rxn13803	rxn00175	rxn05158	rxn00615	rxn05209	rxn13836	rxn00148	rxn13689	rxn05229	rxn10042	rxn12788	rxn09566	rxn00250	rxn00134	rxn13299	rxn13643	rxn05581	rxn00251	rxn00014	rxn10165	rxn10053	rxn05297	rxn00124	rxn01807	rxn05467	rxn05468	rxn05488	EX_cpd00029_e	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00023_e	EX_cpd00054_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00036_e	rxn00695	EX_cpd00331_e	ATPM	rxn00182	EX_cpd00170_e	EX_cpd00222_e	DM_cpd00002_c
275	480.03907367845363	120.00976841961341	-434.1618035803866	581.2573580000003	527.0857860000002	120.00976841961347	434.1618035803866	-120.00976841961341	-120.00976841961341	-120.00976841961347	-120.00976841961341	-120.00976841961341	-240.01953683922682	-120.00976841961341	1000.0	-862.4638878038664	-314.1520351607732	598.783701776521	407.0760175803868	480.03907367845363	-287.0662491607734	960.0781473569073	120.00976841961347	240.01953683922682	287.0662491607734	527.0857860000002	120.00976841961307	120.00976841961307	862.4638878038664	407.0760175803868	480.03907367845363	-137.53611219613356	287.0662491607734	120.00976841961341	-240.01953683922682	240.01953683922682	-240.01953683922682	120.00976841961341	-120.00976841961341	120.00976841961341	-527.0857860000002	240.01953683922682	862.4638878038664	-862.4638878038664	-120.00976841961341	120.00976841961341	-120.00976841961341	-718.793470196134	120.00976841961341	120.00976841961341	-120.00976841961347	8.39	360.0293052588402	-598.783701776521	598.783701776521	527.0857860000002
276	425.0246288000002	106.25615720000003	-579.1063345847048	843.6391975694094	527.0857860000003	106.25615720000008	579.1063345847048	-106.25615720000003	-106.25615720000003	-106.25615720000008	-106.25615720000002	-106.25615720000002	-212.5123144000001	-106.25615720000008	737.6181604305912	-737.6181604305912	-472.85017738470475	737.3830403694096	420.8296288000003	425.0246288000002	-314.5734716000003	850.0492576000004	106.25615720000008	212.5123144000001	314.5734716000003	527.0857860000003	106.25615719999968	106.25615719999968	737.6181604305912	420.8296288000003	425.0246288000002	0.0	314.5734716000003	106.25615720000006	-212.5123144000001	212.5123144000001	-212.51231440000004	106.25615720000005	-106.25615720000008	106.25615720000008	-527.0857860000003	212.51231440000004	737.6181604305912	-737.6181604305912	-106.25615720000006	106.25615720000002	-106.25615720000005	-843.6391975694094	106.25615720000003	106.25615720000008	-106.25615720000008	8.39	318.76847160000017	-737.3830403694096	737.3830403694096	527.0857860000002
277	500.0	125.0	-664.2681335983032	957.7312671966067	620.8049999999996	125.0	664.2681335983032	-125.0	-125.0	-124.99999999999977	-125.0	-125.0	-250.0	-125.0	904.6837328033937	-904.6837328033937	-539.2681335983032	832.731267196606	495.80499999999967	500.0	-370.80499999999967	1000.0	125.0	250.0	370.80499999999967	620.8049999999996	125.0	125.0	904.6837328033937	495.80499999999967	500.0	0.0	370.80499999999967	125.0	-250.0	250.0	-250.0	125.0	-125.0	125.0	-620.8049999999996	250.0	904.6837328033937	-904.6837328033937	-125.0	125.0	-125.0	-957.7312671966067	125.0	125.0	-125.0	8.39	375.0	-832.731267196606	832.731267196606	620.8050000000003
278	342.18639420729266	85.54659855182317	-677.9962944481767	1000.0	527.0857859999998	85.54659855182308	677.9962944481767	-85.54659855182308	-85.54659855182308	-85.54659855182308	-85.54659855182317	-85.54659855182317	-171.0931971036463	-85.54659855182314	581.2573580000003	-788.3529444817686	-592.4496958963537	707.3578149664079	441.53918744817656	342.18639420729266	-355.9925888963534	684.3727884145853	85.54659855182308	171.0931971036463	355.9925888963534	527.0857859999998	85.54659855182362	85.54659855182362	788.3529444817686	441.53918744817656	342.18639420729266	207.09558648176835	355.9925888963534	85.54659855182317	-171.0931971036463	171.0931971036463	-171.09319710364628	85.54659855182315	-85.54659855182314	85.54659855182314	-527.0857860000001	171.09319710364628	788.3529444817686	-788.3529444817686	-85.54659855182317	85.54659855182317	-85.54659855182315	-792.9044135182316	85.54659855182308	85.54659855182314	-85.54659855182308	8.39	256.63979565546947	-707.3578149664079	707.3578149664079	527.0857860000002
279	418.61264223985944	104.65316055996486	-658.889732440035	1000.0	527.0857859999998	104.65316055996482	658.889732440035	-104.65316055996486	-104.65316055996486	-104.65316055996482	-104.65316055996485	-104.65316055996485	-209.30632111992972	-104.65316055996487	581.2573580000001	-597.2873244003514	-554.2365718800702	879.3168730396835	422.4326254400349	418.61264223985944	-317.77946488007	837.2252844797189	104.65316055996482	209.30632111992972	317.77946488007	527.0857859999998	104.65316055996527	104.65316055996527	597.2873244003514	422.4326254400349	418.61264223985944	16.029966400351327	317.77946488007	104.65316055996485	-209.30632111992972	209.30632111992972	-209.30632111992975	104.65316055996486	-104.65316055996487	104.65316055996487	-527.0857860000001	209.30632111992975	597.2873244003514	-597.2873244003514	-104.65316055996485	104.65316055996485	-104.65316055996486	-983.9700335996487	104.65316055996486	104.65316055996487	-104.65316055996482	8.39	313.95948167989457	-879.3168730396835	879.3168730396835	527.0857860000002
280	409.5696024887329	102.39240062218323	-661.1504923778169	1000.0	527.0857860000003	102.39240062218323	661.1504923778169	-102.39240062218323	-102.39240062218323	-102.39240062218323	-102.39240062218323	-102.39240062218323	-204.78480124436646	-102.39240062218323	581.2573580000006	-619.8949237781687	-558.7580917556337	858.970033599649	424.69338537781704	409.5696024887329	-322.3009847556338	819.1392049774659	102.39240062218323	204.78480124436646	322.3009847556338	527.0857860000003	102.39240062218317	102.39240062218317	619.8949237781687	424.69338537781704	409.5696024887329	38.637565778168096	322.3009847556338	102.39240062218323	-204.78480124436646	204.78480124436646	-204.78480124436646	102.39240062218323	-102.39240062218323	102.39240062218323	-527.0857860000003	204.78480124436646	619.8949237781687	-619.8949237781687	-102.39240062218323	102.39240062218323	-102.39240062218323	-961.3624342218319	102.39240062218323	102.39240062218323	-102.39240062218323	8.39	307.1772018665497	-858.970033599649	858.970033599649	527.0857860000002
281	425.02462880000047	106.25615720000012	-520.4322455036345	726.2910194072681	527.085786000001	106.25615720000008	520.4322455036345	-106.25615720000008	-106.25615720000012	-106.25615720000008	-106.2561572000001	-106.2561572000001	-212.51231440000024	-106.2561572000001	854.9663385927332	-854.9663385927332	-414.1760883036344	620.0348622072688	420.82962880000093	425.02462880000047	-314.57347160000086	850.0492576000009	106.25615720000008	212.51231440000024	314.57347160000086	527.085786000001	106.25615719999917	106.25615719999917	854.9663385927332	420.82962880000093	425.02462880000047	0.0	314.57347160000086	106.2561572000001	-212.51231440000024	212.51231440000024	-212.5123144000002	106.25615720000012	-106.2561572000001	106.2561572000001	-527.085786000001	212.5123144000002	854.9663385927332	-854.9663385927332	-106.2561572000001	106.2561572000001	-106.25615720000012	-726.2910194072681	106.25615720000008	106.2561572000001	-106.25615720000008	8.39	318.76847160000034	-620.0348622072688	620.0348622072688	527.0857860000002
282	425.7350255634623	106.43375639086557	-449.51380751779027	583.921345862984	527.9737819543279	106.43375639086548	449.51380751779027	-106.43375639086557	-106.43375639086557	-106.43375639086548	-106.4337563908656	-106.4337563908656	-212.86751278173114	-106.43375639086554	1000.0	-1000.0	-343.0800511269247	477.487589472118	421.54002556346234	425.7350255634623	-315.1062691725968	851.4700511269245	106.43375639086548	212.86751278173114	315.1062691725968	527.9737819543279	106.43375639086611	106.43375639086611	1000.0	421.54002556346234	425.7350255634623	0.0	315.1062691725968	106.4337563908656	-212.86751278173114	212.86751278173114	-212.8675127817311	106.43375639086557	-106.43375639086554	106.43375639086554	-527.9737819543279	212.8675127817311	1000.0	-1000.0	-106.4337563908656	106.4337563908656	-106.43375639086557	-583.921345862984	106.43375639086557	106.43375639086554	-106.43375639086548	8.39	319.30126917259673	-477.487589472118	477.487589472118	527.9737819543279
283	430.7589877239781	107.68974693099453	-460.8177223789508	602.7612039649179	534.2537346549727	107.68974693099449	460.8177223789508	-107.68974693099453	-107.68974693099453	-107.68974693099449	-107.68974693099452	-107.68974693099452	-215.37949386198906	-107.68974693099449	1000.0	-1000.0	-353.12797544795626	495.0714570339236	426.56398772397824	430.7589877239781	-318.87424079298376	861.5179754479562	107.68974693099449	215.37949386198906	318.87424079298376	534.2537346549727	107.68974693099437	107.68974693099437	1000.0	426.56398772397824	430.7589877239781	0.0	318.87424079298376	107.68974693099452	-215.37949386198906	215.37949386198906	-215.37949386198903	107.68974693099453	-107.68974693099449	107.68974693099449	-534.2537346549727	215.37949386198903	1000.0	-1000.0	-107.68974693099452	107.68974693099452	-107.68974693099453	-602.7612039649179	107.68974693099453	107.68974693099449	-107.68974693099449	8.39	323.0692407929836	-495.0714570339236	495.0714570339236	534.2537346549725
284	434.0264156439775	108.50660391099439	-468.1694351989495	615.0140586649155	538.3380195549718	108.50660391099416	468.1694351989495	-108.50660391099439	-108.50660391099439	-108.50660391099416	-108.5066039109941	-108.5066039109941	-217.01320782198874	-108.50660391099416	1000.0	-1000.0	-359.6628312879551	506.50745475392114	429.83141564397755	434.0264156439775	-321.32481173298345	868.052831287955	108.50660391099416	217.01320782198874	321.32481173298345	538.3380195549718	108.50660391099431	108.50660391099431	1000.0	429.83141564397755	434.0264156439775	0.0	321.32481173298345	108.5066039109943	-217.01320782198874	217.01320782198874	-217.0132078219885	108.50660391099437	-108.50660391099416	108.50660391099416	-538.3380195549718	217.0132078219885	1000.0	-1000.0	-108.5066039109943	108.5066039109941	-108.50660391099437	-615.0140586649155	108.50660391099439	108.50660391099416	-108.50660391099416	8.39	325.51981173298304	-506.50745475392114	506.50745475392114	538.3380195549717
285	486.98959402550713	121.74739850637678	-680.5235977595651	1000.0	604.5419925318839	121.74739850637684	680.5235977595651	-121.74739850637678	-121.74739850637678	-121.74739850637684	-121.74739850637678	-121.74739850637678	-243.49479701275357	-121.74739850637678	813.6259775956518	-813.6259775956518	-558.7761992531882	878.2526014936232	482.79459402550714	486.98959402550713	-361.04719551913036	973.9791880510143	121.74739850637684	243.49479701275357	361.04719551913036	604.5419925318839	121.74739850637684	121.74739850637684	813.6259775956518	482.79459402550714	486.98959402550713	0.0	361.04719551913036	121.74739850637678	-243.49479701275357	243.49479701275357	-243.49479701275357	121.74739850637678	-121.74739850637678	121.74739850637678	-604.5419925318839	243.49479701275357	813.6259775956518	-813.6259775956518	-121.74739850637678	121.74739850637678	-121.74739850637678	-1000.0	121.74739850637678	121.74739850637678	-121.74739850637684	8.39	365.24219551913035	-878.2526014936232	878.2526014936232	604.541992531884
286	449.7686104496709	112.44215261241773	-503.58937351175973	674.0472891862662	558.0157630620886	112.44215261241766	503.58937351175973	-112.44215261241771	-112.44215261241773	-112.44215261241766	-112.44215261241774	-112.44215261241774	-224.88430522483546	-112.44215261241771	1000.0	-1000.0	-391.147220899342	561.6051365738485	445.5736104496709	449.7686104496709	-333.1314578372532	899.5372208993418	112.44215261241766	224.88430522483546	333.1314578372532	558.0157630620886	112.44215261241789	112.44215261241789	1000.0	445.5736104496709	449.7686104496709	0.0	333.1314578372532	112.44215261241774	-224.88430522483546	224.88430522483546	-224.88430522483543	112.44215261241773	-112.44215261241771	112.44215261241771	-558.0157630620886	224.88430522483543	1000.0	-1000.0	-112.44215261241774	112.44215261241774	-112.44215261241773	-674.0472891862662	112.44215261241771	112.44215261241771	-112.44215261241766	8.39	337.3264578372532	-561.6051365738485	561.6051365738485	558.0157630620888
287	500.0	125.0	-620.7929642264137	870.7809284528272	620.8050000000001	125.0	620.7929642264137	-125.0	-125.0	-124.99999999999977	-125.0	-125.0	-250.0	-125.0	991.6340715471727	-991.6340715471727	-495.7929642264137	745.7809284528274	495.80500000000006	500.0	-370.80500000000006	1000.0	125.0	250.0	370.80500000000006	620.8050000000001	124.99999999999977	124.99999999999977	991.6340715471727	495.80500000000006	500.0	0.0	370.80500000000006	125.0	-250.0	250.0	-250.0	125.0	-125.0	125.0	-620.8050000000001	250.0	991.6340715471727	-991.6340715471727	-125.0	125.0	-125.0	-870.7809284528272	125.0	125.0	-125.0	8.39	375.0	-745.7809284528274	745.7809284528274	620.8049999999998
288	456.5007839658064	114.1251959914516	-518.7367639230646	699.2929398717736	566.4309799572585	114.12519599145162	518.7367639230646	-114.12519599145162	-114.1251959914516	-114.12519599145162	-114.12519599145159	-114.12519599145159	-228.2503919829032	-114.12519599145162	1000.0	-1000.0	-404.61156793161297	585.167743880323	452.3057839658069	456.5007839658064	-338.18058797435526	913.0015679316128	114.12519599145162	228.2503919829032	338.18058797435526	566.4309799572585	114.12519599145071	114.12519599145071	1000.0	452.3057839658069	456.5007839658064	0.0	338.18058797435526	114.12519599145159	-228.2503919829032	228.2503919829032	-228.25039198290324	114.1251959914516	-114.12519599145162	114.12519599145162	-566.4309799572585	228.25039198290324	1000.0	-1000.0	-114.12519599145159	114.12519599145159	-114.1251959914516	-699.2929398717736	114.12519599145162	114.12519599145162	-114.12519599145162	8.39	342.3755879743548	-585.167743880323	585.167743880323	566.4309799572578
289	405.81705632208883	101.45426408052221	-699.161	1000.0	601.2305281610445	101.4542640805222	699.161	-101.45426408052221	-101.45426408052221	-101.4542640805222	-101.45426408052222	-101.45426408052222	-202.90852816104442	-101.4542640805222	803.6915844831333	-1000.0	-597.7067359194779	702.2373204026112	499.77626408052225	405.81705632208883	-398.3219999999999	811.6341126441777	101.4542640805222	202.90852816104442	398.3219999999999	601.2305281610445	101.45426408052217	101.45426408052217	1000.0	499.77626408052225	405.81705632208883	196.30841551686675	398.3219999999999	101.45426408052222	-202.90852816104442	202.90852816104442	-202.9085281610444	101.45426408052221	-101.4542640805222	101.4542640805222	-601.2305281610445	202.9085281610444	1000.0	-1000.0	-101.45426408052222	101.45426408052222	-101.45426408052221	-803.6915844831333	101.45426408052221	101.4542640805222	-101.4542640805222	8.39	304.36279224156664	-702.2373204026112	702.2373204026112	601.2305281610445
290	497.0453731038302	124.26134327595759	-609.9620894836179	851.3351491393634	617.111716379788	124.26134327595787	609.9620894836179	-124.26134327595759	-124.26134327595759	-124.26134327595787	-124.26134327595787	-124.26134327595787	-248.5226865519151	-124.26134327595787	1000.0	-1000.0	-485.7007462076603	727.0738058634058	492.8503731038302	497.0453731038302	-368.5890298278723	994.0907462076603	124.26134327595787	248.5226865519151	368.5890298278723	617.111716379788	124.26134327595763	124.26134327595763	1000.0	492.8503731038302	497.0453731038302	0.0	368.5890298278723	124.26134327595763	-248.5226865519151	248.5226865519151	-248.52268655191546	124.26134327595754	-124.26134327595787	124.26134327595787	-617.111716379788	248.52268655191546	1000.0	-1000.0	-124.26134327595763	124.26134327595787	-124.26134327595754	-851.3351491393634	124.26134327595759	124.26134327595787	-124.26134327595787	8.39	372.7840298278727	-727.0738058634058	727.0738058634058	617.1117163797878
291	485.1314854937844	121.28287137344614	-679.8268070601691	1000.0	602.2193568672304	121.28287137344603	679.8268070601691	-121.28287137344614	-121.28287137344614	-121.28287137344603	-121.28287137344603	-121.28287137344603	-242.5657427468922	-121.28287137344603	806.6580706016916	-806.6580706016916	-558.543935686723	878.7171286265536	480.9364854937844	485.1314854937844	-359.6536141203384	970.2629709875688	121.28287137344603	242.5657427468922	359.6536141203384	602.2193568672304	121.28287137344614	121.28287137344614	806.6580706016916	480.9364854937844	485.1314854937844	0.0	359.6536141203384	121.28287137344613	-242.5657427468922	242.5657427468922	-242.56574274689217	121.2828713734461	-121.28287137344603	121.28287137344603	-602.2193568672304	242.56574274689217	806.6580706016916	-806.6580706016916	-121.28287137344613	121.28287137344603	-121.2828713734461	-1000.0	121.28287137344614	121.28287137344603	-121.28287137344603	8.39	363.8486141203383	-878.7171286265536	878.7171286265536	602.2193568672308
292	310.22403577435983	77.55600894358996	-699.1609999999998	1000.0	553.4340178871796	77.55600894358997	699.1609999999998	-77.55600894358996	-77.55600894358996	-77.55600894358997	-77.55600894358994	-77.55600894358994	-155.11201788717992	-77.55600894358997	660.3020536615398	-1000.0	-621.6049910564099	582.7460447179493	475.87800894358963	310.22403577435983	-398.3219999999997	620.4480715487197	77.55600894358997	155.11201788717992	398.3219999999997	553.4340178871796	77.55600894359051	77.55600894359051	1000.0	475.87800894358963	310.22403577435983	339.69794633846016	398.3219999999997	77.55600894358994	-155.11201788717992	155.11201788717992	-155.1120178871799	77.55600894358996	-77.55600894358997	77.55600894358997	-553.4340178871796	155.1120178871799	1000.0	-1000.0	-77.55600894358994	77.55600894358994	-77.55600894358996	-660.3020536615398	77.55600894358996	77.55600894358997	-77.55600894358997	8.39	232.66802683076986	-582.7460447179493	582.7460447179493	553.4340178871802
293	497.6677045480793	124.41692613701983	-699.161	1000.0	647.1558522740395	124.4169261370198	699.161	-124.41692613701983	-124.41692613701983	-124.4169261370198	-124.41692613701986	-124.41692613701986	-248.83385227403966	-124.41692613701986	941.467556822119	-1000.0	-574.7440738629801	817.050630685099	522.7389261370196	497.6677045480793	-398.3219999999997	995.3354090961586	124.4169261370198	248.83385227403966	398.3219999999997	647.1558522740395	124.41692613702025	124.41692613702025	1000.0	522.7389261370196	497.6677045480793	58.53244317788093	398.3219999999997	124.41692613701986	-248.83385227403966	248.83385227403966	-248.83385227403969	124.41692613701983	-124.41692613701986	124.41692613701986	-647.1558522740395	248.83385227403969	1000.0	-1000.0	-124.41692613701986	124.41692613701986	-124.41692613701983	-941.467556822119	124.41692613701983	124.41692613701986	-124.4169261370198	8.39	373.2507784110595	-817.050630685099	817.050630685099	647.1558522740397
294	500.0	125.0	-431.07091064223795	584.1063659633571	528.0354553211188	125.0	431.07091064223795	-125.0	-125.0	-124.99999999999977	-125.0	-125.0	-250.0	-125.0	1000.0	-814.4609106422379	-306.07091064223795	644.6454553211188	403.0354553211188	500.0	-278.0354553211188	1000.0	125.0	250.0	278.0354553211188	528.0354553211188	125.0	125.0	814.4609106422379	403.0354553211188	500.0	-185.53908935776212	278.0354553211188	125.0	-250.0	250.0	-250.0	125.0	-125.0	125.0	-528.0354553211188	250.0	814.4609106422379	-814.4609106422379	-125.0	125.0	-125.0	-769.6454553211192	125.0	125.0	-125.0	8.39	375.0	-644.6454553211188	644.6454553211188	528.0354553211191
295	494.5524852477079	123.638121311927	-552.9949511284387	826.1803588807309	527.0857860000006	123.63812131192708	552.9949511284387	-123.638121311927	-123.638121311927	-123.63812131192708	-123.63812131192705	-123.63812131192705	-247.27624262385396	-123.63812131192708	755.07699911927	-581.2573580000009	-429.3568298165118	876.3618786880734	403.4476646880735	494.5524852477079	-279.80954337614645	989.1049704954158	123.63812131192708	247.27624262385396	279.80954337614645	527.0857860000006	123.63812131192674	123.63812131192674	581.2573580000009	403.4476646880735	494.5524852477079	-173.81964111926914	279.80954337614645	123.63812131192705	-247.27624262385396	247.27624262385396	-247.27624262385402	123.63812131192698	-123.63812131192708	123.63812131192708	-527.0857860000006	247.27624262385402	581.2573580000009	-581.2573580000009	-123.63812131192705	123.63812131192705	-123.63812131192698	-1000.0	123.638121311927	123.63812131192708	-123.63812131192708	8.39	370.914363935781	-876.3618786880734	876.3618786880734	527.0857860000002
296	500.0	125.0	-623.5437038949726	873.9711731582876	623.1162346316579	125.0	623.5437038949726	-124.99999999999994	-125.0	-124.99999999999977	-125.0	-125.0	-250.0	-125.0	995.3775307366849	-1000.0	-498.5437038949727	744.348703894973	498.1162346316579	500.0	-373.1162346316579	1000.0	125.0	250.0	373.1162346316579	623.1162346316579	124.99999999999943	124.99999999999943	1000.0	498.1162346316579	500.0	4.622469263315111	373.1162346316579	125.0	-250.0	250.0	-250.0	125.0	-125.0	125.0	-623.1162346316579	250.0	1000.0	-1000.0	-125.0	125.0	-125.0	-869.3487038949725	124.99999999999994	125.0	-125.0	8.39	375.0	-744.348703894973	744.348703894973	623.1162346316574
297	500.0	125.0	-697.608739505655	1000.0	645.2174790113099	125.0	697.608739505655	-125.0	-125.0	-124.99999999999977	-125.0	-125.0	-250.0	-125.0	935.6524370339293	-984.477395056549	-572.608739505655	826.1750419773805	520.2174790113098	500.0	-395.2174790113098	1000.0	125.0	250.0	395.2174790113098	645.2174790113099	125.0	125.0	984.477395056549	520.2174790113098	500.0	48.824958022619626	395.2174790113098	125.0	-250.0	250.0	-250.0	125.0	-125.0	125.0	-645.2174790113099	250.0	984.477395056549	-984.477395056549	-125.0	125.0	-125.0	-951.1750419773804	125.0	125.0	-125.0	8.39	375.0	-826.1750419773805	826.1750419773805	645.2174790113099
298	500.0	125.0	-477.791978881991	654.1879683229864	551.3959894409957	125.0	477.791978881991	-125.0	-125.0	-124.99999999999977	-125.0	-125.0	-250.0	-125.0	1000.0	-861.1819788819907	-352.791978881991	668.0059894409958	426.3959894409956	500.0	-301.39598944099555	1000.0	125.0	250.0	301.39598944099555	551.3959894409957	124.99999999999966	124.99999999999966	861.1819788819907	426.3959894409956	500.0	-138.81802111800926	301.39598944099555	125.0	-250.0	250.0	-250.00000000000006	125.0	-125.0	125.0	-551.3959894409957	250.0	861.1819788819907	-861.1819788819907	-125.0	125.0	-125.0	-793.0059894409957	125.0	125.0	-125.0	8.39	375.0	-668.0059894409958	668.0059894409958	551.3959894409952
299	452.65133171598796	113.16283292899699	-667.6467493934954	1000.0	561.619164644985	113.16283292899698	667.6467493934954	-113.16283292899699	-113.16283292899699	-113.16283292899698	-113.16283292899695	-113.16283292899695	-226.32566585799398	-113.16283292899703	684.8574939349552	-684.8574939349552	-554.4839164644984	886.8371670710027	448.45633171598786	452.65133171598796	-335.2934987869908	905.3026634319759	113.16283292899698	226.32566585799398	335.2934987869908	561.619164644985	113.16283292899723	113.16283292899723	684.8574939349552	448.45633171598786	452.65133171598796	0.0	335.2934987869908	113.16283292899695	-226.32566585799398	226.32566585799398	-226.325665857994	113.16283292899699	-113.16283292899703	113.16283292899703	-561.619164644985	226.325665857994	684.8574939349552	-684.8574939349552	-113.16283292899695	113.16283292899695	-113.16283292899699	-1000.0	113.16283292899699	113.16283292899703	-113.16283292899698	8.39	339.48849878699093	-886.8371670710027	886.8371670710027	561.619164644985
300	454.19508133306766	113.54877033326693	-668.2256554999004	1000.0	563.5488516663347	113.54877033326693	668.2256554999004	-113.54877033326693	-113.54877033326693	-113.54877033326693	-113.54877033326687	-113.54877033326687	-227.09754066653383	-113.54877033326693	690.6465549990038	-690.6465549990038	-554.6768851666335	886.4512296667331	450.0000813330677	454.19508133306766	-336.45131099980085	908.3901626661353	113.54877033326693	227.09754066653383	336.45131099980085	563.5488516663347	113.54877033326689	113.54877033326689	690.6465549990038	450.0000813330677	454.19508133306766	0.0	336.45131099980085	113.54877033326689	-227.09754066653383	227.09754066653383	-227.0975406665338	113.54877033326692	-113.54877033326693	113.54877033326693	-563.5488516663347	227.0975406665338	690.6465549990038	-690.6465549990038	-113.54877033326689	113.54877033326687	-113.54877033326692	-1000.0	113.54877033326693	113.54877033326693	-113.54877033326693	8.39	340.64631099980073	-886.4512296667331	886.4512296667331	563.5488516663345
301	499.74697689130033	124.93674422282508	-616.0406980054257	861.4661633423761	620.4887211141254	124.93674422282504	616.0406980054257	-124.93674422282508	-124.93674422282508	-124.93674422282504	-124.93674422282507	-124.93674422282507	-249.87348844565017	-124.93674422282504	1000.0	-1000.0	-491.1039537826006	736.5294191195512	495.55197689130034	499.74697689130033	-370.6152326684753	999.4939537826007	124.93674422282504	249.87348844565017	370.6152326684753	620.4887211141254	124.93674422282504	124.93674422282504	1000.0	495.55197689130034	499.74697689130033	0.0	370.6152326684753	124.93674422282507	-249.87348844565017	249.87348844565017	-249.87348844565014	124.93674422282508	-124.93674422282504	124.93674422282504	-620.4887211141254	249.87348844565014	1000.0	-1000.0	-124.93674422282507	124.93674422282507	-124.93674422282508	-861.4661633423761	124.93674422282508	124.93674422282504	-124.93674422282504	8.39	374.81023266847524	-736.5294191195512	736.5294191195512	620.4887211141256
302	421.95300645087644	105.48825161271911	-699.161	1000.0	609.2985032254381	105.48825161271907	699.161	-105.48825161271911	-105.48825161271911	-105.48825161271907	-105.4882516127191	-105.4882516127191	-210.97650322543822	-105.48825161271901	827.8955096763148	-1000.0	-593.6727483872809	722.4072580635955	503.8102516127191	421.95300645087644	-398.3219999999999	843.9060129017529	105.48825161271907	210.97650322543822	398.3219999999999	609.2985032254381	105.4882516127191	105.4882516127191	1000.0	503.8102516127191	421.95300645087644	172.10449032368524	398.3219999999999	105.4882516127191	-210.97650322543822	210.97650322543822	-210.97650322543814	105.48825161271911	-105.48825161271901	105.48825161271901	-609.2985032254381	210.97650322543814	1000.0	-1000.0	-105.4882516127191	105.4882516127191	-105.48825161271911	-827.8955096763148	105.48825161271911	105.48825161271901	-105.48825161271907	8.39	316.4647548381573	-722.4072580635955	722.4072580635955	609.2985032254383
303	315.75308732399344	78.93827183099836	-699.1609999999998	1000.0	556.198543661996	78.93827183099839	699.1609999999998	-78.93827183099836	-78.93827183099836	-78.93827183099839	-78.93827183099839	-78.93827183099839	-157.87654366199672	-78.93827183099839	668.5956309859904	-1000.0	-620.2227281690015	589.6573591549909	477.2602718309977	315.75308732399344	-398.3219999999993	631.5061746479869	78.93827183099839	157.87654366199672	398.3219999999993	556.198543661996	78.93827183099968	78.93827183099968	1000.0	477.2602718309977	315.75308732399344	331.4043690140096	398.3219999999993	78.93827183099836	-157.87654366199672	157.87654366199672	-157.87654366199672	78.93827183099836	-78.93827183099839	78.93827183099839	-556.198543661996	157.87654366199672	1000.0	-1000.0	-78.93827183099836	78.93827183099839	-78.93827183099836	-668.5956309859904	78.93827183099836	78.93827183099839	-78.93827183099839	8.39	236.81481549299508	-589.6573591549909	589.6573591549909	556.1985436619976
304	372.61562918573094	93.15390729643273	-699.161	1000.0	584.6298145928652	93.15390729643275	699.161	-93.15390729643273	-93.15390729643273	-93.15390729643275	-93.15390729643278	-93.15390729643278	-186.30781459286547	-93.15390729643275	753.8894437785966	-1000.0	-606.0070927035672	660.7355364821631	491.4759072964324	372.61562918573094	-398.32199999999966	745.2312583714619	93.15390729643275	186.30781459286547	398.32199999999966	584.6298145928652	93.15390729643332	93.15390729643332	1000.0	491.4759072964324	372.61562918573094	246.1105562214034	398.32199999999966	93.15390729643278	-186.30781459286547	186.30781459286547	-186.3078145928655	93.15390729643273	-93.15390729643275	93.15390729643275	-584.6298145928652	186.3078145928655	1000.0	-1000.0	-93.15390729643278	93.15390729643278	-93.15390729643273	-753.8894437785966	93.15390729643273	93.15390729643275	-93.15390729643275	8.39	279.46172188929825	-660.7355364821631	660.7355364821631	584.6298145928657
305	476.7920306012113	119.19800765030288	-676.6995114754543	1000.0	591.795038251514	119.19800765030266	676.6995114754543	-119.19800765030288	-119.19800765030288	-119.19800765030266	-119.1980076503026	-119.1980076503026	-238.39601530060565	-119.19800765030266	775.3851147545425	-775.3851147545425	-557.5015038251514	880.8019923496968	472.5970306012113	476.7920306012113	-353.3990229509087	953.5840612024226	119.19800765030266	238.39601530060565	353.3990229509087	591.795038251514	119.19800765030284	119.19800765030284	775.3851147545425	472.5970306012113	476.7920306012113	0.0	353.3990229509087	119.19800765030283	-238.39601530060565	238.39601530060565	-238.39601530060548	119.19800765030283	-119.19800765030266	119.19800765030266	-591.795038251514	238.39601530060548	775.3851147545425	-775.3851147545425	-119.19800765030283	119.1980076503026	-119.19800765030283	-1000.0	119.19800765030288	119.19800765030266	-119.19800765030266	8.39	357.5940229509085	-880.8019923496968	880.8019923496968	591.7950382515144
