	rJB00264	rxn00781	rxn05312	rxn05318	rxn10113	rJB00267	rxn08556	rxn05158	rxn00615	rxn00148	rxn10042	rxn01100	rxn00134	rxn05581	rxn00459	rxn00097	rxn00747	rxn01106	rxn10165	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00007_e	EX_cpd00009_e	EX_cpd00020_e	rxn05469	ATPM	DM_cpd00002_c
454	169.48846199986818	169.48846199986824	1000.0	336.8794239997364	169.48846199986824	169.48846199986818	169.48846199986824	10.638271999209195	-351.7126959989455	169.48846199986824	169.48846199986818	-169.48846199986824	336.8794239997364	351.7126959989455	169.48846199986826	167.39096199986815	-169.48846199986824	-169.48846199986824	510.56288599960453	-828.4140380001319	169.4884619998682	-336.8794239997364	351.7126959989455	-521.2011579988138	-319.9486520005271	828.4140380001319	-169.4884619998682	-489.43711400039547	169.48846199986824	-169.48846199986824	8.39	336.8794239997364
455	139.57348958333333	139.57348958333333	725.4261744898921	277.0494791666667	139.57348958333333	139.57348958333333	139.57348958333333	105.72226301010801	-386.96674217677474	139.57348958333333	139.57348958333333	-139.57348958333353	277.0494791666671	386.96674217677474	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-583.7551849065586	139.5734895833334	-277.0494791666671	386.96674217677474	-526.540231760108	-165.03471615655886	583.7551849065586	-139.5734895833334	-304.6082057398921	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
456	154.23312792003514	154.23312792003512	919.106267520211	306.3687558400703	154.23312792003512	154.23312792003514	154.23312792003512	0.0	-310.56375584007037	154.23312792003512	154.23312792003514	-154.23312792003512	306.3687558400703	310.56375584007037	154.23312792003514	152.1356279200352	-154.23312792003512	-154.23312792003514	464.7968837601055	-762.7756396001756	154.23312792003514	-306.3687558400703	310.56375584007037	-464.7968837601055	-300.0762558400704	762.7756396001756	-154.23312792003514	-454.30938376010545	154.23312792003512	-154.23312792003512	8.39	306.3687558400702
457	209.81784908965906	209.81784908965906	1000.0	417.53819817931816	209.81784908965906	209.81784908965906	209.81784908965906	252.61459453795453	-674.3477927172728	209.81784908965906	209.81784908965906	-209.81784908965906	417.53819817931816	674.3477927172728	209.81784908965903	207.7203490896591	-209.81784908965906	-209.81784908965906	631.5510472689773	-788.0846509103407	209.81784908965906	-417.53819817931816	674.3477927172728	-884.1656418069318	-158.63110364136378	788.0846509103407	-209.81784908965906	-368.4489527310227	209.81784908965906	-209.81784908965906	8.39	417.5381981793182
458	199.81390161997535	199.81390161997535	1000.0	397.5303032399508	199.81390161997535	199.81390161997535	199.81390161997535	192.59090971985208	-594.3162129598029	199.81390161997535	199.81390161997535	-199.81390161997535	397.5303032399508	594.3162129598029	199.81390161997535	197.71640161997544	-199.81390161997535	-199.81390161997535	601.5392048599261	-798.0885983800248	199.81390161997535	-397.5303032399508	594.3162129598029	-794.1301145797783	-198.64689352009867	798.0885983800248	-199.81390161997535	-398.46079514007386	199.81390161997535	-199.81390161997535	8.39	397.5303032399506
459	139.5734895833333	139.5734895833333	554.3500689238289	277.04947916666646	139.57348958333327	139.57348958333327	139.57348958333327	276.79836857617084	-558.0428477428374	139.57348958333327	139.57348958333327	-139.57348958333353	277.0494791666671	558.0428477428374	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-412.6790793404957	139.5734895833334	-277.0494791666671	558.0428477428374	-697.6163373261705	6.041389409504347	412.6790793404957	-139.5734895833334	-133.53210017382912	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
460	199.25368684868693	199.25368684868698	1000.0	396.40987369737394	199.25368684868698	199.25368684868693	199.25368684868698	189.22962109212165	-589.8344947894955	199.25368684868698	199.25368684868693	-199.25368684868698	396.40987369737394	589.8344947894955	199.25368684868704	197.15618684868696	-199.25368684868698	-199.25368684868698	599.8585605460607	-798.6488131513131	199.25368684868695	-396.40987369737394	589.8344947894955	-789.0881816381824	-200.8877526052521	798.6488131513131	-199.25368684868695	-400.14143945393926	199.25368684868698	-199.25368684868698	8.39	396.4098736973738
461	182.84677467880977	182.84677467880977	1000.0	363.59604935761956	182.84677467880977	182.84677467880977	182.84677467880977	90.78814807285863	-458.5791974304782	182.84677467880977	182.84677467880977	-182.84677467880977	363.59604935761956	458.5791974304782	182.84677467880977	180.7492746788098	-182.84677467880977	-182.84677467880977	550.6378240364293	-815.0557253211903	182.84677467880977	-363.59604935761956	458.5791974304782	-641.4259721092878	-266.51540128476097	815.0557253211903	-182.84677467880977	-449.3621759635707	182.84677467880977	-182.84677467880977	8.39	363.59604935761956
462	207.2450407939972	207.2450407939972	1000.0	412.39258158799447	207.2450407939972	207.2450407939972	207.2450407939972	237.17774476398304	-653.7653263519776	207.2450407939972	207.2450407939972	-207.2450407939972	412.39258158799447	653.7653263519776	207.2450407939972	205.14754079399728	-207.2450407939972	-207.2450407939972	623.8326223819917	-790.6574592060032	207.2450407939972	-412.39258158799447	653.7653263519776	-861.0103671459748	-168.9223368240112	790.6574592060032	-207.2450407939972	-376.16737761800835	207.2450407939972	-207.2450407939972	8.39	412.39258158799436
463	194.97114263276484	194.97114263276484	1000.0	387.84478526552965	194.97114263276484	194.97114263276484	194.97114263276484	163.5343557965893	-555.574141062119	194.97114263276484	194.97114263276484	-194.97114263276484	387.84478526552965	555.574141062119	194.97114263276484	192.8736426327648	-194.97114263276484	-194.97114263276484	587.0109278982948	-802.931357367235	194.97114263276484	-387.84478526552965	555.574141062119	-750.5452836948841	-218.01792946894057	802.931357367235	-194.97114263276484	-412.9890721017053	194.97114263276484	-194.97114263276484	8.39	387.8447852655297
464	166.3780413982279	166.3780413982279	991.9757483893675	330.6585827964558	166.3780413982279	166.3780413982279	166.3780413982279	0.0	-334.85358279645584	166.3780413982279	166.3780413982279	-166.3780413982279	330.6585827964558	334.85358279645584	166.3780413982279	164.28054139822794	-166.3780413982279	-166.3780413982279	501.2316241946837	-823.5002069911394	166.3780413982279	-330.6585827964558	334.85358279645584	-501.2316241946837	-324.36608279645577	823.5002069911394	-166.3780413982279	-490.74412419468376	166.3780413982279	-166.3780413982279	8.39	330.65858279645585
465	202.01546685621955	202.0154668562196	1000.0	401.9334337124392	202.0154668562196	202.01546685621955	202.0154668562196	205.80030113731772	-611.928734849757	202.0154668562196	202.01546685621955	-202.0154668562196	401.9334337124392	611.928734849757	202.0154668562196	199.91796685621958	-202.0154668562196	-202.0154668562196	608.1439005686589	-795.8870331437802	202.01546685621958	-401.9334337124392	611.928734849757	-813.9442017059766	-189.84063257512167	795.8870331437802	-202.01546685621958	-391.8560994313411	202.0154668562196	-202.0154668562196	8.39	401.9334337124393
466	139.57348958333336	139.57348958333336	779.2033511611111	277.04947916666663	139.57348958333336	139.57348958333336	139.57348958333336	51.945086338889155	-333.1895655055557	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	333.1895655055557	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-637.5323615777777	139.5734895833334	-277.0494791666671	333.1895655055557	-472.76305508888913	-218.81189282777757	637.5323615777777	-139.5734895833334	-358.3853824111112	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
467	189.08221411755264	189.08221411755264	697.5449270579738	376.06692823510537	189.08221411755264	189.08221411755264	189.08221411755264	430.65585764734203	-810.9177858824473	189.08221411755264	189.08221411755264	-189.08221411755264	376.06692823510537	810.9177858824473	189.08221411755264	186.98471411755273	-189.08221411755264	-189.08221411755264	569.344142352658	-506.3652129404212	189.08221411755264	-376.06692823510537	810.9177858824473	-1000.0	60.88142941223648	506.3652129404212	-189.08221411755264	-128.20078470531587	189.08221411755264	-189.08221411755264	8.39	376.06692823510514
468	210.95953657015343	210.95953657015343	1000.0	419.82157314030695	210.95953657015343	210.95953657015343	210.95953657015343	259.46471942092046	-683.4812925612275	210.95953657015343	210.95953657015343	-210.95953657015343	419.82157314030695	683.4812925612275	210.95953657015343	208.86203657015352	-210.95953657015343	-210.95953657015343	634.9761097104604	-786.9429634298467	210.95953657015343	-419.82157314030695	683.4812925612275	-894.440829131381	-154.06435371938636	786.9429634298467	-210.95953657015343	-365.0238902895396	210.95953657015343	-210.95953657015343	8.39	419.8215731403069
469	214.49429281663564	214.49429281663564	926.2536353497208	426.89108563327136	214.49429281663564	214.49429281663564	214.49429281663564	354.4196215500931	-785.5057071833644	214.49429281663572	214.49429281663564	-214.49429281663564	426.89108563327136	785.5057071833644	214.49429281663572	212.39679281663564	-214.49429281663564	-214.49429281663572	645.5803784499069	-709.6618425330852	214.49429281663564	-426.89108563327136	785.5057071833644	-1000.0	-66.17896408317813	709.6618425330852	-214.49429281663564	-280.6732568998139	214.49429281663572	-214.49429281663572	8.39	426.89108563327125
470	215.38704452285282	215.38704452285282	934.2884007056755	428.67658904570567	215.38704452285282	215.38704452285282	215.38704452285282	351.7413664314415	-784.6129554771471	215.38704452285282	215.38704452285282	-215.38704452285282	428.67658904570567	784.6129554771471	215.38704452285282	213.28954452285285	-215.38704452285282	-215.38704452285282	648.2586335685585	-716.8038561828225	215.38704452285282	-428.67658904570567	784.6129554771471	-1000.0	-70.64272261426413	716.8038561828225	-215.38704452285282	-286.029767137117	215.38704452285282	-215.38704452285282	8.39	428.6765890457055
471	173.74350675170925	173.74350675170936	559.4965607653838	345.38951350341864	173.74350675170936	173.74350675170925	173.74350675170936	476.67197974487203	-826.2564932482907	173.74350675170936	173.74350675170925	-173.74350675170936	345.38951350341864	826.2564932482907	173.74350675170936	171.64600675170928	-173.74350675170936	-173.74350675170936	523.328020255128	-383.65555401367453	173.7435067517093	-345.38951350341864	826.2564932482907	-1000.0	137.57496624145335	383.65555401367453	-173.7435067517093	-36.168540510255866	173.74350675170936	-173.74350675170936	8.39	345.3895135034186
472	157.8317153494172	157.8317153494172	940.6977920965033	313.56593069883445	157.8317153494172	157.8317153494172	157.8317153494172	0.0	-317.7609306988345	157.8317153494172	157.83171534941724	-157.8317153494172	313.56593069883445	317.7609306988345	157.8317153494172	155.73421534941724	-157.8317153494172	-157.8317153494172	475.5926460482517	-780.7685767470861	157.8317153494172	-313.56593069883445	317.7609306988345	-475.59264604825165	-307.27343069883455	780.7685767470861	-157.8317153494172	-465.10514604825164	157.8317153494172	-157.8317153494172	8.39	313.56593069883445
473	192.42442640750457	192.42442640750463	727.6248376675414	382.7513528150093	192.42442640750463	192.42442640750457	192.42442640750463	420.6292207774862	-807.5755735924954	192.42442640750463	192.42442640750457	-192.42442640750463	382.7513528150093	807.5755735924954	192.42442640750463	190.32692640750466	-192.42442640750463	-192.42442640750463	579.3707792225139	-533.1029112600369	192.4244264075046	-382.7513528150093	807.5755735924954	-1000.0	44.17036796247686	533.1029112600369	-192.4244264075046	-148.25405844502762	192.42442640750463	-192.42442640750463	8.39	382.751352815009
474	161.73962395312967	161.73962395312967	451.46161557816754	321.3817479062594	161.73962395312967	161.73962395312967	161.73962395312967	512.6836281406107	-838.2603760468703	161.73962395312967	161.73962395312967	-161.73962395312967	321.3817479062594	838.2603760468703	161.73962395312967	159.64212395312975	-161.73962395312967	-161.73962395312967	487.3163718593893	-287.62449162503765	161.73962395312967	-321.3817479062594	838.2603760468703	-1000.0	197.59438023435143	287.62449162503765	-161.73962395312967	35.85475628122174	161.73962395312967	-161.73962395312967	8.39	321.38174790625953
475	202.28765645207	202.28765645207002	816.3939080686299	402.47781290413997	202.28765645207002	202.28765645207	202.28765645207002	391.03953064379004	-797.7123435479301	202.28765645207002	202.28765645207	-202.28765645207002	402.47781290413997	797.7123435479301	202.28765645207002	200.19015645206994	-202.28765645207002	-202.28765645207002	608.96046935621	-612.0087516165601	202.28765645207	-402.47781290413997	797.7123435479301	-1000.0	-5.145782260349733	612.0087516165601	-202.28765645207	-207.43343871241998	202.28765645207002	-202.28765645207002	8.39	402.47781290414025
476	206.6718291987631	206.6718291987631	1000.0	411.2461583975262	206.6718291987631	206.6718291987631	206.6718291987631	233.73847519257856	-649.1796335901047	206.6718291987631	206.6718291987631	-206.6718291987631	411.2461583975262	649.1796335901047	206.6718291987631	204.57432919876308	-206.6718291987631	-206.6718291987631	622.1129875962893	-791.230670801237	206.6718291987631	-411.2461583975262	649.1796335901047	-855.8514627888678	-171.2151832049476	791.230670801237	-206.6718291987631	-377.88701240371074	206.6718291987631	-206.6718291987631	8.39	411.2461583975262
477	159.97566674410103	159.975666744101	435.5860006969091	317.85383348820204	159.975666744101	159.97566674410103	159.975666744101	517.975499767697	-840.024333255899	159.975666744101	159.97566674410103	-159.975666744101	317.85383348820204	840.024333255899	159.975666744101	157.87816674410104	-159.975666744101	-159.975666744101	482.024500232303	-273.51283395280814	159.97566674410103	-317.85383348820204	840.024333255899	-1000.0	206.4141662794948	273.51283395280814	-159.97566674410103	46.43849953539393	159.975666744101	-159.975666744101	8.39	317.853833488202
478	203.51886939524655	203.51886939524658	827.4748245572193	404.9402387904932	203.51886939524658	203.51886939524655	203.51886939524658	387.3458918142602	-796.4811306047535	203.51886939524658	203.51886939524655	-203.51886939524658	404.9402387904932	796.4811306047535	203.51886939524658	201.42136939524661	-203.51886939524658	-203.51886939524658	612.6541081857398	-621.8584551619726	203.51886939524655	-404.9402387904932	796.4811306047535	-1000.0	-11.301846976233037	621.8584551619726	-203.51886939524655	-214.8207163714795	203.51886939524658	-203.51886939524658	8.39	404.94023879049325
479	167.60540888378964	167.60540888378964	672.5191355351585	333.1133177675793	167.60540888378964	167.60540888378964	167.60540888378964	326.82081776757946	-664.1291355351589	167.60540888378964	167.60540888378964	-167.60540888378964	333.1133177675793	664.1291355351589	167.60540888378964	165.50790888378967	-167.60540888378964	-167.60540888378964	504.9137266513691	-502.81622665136877	167.60540888378964	-333.1133177675793	664.1291355351589	-831.7345444189485	0.0	502.81622665136877	-167.60540888378964	-167.60540888378944	167.60540888378964	-167.60540888378964	8.39	333.11331776757936
480	159.6590345269844	159.6590345269844	640.7336381079377	317.2205690539688	159.6590345269844	159.6590345269844	159.6590345269844	310.92806905396867	-632.3436381079375	159.6590345269844	159.6590345269844	-159.6590345269844	317.2205690539688	632.3436381079375	159.6590345269844	157.5615345269844	-159.6590345269844	-159.6590345269844	481.0746035809532	-478.97710358095344	159.6590345269844	-317.2205690539688	632.3436381079375	-792.0026726349217	0.0	478.97710358095344	-159.6590345269844	-159.65903452698456	159.6590345269844	-159.6590345269844	8.39	317.2205690539689
481	164.8119079777578	164.8119079777578	982.5789478665471	327.52631595551566	164.8119079777578	164.8119079777578	164.8119079777578	0.0	-331.7213159555158	164.8119079777578	164.8119079777578	-164.8119079777578	327.52631595551566	331.7213159555158	164.8119079777578	162.71440797775784	-164.8119079777578	-164.8119079777578	496.53322393327363	-815.6695398887891	164.8119079777578	-327.52631595551566	331.7213159555158	-496.53322393327363	-321.23381595551587	815.6695398887891	-164.8119079777578	-486.04572393327345	164.8119079777578	-164.8119079777578	8.39	327.52631595551577
482	165.08882993988453	165.08882993988453	481.60446945896126	328.0801598797691	165.08882993988453	165.08882993988453	165.08882993988453	502.6360101803462	-834.9111700601154	165.0888299398846	165.08882993988453	-165.08882993988453	328.0801598797691	834.9111700601154	165.0888299398846	162.9913299398845	-165.08882993988453	-165.0888299398846	497.3639898196538	-314.4181395190766	165.08882993988453	-328.0801598797691	834.9111700601154	-1000.0	180.84835030057684	314.4181395190766	-165.08882993988453	15.759520360692543	165.0888299398846	-165.0888299398846	8.39	328.08015987976927
483	207.66460963385057	207.66460963385057	864.7864867046554	413.23171926770124	207.66460963385057	207.66460963385057	207.66460963385057	374.9086710984481	-792.3353903661495	207.66460963385057	207.66460963385057	-207.66460963385057	413.23171926770124	792.3353903661495	207.66460963385057	205.56710963385066	-207.66460963385057	-207.66460963385057	625.0913289015518	-655.0243770708047	207.66460963385057	-413.23171926770124	792.3353903661495	-1000.0	-32.03054816925328	655.0243770708047	-207.66460963385057	-239.69515780310354	207.66460963385057	-207.66460963385057	8.39	413.23171926770107
484	177.73490745198777	177.73490745198782	1000.0	353.3723149039757	177.73490745198782	177.73490745198777	177.73490745198782	60.11694471192696	-417.68425961590265	177.73490745198782	177.73490745198777	-177.73490745198782	353.3723149039757	417.68425961590265	177.73490745198782	175.63740745198785	-177.73490745198782	-177.73490745198782	535.3022223559635	-820.1675925480121	177.7349074519878	-353.3723149039757	417.68425961590265	-595.4191670678905	-286.96287019204885	820.1675925480121	-177.7349074519878	-464.6977776440365	177.73490745198782	-177.73490745198782	8.39	353.3723149039755
485	207.12143235383888	207.12143235383886	859.8978911845503	412.1453647076778	207.12143235383886	207.12143235383888	207.12143235383886	376.53820293848315	-792.8785676461612	207.12143235383886	207.12143235383888	-207.12143235383886	412.1453647076778	792.8785676461612	207.12143235383886	205.02393235383894	-207.12143235383886	-207.12143235383886	623.4617970615168	-650.6789588307112	207.12143235383888	-412.1453647076778	792.8785676461612	-1000.0	-29.314661769194913	650.6789588307112	-207.12143235383888	-236.43609412303346	207.12143235383886	-207.12143235383886	8.39	412.14536470767786
486	139.57348958333333	139.57348958333333	516.0400782415987	277.0494791666666	139.57348958333333	139.57348958333333	139.57348958333333	315.10835925840115	-596.3528384250677	139.57348958333333	139.57348958333333	-139.57348958333353	277.0494791666671	596.3528384250677	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-374.36908865826547	139.5734895833334	-277.0494791666671	596.3528384250677	-735.926328008401	44.35138009173488	374.36908865826547	-139.5734895833334	-95.22210949159884	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
487	139.5734895833333	139.5734895833333	483.7486523938552	277.04947916666663	139.5734895833333	139.5734895833333	139.5734895833333	347.39978510614475	-628.6442642728115	139.5734895833333	139.5734895833333	-139.57348958333353	277.0494791666671	628.6442642728115	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-342.07766281052176	139.5734895833334	-277.0494791666671	628.6442642728115	-768.2177538561447	76.6428059394782	342.07766281052176	-139.5734895833334	-62.93068364385522	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
488	178.9841154421069	178.98411544210697	1000.0	355.8707308842138	178.98411544210697	178.9841154421069	178.98411544210697	67.61219265264153	-427.67792353685525	178.98411544210697	178.9841154421069	-178.98411544210697	355.8707308842138	427.67792353685525	178.98411544210697	176.88661544210683	-178.98411544210697	-178.98411544210697	539.0498463263207	-818.9183845578932	178.98411544210694	-355.8707308842138	427.67792353685525	-606.6620389789622	-281.96603823157216	818.9183845578932	-178.98411544210694	-460.9501536736793	178.98411544210697	-178.98411544210697	8.39	355.8707308842139
489	195.63043785349984	195.6304378534999	1000.0	389.1633757069997	195.6304378534999	195.63043785349984	195.6304378534999	167.49012712099932	-560.8485028279991	195.6304378534999	195.63043785349984	-195.6304378534999	389.1633757069997	560.8485028279991	195.6304378534999	193.53293785349982	-195.6304378534999	-195.6304378534999	588.9888135604997	-802.2720621465	195.63043785349987	-389.1633757069997	560.8485028279991	-756.478940681499	-215.38074858600044	802.2720621465	-195.63043785349987	-411.0111864395003	195.6304378534999	-195.6304378534999	8.39	389.1633757069999
490	182.30952707256176	182.30952707256182	1000.0	362.5215541451236	182.30952707256182	182.30952707256176	182.30952707256182	87.56466243537074	-454.28121658049423	182.30952707256182	182.30952707256176	-182.30952707256182	362.5215541451236	454.28121658049423	182.30952707256182	180.2120270725618	-182.30952707256182	-182.30952707256182	549.0260812176853	-815.5929729274383	182.3095270725618	-362.5215541451236	454.28121658049423	-636.590743653056	-268.66439170975286	815.5929729274383	-182.3095270725618	-450.9739187823147	182.30952707256182	-182.30952707256182	8.39	362.5215541451235
491	202.44125651525275	202.44125651525277	1000.0	402.7850130305055	202.44125651525277	202.44125651525275	202.44125651525277	208.3550390915167	-615.3350521220223	202.44125651525277	202.44125651525275	-202.44125651525277	402.7850130305055	615.3350521220223	202.44125651525277	200.34375651525275	-202.44125651525277	-202.44125651525277	609.4212695457584	-795.4612434847471	202.44125651525275	-402.7850130305055	615.3350521220223	-817.7763086372751	-188.13747393898893	795.4612434847471	-202.44125651525275	-390.5787304542416	202.44125651525277	-202.44125651525277	8.39	402.78501303050564
492	168.10918124120073	168.10918124120073	1000.0	334.1208624824015	168.10918124120073	168.10918124120073	168.10918124120073	2.3625874472044046	-340.67844992960596	168.10918124120073	168.10918124120073	-168.10918124120073	334.1208624824015	340.67844992960596	168.10918124120073	166.01168124120076	-168.10918124120073	-168.10918124120073	506.42504372360224	-829.7933187587993	168.10918124120073	-334.1208624824015	340.67844992960596	-508.78763117080666	-325.4657750351971	829.7933187587993	-168.10918124120073	-493.57495627639776	168.10918124120073	-168.10918124120073	8.39	334.12086248240144
493	139.5734895833333	139.5734895833333	520.3683944485992	277.0494791666666	139.57348958333327	139.57348958333327	139.57348958333327	310.7800430514005	-592.0245222180672	139.57348958333327	139.57348958333327	-139.57348958333353	277.0494791666671	592.0245222180672	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-378.69740486526587	139.5734895833334	-277.0494791666671	592.0245222180672	-731.5980118014005	40.023063884733574	378.69740486526587	-139.5734895833334	-99.5504256985993	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
494	139.57348958333338	139.57348958333338	449.7950016813779	277.04947916666674	139.57348958333338	139.57348958333338	139.57348958333338	381.35343581862236	-662.5979149852891	139.57348958333338	139.57348958333338	-139.57348958333353	277.0494791666671	662.5979149852891	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-308.12401209804455	139.5734895833334	-277.0494791666671	662.5979149852891	-802.1714045686224	110.59645665195549	308.12401209804455	-139.5734895833334	-28.977032931377835	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
495	139.57348958333336	139.57348958333336	494.5372957775652	277.0494791666667	139.57348958333336	139.57348958333336	139.57348958333336	336.6111417224349	-617.8556208891016	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	617.8556208891016	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-352.86630619423187	139.5734895833334	-277.0494791666671	617.8556208891016	-757.429110472435	65.85416255576813	352.86630619423187	-139.5734895833334	-73.7193270275651	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
496	165.90131578876563	165.90131578876563	665.7027631550625	329.70513157753123	165.90131578876563	165.90131578876563	165.90131578876563	323.4126315775312	-657.3127631550624	165.90131578876563	165.90131578876563	-165.90131578876563	329.70513157753123	657.3127631550624	165.90131578876563	163.8038157887656	-165.90131578876563	-165.90131578876563	499.80144736629677	-497.7039473662969	165.90131578876563	-329.70513157753123	657.3127631550624	-823.214078943828	0.0	497.7039473662969	-165.90131578876563	-165.90131578876571	165.90131578876563	-165.90131578876563	8.39	329.70513157753123
497	209.79443094552818	209.79443094552818	883.9548785097533	417.49136189105633	209.79443094552818	209.79443094552818	209.79443094552818	368.5192071634157	-790.2055690544719	209.79443094552823	209.79443094552818	-209.79443094552818	417.49136189105633	790.2055690544719	209.79443094552823	207.6969309455281	-209.79443094552818	-209.79443094552823	631.4807928365843	-672.0629475642254	209.79443094552818	-417.49136189105633	790.2055690544719	-1000.0	-42.679654727640525	672.0629475642254	-209.79443094552818	-252.47408567316896	209.79443094552823	-209.79443094552823	8.39	417.49136189105633
498	195.06826444537793	195.06826444537793	782.3705577815117	388.0390288907559	195.06826444537793	195.06826444537793	195.06826444537793	381.746528890756	-773.980557781512	195.06826444537793	195.06826444537793	-195.06826444537793	388.0390288907559	773.980557781512	195.06826444537793	192.97076444537797	-195.06826444537793	-195.06826444537793	587.302293336134	-585.2047933361337	195.06826444537793	-388.0390288907559	773.980557781512	-969.0488222268899	0.0	585.2047933361337	-195.06826444537793	-195.0682644453778	195.06826444537793	-195.06826444537793	8.39	388.03902889075596
499	208.21587000819272	208.21587000819267	869.7478300737343	414.3342400163854	208.21587000819267	208.21587000819272	208.21587000819267	373.25488997542186	-791.7841299918074	208.21587000819267	208.21587000819272	-208.21587000819267	414.3342400163854	791.7841299918074	208.21587000819267	206.11837000819276	-208.21587000819267	-208.21587000819267	626.7451100245781	-659.4344600655415	208.2158700081927	-414.3342400163854	791.7841299918074	-1000.0	-34.7868500409636	659.4344600655415	-208.2158700081927	-243.0027200491562	208.21587000819267	-208.21587000819267	8.39	414.3342400163855
500	188.74992410589783	188.74992410589783	694.554316953081	375.40234821179575	188.74992410589783	188.74992410589783	188.74992410589783	431.65272768230625	-811.2500758941021	188.74992410589783	188.74992410589783	-188.74992410589783	375.40234821179575	811.2500758941021	188.74992410589783	186.65242410589792	-188.74992410589783	-188.74992410589783	568.3472723176938	-503.7068928471829	188.74992410589783	-375.40234821179575	811.2500758941021	-1000.0	62.54287947051034	503.7068928471829	-188.74992410589783	-126.2070446353872	188.74992410589783	-188.74992410589783	8.39	375.4023482117957
501	179.73355933949173	179.73355933949173	721.0317373579669	357.3696186789835	179.73355933949173	179.73355933949173	179.73355933949173	351.07711867898354	-712.641737357967	179.73355933949173	179.73355933949173	-179.73355933949173	357.3696186789835	712.641737357967	179.73355933949173	177.63605933949177	-179.73355933949173	-179.73355933949173	541.2981780184753	-539.2006780184752	179.73355933949173	-357.3696186789835	712.641737357967	-892.3752966974588	0.0	539.2006780184752	-179.73355933949173	-179.73355933949165	179.73355933949173	-179.73355933949173	8.39	357.36961867898344
502	139.57348958333336	139.57348958333336	571.5132139962157	277.0494791666667	139.57348958333336	139.57348958333336	139.57348958333336	259.6352235037846	-540.8797026704514	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	540.8797026704514	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-429.8422244128822	139.5734895833334	-277.0494791666671	540.8797026704514	-680.4531922537847	-11.121755662882151	429.8422244128822	-139.5734895833334	-150.6952452462155	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
503	139.57348958333336	139.57348958333336	600.3819173140994	277.0494791666667	139.57348958333336	139.57348958333336	139.57348958333336	230.7665201859009	-512.0109993525675	139.57348958333336	139.57348958333336	-139.57348958333353	277.0494791666671	512.0109993525675	139.57348958333364	137.4759895833337	-139.57348958333353	-139.57348958333364	420.8179687500001	-458.7109277307659	139.5734895833334	-277.0494791666671	512.0109993525675	-651.5844889359009	-39.99045898076588	458.7109277307659	-139.5734895833334	-179.56394856409923	139.57348958333353	-139.57348958333353	8.39	277.0494791666667
504	182.20526139226206	182.20526139226206	730.9185455690485	362.31302278452415	182.20526139226206	182.20526139226206	182.20526139226206	356.0205227845241	-722.5285455690484	182.20526139226206	182.20526139226206	-182.20526139226206	362.31302278452415	722.5285455690484	182.20526139226206	180.1077613922621	-182.20526139226206	-182.20526139226206	548.7132841767864	-546.6157841767863	182.20526139226206	-362.31302278452415	722.5285455690484	-904.7338069613105	0.0	546.6157841767863	-182.20526139226206	-182.20526139226212	182.20526139226206	-182.20526139226206	8.39	362.3130227845244
505	183.9977893646686	183.9977893646686	1000.0	365.89807872933716	183.9977893646686	183.9977893646686	183.9977893646686	97.69423618801156	-467.7873149173487	183.9977893646686	183.9977893646686	-183.9977893646686	365.89807872933716	467.7873149173487	183.9977893646686	181.90028936466857	-183.9977893646686	-183.9977893646686	554.0908680940058	-813.9047106353314	183.9977893646686	-365.89807872933716	467.7873149173487	-651.7851042820173	-261.91134254132555	813.9047106353314	-183.9977893646686	-445.9091319059942	183.9977893646686	-183.9977893646686	8.39	365.89807872933716
