	rxn10125	rxn00083	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
10	-489.4257317055086	-489.4257317055086	655.364308940678	323.487154470339	315.09715447033904	-970.4614634110171	323.487154470339	323.487154470339	323.487154470339	-323.487154470339	970.4614634110171	323.487154470339	655.364308940678	0.0	-323.487154470339	970.4614634110171	-970.4614634110171	2.2737367544323206e-13	0.0	0.0	8.39	323.4871544703391
11	-561.68671526246	-561.68671526246	866.6957175415325	371.6611435083065	248.287712983387	-1000.0	371.6611435083065	371.6611435083065	371.6611435083065	-371.6611435083065	1000.0	371.6611435083065	751.712287016613	-114.98343052491953	-371.6611435083065	1000.0	-1000.0	-114.98343052491907	114.98343052491953	-114.98343052491953	8.39	371.6611435083066
12	-302.9365	-302.9365	115.73284616883036	199.16099999999994	481.75015383116954	-888.4621538311694	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	888.4621538311694	199.16099999999994	406.712	290.9791538311696	-199.16099999999994	888.4621538311694	-888.4621538311695	290.9791538311696	-290.9791538311696	290.97915383116964	8.39	199.16099999999994
13	-556.6846957559396	-556.6846957559396	1000.0	368.326463837293	104.97939151187916	-850.0223191864652	368.32646383729303	368.32646383729303	368.32646383729303	-368.32646383729303	850.0223191864652	368.32646383729303	745.042927674586	-254.95707232541386	-368.326463837293	850.0223191864652	-850.0223191864652	-254.95707232541372	254.95707232541386	-254.95707232541395	8.39	368.32646383729315
14	-403.8798967138645	-403.8798967138645	799.3697934277291	266.456597809243	0.0	-541.303195618486	266.456597809243	266.456597809243	266.456597809243	-266.456597809243	541.303195618486	266.456597809243	541.303195618486	-258.06659780924304	-266.456597809243	541.303195618486	-541.303195618486	-258.0665978092429	258.06659780924304	-258.06659780924304	8.39	266.456597809243
15	-302.9365000000001	-302.9365000000001	340.32680688294903	199.16099999999994	257.1561931170509	-663.8681931170509	199.16099999999997	199.16099999999997	199.16099999999997	-199.16099999999997	663.8681931170509	199.16099999999997	406.712	66.38519311705093	-199.16099999999994	663.8681931170509	-663.8681931170509	66.38519311705079	-66.38519311705093	66.38519311705096	8.39	199.16099999999994
16	-340.2043530529917	-340.2043530529917	128.42117684330492	224.006235368661	543.597529262678	-1000.0	224.006235368661	224.006235368661	224.006235368661	-224.006235368661	1000.0	224.006235368661	456.402470737322	327.98129389401697	-224.006235368661	1000.0	-1000.0	327.98129389401765	-327.98129389401697	327.9812938940171	8.39	224.006235368661
17	-419.3646151871844	-419.3646151871844	392.28871729061575	276.7797434581232	438.0505130837536	-1000.0	276.7797434581232	276.7797434581232	276.7797434581232	-276.7797434581232	1000.0	276.7797434581232	561.9494869162464	169.66076962563034	-276.7797434581232	1000.0	-1000.0	169.66076962562988	-169.66076962563034	169.66076962563068	8.39	276.7797434581232
18	-468.96690396533666	-468.96690396533666	628.0858719537821	309.847935976891	301.45793597689106	-929.5438079306731	309.847935976891	309.847935976891	309.847935976891	-309.847935976891	929.5438079306731	309.847935976891	628.0858719537821	0.0	-309.847935976891	929.5438079306731	-929.5438079306732	4.547473508864641e-13	0.0	0.0	8.39	309.847935976891
19	-302.9365000000002	-302.9365000000002	560.1049648808305	199.16099999999994	37.37803511916934	-444.0900351191692	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	444.0900351191692	199.16099999999994	406.7119999999999	-153.39296488083062	-199.16099999999994	444.0900351191692	-444.0900351191692	-153.39296488083005	153.39296488083062	-153.39296488083062	8.39	199.16099999999994
20	-302.93650000000014	-302.93650000000014	411.4869153554066	199.16099999999994	185.99608464459334	-592.7080846445932	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	592.7080846445932	199.16099999999994	406.7119999999999	-4.77491535540662	-199.16099999999994	592.7080846445932	-592.7080846445932	-4.774915355406279	4.77491535540662	-4.774915355406733	8.39	199.16099999999994
21	-508.09692608505736	-508.09692608505736	688.0630869501911	335.9346173900382	319.7407652199236	-1000.0	335.9346173900382	335.9346173900382	335.9346173900382	-335.9346173900382	1000.0	335.9346173900382	680.2592347800764	-7.803852170114624	-335.9346173900382	1000.0	-1000.0	-7.803852170114624	7.803852170114624	-7.803852170114567	8.39	335.9346173900382
22	-523.8978545629509	-523.8978545629509	1000.0	346.4685697086338	39.40570912590158	-740.7328485431693	346.4685697086338	346.4685697086338	346.4685697086339	-346.4685697086338	740.7328485431693	346.4685697086338	701.3271394172677	-298.67286058273226	-346.4685697086338	740.7328485431693	-740.7328485431693	-298.672860582732	298.67286058273226	-298.67286058273226	8.39	346.46856970863394
23	-545.8085789819613	-545.8085789819613	1000.0	361.0757193213076	83.22715796392272	-813.7685966065379	361.0757193213076	361.0757193213076	361.0757193213076	-361.0757193213076	813.7685966065379	361.0757193213076	730.5414386426152	-269.45856135738484	-361.0757193213076	813.7685966065379	-813.7685966065378	-269.45856135738495	269.45856135738484	-269.45856135738484	8.39	361.0757193213076
24	-579.2885404120077	-579.2885404120077	925.3684680400256	383.3956936080051	224.8186127839897	-1000.0	383.39569360800516	383.39569360800516	383.39569360800516	-383.39569360800516	1000.0	383.39569360800516	775.1813872160103	-150.18708082401548	-383.3956936080051	1000.0	-1000.0	-150.1870808240153	150.18708082401548	-150.1870808240153	8.39	383.3956936080053
