	rxn10158	rxn05312	rxn05318	rxn05561	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
56	-311.0337495596526	613.677499119305	204.55916637310168	311.0337495596526	0.0	-417.50833274620334	204.55916637310168	204.55916637310168	204.55916637310168	-204.55916637310168	417.50833274620334	204.55916637310168	417.50833274620334	-196.1691663731017	-204.55916637310168	417.50833274620334	-417.50833274620334	-196.1691663731017	196.1691663731017	-196.1691663731017	8.39	204.55916637310168
57	-302.93650000000014	321.6689905135854	199.16099999999994	302.93650000000014	275.8140094864146	-682.5260094864145	199.16099999999997	199.16099999999997	199.16099999999997	-199.16099999999997	682.5260094864145	199.16099999999997	406.712	85.0430094864146	-199.16099999999994	682.5260094864145	-682.5260094864145	85.0430094864148	-85.0430094864146	85.04300948641458	8.39	199.16099999999997
58	-407.62678754022403	353.1626251340807	268.9545250268162	407.62678754022403	453.70094994636764	-1000.0	268.9545250268162	268.9545250268162	268.9545250268162	-268.9545250268162	1000.0	268.9545250268162	546.2990500536323	193.13642491955142	-268.9545250268162	1000.0	-1000.0	193.1364249195509	-193.13642491955142	193.1364249195516	8.39	268.9545250268162
59	-368.18241582463156	221.68138608210484	242.65827721642097	368.18241582463156	506.2934455671581	-1000.0	242.65827721642097	242.65827721642097	242.65827721642097	-242.65827721642097	1000.0	242.65827721642097	493.7065544328419	272.0251683507371	-242.65827721642097	1000.0	-999.9999999999999	272.02516835073703	-272.0251683507371	272.0251683507371	8.39	242.65827721642097
60	-309.1842883893704	415.0423845191606	203.32619225958024	309.1842883893704	194.93619225958014	-609.9785767787406	203.32619225958024	203.32619225958024	203.32619225958024	-203.32619225958024	609.9785767787406	203.32619225958024	415.04238451916046	0.0	-203.32619225958024	609.9785767787406	-609.9785767787406	0.0	0.0	0.0	8.39	203.32619225958024
61	-302.9364999999999	507.7702245263014	199.16099999999994	302.9364999999999	89.71277547369846	-496.42477547369833	199.16099999999994	199.16099999999994	199.16099999999994	-199.16099999999994	496.42477547369833	199.16099999999994	406.7119999999999	-101.0582245263015	-199.16099999999994	496.42477547369833	-496.42477547369833	-101.05822452630127	101.0582245263015	-101.0582245263015	8.39	199.16099999999997
62	-386.8157778978323	283.79259299277396	255.08051859855482	386.8157778978323	481.44896280289043	-1000.0	255.08051859855482	255.08051859855482	255.08051859855482	-255.08051859855482	1000.0	255.08051859855482	518.5510371971095	234.7584442043356	-255.08051859855482	1000.0	-1000.0	234.75844420433577	-234.7584442043356	234.7584442043356	8.39	255.08051859855476
63	-459.45874198552644	615.4083226473685	303.50916132368434	459.45874198552644	295.1191613236843	-910.5274839710528	303.5091613236843	303.5091613236843	303.5091613236843	-303.5091613236843	910.5274839710528	303.5091613236843	615.4083226473685	0.0	-303.50916132368434	910.5274839710528	-910.5274839710528	0.0	0.0	0.0	8.39	303.5091613236843
64	-302.9365	153.12074316004197	199.16100000000006	302.9365	444.3622568399581	-851.0742568399581	199.16100000000003	199.16100000000003	199.16100000000003	-199.16100000000003	851.0742568399581	199.16100000000003	406.7120000000001	253.59125683995805	-199.16100000000006	851.0742568399581	-851.0742568399581	253.59125683995808	-253.59125683995805	253.5912568399582	8.39	199.16099999999997
65	-329.3576072540936	92.26535751364497	216.77507150272902	329.3576072540936	558.059856994542	-999.9999999999999	216.77507150272902	216.77507150272902	216.77507150272902	-216.77507150272902	999.9999999999999	216.77507150272902	441.940143005458	349.67478549181294	-216.77507150272902	1000.0	-1000.0	349.674785491813	-349.67478549181294	349.67478549181305	8.39	216.7750715027289
66	-479.55660241995963	592.9286747331985	316.9077349466397	479.55660241995963	357.79453010672063	-1000.0	316.9077349466397	316.9077349466397	316.90773494663966	-316.9077349466397	1000.0	316.9077349466397	642.2054698932793	49.276795160080894	-316.9077349466397	1000.0	-1000.0	49.27679516008084	-49.276795160080894	49.276795160080916	8.39	316.9077349466397
67	-534.8076752015683	777.0989173385605	353.74178346771214	534.8076752015683	284.12643306457585	-1000.0	353.7417834677121	353.7417834677121	353.7417834677121	-353.7417834677121	1000.0	353.7417834677121	715.8735669354242	-61.22535040313625	-353.74178346771214	1000.0	-1000.0	-61.22535040313596	61.22535040313625	-61.225350403136304	8.39	353.74178346771197
68	-427.4602680848694	419.2742269495648	282.17684538991296	427.4602680848694	427.25630922017405	-1000.0	282.17684538991296	282.17684538991296	282.17684538991296	-282.17684538991296	1000.0	282.17684538991296	572.743690779826	153.46946383026108	-282.17684538991296	1000.0	-1000.0	153.46946383026136	-153.46946383026108	153.4694638302612	8.39	282.17684538991307
69	-496.0040870136974	647.7536233789914	327.8727246757983	496.0040870136974	335.86455064840345	-1000.0	327.8727246757983	327.8727246757983	327.8727246757983	-327.8727246757983	1000.0	327.8727246757983	664.1354493515965	16.381825972605156	-327.8727246757983	1000.0	-1000.0	16.381825972605196	-16.381825972605156	16.381825972605156	8.39	327.8727246757984
