	rxn01451	rxn10125	rxn01452	rxn05312	rxn05318	rxn05158	rxn00615	rxn00148	rxn00250	rxn00134	rxn00102	rxn05581	rxn00251	rxn10165	rxn05319	EX_cpd00182_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00067_e	EX_cpd00001_e	EX_cpd00009_e	ATPM	DM_cpd00002_c
53	-302.9365	-302.9365	302.9365	520.6308149203094	199.161	76.85218507969063	-483.5641850796906	199.161	199.161	199.161	-199.161	483.5641850796906	199.161	406.712	-113.91881492030939	-199.161	483.56418507969056	-483.56418507969056	-113.91881492030939	113.91881492030939	-113.91881492030939	8.39	199.16099999999997
54	-302.9365	-302.9365	302.9365	490.0127569266181	199.161	107.47024307338188	-514.1822430733819	199.161	199.161	199.161	-199.161	514.1822430733819	199.161	406.712	-83.30075692661813	-199.161	514.1822430733819	-514.1822430733819	-83.30075692661808	83.30075692661813	-83.30075692661813	8.39	199.16099999999997
55	-307.1827740558444	-307.1827740558444	307.1827740558444	412.37369874112585	201.99184937056293	193.60184937056295	-605.9755481116888	201.99184937056293	201.99184937056293	201.99184937056293	-201.99184937056293	605.9755481116888	201.99184937056293	412.37369874112585	0.0	-201.99184937056293	605.9755481116888	-605.9755481116887	0.0	0.0	0.0	8.39	201.99184937056293
56	-588.5483020031044	-588.5483020031044	588.5483020031044	1000.0	389.5688680020696	168.70660400620855	-956.2343400103478	389.5688680020696	389.5688680020696	389.5688680020696	-389.5688680020696	956.2343400103478	389.5688680020696	787.5277360041391	-212.4722639958611	-389.5688680020696	956.2343400103478	-956.2343400103478	-212.47226399586089	212.4722639958611	-212.47226399586089	8.39	389.5688680020696
57	-475.25603374671874	-475.25603374671874	475.25603374671874	942.1220674934374	314.04068916447915	0.0	-636.4713783289583	314.04068916447915	314.04068916447915	314.04068916447915	-314.04068916447915	636.4713783289583	314.04068916447915	636.4713783289583	-305.65068916447916	-314.04068916447915	636.4713783289583	-636.4713783289583	-305.6506891644789	305.65068916447916	-305.6506891644791	8.39	314.04068916447915
58	-565.8830087740929	-565.8830087740929	565.8830087740929	1000.0	374.45867251606194	123.37601754818581	-880.6833625803097	374.45867251606194	374.45867251606194	374.45867251606194	-374.45867251606194	880.6833625803097	374.45867251606194	757.3073450321239	-242.69265496787614	-374.45867251606194	880.6833625803097	-880.6833625803097	-242.69265496787625	242.69265496787614	-242.69265496787614	8.39	374.4586725160618
59	-520.0469675553218	-520.0469675553218	520.0469675553218	1000.0	343.90131170354783	31.703935110643535	-727.8965585177392	343.90131170354783	343.90131170354783	343.90131170354783	-343.90131170354783	727.8965585177392	343.90131170354783	696.1926234070957	-303.8073765929043	-343.90131170354783	727.8965585177392	-727.8965585177391	-303.8073765929043	303.8073765929043	-303.80737659290435	8.39	343.9013117035477
60	-534.0300968131318	-534.0300968131318	534.0300968131318	1000.0	353.22339787542114	59.670193626263426	-774.5069893771057	353.22339787542114	353.22339787542114	353.22339787542114	-353.22339787542114	774.5069893771057	353.22339787542114	714.8367957508423	-285.16320424915773	-353.22339787542114	774.5069893771057	-774.5069893771057	-285.1632042491576	285.16320424915773	-285.16320424915773	8.39	353.22339787542114
61	-391.44849468855284	-391.44849468855284	391.44849468855284	774.5069893771058	258.1689964590353	0.0	-524.7279929180706	258.1689964590353	258.1689964590353	258.1689964590353	-258.1689964590353	524.7279929180706	258.1689964590353	524.7279929180706	-249.77899645903534	-258.1689964590353	524.7279929180706	-524.7279929180706	-249.7789964590354	249.77899645903534	-249.77899645903523	8.39	258.16899645903544
62	-415.80590995975194	-415.80590995975194	415.80590995975194	823.2218199195039	274.40727330650134	0.0	-557.2045466130027	274.40727330650134	274.40727330650134	274.40727330650134	-274.40727330650134	557.2045466130027	274.40727330650134	557.2045466130027	-266.01727330650135	-274.40727330650134	557.2045466130027	-557.2045466130027	-266.01727330650135	266.01727330650135	-266.01727330650124	8.39	274.40727330650134
63	-546.8324554129324	-546.8324554129324	546.8324554129324	1000.0	361.75830360862165	85.27491082586494	-817.1815180431082	361.75830360862165	361.75830360862165	361.75830360862165	-361.75830360862165	817.1815180431082	361.75830360862165	731.9066072172433	-268.0933927827567	-361.75830360862165	817.1815180431082	-817.1815180431082	-268.09339278275684	268.0933927827567	-268.0933927827567	8.39	361.75830360862165
64	-538.2666976530886	-538.2666976530886	538.2666976530886	1000.0	356.0477984353924	68.14339530617715	-788.6289921769619	356.0477984353924	356.0477984353924	356.0477984353924	-356.0477984353924	788.6289921769619	356.0477984353924	720.4855968707848	-279.5144031292153	-356.0477984353924	788.6289921769619	-788.6289921769619	-279.51440312921517	279.5144031292153	-279.5144031292152	8.39	356.0477984353923
65	-395.46512858265226	-395.46512858265226	395.46512858265226	312.62376194217404	260.8467523884348	469.91649522313037	-1000.0	260.8467523884348	260.8467523884348	260.8467523884348	-260.8467523884348	1000.0	260.8467523884348	530.0835047768696	217.45974283469553	-260.8467523884348	1000.0	-1000.0	217.45974283469553	-217.45974283469553	217.4597428346956	8.39	260.8467523884347
66	-323.2793444429216	-323.2793444429216	323.2793444429216	433.83579259056216	212.7228962952811	204.3328962952811	-638.1686888858433	212.7228962952811	212.7228962952811	212.7228962952811	-212.7228962952811	638.1686888858433	212.7228962952811	433.83579259056216	0.0	-212.7228962952811	638.1686888858433	-638.1686888858432	0.0	0.0	0.0	8.39	212.72289629528106
67	-302.9365	-302.9365	302.9365	66.31169286342644	199.16100000000006	531.1713071365737	-937.8833071365738	199.16100000000006	199.16100000000006	199.16100000000006	-199.16100000000006	937.8833071365738	199.16100000000006	406.712	340.4003071365736	-199.16100000000006	937.8833071365738	-937.8833071365736	340.4003071365736	-340.4003071365736	340.4003071365736	8.39	199.16099999999997
68	-529.9070874190104	-529.9070874190104	529.9070874190104	1000.0	350.4747249460069	51.424174838020704	-760.7636247300345	350.4747249460069	350.4747249460069	350.4747249460069	-350.4747249460069	760.7636247300345	350.4747249460069	709.3394498920138	-290.66055010798624	-350.4747249460069	760.7636247300345	-760.7636247300345	-290.6605501079862	290.66055010798624	-290.66055010798624	8.39	350.4747249460068
69	-551.0497105971403	-551.0497105971403	551.0497105971403	831.2390353238011	364.56980706476025	262.4703858704795	-1000.0	364.56980706476025	364.56980706476025	364.56980706476025	-364.56980706476025	1000.0	364.56980706476025	737.5296141295205	-93.70942119428076	-364.56980706476025	1000.0	-1000.0	-93.7094211942806	93.70942119428076	-93.70942119428065	8.39	364.56980706476037
