	rxn00872	rxn01451	rxn00616	rxn10125	rxn13726	rxn00248	rxn00781	rxn00154	rxn01802	rxn01452	rxn10074	rxn05312	rxn05318	rxn00799	rxn05561	rxn10113	rxn00615	rxn00148	rxn10042	rxn01100	rxn00134	rxn05581	rxn00459	rxn00097	rxn00251	rxn00747	rxn01106	rxn10165	rxn05467	rxn05319	rxn05468	EX_cpd00182_e	EX_cpd00011_e	EX_cpd00106_e	EX_cpd00100_e	EX_cpd00080_e	EX_cpd00001_e	EX_cpd00007_e	rxn13837	rxn01730	ATPM	EX_cpd00379_e	rxn00178	DM_cpd00002_c
10	1.048750000000041	-495.5335874994657	1.048750000000041	-495.5335874994657	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	495.5335874994657	-1.048750000000041	749.1995999991985	249.73319999973285	-1.0487499999999272	1.0487499999999272	3.146250000000009	-748.1508499991985	2.0975000000001955	3.146250000000009	-1.048750000000041	249.73319999973285	748.1508499991985	1.048750000000041	247.63569999973285	1.048749999999984	-1.048750000000041	-1.048750000000041	749.1995999991985	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-249.73319999973285	2.097499999999968	-1.0487499999999272	748.1508499991985	-749.1995999991985	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	249.73319999973282
11	1.048750000000041	-295.5341208338647	1.048750000000041	-295.5341208338647	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	295.5341208338647	-1.048750000000041	449.2004000007969	149.73346666693237	-1.0487499999999272	1.0487499999999272	3.146250000000009	-448.1516500007969	2.0975000000001955	3.146250000000009	-1.048750000000041	149.73346666693232	448.1516500007969	1.048750000000041	147.63596666693232	1.048749999999984	-1.048750000000041	-1.048750000000041	449.2004000007969	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-149.73346666693237	2.097499999999968	-1.0487499999999272	448.1516500007969	-449.2004000007969	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	149.73346666693232
12	1.048750000000041	-428.8669208338654	1.048750000000041	-428.8669208338654	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	428.8669208338654	-1.048750000000041	649.199600000798	216.39986666693267	-1.0487499999999272	1.0487499999999272	3.146250000000009	-648.150850000798	2.0975000000001955	3.146250000000009	-1.048750000000041	216.39986666693267	648.150850000798	1.048750000000041	214.30236666693267	1.048749999999984	-1.048750000000041	-1.048750000000041	649.199600000798	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-216.39986666693267	2.097499999999968	-1.0487499999999272	648.150850000798	-649.199600000798	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	216.3998666669327
13	1.048750000000041	-162.73358750053052	1.048750000000041	-162.73358750053052	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	162.73358750053052	-1.048750000000041	249.99960000079568	83.33320000026526	-1.0487499999999272	1.0487499999999272	3.146250000000009	-248.9508500007956	2.0975000000001955	3.146250000000009	-1.048750000000041	83.33320000026524	248.9508500007956	1.048750000000041	81.23570000026524	1.048749999999984	-1.048750000000041	-1.048750000000041	249.99960000079568	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-83.33320000026526	2.097499999999968	-1.0487499999999272	248.9508500007956	-249.99960000079568	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	83.33320000026518
14	1.048750000000041	-229.1335885661308	1.048750000000041	-229.1335885661308	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	229.1335885661308	-1.048750000000041	349.59960159919615	116.53320053306538	-1.0487499999999272	1.0487499999999272	3.146250000000009	-348.55085159919616	2.0975000000001955	3.146250000000009	-1.048750000000041	116.5332005330654	348.55085159919616	1.048750000000041	114.4357005330654	1.048749999999984	-1.048750000000041	-1.048750000000041	349.59960159919615	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-116.53320053306538	2.097499999999968	-1.0487499999999272	348.55085159919616	-349.59960159919615	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	116.5332005330654
15	1.048750000000041	-612.5003883013335	1.048750000000041	-612.5003883013335	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	612.5003883013335	-1.048750000000041	924.6498012020002	308.2166004006667	-1.0487499999999272	1.0487499999999272	3.146250000000009	-923.6010512020001	2.0975000000001955	3.146250000000009	-1.048750000000041	308.2166004006667	923.6010512020001	1.048750000000041	306.11910040066675	1.048749999999984	-1.048750000000041	-1.048750000000041	924.6498012020002	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-308.2166004006667	2.097499999999968	-1.0487499999999272	923.6010512020001	-924.6498012020002	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	308.2166004006666
16	1.048750000000041	-545.6334538991988	1.048750000000041	-545.6334538991988	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	545.6334538991988	-1.048750000000041	824.3493995987981	274.7831331995993	-1.0487499999999272	1.0487499999999272	3.146250000000009	-823.300649598798	2.0975000000001955	3.146250000000009	-1.048750000000041	274.7831331995993	823.300649598798	1.048750000000041	272.68563319959935	1.048749999999984	-1.048750000000041	-1.048750000000041	824.3493995987981	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-274.7831331995993	2.097499999999968	-1.0487499999999272	823.300649598798	-824.3493995987981	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	274.7831331995994
17	1.048750000000041	-345.5009210991978	1.048750000000041	-345.5009210991978	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	345.50092109919774	-1.048750000000041	524.1506003987967	174.71686679959885	-1.0487499999999272	1.0487499999999272	3.146250000000009	-523.1018503987966	2.0975000000001955	3.146250000000009	-1.048750000000041	174.7168667995989	523.1018503987966	1.048750000000041	172.6193667995989	1.048749999999984	-1.048750000000041	-1.048750000000041	524.1506003987967	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-174.71686679959885	2.097499999999968	-1.0487499999999272	523.1018503987966	-524.1506003987967	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	174.7168667995989
18	1.048750000000041	-646.0339877663993	1.048750000000041	-646.0339877663993	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	646.0339877663993	-1.048750000000041	974.9502003995988	324.98340013319955	-1.0487499999999272	1.0487499999999272	3.146250000000009	-973.9014503995987	2.0975000000001955	3.146250000000009	-1.048750000000041	324.98340013319955	973.9014503995987	1.048750000000041	322.8859001331996	1.048749999999984	-1.048750000000041	-1.048750000000041	974.9502003995988	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-324.98340013319955	2.097499999999968	-1.0487499999999272	973.9014503995987	-974.9502003995988	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	324.9834001331996
19	1.048750000000041	-478.8337210991984	1.048750000000041	-478.8337210991984	3.1462500000002365	1.0487500000001546	1.048750000000041	2.097500000000082	-1.048750000000041	478.8337210991983	-1.048750000000041	724.1498003987975	241.38326679959914	-1.0487499999999272	1.0487499999999272	3.146250000000009	-723.1010503987975	2.0975000000001955	3.146250000000009	-1.048750000000041	241.3832667995992	723.1010503987975	1.048750000000041	239.2857667995992	1.048749999999984	-1.048750000000041	-1.048750000000041	724.1498003987975	-2.097499999999968	-2.0975000000005366	1.5731250000000045	-241.38326679959914	2.097499999999968	-1.0487499999999272	723.1010503987975	-724.1498003987975	2.0975000000005366	-1.5731250000000045	-1.048750000000041	-1.048750000000041	8.39	1.048750000000041	1.048750000000041	241.38326679959917
